"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","SF%","SFv","wFB","wSL","wCB","wSF","wFB/C","wSL/C","wCB/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvFS","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFS%","piSI%","piSL%","piXX%","pivCU","pivFA","pivFS","pivSI","pivSL","pivXX","piCU-X","piFA-X","piFS-X","piSI-X","piSL-X","piXX-X","piCU-Z","piFA-Z","piFS-Z","piSI-Z","piSL-Z","piXX-Z","piwCU","piwFA","piwFS","piwSI","piwSL","piwXX","piwCU/C","piwFA/C","piwFS/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nate Pearson",20160,"2024-06-18","BOS",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,4,2,0,0,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,0,1,2,1,0,0,0,0.25,0,0.25,3.28666658401489,0,0.5,3.00000312924711,0.666666666666667,1,0.166476649042681,-0.166476649042681,2.43449162409945,0,2.29677181860536,58.7187657997406,0,0.666666666,0,0.333333333,1,0,0,0,7,9,16,-0.00235401093959808,-0.246644020080566,0.244289994239807,-0.0010000467300415,-0.00010564923286438,2.73924994468689,1.73000001907349,1.73000001907349,3.5304000377655,1,1,-0.0492023713886738,0.0483430080639929,0,0,0.375,97.5,0.5,87.625,0.125,79,NA,NA,0.128778800368309,-0.766622006893158,-0.0680971443653107,NA,2.14631333947182,-9.58277508616447,-3.40485721826553,NA,0.41666667,0.75,0.5,0.8,1,0.875,0.25,0.25,0.0625,3,0,0,1,1,1,3,1,0,0,0.33333333,0.33333333,0.33333333,5.65915909218587,NA,22.89296,60.4899,20,28.59949,63.17688,20,NA,NA,NA,58.10933,57.5522,61.85168,NA,NA,NA,NA,NA,NA,40.2322,62.92171,32.04419,0.73225,5.17547,123.38,60.9,70.96,105.44,64.64,73.7,NA,NA,NA,121.9,113.8,133.14,NA,NA,NA,115.9125,88.7525,103.0775,0.375,NA,NA,NA,0.5,0.125,97.6333312988281,NA,NA,NA,87.4625015258789,79.1999969482422,-5.01510079701742,NA,NA,NA,3.82969331741333,7.94286918640137,9.3628044128418,NA,NA,NA,-0.286850690841675,-7.19382858276367,0.129304938018322,NA,NA,NA,-0.77469502389431,-0.0693691074848175,2.15508230030537,NA,NA,NA,-9.68368779867887,-3.46845537424088,0.22222222,0.85714286,0.5,0.5,1,0.875,0.4375,21.41666667,0.125,0.375,NA,NA,0.5,NA,79.4906997680664,97.9517313639323,NA,NA,87.744514465332,NA,8.44570446014404,-4.57695007324219,NA,NA,4.65410757064819,NA,-8.21808052062988,8.66060829162598,NA,NA,-1.17184662818909,NA,-0.0693691074848175,0.129304938018322,NA,NA,-0.77469502389431,NA,-3.46845537424088,2.15508230030537,NA,NA,-9.68368779867887,NA,0.22222222,0.85714286,0.5,0.5,1,0.875,0.4375,3,94.1424763997396,32.4834314982096,0,0,109.747,1,0.33333333,"2024-06-18",0
"Nate Pearson",20160,"2024-06-16","CLE",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.9525195600348,189.774252798055,0,0,0,1,0,0,0,0,1,2,3,0.160312011837959,0,0.160312011837959,0.479999989271164,0.0507131516933441,5.86339998245239,2.9316999912262,5.86339998245239,NA,0,1,0.0273411348462105,3.85520393386685e-10,1,0,1,96.66666667,NA,NA,NA,NA,NA,NA,0.284230947494507,NA,NA,NA,9.47436491648356,NA,NA,NA,0.5,1,0.66666667,0,1,0.5,0.33333333,NA,0.33333333,0,1,0,0,1,0,1,0,1,0,0,1,0,0.791717174801733,NA,NA,NA,NA,20,55.86189,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,49.47776,20,3.40278,9.18126,NA,NA,NA,80.04,89.14,81.94,78.76,-118.86,-124.84,NA,NA,NA,NA,NA,NA,79.6133333333333,19.8066666666667,13.0133333333333,0.75,NA,NA,0.25,NA,NA,96.2000020345052,NA,NA,96.6999969482422,NA,NA,-6.02730242411296,NA,NA,-8.6088399887085,NA,NA,7.84077008565267,NA,NA,7.81052780151367,NA,NA,0.229754354804754,NA,NA,0.0652216598391533,NA,NA,7.65847849349181,NA,NA,6.52216598391533,NA,NA,0.33333333,1,0.5,0,1,0.5,0.25,17,NA,0.75,NA,0.25,NA,NA,NA,96.5667012532552,NA,97.0863037109375,NA,NA,NA,-5.55908966064453,NA,-8.54996013641357,NA,NA,NA,6.97582372029622,NA,6.55753993988037,NA,NA,NA,0.229754354804754,NA,0.0652216598391533,NA,NA,NA,7.65847849349181,NA,6.52216598391533,NA,NA,0.33333333,1,0.5,0,1,0.5,0.25,1,89.3722763061523,25.4527034759521,0,0,89.3723,0,0,"2024-06-16",0
"Nate Pearson",20160,"2024-06-15","CLE",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,101.83774284984,177.036610333989,0,0,0,1,0,0,0,0,8,9,17,0.0056439908221364,-0.00712005747482181,0.0127640478312969,0.479000002145767,0.0506074987351894,0.144400000572205,0.148599997162819,0.148599997162819,NA,0,1,0.0284678190946579,0.0106179897680244,0,0,0.52941176,98.77777778,0.29411765,85.6,0.17647059,80.33333333,NA,NA,0.319913297891617,0.234624519944191,-0.10250486433506,NA,3.55459219879574,4.69249039888382,-3.41682881116867,NA,0.25,0.6,0.35294118,0.66666667,0.66666667,0.66666667,0.29411765,0.75,0.11764706,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,2.65893509485115,NA,20,59.58722,20,20,59.2132,20,NA,NA,NA,80,60.16095,80,NA,NA,NA,NA,NA,NA,35.05655,59.16919,21.86805,1.05379,5.65778,130.44,41.76,59.64,107.1,16.04,26.04,NA,NA,NA,138.2,128.58,161.9,NA,NA,NA,120.365882352941,53.6788235294118,71.9282352941177,0.52941176,NA,NA,NA,0.29411765,0.17647059,98.7111138237847,NA,NA,NA,85.8400024414063,80.2333374023438,-4.35008663601345,NA,NA,NA,3.84345970153809,7.3992665608724,8.65519205729167,NA,NA,NA,-2.21635246276855,-9.16804313659668,0.320351347327232,NA,NA,NA,0.236819684505463,-0.104417812079191,3.55945941474703,NA,NA,NA,4.73639369010925,-3.48059373597304,0.22222222,0.5,0.35294118,0.5,0.75,0.66666667,0.47058824,19.16666667,0.17647059,0.52941176,NA,NA,0.29411765,NA,80.5687662760417,99.0545925564236,NA,NA,86.1591186523438,NA,7.48215357462565,-3.85277896457248,NA,NA,4.29734001159668,NA,-10.443733215332,7.79055870903863,NA,NA,-3.124365234375,NA,-0.104417812079191,0.320351347327232,NA,NA,0.236819684505463,NA,-3.48059373597304,3.55945941474703,NA,NA,4.73639369010925,NA,0.22222222,0.5,0.35294118,0.5,0.75,0.66666667,0.47058824,2,85.7352981567383,44.2100296020508,0,0,95.7402,1,0.5,"2024-06-15",0
"Nate Pearson",20160,"2024-06-11","@MIL",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,1,0,0,0,0,0,0,0.75,0,0.75,-0.374583415985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-72.3588201787977,-72.3365655024484,1,0,1,0,0,0,0,0,3,13,16,0.0735860019922256,-0.0315839983522892,0.105169996619225,0.499000012874603,0.051258347928524,1.15323996543884,1.37919998168945,1.37919998168945,1.53859996795654,1,1,0.0348495617508888,0.0289584957198076,1,0,0.625,98.4,0.1875,88,0.1875,79.66666667,NA,NA,0.0113781727850437,0.0334886722266674,0.290118008852005,NA,0.113781727850437,1.11628907422225,9.67060029506683,NA,0.5,0.375,0.4375,0.25,0.66666667,0.42857143,0.5,0.75,0.25,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.89581499099501,NA,80,58.54744,80,72.91863,67.48533,70.76166,NA,NA,NA,54.86954,59.89827,52.20788,NA,NA,NA,NA,NA,NA,79.13406,63.30067,78.91122,-1.68458,1.55022,116.36,114.4,124.64,123.62,92.98,112.6,NA,NA,NA,142.4,97.26,111.42,NA,NA,NA,125.78,97.79875,114.63625,0.625,NA,NA,NA,0.1875,0.1875,98.2400024414062,NA,NA,NA,87.9666646321615,79.5333353678385,-3.57881660461426,NA,NA,NA,3.20713138580322,6.23057301839193,10.4624420166016,NA,NA,NA,1.24612553914388,-8.19768142700195,0.00925933569669724,NA,NA,NA,0.0337270088493824,0.293462499976158,0.0925933569669724,NA,NA,NA,1.12423362831275,9.7820833325386,0.5,0.4,0.4375,0.33333333,0.5,0.42857143,0.625,17.33333333,0.1875,0.625,NA,NA,0.1875,NA,79.4806315104167,98.2421875,NA,NA,87.9138997395833,NA,6.97359657287598,-2.70247707366943,NA,NA,4.08698972066243,NA,-9.67359924316406,9.37698211669922,NA,NA,0.0659926533699036,NA,0.293462499976158,0.00925933569669724,NA,NA,0.0337270088493824,NA,9.7820833325386,0.0925933569669724,NA,NA,1.12423362831275,NA,0.6,0.36363636,0.4375,0.33333333,0.5,0.42857143,0.6875,1,87.8549041748047,-2.10323023796082,0,0,87.8549,0,0,"2024-06-11",0
"Nate Pearson",20160,"2024-06-09","@OAK",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,1,9,0,18,1,0,0,2,2,0,1,0,0,0,0.2,0,0.2,3.29696908401489,9,0.4,2,0.333333333333333,1,14.1664797782898,-5.16647977828979,4.19049659073353,226.31131824936,350.689975747894,102.403901559937,1,0,0.5,0.5,0.5,0.5,0,0,2,9,11,-0.055696003139019,-0.179031997919083,0.123335987329483,-0.546999990940094,-0.0599780678749084,1.4028799533844,1.34640002250671,1.34640002250671,1.9099999666214,1,1,-0.112103492021561,0.0724023023334093,0,0,0.36363636,95.75,0.54545455,86.16666667,0.09090909,76,NA,NA,0.524629592895508,-1.65827989578247,-0.0238054171204567,NA,13.1157398223877,-27.6379982630412,-2.38054171204567,NA,0.33333333,0.75,0.63636364,1,1,1,0.72727273,0.8,0,1,1,2,1,2,1,4,0.25,0.25,0.5,0.25,0.5,0.25,8.83711340659629,NA,20,51.09024,20,63.81865,51.65141,66.73665,NA,NA,NA,80,40.75794,80,NA,NA,NA,NA,NA,NA,72.28233,46.35132,80,-1.25891,2.18873,89.92,71.64,63.72,83.72,107.68,103.22,NA,NA,NA,105.76,112.94,119.16,NA,NA,NA,96.3054545454546,107.272727272727,108.323636363636,0.36363636,NA,NA,NA,0.54545455,0.09090909,95.875,NA,NA,NA,86.0833333333333,76.3000030517578,-5.12131118774414,NA,NA,NA,3.71511363983154,6.38467073440552,8.85604953765869,NA,NA,NA,0.0604494313398997,-7.757887840271,0.53111144900322,NA,NA,NA,-1.66437957808375,-0.0242429338395596,13.2777862250805,NA,NA,NA,-27.7396596347292,-2.42429338395596,0.5,0.66666667,0.63636364,1,1,1,0.81818182,19.16666667,0.09090909,0.36363636,NA,NA,0.54545455,NA,76.6728973388672,96.248046875,NA,NA,86.4140116373698,NA,7.44808006286621,-3.96913743019104,NA,NA,4.83926010131836,NA,-9.03421974182129,7.71582984924316,NA,NA,-1.0412806669871,NA,-0.0242429338395596,0.53111144900322,NA,NA,-1.66437957808375,NA,-2.42429338395596,13.2777862250805,NA,NA,-27.7396596347292,NA,0,0.7,0.63636364,NA,1,1,0.90909091,4,90.6581497192383,21.2444248199463,1,0.25,109.976,2,0.5,"2024-06-09",0
"Nate Pearson",20160,"2024-06-06","BAL",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,1,0.5,0.5,0,0,0,0,0,5,8,13,0.0154840312898159,0,0.0154840312898159,0.479000002145767,0.0506075024604797,0.203999996185303,0.331000000238419,0.331000000238419,0.251000016927719,1,1,0.0767000764608383,-0.000797960875742756,0,0,0.61538462,98.375,0.30769231,89.75,0.07692308,81,NA,NA,0.423810362815857,0.31379309296608,-0.0207000374794006,NA,5.29762953519821,7.84482732415199,-2.07000374794006,NA,0.28571429,0.5,0.38461538,0,0.66666667,0.4,0.46153846,0.66666667,0.23076923,0,2,0,1,0,1,2,0,1,0,0.5,0,0.5,3.80371073084586,NA,22.36629,49.37727,20,29.88106,56.73605,24.36146,NA,NA,NA,80,54.45311,80,NA,NA,NA,NA,NA,NA,48.08592,54.05195,44.51002,0.24433,4.44359,147.22,64.34,65.46,102.16,67.98,66.2,NA,NA,NA,110.26,163.54,179.64,NA,NA,NA,108.118461538462,97.1030769230769,101.047692307692,0.61538462,NA,NA,NA,0.30769231,0.07692308,98.2750015258789,NA,NA,NA,89.5999984741211,81.3000030517578,-4.98051261901855,NA,NA,NA,1.68499338626862,3.58900117874146,8.37136745452881,NA,NA,NA,0.57369065284729,-8.5238037109375,0.470623414963484,NA,NA,NA,0.318002179265022,-0.0210469514131546,5.88279268704355,NA,NA,NA,7.95005448162556,-2.10469514131546,0.28571429,0.5,0.38461538,0,0.66666667,0.4,0.46153846,17.6,0.07692308,0.61538462,NA,NA,0.30769231,NA,81.3491973876953,98.3312606811523,NA,NA,89.6672515869141,NA,3.87089991569519,-4.37520503997803,NA,NA,2.50648999214172,NA,-9.72854995727539,7.64841842651367,NA,NA,-0.565152525901794,NA,-0.0210469514131546,0.470623414963484,NA,NA,0.318002179265022,NA,-2.10469514131546,5.88279268704355,NA,NA,7.95005448162556,NA,0.28571429,0.5,0.38461538,0,0.66666667,0.4,0.46153846,2,75.2164154052734,4.80395936965942,0,0,92.3602,0,0,"2024-06-06",0
"Nate Pearson",20160,"2024-06-04","BAL",14,2024,"TOR","H",27,0,0,18,1,0,0,0,0,0,0,0,1,6,2,2,2,1,1,0,0,0,0,2,18,9,18,2,0,0,2,1,0,0,0,0,0,0.33333333,0.16666667,0.16666667,3.69039574374473,9,0.4,3,0.5,0.625,15.1664797782898,2.83352022171021,3.67848818451166,452.622636498721,375.5751990377,89.6663768027962,2,0,0.666666666,0.333333333,0,1,0,0,11,13,24,-0.00247199996374547,-0.00295799993909895,0.000486000091768801,-1.52100002765656,-0.160697311162949,0.00769999995827675,0.0162000004202127,0.0162000004202127,0,1,1,-0.142900004982948,-0.178138953087216,0,0,0.66666667,97.3125,0.33333333,87,NA,NA,NA,NA,-0.32366418838501,-1.1199107170105,NA,NA,-2.02290117740631,-13.9988839626312,NA,NA,0.15384615,0.72727273,0.41666667,0.5,0.875,0.8,0.45833333,0.33333333,0.08333333,2,1,0,0,0,3,3,0.66666667,0.33333333,0,0,0,1,10.9487495124881,NA,NA,NA,NA,20,57.77571,20,NA,NA,NA,42.64373,47.11575,41.62223,NA,NA,NA,NA,NA,NA,20,52.95711,20,2.22783,7.41884,NA,NA,NA,95.7,51.4,56.5,NA,NA,NA,98.1,94.74,106.58,NA,NA,NA,96.5,65.8466666666667,73.1933333333333,0.66666667,NA,NA,NA,0.33333333,NA,97.1687469482422,NA,NA,NA,86.9499969482422,NA,-4.43454027175903,NA,NA,NA,4.26661825180054,NA,9.91594219207764,NA,NA,NA,0.31784525513649,NA,-0.333852875977755,NA,NA,NA,-1.11784177646041,NA,-2.08658047486097,NA,NA,NA,-13.9730222057551,NA,0.16666667,0.66666667,0.41666667,0.5,0.875,0.8,0.5,18.11111111,NA,0.66666667,NA,NA,0.33333333,NA,NA,97.1335678100586,NA,NA,86.9086227416992,NA,NA,-3.67215871810913,NA,NA,5.11895751953125,NA,NA,8.78162288665771,NA,NA,-0.995348513126373,NA,NA,-0.333852875977755,NA,NA,-1.11784177646041,NA,NA,-2.08658047486097,NA,NA,-13.9730222057551,NA,0.15384615,0.72727273,0.41666667,0.5,0.875,0.8,0.45833333,3,100.922526041667,7.47024790445964,1,0.33333333,105.66,3,1,"2024-06-04",0
"Nate Pearson",20160,"2024-06-02","PIT",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,1,1,1,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.1820729804239,64.7888072114456,1,0.333333333,0.333333333,0.333333333,1,0,0,0,4,12,16,0.0714880004525185,-0.043701995164156,0.115189999341965,0.479000002145767,0.0506075024604797,1.37400007247925,1.41960000991821,1.41960000991821,1.45819997787476,1,1,0.0304471720010042,0.0215819376652896,1,0,0.5,98.125,0.4375,87.14285714,0.0625,81,NA,NA,0.597858011722565,-0.43504324555397,0.118980832397938,NA,7.47322514653206,-6.21490350791386,11.8980832397938,NA,0.375,0.5,0.4375,0.66666667,1,0.85714286,0.5,1,0.0625,0,2,1,2,0,1,3,0,0.66666667,0.33333333,0.66666667,0,0.33333333,1.88834719981819,NA,20,69.93529,20,80,64.79361,80,NA,NA,NA,80,58.11424,80,NA,NA,NA,NA,NA,NA,80,64.43139,80,-2.17844,0.80943,168.9,-7.86,-7.22,113.78,127.84,143.86,NA,NA,NA,122.48,119.16,139.52,NA,NA,NA,121.03125,115.56125,132.51875,0.5,NA,NA,NA,0.4375,0.0625,98.0875015258789,NA,NA,NA,87.1714303152902,80.5999984741211,-4.29198408126831,NA,NA,NA,3.59732219151088,8.10615062713623,9.85558414459229,NA,NA,NA,-0.741582598005022,-7.11010026931763,0.587001822888851,NA,NA,NA,-0.442089315503836,0.120601363480091,7.33752278611064,NA,NA,NA,-6.31556165005479,12.0601363480091,0.16666667,0.6,0.4375,1,0.83333333,0.85714286,0.625,18.83333333,0.0625,0.5,NA,NA,0.4375,NA,80.4101028442383,97.9574966430664,NA,NA,87.0177176339286,NA,9.05558967590332,-3.72857618331909,NA,NA,4.49324144635882,NA,-8.97408008575439,8.84692573547363,NA,NA,-2.02886281694685,NA,0.120601363480091,0.587001822888851,NA,NA,-0.442089315503836,NA,12.0601363480091,7.33752278611064,NA,NA,-6.31556165005479,NA,0.16666667,0.6,0.4375,1,0.83333333,0.85714286,0.625,3,86.9485575358073,31.067632039388,0,0,96.9904,1,0.33333333,"2024-06-02",0
"Nate Pearson",20160,"2024-05-31","PIT",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,2,6,0,1,0,0,0,0,0,1,0,1,4.5,0,0,1,0,0,1,3,1,2,0,0,0,0.16666667,0,0.16666667,4.72872909190039,0,0,0,0,1,2.1664797782898,-2.1664797782898,4.4344923876226,0,52.0672962702293,108.473923977042,0.333333333,0.2,0.2,0.6,0.666666666,0,1,4.5,2,14,16,0.243152007460594,-0.110301062464714,0.353453069925308,1.16599988937378,0.123190686106682,3.06637144088745,2.66659998893738,2.66659998893738,2.66659998893738,1,1,0.168335512280464,-0.0890391803950411,1,0,0.25,98.5,0.625,87.1,0.125,80.5,NA,NA,0.307117342948914,0.837473809719086,0.132435590028763,NA,7.67793357372284,8.37473809719086,6.62177950143814,NA,0.25,0.83333333,0.6875,1,0.7,0.72727273,0.75,1,0.1875,2,1,2,2,2,1,5,0.4,0.2,0.4,0.4,0.4,0.2,0.877879481370982,NA,44.53159,54.8519,53.66399,66.17175,59.51383,64.40928,NA,NA,NA,57.96084,51.31829,57.01109,NA,NA,NA,NA,NA,NA,60.91551,57.41857,60.41271,-0.55273,3.248,167.6,55.96,59.38,108.1,98.66,103.1,NA,NA,NA,108.18,65.98,77.34,NA,NA,NA,115.5875,72.8975,81.535,0.25,NA,NA,NA,0.625,0.125,98.375,NA,NA,NA,87.0900024414063,80.0500030517578,-5.43373584747314,NA,NA,NA,2.33660926818848,6.01974964141846,8.88708591461182,NA,NA,NA,-0.12758127450943,-6.30429077148438,0.310734421014786,NA,NA,NA,0.829528387635946,0.140603549778461,7.76836052536964,NA,NA,NA,8.29528387635946,7.03017748892307,0.25,0.83333333,0.6875,1,0.7,0.72727273,0.75,18.3,0.125,0.25,NA,NA,0.625,NA,79.9754943847656,98.3197021484375,NA,NA,87.03408203125,NA,6.4437198638916,-5.01013994216919,NA,NA,2.97140197753906,NA,-7.62815475463867,7.97023773193359,NA,NA,-1.38295555114746,NA,0.140603549778461,0.310734421014786,NA,NA,0.829528387635946,NA,7.03017748892307,7.76836052536964,NA,NA,8.29528387635946,NA,0.33333333,0.76923077,0.6875,1,0.7,0.72727273,0.8125,5,85.0909606933594,31.7119415283203,0,0,99.5771,1,0.2,"2024-05-31",0
"Nate Pearson",20160,"2024-05-27","@CHW",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,1,0,2,7,1,0,0,0,0,0,0,0,0,2,9,0,4.5,2,0,0,1,3,1,0,0,0,0,0.28571429,0,0.28571429,2.98501480410632,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,3.4344923876226,0,27.1820729804239,83.5963543856913,0.333333333,0.2,0.2,0.6,0,0,0,0,10,22,32,0.108290001749992,-0.0466040000319481,0.15489399433136,0.994000017642975,0.102421432733536,1.04454278945923,1.05519998073578,1.04579997062683,1.04339993000031,1,1,0.106673888862133,-0.00300173407558252,1,0,0.28125,96.55555556,0.6875,87.86363636,0.03125,80,NA,NA,-0.311987280845642,1.34221458435059,0,NA,-3.46652534272936,6.10097538341175,0,NA,0.4,0.58823529,0.5,0.83333333,0.8,0.8125,0.53125,0.85714286,0.09375,0,3,2,1,4,0,5,0,0.6,0.4,0.2,0.8,0,1.26884318336207,NA,80,20,20,80,37.29331,20,NA,NA,NA,80,31.76425,20,NA,NA,NA,NA,NA,NA,80,32.94291,20,-3.85991,-1.71277,149.14,-29.92,-17.62,112.12,109.16,113.1,NA,NA,NA,119.52,119.38,131.84,NA,NA,NA,118.364375,111.84,121.89875,0.28125,NA,NA,NA,0.6875,0.03125,96.5444471571181,NA,NA,NA,87.7999988902699,80,-5.37768257988824,NA,NA,NA,3.20318568836559,8.14321994781494,9.57889726426866,NA,NA,NA,0.865588795055043,-6.24038600921631,-0.319020383059978,NA,NA,NA,1.35928273200989,0,-3.54467092288865,NA,NA,NA,6.17855787277222,0,0.09090909,0.71428571,0.5,0,0.86666667,0.8125,0.65625,19.08,0.03125,0.28125,NA,NA,0.6875,NA,80.367301940918,96.8817138671875,NA,NA,88.1314475319602,NA,9.26900005340576,-4.42701678805881,NA,NA,4.39752231944691,NA,-7.5171799659729,8.6627688937717,NA,NA,-0.17769024588845,NA,0,-0.319020383059978,NA,NA,1.35928273200989,NA,0,-3.54467092288865,NA,NA,6.17855787277222,NA,0.1,0.68181818,0.5,0,0.86666667,0.8125,0.6875,5,86.2133666992188,28.0435302734375,0,0,94.5901,0,0,"2024-05-27",0
