"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CH%","CHv","XX%","wFB","wSL","wCT","wCH","wFB/C","wSL/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxCH%","pfxvFA","pfxvFC","pfxvSL","pfxvCH","pfxFA-X","pfxFC-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSL","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSL%","pivCH","pivFA","pivFC","pivSL","piCH-X","piFA-X","piFC-X","piSL-X","piCH-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwFA","piwFC","piwSL","piwCH/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Zack Kelly",20349,"2024-06-16","NYY",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.4423702240119,15.0336680287444,0,0,0,1,0,0,3,27,5,8,13,0.395407974720001,0,0.395407974720001,2.39499998092651,0.230732172727585,4.52480030059814,1.7797999382019,3.55959987640381,0.54040002822876,1,1,0.0888064429163933,-0.00141960848135064,1,0,0.07692308,96,0.38461538,83,0.53846154,91.14285714,NA,NA,NA,0.0646287351846695,0.450123161077499,0.267696499824524,NA,6.46287351846695,9.00246322154999,3.82423571177891,NA,0.42857143,0.16666667,0.30769231,0,1,0.25,0.46153846,0.33333333,0.23076923,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.81572196005183,NA,NA,NA,NA,80,61.44305,80,28.94829,73.29924,26.8207,56.93893,50.19696,51.40467,51.3668,66.87529,46.05652,0.0405,4.13784,NA,NA,NA,125.58,208.6,228.26,115.24,64.94,96,89.08,115.8,129.42,101.949230769231,103.376923076923,124.169230769231,0.07692308,0.53846154,0.38461538,NA,96,91.1000017438616,82.7200012207031,NA,-5.79474306106567,0.228010705539158,8.4678825378418,NA,9.33404541015625,3.63305064610073,0.799645900726318,NA,0.065942645072937,0.312037240713835,0.444078624248505,NA,6.5942645072937,4.4576748673405,8.88157248497009,NA,0.42857143,0.16666667,0.30769231,0,1,0.25,0.46153846,18.5,NA,0.07692308,0.53846154,0.38461538,NA,95.9345016479492,91.0585414341518,82.6489624023438,NA,-4.8028302192688,1.30677577427455,9.75552978515625,NA,8.21819972991943,2.48979432242257,-0.609958791732788,NA,0.065942645072937,0.312037240713835,0.444078624248505,NA,6.5942645072937,4.4576748673405,8.88157248497009,0.42857143,0.16666667,0.30769231,0,1,0.25,0.46153846,1,99.2127456665039,18.0612163543701,0,0,99.2127,1,1,"2024-06-16",0
"Zack Kelly",20349,"2024-06-14","NYY",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,0,2,1,0,0,0,0,0.5,0,0.5,1.01572908301473,0,0,0,0,1,0.166479778289795,-0.166479778289795,1.67848818451166,0,2.28200365464223,39.911237620095,0,0.333333333,0,0.666666666,0,0,0,0,3,18,21,0.0317400023341179,0,0.0317400023341179,1.09399998188019,0.10539498925209,0.20160000026226,0.264400005340576,0.293600022792816,0.155199989676476,1,1,0.157585054636002,-0.000144567072373231,0,0,0.0952381,96.5,0.38095238,82.875,0.33333333,90.71428571,0.19047619,82.75,NA,-0.0238054171204567,0.585411250591278,0.775894045829773,0.210907563567162,-1.19027085602283,7.31764063239098,11.084200654711,5.27268908917904,0.6,0.54545455,0.57142857,0.5,1,0.75,0.52380952,0.83333333,0.14285714,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,0.566722862190566,NA,80,69.84742,80,64.25933,40.08474,72.0959,80,66.24784,80,80,47.71297,69.57162,80,65.72912,80,-2.82921,-0.16672,137.06,116.48,126.1,116.6,114.76,109.62,149.44,144.52,174.02,101.14,123.22,126.08,127.854285714286,129.244761904762,142.779047619048,0.0952381,0.33333333,0.38095238,0.19047619,96.6999969482422,90.7000034877232,82.8000030517578,82.9000015258789,-6.73588085174561,-0.911494255065918,8.92177391052246,-10.7787284851074,8.3902006149292,3.76157624380929,1.31929123401642,-1.34439158439636,-0.0242429338395596,0.826913047581911,0.592093396931887,0.213400114327669,-1.21214669197798,11.8130435368844,7.40116746164858,5.33500285819173,0.66666667,0.53333333,0.57142857,0.5,0.875,0.75,0.71428571,20.73333333,0.19047619,0.0952381,0.33333333,0.38095238,82.9311752319336,96.6812515258789,90.7112426757812,82.7906265258789,-10.2701396942139,-5.91103506088257,0.06734727535929,10.2280187606812,-2.38796496391296,7.85928535461426,2.85823277064732,0.224055305123329,0.213400114327669,-0.0242429338395596,0.826913047581911,0.592093396931887,5.33500285819173,-1.21214669197798,11.8130435368844,7.40116746164858,0.5,0.6,0.57142857,0.33333333,0.88888889,0.75,0.71428571,3,96.6899108886719,37.7809041341146,1,0.33333333,107.79,2,0.66666667,"2024-06-14",0
"Zack Kelly",20349,"2024-06-12","PHI",3,2024,"BOS","H",29,0,0,9,1,0,0,0,0,0,1,0,1,4,0,1,1,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,0,2.1664797782898,6.8335202217102,2.1664797782898,211.381984329076,51.7307514119506,52.0512824543046,1,0,1,0,0,0,2,18,5,11,16,0.0403680391609669,-0.0286119673401117,0.0689800083637238,0.154999971389771,0.0149325616657734,0.819399952888489,0.943599939346313,1.2467999458313,1.16039991378784,1,1,0.0340968519449234,0.0151685147647822,0,0,0.4,96.83333333,0.33333333,81.4,0.13333333,89,0.13333333,84,0.0625,0.06606824696064,0.217585653066635,0.0778313875198364,0.0303832925856113,1.101137449344,4.3517130613327,3.89156937599182,1.51916462928057,0.25,0.71428571,0.46666667,0,0.8,0.57142857,0.46666667,1,0.1875,0,1,0,0,1,0,1,0,1,0,0,1,0,1.61937137915961,NA,67.22643,63.66635,63.76289,45.67678,46.72998,73.32387,53.96007,80,24.08901,80,75.93064,80,59.66053,72.29573,63.66221,-0.47476,3.36495,106.68,111.76,117.88,112.76,75.32,68.1,145.04,20.76,61.2,99.76,142.6,151.18,120.976,70.9626666666667,83.5146666666667,0.4,0.13333333,0.33333333,0.13333333,96.5833333333333,89.1999969482422,81.3,84.25,-6.51206270853678,0.611776411533356,9.75970840454102,-10.984375,8.68309529622396,3.04289770126343,0.935765838623047,-0.358279764652252,0.0658184848725796,0.0787287354469299,0.216740895062685,0.0305310264229774,1.09697474787633,3.9364367723465,4.3348179012537,1.52655132114887,0.2,0.6,0.46666667,0,0.66666667,0.57142857,0.66666667,20.33333333,0.13333333,0.4,0.13333333,0.33333333,84.2403030395508,96.5773518880208,89.1487503051758,81.2877990722656,-10.3007497787476,-5.4984385172526,1.54093599319458,11.3146194458008,-1.61406254768372,7.76494979858398,2.06323504447937,-0.465162801742554,0.0305310264229774,0.0550127141177654,0.0787287354469299,0.216740895062685,1.52655132114887,0.916878568629424,3.9364367723465,4.3348179012537,0.2,0.6,0.46666667,0,0.66666667,0.57142857,0.66666667,1,73.4143142700195,-22.4737300872803,0,0,73.4143,0,0,"2024-06-12",0
"Zack Kelly",20349,"2024-06-09","@CHW",3,2024,"BOS","A",29,0,0,0,1,1,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,1,0,3,13.5,9,0,1.5,0,0,3,0,0,0,0,0,0,0.375,0.25,0.125,4.82924470901489,0,0,1,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.4551252906048,76.9288520456552,3,0,1,0,0,0,0,0,14,18,32,0.0985360071063042,-0.0743960440158844,0.172932058572769,0.994000017642975,0.102421432733536,1.13342225551605,0.894999980926514,0.870000004768372,0.990000009536743,1,1,0.078008696436882,0.00892801812537111,0,0,0.375,95.75,0.34375,82.36363636,0.15625,90.6,0.125,83.5,NA,-0.14266574382782,0.958446204662323,0.229316398501396,-0.143878787755966,-1.18888119856517,8.71314731511203,4.58632797002792,-3.59696969389915,0.21052632,0.30769231,0.25,0.5,0.5,0.5,0.40625,0.625,0.125,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,2.43599989914217,50,29.45902,70.32995,21.78245,41.20071,56.30909,21.50017,80,79.26151,80,62.7117,66.03641,62.47695,65.12026,71.71304,51.54631,-0.81395,2.85617,92.4,68.16,75.74,90.94,72.92,72.16,141.84,139.14,162.64,97.92,94.02,99.76,109.71,98.385,108.0225,0.375,0.15625,0.34375,0.125,95.7416687011719,90.8200012207031,82.3818192915483,83.1750030517578,-6.76697858174642,-0.830270862579346,8.77192410555753,-11.1931562423706,8.68131764729818,3.62056274414063,2.28630378029563,-0.421505689620972,-0.151079371571541,0.231709111481905,0.97004347294569,-0.147361781448126,-1.25899476309617,4.6341822296381,8.818577026779,-3.68404453620315,0.13333333,0.35294118,0.25,0.5,0.5,0.5,0.53125,17.83333333,0.125,0.375,0.15625,0.34375,83.4141235351562,95.9986063639323,91.0588012695312,82.6239568536932,-10.6704072952271,-5.93656730651855,0.426176309585571,10.1089928366921,-1.59541821479797,7.67842737833659,2.67061195373535,1.22323963858865,-0.147361781448126,-0.151079371571541,0.231709111481905,0.97004347294569,-3.68404453620315,-1.25899476309617,4.6341822296381,8.818577026779,0.07692308,0.36842105,0.25,0,0.57142857,0.5,0.59375,3,81.2812703450521,-6.04203033447266,0,0,98.6063,1,0.33333333,"2024-06-09",0
"Zack Kelly",20349,"2024-06-08","@CHW",3,2024,"BOS","A",29,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.4551252906048,189.774252798055,0,0,0,1,0,0,0,0,2,3,5,0.0170319937169552,0,0.0170319937169552,0.767000019550323,0.0790314301848412,0.674600005149841,0.337300002574921,0.674600005149841,0.158199995756149,1,1,0.0252475440502167,5.49448812836584e-10,0,0,NA,NA,NA,NA,0.4,88.5,0.6,81.33333333,NA,NA,NA,0.253725647926331,-0.00390239432454109,NA,NA,12.6862823963165,-0.130079810818036,0.25,1,0.4,1,0,0.5,0.2,1,0.2,0,0,1,0,1,0,1,0,0,1,0,1,0,0.847634002863288,NA,54.50203,69.30983,49.31955,NA,NA,NA,NA,NA,NA,80,54.81806,80,78.28943,72.41112,80,-1.63211,1.62893,115.2,104.94,114.46,NA,NA,NA,NA,NA,NA,92.56,165.82,144.54,106.144,129.292,126.492,NA,0.4,NA,0.6,NA,88.1499938964844,NA,81.3333333333333,NA,-1.21060562133789,NA,-11.4797286987305,NA,4.27672290802002,NA,0.840466896692912,NA,0.25711578130722,NA,-0.00435131415724754,NA,12.855789065361,NA,-0.145043805241585,0,0.66666667,0.4,NA,0.5,0.5,0.6,18.5,0.6,NA,0.4,NA,81.5310974121094,NA,88.3178024291992,NA,-10.450766881307,NA,-0.157157987356186,NA,-0.429139018058777,NA,3.07237005233765,NA,-0.00435131415724754,NA,0.25711578130722,NA,-0.145043805241585,NA,12.855789065361,NA,0,0.66666667,0.4,NA,0.5,0.5,0.6,1,90.4195098876953,44.1316566467285,0,0,90.4195,0,0,"2024-06-08",0
"Zack Kelly",20349,"2024-06-05","ATL",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.4423702240119,15.0336680287444,0,0,0,1,0,0,1,9,4,8,12,0.00171999691519886,0,0.00171999691519886,0.546999990940094,0.0526974946260452,0.0227999985218048,0.0383999980986118,0.0383999980986118,0,1,1,0.0699945762753487,0.00544388980849521,0,0,0.25,96,0.25,81.66666667,0.16666667,89.5,0.33333333,81.75,NA,0.170732736587524,0.587426781654358,0.0404066368937492,-0.016117762774229,5.69109121958415,19.5808927218119,2.02033184468746,-0.402944069355726,0.33333333,0.5,0.41666667,0,1,0.6,0.5,0.66666667,0.16666667,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.81572196005183,NA,63.74619,61.76339,59.70329,45.7491,45.53979,43.30953,80,75.13242,80,39.25788,64.32625,47.92395,69.254,66.41761,66.91304,-1.07077,2.47094,72.68,129.72,114.54,101.08,79.16,72.02,136.74,66.56,106.66,100.9,114.6,131.94,100.498333333333,98.77,104.84,0.25,0.16666667,0.25,0.33333333,96,89.6000061035156,81.7000020345052,81.75,-6.48126157124837,-0.142349064350128,9.63629150390625,-10.6038494110107,7.97396341959635,2.52775955200195,1.31770515441895,-0.207493677735329,0.172118879854679,0.0409787259995937,0.637584015727043,-0.0172664932906628,5.73729599515597,2.04893629997969,21.2528005242348,-0.431662332266569,0.2,0.57142857,0.41666667,0,0.75,0.6,0.58333333,18.55555556,0.33333333,0.25,0.16666667,0.25,81.7706756591797,96.0156656901042,89.6085510253906,81.6847991943359,-9.81240463256836,-5.67070643107096,0.943442463874817,10.9420700073242,-1.22107625007629,7.33189646402995,1.82896494865417,0.433072964350383,-0.0172664932906628,0.172118879854679,0.0409787259995937,0.637584015727043,-0.431662332266569,5.73729599515597,2.04893629997969,21.2528005242348,0.25,0.5,0.41666667,0,0.75,0.6,0.66666667,1,94.6244659423828,22.4317569732666,0,0,94.6245,0,0,"2024-06-05",0
"Zack Kelly",20349,"2024-05-25","MIL",3,2024,"BOS","H",29,0,0,3,1,0,0,0,0,0,0,0,3,11,2,1,1,1,0,0,0,0,0,2,6,0,6,2,0,0,4,2,2,0,0,1,0,0.18181818,0,0.18181818,3.10557207100719,3,0.181818181818182,0.666666666666667,0.125,1,6.1664797782898,-3.1664797782898,2.84115204910437,70.4606614430252,150.628246926567,68.8354888228488,2,0.25,0.5,0.25,0,0.5,2,6,12,30,42,-0.00916399993002415,-0.0522879995405674,0.0431240014731884,0.640999972820282,0.0617533698678017,0.173672735691071,0.198000013828278,0.175200000405312,0.068400003015995,1,1,-0.101824954152107,0.0490590442148958,0,0,0.14285714,95.16666667,0.23809524,80.7,0.26190476,89.18181818,0.35714286,82.2,NA,0.568619251251221,-0.5675088763237,-1.00542426109314,0.928482234477997,9.47698752085368,-5.675088763237,-9.14022055539218,6.18988156318665,0.33333333,0.66666667,0.52380952,0.66666667,0.875,0.81818182,0.57142857,0.72727273,0.0952381,4,4,1,1,5,3,9,0.44444444,0.44444444,0.11111111,0.11111111,0.55555556,0.33333333,8.95438023289263,NA,80,63.1693,76.61662,47.97184,34.21453,51.22103,80,64.69294,65.79063,65.26886,48.30697,58.72131,78.41939,61.70125,72.02789,-1.64018,1.61682,116.74,145.26,149.04,99.06,131.68,124.96,133.18,121.96,141.5,93.22,114.4,120.54,111.968571428571,129.69,136.340476190476,0.14285714,0.26190476,0.23809524,0.35714286,95.2333374023438,88.9818170720881,80.7,82.1533365885417,-6.44842338562012,-0.279219974171032,9.76875686645508,-11.0280008951823,8.41621398925781,3.25938970392401,1.82165870666504,-0.115137020746867,0.619077499955893,-1.00273607298732,-0.573024928569794,0.939359895884991,10.3179583325982,-9.11578248170289,-5.73024928569794,6.26239930589994,0.3125,0.65384615,0.52380952,0.6,0.88235294,0.81818182,0.61904762,18.77419355,0.35714286,0.14285714,0.26190476,0.23809524,82.45849609375,95.5765991210938,89.2819657759233,80.9895935058594,-10.6103586832682,-5.70521799723307,0.568636807528409,10.7188888549805,-1.19538879394531,7.49124336242676,2.46318539706143,0.770857286453247,0.939359895884991,0.619077499955893,-1.00273607298732,-0.573024928569794,6.26239930589994,10.3179583325982,-9.11578248170289,-5.73024928569794,0.29411765,0.68,0.52380952,0.6,0.88235294,0.81818182,0.5952381,9,90.5784759521484,6.92076253890991,2,0.22222222,103.639,4,0.44444444,"2024-05-25",0
"Zack Kelly",20349,"2024-05-22","@TBR",3,2024,"BOS","A",29,0,0,4.5,1,0,0,0,0,0,0,0,2,9,2,1,1,1,1,0,0,0,0,1,4.5,4.5,9,1,0,0,4,3,0,1,0,0,0,0.11111111,0.11111111,0,5.45017352860978,4.5,0.25,1.5,0.166666666666667,1,10.1664797782898,-5.66647977828979,5.9344923876226,105.690992164538,249.525742441184,145.790278364068,1.333333333,0,0.571428571,0.428571428,0.333333333,0.333333333,0,0,10,23,33,0.0385040007531643,-0.0476080030202866,0.0861120000481606,-0.0959999933838844,-0.0105436583980918,0.49391108751297,0.451200008392334,0.522599995136261,NA,0,1,0.00685156788676977,0.0711057846137513,0,0,0.42424242,95.78571429,0.21212121,81.28571429,0.21212121,88.28571429,0.15151515,83,NA,0.595234632492065,-1.31602787971497,0.352537930011749,-0.283775568008423,4.2516759463719,-18.8003982816424,5.03625614302499,-5.67551136016846,0.4,0.61538462,0.48484848,1,0.75,0.875,0.39393939,0.88888889,0.06060606,3,2,2,2,3,2,7,0.42857143,0.28571429,0.28571429,0.28571429,0.42857143,0.28571429,7.61767922304533,NA,76.38183,75.172,63.56455,38.78649,51.13839,41.50943,70.56433,65.1821,64.87852,56.21018,68.12453,52.85714,55.88894,63.08978,54.13302,-0.24045,3.71642,112.74,120.4,119.34,105.4,61.6,58.92,124.8,132.32,135.72,92.6,78.16,83.84,107.912121212121,89.0230303030303,89.6515151515152,0.42424242,0.21212121,0.21212121,0.15151515,95.8071463448661,88.2714320591518,81.1857125418527,82.7599975585938,-6.94877896990095,-0.00589386480195182,8.29809515816825,-11.6673667907715,9.44110325404576,3.16916765485491,0.644047260284424,-0.269539380073547,0.581528633832932,0.355455461889505,-1.31646518036723,-0.288287222385406,4.15377595594951,5.07793516985008,-18.8066454338176,-5.76574444770813,0.26666667,0.66666667,0.48484848,1,0.83333333,0.875,0.54545455,20.16666667,0.15151515,0.42424242,0.21212121,0.21212121,82.6909606933594,95.7772391183036,88.2101527622768,81.1389857700893,-10.9021339416504,-5.80469512939453,1.20575591496059,9.61007254464286,-1.91595058441162,8.10769544328962,1.76400211879185,-1.03149931771415,-0.288287222385406,0.581528633832932,0.355455461889505,-1.31646518036723,-5.76574444770813,4.15377595594951,5.07793516985008,-18.8066454338176,0.30769231,0.6,0.48484848,1,0.83333333,0.875,0.60606061,7,82.0362548828125,20.9593527657645,1,0.14285714,107.757,1,0.14285714,"2024-05-22",0
"Zack Kelly",20349,"2024-05-18","@STL",3,2024,"BOS","A",29,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,76.4551252906048,189.774252798055,1,0,0.5,0.5,0,0,0,0,4,14,18,-0.0205280017107725,-0.0215199869126081,0.000991985783912241,-1.58000004291534,-0.16666667163372,0.117799997329712,0.0996000021696091,0.199200004339218,NA,0,1,-0.0807797014713287,-0.0934817771033815,0,0,0.5,96.66666667,0.16666667,81,0.22222222,90.25,0.11111111,82.5,NA,-0.0858049988746643,0.0434947088360786,-0.194705754518509,0.0228863731026649,-0.953388876385159,1.44982362786929,-4.86764386296272,1.14431865513325,0.5,1,0.77777778,0.75,1,0.92857143,0.55555556,0.5,0.05555556,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,1.14313088857962,NA,27.51715,64.22041,20,80,50.04336,80,20,64.51818,20,41.89478,76.96439,52.48159,52.48388,59.36735,54.29009,-0.0289,4.03374,98.14,61.82,65.68,129.32,128.2,130.22,119.98,30.5,36.4,121.22,82.16,99.56,122.498888888889,94.31,100.598888888889,0.5,0.22222222,0.16666667,0.11111111,96.5777791341146,90.0250015258789,80.6666666666667,82.75,-5.94112396240234,0.459123104810715,8.61946868896484,-10.6044988632202,8.4314702351888,2.6600706577301,0.836233297983805,-0.541772246360779,-0.0879479497671127,-0.197389543056488,0.0439708419144154,0.0229212380945683,-0.977199441856808,-4.9347385764122,1.46569473048051,1.14606190472841,0.42857143,1,0.77777778,0.66666667,1,0.92857143,0.61111111,22.8125,0.11111111,0.5,0.22222222,0.16666667,82.8177947998047,96.6704237196181,90.0886764526367,80.722666422526,-10.1408252716064,-5.14835908677843,1.1921865940094,9.24979654947917,-1.44281256198883,7.79310268825955,1.96117746829987,0.233953317006429,0.0229212380945683,-0.0879479497671127,-0.197389543056488,0.0439708419144154,1.14606190472841,-0.977199441856808,-4.9347385764122,1.46569473048051,0.5,1,0.77777778,0.75,1,0.92857143,0.55555556,2,99.7634735107422,14.1543827056885,0,0,108.394,1,0.5,"2024-05-18",0
"Zack Kelly",20349,"2024-05-16","TBR",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,4,0,0,0,0,1,9,36,0,0.25,0,0,1,0,0,0,0,0,0,0.16666667,0.66666667,-0.5,20.3799790652949,0,0,4,0,1,13.1664797782898,-13.1664797782898,13.1664797782898,0,323.698864077147,325.704547959161,1,0,1,0,0,0,1,9,18,11,29,0.0591000132262707,-0.118207961320877,0.177307963371277,0.547000050544739,0.0526974909007549,1.50548565387726,1.00360000133514,1.00360000133514,1.54839992523193,1,1,-0.0215604230761528,0.0608168670509348,0,0,0.4137931,95.75,0.34482759,82.3,0.13793103,91,0.10344828,82.33333333,NA,-0.735200583934784,0.409582376480103,-0.280109047889709,-0.171579450368881,-6.12667153278987,4.09582376480103,-7.00272619724274,-5.71931501229604,0.13043478,0.33333333,0.17241379,0.66666667,0.5,0.6,0.20689655,0.5,0.06896552,1,0,0,0,1,0,1,1,0,0,0,1,0,18.971113549341,NA,20,69.27346,20,25.90793,59.90829,20,73.93346,70.34715,64.68588,20,63.64057,20,28.08851,68.49927,20,1.48669,6.30713,97.56,14.18,21.76,98.42,-13.56,-8.97999999999999,115.3,124.52,137.4,98.16,-4.7,10.28,104.115862068966,38.1455172413793,47.3324137931034,0.4137931,0.13793103,0.34482759,0.10344828,95.6583353678385,90.9000015258789,82.3,82.1000010172526,-6.67276827494303,-0.0747456550598145,8.33173522949219,-11.8473981221517,8.96533584594727,4.28020858764648,1.57769737243652,1.17835760116577,-0.756257619708776,-0.286556672304869,0.413861855864525,-0.175069510936737,-6.30214683090647,-7.16391680762172,4.13861855864525,-5.8356503645579,0.14285714,0.25,0.17241379,0.66666667,0.5,0.6,0.27586207,20.04347826,0.10344828,0.4137931,0.13793103,0.34482759,82.23876953125,95.8216857910156,91.0606536865234,82.4343383789062,-11.5121994018555,-5.86727778116862,0.751104533672333,9.28564758300781,0.0381299902995427,7.91916275024414,3.0224552154541,0.250230097770691,-0.175069510936737,-0.756257619708776,-0.286556672304869,0.413861855864525,-5.8356503645579,-6.30214683090647,-7.16391680762172,4.13861855864525,0.1,0.33333333,0.17241379,0.5,0.66666667,0.6,0.31034483,1,95.9165115356445,-32.1595878601074,0,0,95.9165,1,1,"2024-05-16",0
"Zack Kelly",20349,"2024-05-14","TBR",3,2024,"BOS","H",29,0,0,0,1,0,0,0,0,0,0,0,2,8,0,1,0,0,1,1,0,0,0,2,9,4.5,0,2,0.25,0,4,1,0,0,1,0,0,0.25,0.125,0.125,3.21935408401489,0,0,0.5,0,0,2.6664797782898,-2.6664797782898,3.42248398140073,0,64.0929383512777,83.2976144242257,4,0,0.8,0.2,0,0,1,4.5,5,16,21,0.277163982391357,-0.324960172176361,0.602124154567719,1.35400009155273,0.130443170666695,3.36264991760254,2.58119988441467,2.58119988441467,2.58119988441467,1,1,0.124169699847698,-0.0417454245936847,1,0,0.19047619,96,0.61904762,82.84615385,0.04761905,92,0.14285714,82,0.14285714,0.364554733037949,0.501171290874481,0.193908214569092,0.00450797751545906,9.11386832594872,3.85516377595755,19.3908214569092,0.150265917181969,0.44444444,0.5,0.47619048,0.5,0.83333333,0.7,0.57142857,0.625,0.14285714,3,1,1,2,2,1,5,0.6,0.2,0.2,0.4,0.4,0.2,1.44658808429984,NA,59.60486,71.23559,37.53368,70.33806,47.33717,80,70.59,75.21095,57.39014,80,40.56712,80,74.56441,76.30338,62.8019,-1.40068,1.97607,104.94,53.36,54.74,100.06,137.18,121.9,118.28,114.12,131.6,131.26,126.36,125,113.521904761905,110.415238095238,118.458095238095,0.19047619,0.04761905,0.61904762,0.14285714,95.8000030517578,92,82.8076923076923,81.7000020345052,-6.43190383911133,-0.749409675598145,8.25455826979417,-11.4734903971354,8.33860301971436,4.44080543518066,3.08093349750225,0.144193907578786,0.369068067520857,0.196128189563751,0.504362676292658,0.00431566312909126,9.22670168802142,19.6128189563751,3.87971289455891,0.143855437636375,0.33333333,0.58333333,0.47619048,0.66666667,0.71428571,0.7,0.57142857,21.76923077,0.14285714,0.19047619,0.04761905,0.61904762,81.9151306152344,96.0589752197266,92.2947006225586,83.0321420522837,-11.2022666931152,-6.00443744659424,0.0634621009230614,8.98372591458834,-0.878122965494792,7.25472259521484,3.07377004623413,1.91270490793081,0.00431566312909126,0.369068067520857,0.196128189563751,0.504362676292658,0.143855437636375,9.22670168802142,19.6128189563751,3.87971289455891,0.33333333,0.58333333,0.47619048,0.66666667,0.71428571,0.7,0.57142857,5,82.834716796875,-5.39610557556152,0,0,96.2809,1,0.2,"2024-05-14",0
