"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSI%","piSL%","pivCH","pivCU","pivFA","pivSI","pivSL","piCH-X","piCU-X","piFA-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFA","piwSI","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Griffin Jax",20253,"2024-07-08","@CHW",8,2024,"MIN","A",29,0,0,9,1,0,0,0,0,0,0,1,1,5,1,1,1,0,1,0,0,1,0,2,18,9,9,2,0,0,0,1,1,1,0,0,0,0.4,0.2,0.2,3.77064908401489,0,0.25,2,0.5,0.5,2.1664797782898,6.8335202217102,3.67848818451166,224.817471478451,52.170504686986,89.6663768027962,0,0.5,0,0.5,1,0,0,0,10,13,23,-0.197749987244606,-0.467031955718994,0.269281983375549,-0.503000020980835,-0.0518289543688297,3.38397145271301,2.47760009765625,2.47760009765625,2.2564001083374,1,1,-0.0540176406502724,-0.00441960978399622,0,1,0.43478261,96.6,0.39130435,89,NA,NA,0.04347826,86,0.13043478,92.33333333,NA,0.738775849342346,-0.993361353874207,NA,0,-0.0174880437552929,7.38775849342346,-11.0373483763801,NA,0,-0.582934791843096,0.3125,0.42857143,0.34782609,0.2,0.66666667,0.375,0.30434783,0.6,0.2173913,0,0,2,2,0,0,2,0,0,1,1,0,0,3.27496545053315,27.60287,51.84722,20,80,80,80,68.09241,62.76633,50.44469,80,61.253,80,80,80,45.38741,76.28667,80,44.72566,-1.50768,1.81557,132.78,82.08,106.6,171.62,126.4,199.32,62.6,148.8,122.18,102.14,172.66,179.42,103.98,111.92,122.76,94.4052173913044,125.729565217391,126.217391304348,0.39130435,0.04347826,0.39130435,0.04347826,0.13043478,96.5,95.6999969482422,88.8888888888889,86.1999969482422,92.2999979654948,-3.06431049770779,-8.65167617797852,6.40957175360786,2.51751565933228,-8.14537874857585,9.09963141547309,7.78053855895996,-0.640899764166938,-9.61287975311279,2.54251829783122,0.477588865906,0.252764463424683,-1.00849174335599,0,-0.0181867033243179,5.30654295451111,25.2764463424683,-11.2054638150665,0,-0.606223444143931,0.23076923,0.5,0.34782609,0,0.6,0.375,0.43478261,18.66666667,0.13043478,0.04347826,0.39130435,0.04347826,0.39130435,92.1358337402344,86.0606002807617,96.3461100260417,95.5818023681641,88.7057427300347,-7.86746978759766,2.88047003746033,-2.55403878953722,-8.60562992095947,7.45332590738932,0.699197928110758,-11.3782997131348,8.35643344455295,6.82170009613037,-2.12956767612033,-0.0181867033243179,0,0.477588865906,0.252764463424683,-1.00849174335599,-0.606223444143931,0,5.30654295451111,25.2764463424683,-11.2054638150665,0.16666667,0.54545455,0.34782609,0,0.5,0.375,0.47826087,2,55.6125106811523,52.9561920166016,0,0,58.4168,0,0,"2024-07-08",0
"Griffin Jax",20253,"2024-07-07","HOU",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,0,2,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,0,1,0,0,0,0,0,0,6,10,16,0.104768000543118,-0.133692011237144,0.238460004329681,0.484000027179718,0.0507337525486946,2.37159991264343,1.84160006046295,1.84160006046295,2.29760003089905,1,1,0.0221167709678411,0.0220593145449724,1,0,0.6875,97.63636364,0.1875,89.33333333,NA,NA,0.0625,87,0.0625,93,NA,-0.176998376846313,0.227396890521049,NA,-0.0373910665512085,0,-1.6090761531483,7.57989635070165,NA,-3.73910665512085,0,0.46153846,0.66666667,0.5,0.66666667,0.5,0.625,0.1875,0.75,0.1875,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,5.39066519955267,52.97641,42.25057,50.53497,51.75583,80,21.14948,80,54.02463,80,67.00588,80,46.4413,65.16837,80,32.46278,80,71.11518,60.98196,-1.77427,1.41569,153.76,125.58,164.34,132.98,115.06,131.98,83.22,160.46,137.8,126.98,109.62,139.7,135.58,90.54,117.34,111.49625,129.6225,135.73375,0.4375,0.25,0.1875,0.0625,0.0625,97.471426827567,97.6499938964844,89.2000020345052,86.6999969482422,92.5,-3.36679104396275,-9.27237129211426,6.57138506571452,3.30445051193237,-6.3108172416687,8.29294041224888,5.03373384475708,-1.22648247083028,-7.37831544876099,2.38788604736328,-0.134163659065962,-0.00108807161450386,0.229855198413134,-0.0380783230066299,0,-1.91662370094231,-0.0272017903625965,7.66183994710445,-3.80783230066299,0,0.5,0.5,0.5,0.6,0.66666667,0.625,0.375,22.75,0.0625,0.0625,0.4375,0.25,0.1875,92.0311965942383,86.2611999511719,97.009286063058,97.2104721069336,88.7532958984375,-6.30875015258789,3.69156002998352,-3.04556574140276,-9.43882942199707,7.58084360758464,0.982590973377228,-9.19118022918701,7.89760426112584,3.9590425491333,-2.4986899693807,0,-0.0380783230066299,-0.134163659065962,-0.00108807161450386,0.229855198413134,0,-3.80783230066299,-1.91662370094231,-0.0272017903625965,7.66183994710445,0.45454545,0.6,0.5,0.6,0.66666667,0.625,0.3125,2,80.3180313110352,21.9475746154785,0,0,101.476,1,0.5,"2024-07-07",0
"Griffin Jax",20253,"2024-07-02","DET",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0.333333333,0.666666666,0,0,0,1,9,4,10,14,0.118512019515038,-0.0612039975821972,0.179716020822525,0.484000027179718,0.0507337525486946,2.16230010986328,2.15160012245178,2.15160012245178,1.46920001506805,1,1,0.0374211817979813,0.0173871304129129,1,0,0.21428571,97.33333333,0.35714286,89.8,NA,NA,0.07142857,87,0.35714286,93.2,NA,0.409696936607361,0.189804434776306,NA,-0.0207000374794006,-0.235758990049362,13.6565645535787,3.79608869552612,NA,-2.07000374794006,-4.71517980098724,0.28571429,0.85714286,0.57142857,0.5,0.83333333,0.75,0.5,1,0.14285714,2,0,1,1,1,1,3,0.66666667,0,0.33333333,0.33333333,0.33333333,0.33333333,3.1414736237511,70.10131,58.24776,64.09211,80,80,80,80,57.0041,80,80,49.30963,80,59.55299,76.84139,38.82201,80,74.9276,72.16431,-1.84339,1.31201,114.58,116.24,127.66,163.36,162.2,192.9,84.98,155.6,149.64,102.2,150.36,157.1,111.4,87.6,100.14,111.815714285714,117.354285714286,127.734285714286,0.14285714,0.07142857,0.35714286,0.07142857,0.35714286,97.6500015258789,97,89.8400024414063,87,93.0200012207031,-4.04720783233643,-7.66178560256958,5.78961563110352,1.97788095474243,-7.13591690063477,9.12892532348633,7.61269998550415,0.485447835922241,-6.27619028091431,1.75637836456299,0.0973343104124069,0.317755788564682,0.191782806068659,-0.0210469514131546,-0.240199320018291,4.86671552062035,31.7755788564682,3.83565612137318,-2.10469514131546,-4.80398640036583,0.42857143,0.71428571,0.57142857,0.33333333,1,0.75,0.5,20.125,0.35714286,0.07142857,0.14285714,0.07142857,0.35714286,93.0135192871094,87.0166015625,97.6107940673828,96.9932022094727,89.81904296875,-6.90233383178711,2.52559995651245,-3.81347513198853,-7.6065502166748,6.40334167480469,0.712157011032104,-7.5746898651123,8.52257537841797,6.50854015350342,-0.642747497558594,-0.240199320018291,-0.0210469514131546,0.0973343104124069,0.317755788564682,0.191782806068659,-4.80398640036583,-2.10469514131546,4.86671552062035,31.7755788564682,3.83565612137318,0.5,0.66666667,0.57142857,0.5,1,0.75,0.42857143,3,76.9271748860677,-24.0973536173503,0,0,105.011,1,0.33333333,"2024-07-02",0
"Griffin Jax",20253,"2024-06-29","@SEA",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-72.5022506966851,-72.3365655024484,0,0,0,0,0,0,0,0,3,10,13,0.0138980001211166,0,0.0138980001211166,0.430000007152557,0.048835888504982,0.188866659998894,0.35699999332428,0.35699999332428,NA,0,1,0.0732239261269569,0.000362381383315361,0,0,0.30769231,96.75,0.23076923,88.66666667,NA,NA,0.07692308,87,0.38461538,92,NA,0.186208814382553,0.00152462720870972,NA,0.173208177089691,0.426678448915482,4.65522035956383,0.0508209069569906,NA,17.3208177089691,8.53356897830963,0.4,0.875,0.69230769,0,0.71428571,0.55555556,0.61538462,1,0.30769231,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.79544167365313,80,80,80,64.79427,80,48.74305,80,60.03752,80,NA,NA,NA,20,80,20,80,80,71.28365,-2.31638,0.60252,151.7,171.14,224.74,196.18,74.6,135.46,88.1,158.22,151.22,NA,NA,NA,135.72,15.4,27.86,131.864615384615,123.798461538462,149.816923076923,0.30769231,NA,0.23076923,0.07692308,0.38461538,96.6999969482422,NA,88.5666707356771,86.5999984741211,91.9,-3.20051670074463,NA,5.74982325236003,2.52949357032776,-9.11430892944336,9.01535797119141,NA,-0.0872119764486949,-9.54220390319824,0.796918153762817,0.188276655972004,NA,0.00128604471683502,0.175081223249435,0.431658122688532,4.7069163993001,NA,0.0428681572278341,17.5081223249435,8.63316245377064,0.4,0.875,0.69230769,0,0.71428571,0.55555556,0.61538462,18.3,0.38461538,0.07692308,0.30769231,NA,0.23076923,91.9914794921875,86.6856002807617,96.8024291992188,NA,88.6622721354167,-9.004150390625,2.78125,-2.83846259117126,NA,6.49083646138509,-0.619021368026733,-10.9413995742798,8.28267478942871,NA,-1.46962038675944,0.431658122688532,0.175081223249435,0.188276655972004,NA,0.00128604471683502,8.63316245377064,17.5081223249435,4.7069163993001,NA,0.0428681572278341,0.4,0.875,0.69230769,0,0.71428571,0.55555556,0.61538462,0,NA,NA,0,NA,NA,0,NA,"2024-06-29",0
"Griffin Jax",20253,"2024-06-28","@SEA",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,0,0,1,1,7,1,1,0,0,2,1,0,0,0,1,9,18,9,0.5,0.5,0,2,1,0,0,1,1,0,0.14285714,0.28571429,-0.14285714,8.23572908031918,0,0.2,3,0.25,0.66666667,7.1664797782898,-7.1664797782898,8.67848818451166,0,176.843260070657,214.054224759549,2,0,0.666666666,0.333333333,0,0,0,0,10,15,25,-0.225504010915756,-0.640903949737549,0.415399968624115,-0.570000052452087,-0.0647359490394592,4.36488580703735,2.42440009117126,2.42440009117126,2.17919993400574,1,1,-0.0685679540038109,0.0169047442693926,0,1,0.32,96.625,0.44,89,NA,NA,0.04,86,0.2,93,0.16,-0.0609308555722237,0.246010929346085,NA,-0.0879258811473846,-0.545740485191345,-0.761635694652796,2.23646299405531,NA,-8.79258811473846,-10.9148097038269,0.38888889,0.71428571,0.48,0.14285714,1,0.5,0.28,0.42857143,0.24,2,0,2,2,1,1,4,0.5,0,0.5,0.5,0.25,0.25,4.28624695719607,50.16689,62.60085,41.3372,48.71801,80,80,42.73124,59.87073,32.4153,80,70.34254,75.23222,68.922,80,29.56378,63.07676,80,37.84443,-0.687,3.04659,93.68,106.16,109.06,99.36,90.24,72.04,86.52,68.16,66.26,106.74,206.92,224.18,93.72,92.46,92.74,94.8688,109.5368,111.9696,0.16,0.16,0.44,0.04,0.2,96.9000015258789,96.1999969482422,88.9909113103693,86.4000015258789,92.6200012207031,-3.73615741729736,-8.81704330444336,6.96670948375355,2.7073450088501,-8.87258758544922,9.91059684753418,7.68011045455933,-0.112833239815452,-6.3941535949707,1.64544811248779,0.28184749931097,-0.345527421683073,0.234223563224077,-0.0897959321737289,-0.555197957903147,7.04618748277426,-8.63818554207683,2.12930512021888,-8.97959321737289,-11.1039591580629,0.41176471,0.625,0.48,0.14285714,1,0.5,0.32,18.52631579,0.2,0.04,0.16,0.16,0.44,92.8108764648437,86.5839004516602,97.0685272216797,96.3850555419922,89.1786831942472,-8.75788803100586,3.48015999794006,-3.19549250602722,-8.58528232574463,7.85121987082742,0.571042966842651,-7.7701301574707,9.05788993835449,6.6972827911377,-1.39452786879106,-0.555197957903147,-0.0897959321737289,0.28184749931097,-0.345527421683073,0.234223563224077,-11.1039591580629,-8.97959321737289,7.04618748277426,-8.63818554207683,2.12930512021888,0.41176471,0.625,0.48,0.14285714,1,0.5,0.32,4,81.9719543457031,6.0039914449056,0,0,97.7295,1,0.25,"2024-06-28",0
"Griffin Jax",20253,"2024-06-23","@OAK",8,2024,"MIN","A",29,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,1,0,1,0,1,0,1,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.6331485432166,-22.5814263197472,1,0.5,0.5,0,0,0,0,0,6,10,16,0.0352719984948635,-0.0106240008026361,0.0458960011601448,0.453000009059906,0.0496710538864136,0.474560022354126,0.817600011825562,0.817600011825562,NA,0,1,0.0153740113601089,0.0589516731336913,0,0,0.625,97.6,NA,NA,NA,NA,NA,NA,0.375,92.16666667,NA,-0.444550842046738,NA,NA,NA,0.763046324253082,-4.44550842046738,NA,NA,NA,12.7174387375514,0.125,0.875,0.5,0,0.57142857,0.5,0.5,0.5,0.25,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,1.68296871017118,80,80,80,NA,NA,NA,24.0814,51.75282,20,80,80,80,NA,NA,NA,61.95827,71.12799,52.43841,-0.61751,3.15083,112.52,196.76,222.46,NA,NA,NA,99.92,81.84,79.74,124.68,150.44,173.6,NA,NA,NA,106.1925,129.2225,139.12625,0.5625,0.0625,NA,NA,0.375,97.4555528428819,97.3000030517578,NA,NA,92.0833333333333,-4.37585237291124,-10.0802383422852,NA,NA,-10.3795305887858,9.50562879774306,6.58603191375732,NA,NA,1.96783145268758,0.0598534569144249,-0.47120988368988,NA,NA,0.77356169000268,0.665038410160277,-47.120988368988,NA,NA,12.892694833378,0.14285714,0.77777778,0.5,0,0.57142857,0.5,0.5625,17.91666667,0.375,NA,0.5625,0.0625,NA,92.203867594401,NA,97.5782131618924,97.4310989379883,NA,-9.8896598815918,NA,-3.69090440538194,-9.6132698059082,NA,0.477268298467,NA,8.5720698038737,5.09112977981567,NA,0.77356169000268,NA,0.0598534569144249,-0.47120988368988,NA,12.892694833378,NA,0.665038410160277,-47.120988368988,NA,0.14285714,0.77777778,0.5,0,0.57142857,0.5,0.5625,2,88.4702377319336,-17.593469619751,0,0,92.0282,0,0,"2024-06-23",0
"Griffin Jax",20253,"2024-06-20","TBR",8,2024,"MIN","H",29,0,1,0,1,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,9,0,18,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.5,2,0.666666666666667,0.5,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.2359536102518,27.173712862954,2,0.333333333,0.666666666,0,0,0,0,0,5,15,20,-0.0618120022118092,-0.299143671989441,0.237331673502922,0.10099995136261,0.0105869956314564,2.01520013809204,2.65960001945496,2.65960001945496,NA,0,1,0.00824129581451416,-0.03891418087611,0,1,0.4,96.75,0.5,88.6,NA,NA,NA,NA,0.1,92,NA,0.80666047334671,-0.649085521697998,NA,NA,-0.0344077162444592,10.0832559168339,-6.49085521697998,NA,NA,-1.72038581222296,0.5,0.625,0.55,0.66666667,1,0.81818182,0.4,0.75,0.1,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,3.1414736237511,52.97832,73.48413,47.00979,NA,NA,NA,48.66632,52.0309,48.86076,68.28014,73.80934,66.04162,80,80,71.92361,73.68922,80,67.60725,-1.34631,2.05763,132.76,144.5,168.46,NA,NA,NA,120.08,72.12,64.04,107.64,105.56,122.1,117.56,117.12,127.88,117.6,108.546,118.014,0.2,0.2,0.5,NA,0.1,96.8499984741211,96.3249969482422,88.6,NA,92.1499938964844,-3.70612263679504,-7.81352186203003,6.37859764099121,NA,-9.80583381652832,9.91404056549072,6.87621688842773,-0.375171685218811,NA,2.51077747344971,0.0183174163103104,0.802265491336584,-0.660022929310799,NA,-0.0350487045943737,0.457935407757759,20.0566372834146,-6.60022929310799,NA,-1.75243522971869,0.5,0.58333333,0.55,0.5,1,0.81818182,0.6,20.6,0.1,NA,0.2,0.2,0.5,92.1102447509766,NA,96.7912750244141,96.2764282226562,88.5558715820312,-9.89797973632812,NA,-3.26884508132935,-7.81217002868652,7.09529113769531,0.932555317878723,NA,9.01545238494873,5.79967021942139,-1.70722751617432,-0.0350487045943737,NA,0.0183174163103104,0.802265491336584,-0.660022929310799,-1.75243522971869,NA,0.457935407757759,20.0566372834146,-6.60022929310799,0.55555556,0.54545455,0.55,0.6,1,0.81818182,0.55,3,93.3751525878906,1.56102164586385,0,0,99.4012,2,0.66666667,"2024-06-20",0
"Griffin Jax",20253,"2024-06-18","TBR",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.1050557637202,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,1,4,5,0.104768000543118,0,0.104768000543118,0.483999997377396,0.0507337525486946,1.3954666852951,1.84160006046295,1.84160006046295,2.29760003089905,1,1,0.0751807987689972,-0.0001034059174711,1,0,0.8,96.25,0.2,88,NA,NA,NA,NA,NA,NA,NA,0.624475717544556,0.0495179928839207,NA,NA,NA,15.6118929386139,4.95179928839207,NA,NA,NA,0.5,0.66666667,0.6,1,1,1,0.6,0.66666667,0,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,6.26959034900029,NA,NA,NA,NA,NA,NA,80,74.32836,80,42.2262,63.5819,42.38668,80,72.09858,80,80,66.13785,80,-2.0962,0.93279,NA,NA,NA,NA,NA,NA,89.64,171.62,167.66,107.3,93.82,106.24,108.8,137.54,164.5,104.068,118.124,130.176,0.2,0.6,0.2,NA,NA,96,96.2333374023438,88,NA,NA,-2.35246777534485,-7.41232681274414,7.52389097213745,NA,NA,10.5433330535889,6.69229253133138,-0.418287187814713,NA,NA,0.214739695191383,0.459545541554689,0.0501701384782791,NA,NA,21.4739695191383,15.3181847184896,5.01701384782791,NA,NA,0,0.75,0.6,NA,1,1,0.8,15,NA,NA,0.2,0.6,0.2,NA,NA,95.9214019775391,96.1992390950521,87.9774017333984,NA,NA,-2.17788004875183,-7.52197011311849,7.51344013214111,NA,NA,9.89424991607666,5.77368672688802,-1.43624997138977,NA,NA,0.214739695191383,0.459545541554689,0.0501701384782791,NA,NA,21.4739695191383,15.3181847184896,5.01701384782791,0,1,0.6,NA,1,1,0.6,3,96.8175557454427,5.72929573059082,0,0,100.151,2,0.66666667,"2024-06-18",0
"Griffin Jax",20253,"2024-06-16","OAK",8,2024,"MIN","H",29,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.2359536102518,102.403901559937,0.5,0,0.333333333,0.666666666,0,0,0,0,1,11,12,0.158559992909431,-0.0812720134854317,0.239832013845444,0.484000027179718,0.0507337525486946,2.88700008392334,2.84479999542236,2.84479999542236,NA,0,1,0.0377101935446262,0.0172118668295299,1,0,0.41666667,97.4,0.33333333,89.5,NA,NA,0.16666667,87,0.08333333,93,NA,0.590310335159302,0.126593083143234,NA,-0.502868592739105,0.0389156937599182,11.806206703186,3.16482707858086,NA,-25.1434296369553,3.89156937599182,0.5,0.83333333,0.66666667,0.33333333,1,0.75,0.5,1,0.16666667,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,-0.0836386671236147,80,65.90547,80,77.78229,80,70.13002,80,60.35254,80,80,72.46693,80,43.52947,80,37.2193,80,77.09456,80,-2.02687,1.03679,95.44,165.24,163.46,142.24,99,139.36,107.38,142.8,139.84,114.08,153.76,169.24,127.8,90.58,113.96,119.56,120.876666666667,135.551666666667,0.33333333,0.08333333,0.33333333,0.16666667,0.08333333,97.4250030517578,97.0999984741211,89.5,86.6500015258789,92.5,-2.82732701301575,-8.15443134307861,6.82625007629395,1.10520625114441,-8.42026042938232,10.1502056121826,6.82418441772461,-1.54282522201538,-7.93278217315674,1.73026430606842,0.558137401938438,0.039364367723465,0.127865336835384,-0.510574221611023,0.039364367723465,13.953435048461,3.9364367723465,3.19663342088461,-25.5287110805511,3.9364367723465,0.5,0.83333333,0.66666667,0.33333333,1,0.75,0.5,21,0.08333333,0.16666667,0.33333333,0.08333333,0.33333333,92.4231033325195,86.5887451171875,97.3221740722656,97.0186004638672,89.3977966308594,-8.53308963775635,1.12498497962952,-2.72951507568359,-8.08098030090332,7.44004011154175,1.09029996395111,-9.16334533691406,9.46548271179199,5.85842990875244,-2.63301229476929,0.039364367723465,-0.510574221611023,0.558137401938438,0.039364367723465,0.127865336835384,3.9364367723465,-25.5287110805511,13.953435048461,3.9364367723465,3.19663342088461,0.5,0.75,0.66666667,0,1,0.75,0.66666667,3,87.8473917643229,13.1953811645508,1,0.33333333,100.648,1,0.33333333,"2024-06-16",2
"Griffin Jax",20253,"2024-06-14","OAK",8,2024,"MIN","H",29,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,0,0,0,1,1,0,1,9,0,9,1,0,0,1,2,0,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.25,1,0.333333333333333,0.5,4.1664797782898,4.8335202217102,7.19049659073353,224.817471478451,102.039606840454,177.036610333989,0.5,0,0.333333333,0.666666666,0,0,0,0,9,14,23,-0.146008014678955,-0.311476022005081,0.165468007326126,-0.516000032424927,-0.0540880560874939,1.44466662406921,1.53719997406006,1.53719997406006,0.877599954605103,1,1,-0.0697955265641212,-0.0312713993593781,0,1,0.47826087,97.81818182,0.34782609,89.5,NA,NA,0.13043478,87,0.04347826,93,NA,-0.317774653434753,-0.178553253412247,NA,-0.00390239432454109,-0.0620911717414856,-2.88886048577049,-2.23191566765308,NA,-0.130079810818036,-6.20911717414856,0.15384615,0.8,0.43478261,0.5,1,0.9,0.43478261,0.6,0.04347826,1,1,1,0,0,3,3,0.33333333,0.33333333,0.33333333,0,0,1,2.37994336228353,20,63.02528,20,80,80,77.86941,73.17222,68.2191,55.94663,61.51633,53.52554,56.74787,38.01409,80,20,61.20193,80,39.32475,-0.57052,3.22131,82.98,23.62,16.08,146.98,115.32,158.54,102.6,132.88,135,104.44,171.52,192.7,104.9,53.46,61.46,108.575652173913,103.254782608696,114.846956521739,0.34782609,0.13043478,0.34782609,0.13043478,0.04347826,97.7750015258789,97.0999959309896,89.3874969482422,86.7333374023438,93.0999984741211,-2.56954526901245,-7.15655326843262,7.35555171966553,3.67522684733073,-6.40108156204224,9.86143398284912,5.95535024007161,-1.65505290031433,-8.5189577738444,1.78753638267517,-0.733662236481905,0.420825187116861,-0.184802763164043,-0.00435131415724754,-0.0633736774325371,-9.17077795602381,14.0275062372287,-2.31003453955054,-0.145043805241585,-6.33736774325371,0.18181818,0.66666667,0.43478261,0.5,1,0.9,0.52173913,19.38888889,0.04347826,0.13043478,0.34782609,0.13043478,0.34782609,92.9876022338867,86.6790974934896,97.7044906616211,97.0437622070312,89.3068237304688,-6.28818988800049,3.5738566716512,-2.49254512786865,-7.42978032430013,7.79021120071411,0.544026017189026,-9.94944318135579,9.16515159606934,5.07669989267985,-2.94413232803345,-0.0633736774325371,-0.00435131415724754,-0.733662236481905,0.420825187116861,-0.184802763164043,-6.33736774325371,-0.145043805241585,-9.17077795602381,14.0275062372287,-2.31003453955054,0.18181818,0.66666667,0.43478261,0.5,0.875,0.8,0.52173913,3,94.1990559895833,14.803050994873,1,0.33333333,103.864,2,0.66666667,"2024-06-14",0
