"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CB%","CBv","XX%","wFB","wCB","wFB/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_KC","sp_l_KC","sp_p_KC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxKC%","pfxvFA","pfxvSI","pfxvKC","pfxFA-X","pfxSI-X","pfxKC-X","pfxFA-Z","pfxSI-Z","pfxKC-Z","pfxwFA","pfxwSI","pfxwKC","pfxwFA/C","pfxwSI/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piSI%","pivCU","pivFA","pivSI","piCU-X","piFA-X","piSI-X","piCU-Z","piFA-Z","piSI-Z","piwCU","piwFA","piwSI","piwCU/C","piwFA/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Trevor Megill",17722,"2024-05-14","PIT",23,2024,"MIL","H",30,0,0,9,1,0,0,0,0,1,0,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,0,2,0,1,0,0,0,0.5,0,0.5,1.65247908401489,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,2.19049659073353,218.032512457265,293.490185558015,54.7244184399108,0,0,0,1,0.5,0.5,0,0,9,15,24,0.0734259933233261,-0.0247640032321215,0.0981899946928024,-0.500999987125397,-0.0514637902379036,1.07330000400543,1.49779999256134,1.49779999256134,NA,0,1,0.0198773480951786,0.0485340867779312,1,0,0.66666667,98.1875,0.33333333,88,NA,-1.01788640022278,0.3899285197258,-6.36179000139236,4.87410649657249,0.33333333,0.88888889,0.54166667,0.6,0.375,0.46153846,0.375,0.5,0.29166667,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,9.08205408749906,61.72112,64.47748,56.40234,NA,NA,NA,53.02381,72.32214,50.3016,58.60117,67.44576,54.3135,-0.40895,3.46367,110.28,118.62,125.48,135.62,84.64,111.56,118.726666666667,107.293333333333,120.84,0.66666667,NA,0.33333333,98.1437530517578,NA,88.0500030517578,-4.27352333068848,NA,0.548090398311615,10.7977476119995,NA,-2.2218189239502,-1.01415561884642,NA,0.393690906465054,-6.3384726177901,NA,4.92113633081317,0.25,0.83333333,0.54166667,0.66666667,0.4,0.46153846,0.5,19.45,0.33333333,0.66666667,NA,87.8432846069336,97.9782028198242,NA,0.852119863033295,-4.42942476272583,NA,-3.68023753166199,9.71108722686768,NA,0.393690906465054,-1.01415561884642,NA,4.92113633081317,-6.3384726177901,NA,0.25,0.83333333,0.54166667,0.33333333,0.5,0.46153846,0.5,2,97.2052001953125,55.4233741760254,0,0,100.389,1,0.5,"2024-05-14",0
"Trevor Megill",17722,"2024-05-11","STL",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,1,3,1,0,0,0,0,0,0,6.03472908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.697926926735,114.84853560366,1,0.6,0.2,0.2,1,0,0,0,7,12,19,0.0734259933233261,-0.0613359957933426,0.134761989116669,0.499000012874603,0.0512583442032337,1.39227998256683,1.49779999256134,1.49779999256134,NA,0,1,-0.00848462246358395,0.0612225733374855,1,0,0.63157895,98.91666667,0.36842105,88.85714286,NA,0.366783440113068,-0.545219480991364,3.0565286676089,-7.78884972844805,0.125,0.63636364,0.42105263,1,1,1,0.57894737,0.4,0,1,0,4,1,2,2,5,0.2,0,0.8,0.2,0.4,0.4,10.7283568822347,68.0241,71.1727,55.54335,NA,NA,NA,66.34334,66.67881,66.16243,69.68682,70.11571,62.17614,-1.09766,2.4306,123.6,107.16,125.52,132.66,107.02,138.58,126.937894736842,107.108421052632,130.331578947368,0.63157895,NA,0.36842105,98.7999979654948,NA,88.6857125418527,-4.44540945688883,NA,0.0442693148340498,11.4647204081217,NA,-2.31539808000837,0.454641204327345,NA,-0.554344464093447,3.78867670272787,NA,-7.91920662990638,0,0.66666667,0.42105263,NA,1,1,0.63157895,18.85714286,0.36842105,0.63157895,NA,88.6581595284598,98.7893473307292,NA,0.172181844711304,-4.48710918426514,NA,-3.95939418247768,10.181355158488,NA,-0.554344464093447,0.454641204327345,NA,-7.91920662990638,3.78867670272787,NA,0,0.72727273,0.42105263,NA,1,1,0.57894737,5,95.4153991699219,20.2564865112305,0,0,103.297,3,0.6,"2024-05-11",0
"Trevor Megill",17722,"2024-05-07","@KCR",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0,0.5,0.5,0,0,0,0,0,8,8,0.211594015359879,0,0.211594015359879,0.533999979496002,0.0522760637104511,2.72760009765625,3.55060005187988,3.55060005187988,NA,0,1,0.0776719748973846,-9.68143957791046e-05,1,0,0.5,98.75,0.5,87.5,NA,0.358702719211578,0.358200669288635,8.96756798028946,8.95501673221588,1,0.25,0.625,0.5,1,0.6,0.5,1,0.25,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.369798744422303,80,70.33853,80,NA,NA,NA,63.89278,61.2753,52.70922,80,66.1832,80,-2.49254,0.33828,129.46,130.32,149.58,120.1,95.78,121.4,124.78,113.05,135.49,0.5,NA,0.5,98.8000030517578,NA,87.6999969482422,-4.88201904296875,NA,1.59320545196533,11.4804992675781,NA,-2.30439901351929,0.363054700195789,NA,0.362312398850918,9.07636750489473,NA,9.05780997127295,1,0.25,0.625,0.25,1,0.4,0.5,16.8,0.5,0.5,NA,88.1064453125,99.2494964599609,NA,1.63743078708649,-4.94799995422363,NA,-3.95733499526978,10.0685329437256,NA,0.362312398850918,0.363054700195789,NA,9.05780997127295,9.07636750489473,NA,1,0.25,0.625,0.25,1,0.4,0.5,2,91.4311828613281,17.3237228393555,0,0,100.743,1,0.5,"2024-05-07",0
"Trevor Megill",17722,"2024-05-03","@CHC",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0,0.5,0.5,0,0,0,0,3,8,11,0.0841680020093918,0,0.0841680020093918,0.468999981880188,0.0502679497003555,1.12613332271576,1.74039995670319,1.74039995670319,NA,0,1,0.0751603022217751,-0.000419594073281571,1,0,0.81818182,98.55555556,0.18181818,87.5,NA,0.51762181520462,0.199281573295593,5.75135350227356,9.96407866477966,0,0.83333333,0.45454545,NA,0.6,0.6,0.54545455,0.66666667,0.18181818,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.369798744422303,64.22185,57.79123,54.55997,NA,NA,NA,80,71.60426,80,80,57.19924,75.11093,-2.09243,0.93845,101.06,67.1,64.88,190.98,224.8,271.54,117.409090909091,95.7727272727273,102.454545454545,0.81818182,NA,0.18181818,98.5111083984375,NA,87.3000030517578,-3.89022064208984,NA,0.265681982040405,9.98261515299479,NA,-1.56418657302856,0.523564182221889,NA,0.201802924275398,5.81737980246544,NA,10.0901462137699,0,0.625,0.45454545,NA,0.6,0.6,0.72727273,18.625,0.18181818,0.81818182,NA,87.6656494140625,98.8854234483507,NA,0.472692996263504,-3.77552795410156,NA,-3.2004599571228,8.57269626193576,NA,0.201802924275398,0.523564182221889,NA,10.0901462137699,5.81737980246544,NA,0,0.71428571,0.45454545,NA,0.6,0.6,0.63636364,2,87.9752655029297,20.2100162506104,0,0,89.5557,0,0,"2024-05-03",0
"Trevor Megill",17722,"2024-04-29","TBR",23,2024,"MIL","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.7440916753395,29.9783111930123,1,0.5,0.5,0,0,0,0,0,2,10,12,0.0376800000667572,-0.00897400360554457,0.046654000878334,0.499000012874603,0.0512583442032337,0.536099970340729,0.658399999141693,0.658399999141693,NA,0,1,0.0519669838249683,0.0183184147039832,0,0,0.66666667,99.125,0.33333333,88.75,NA,0.456477850675583,-0.414434909820557,5.70597313344479,-10.3608727455139,0.57142857,0.4,0.5,0.5,1,0.66666667,0.41666667,0.66666667,0.16666667,2,0,0,0,2,0,2,1,0,0,0,1,0,3.83516762715984,64.19358,75.17111,55.83654,NA,NA,NA,80,58.35343,80,73.4544,72.42443,68.7161,-1.33172,2.07951,114.52,105.76,118.38,137.44,94.08,129.02,122.16,101.866666666667,121.926666666667,0.66666667,NA,0.33333333,99.1374969482422,NA,88.75,-3.70458889007568,NA,0.693166315555573,11.2933502197266,NA,-2.75917053222656,0.461796853691339,NA,-0.421039741486311,5.77246067114174,NA,-10.5259935371578,0.5,0.5,0.5,0.33333333,1,0.66666667,0.5,21.5,0.33333333,0.66666667,NA,88.684326171875,99.0815277099609,NA,0.79509449005127,-3.82391381263733,NA,-4.5560474395752,9.71967697143555,NA,-0.421039741486311,0.461796853691339,NA,-10.5259935371578,5.77246067114174,NA,0.6,0.42857143,0.5,0.33333333,1,0.66666667,0.58333333,2,79.2779235839844,3.33605480194092,0,0,83.8837,0,0,"2024-04-29",0
"Trevor Megill",17722,"2024-04-25","@PIT",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,77.697926926735,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,0,0,4,8,12,0.0956359952688217,0,0.0956359952688217,0.521000027656555,0.0519182868301868,1.2364000082016,1.88700008392334,1.88700008392334,NA,0,1,0.0778555124998093,-0.00050514479160399,1,0,0.58333333,98.71428571,0.41666667,87.6,NA,0.746265888214111,-0.0345341861248016,10.6609412602016,-0.690683722496033,0.5,0.75,0.58333333,0.25,1,0.57142857,0.33333333,0.66666667,0.25,1,1,1,0,2,1,3,0.33333333,0.33333333,0.33333333,0,0.66666667,0.33333333,0.981676292967266,77.74376,63.85639,80,NA,NA,NA,59.61946,75.9235,43.99552,78.7208,72.55643,77.7273,-1.65891,1.58873,113.5,114.76,119.68,167.88,86.54,136.38,136.158333333333,103.001666666667,126.638333333333,0.58333333,NA,0.41666667,98.5428553989955,NA,87.6,-3.43740681239537,NA,1.96201152801514,11.0233176095145,NA,-2.19505100250244,0.756445948034525,NA,-0.0361773036420345,10.8063706862075,NA,-0.723546072840691,0.42857143,0.8,0.58333333,0,1,0.57142857,0.41666667,19.22222222,0.41666667,0.58333333,NA,87.9256591796875,98.931631905692,NA,1.91134243011475,-3.65795571463449,NA,-4.05376205444336,9.3733389718192,NA,-0.0361773036420345,0.756445948034525,NA,-0.723546072840691,10.8063706862075,NA,0.5,0.66666667,0.58333333,0,1,0.57142857,0.5,3,84.7440490722656,18.5533752441406,0,0,94.126,0,0,"2024-04-25",0
"Trevor Megill",17722,"2024-04-24","@PIT",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.7440916753395,66.5170884121943,1,0,0.5,0.5,0,0,0,0,6,10,16,0.144706010818481,0,0.144706010818481,0.521000027656555,0.0519182868301868,1.87899994850159,2.49140000343323,2.49140000343323,3.51939988136292,1,1,0.0771000161767006,-8.77677549390027e-05,1,0,0.625,98.5,0.375,86.83333333,NA,0.459745764732361,0.268475294113159,4.59745764732361,4.47458823521932,0.4,0.66666667,0.5,0.75,1,0.875,0.375,0.33333333,0.0625,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.369798744422303,80,74.07842,80,NA,NA,NA,62.23503,74.50458,43.30809,80,76.90726,69.01871,-2.16682,0.82686,130.86,133.66,165.98,159.24,114.98,148.06,141.5025,126.655,159.26,0.625,NA,0.375,98.55,NA,86.8833312988281,-3.03781719207764,NA,2.47035312652588,11.8403694152832,NA,-2.574387550354,0.46528672426939,NA,0.271436993032694,4.6528672426939,NA,4.52394988387823,0.45454545,0.6,0.5,0.8,1,0.875,0.3125,19.92307692,0.375,0.625,NA,87.1785380045573,98.8717895507812,NA,2.5381178855896,-3.17613105773926,NA,-4.83090496063232,10.2909255981445,NA,0.271436993032694,0.46528672426939,NA,4.52394988387823,4.6528672426939,NA,0.44444444,0.57142857,0.5,0.75,1,0.875,0.4375,2,96.1568222045898,12.33434009552,0,0,97.3028,2,1,"2024-04-24",0
"Trevor Megill",17722,"2024-04-19","@STL",23,2024,"MIL","A",30,0,0,5.40000205993731,1,0,0,0,0,0,1,0,1.2,8,1,1,1,0,2,0,0,0,0,1,5.40000205993731,10.8000041198746,5.40000205993731,0.5,0,0,0,4,1,1,0,0,0,0.125,0.25,-0.125,9.34182283401489,0,0.166666666666667,1.80000068664577,0.2,0.66666667,5.56648069381749,-0.166478633880179,9.19530225303554,130.81955737806,135.242551179942,224.000615916925,0,0.2,0,0.8,0.25,0,0,0,13,17,30,0.135576009750366,-0.186704009771347,0.322280019521713,0.480000019073486,0.0506329163908958,2.384850025177,2.93900012969971,2.46560001373291,7.15439987182617,1,1,0.0399318411946297,0.016917020712443,1,0,0.8,98.45833333,0.2,87.16666667,NA,0.181865632534027,-0.00806520134210587,0.75777346889178,-0.134420022368431,0.17647059,0.76923077,0.43333333,0.66666667,0.9,0.84615385,0.43333333,0.5,0.06666667,0,3,2,1,4,0,5,0,0.6,0.4,0.2,0.8,0,4.98952060190613,46.53012,79.08624,28.77467,NA,NA,NA,36.54409,67.65792,24.64211,44.74767,76.95864,27.0475,0.45172,4.75467,118.06,66.48,88.22,130.74,73.5,99.24,120.596,67.884,90.424,0.8,NA,0.2,98.4958292643229,NA,87.1333312988281,-2.32734839121501,NA,3.1023743947347,11.9663111368815,NA,-2.32992871602376,0.173964831978083,NA,-0.0088878758251667,0.724853466575344,NA,-0.148131263752778,0.14285714,0.6875,0.43333333,0.5,0.90909091,0.84615385,0.53333333,20.18181818,0.2,0.8,NA,87.8870544433594,99.2820332845052,NA,2.99468453725179,-2.400230884552,NA,-4.03598499298096,10.4962107340495,NA,-0.0088878758251667,0.173964831978083,NA,-0.148131263752778,0.724853466575344,NA,0.16666667,0.61111111,0.43333333,0.5,0.90909091,0.84615385,0.6,5,93.4832763671875,39.8243530273437,0,0,98.3643,2,0.4,"2024-04-19",0
"Trevor Megill",17722,"2024-03-30","@NYM",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,3,27,0,18,3,1,0,1,0,1,0,1,0,0,0.6,0,0.6,-0.0213109159851073,0,0.4,2,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-66.1635788274515,-66.6845831899186,1,0.5,0.5,0,0,0,1,9,5,14,19,0.0296079982072115,-0.0250320006161928,0.0546399988234043,0.459000021219254,0.0499184355139732,0.547240018844604,0.630800008773804,0.630800008773804,0.285600006580353,1,1,-0.0041481233201921,0.0582523503277916,0,0,0.63157895,98.08333333,0.36842105,86.57142857,NA,-0.337067484855652,0.208099454641342,-2.80889570713043,2.97284935201917,0.4,0.66666667,0.52631579,0.5,0.66666667,0.6,0.47368421,0.6,0.21052632,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,0.588106384487823,69.13422,62.79337,60.18493,NA,NA,NA,47.32456,65.54123,58.96849,61.37385,63.07584,61.65625,-0.5812,3.20529,111.92,116.06,124.66,138.52,61.18,96.52,121.72,95.8410526315789,114.292631578947,0.63157895,NA,0.36842105,98.0666707356771,NA,86.7142857142857,-4.92347526550293,NA,0.312083039964948,10.6670799255371,NA,-3.83631025041853,-0.344688974320889,NA,0.209927927702665,-2.87240811934074,NA,2.99897039575236,0.36363636,0.75,0.52631579,0.5,0.66666667,0.6,0.42105263,19.92857143,0.36842105,0.63157895,NA,87.4280744280134,98.7998860677083,NA,1.72099999019078,-3.94089508056641,NA,-5.35706274850028,9.13915824890137,NA,0.209927927702665,-0.344688974320889,NA,2.99897039575236,-2.87240811934074,NA,0.44444444,0.6,0.52631579,0.5,0.66666667,0.6,0.52631579,2,102.665054321289,5.2252197265625,0,0,106.156,2,1,"2024-03-30",0
"Trevor Megill",17722,"2024-03-29","@NYM",23,2024,"MIL","A",30,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,3,0,2,0,0,0,0,0.25,-0.25,13.4148540840149,0,0,1,0,1,6.1664797782898,-6.1664797782898,10.7025049969554,0,149.628679803828,260.423260829222,0,0,0,1,0.666666666,0,0,0,7,7,14,0.0757760033011436,-0.0785340070724487,0.154310002923012,0.458999991416931,0.0499184317886829,1.84248006343842,1.48820006847382,1.48820006847382,1.62860000133514,1,1,0.0194444097578526,0.0216827670321808,1,0,0.85714286,98.58333333,0.14285714,88.5,NA,0.353780329227448,0.116818115115166,2.94816941022873,5.84090575575829,0.22222222,0.2,0.21428571,1,1,1,0.35714286,0.5,0,1,0,2,2,0,1,3,0.33333333,0,0.66666667,0.66666667,0,0.33333333,1.8136562900725,52.80985,78.50454,28.43113,20,80,20,NA,NA,NA,48.48323,76.98233,25.15454,0.21964,4.40655,123.92,30.68,61.04,109.86,179.74,201.14,121.756923076923,53.6123076923077,82.5938461538462,0.71428571,0.14285714,0.14285714,98.6200012207031,98.5500030517578,88.4499969482422,-4.50885009765625,-9.9920482635498,-0.504494905471802,12.1977470397949,9.89104270935059,-1.36681962013245,0.401285037398338,-0.0833708606660366,0.118383914232254,4.01285037398338,-4.16854303330183,5.9191957116127,0.125,0.33333333,0.21428571,1,1,1,0.42857143,19.1,0.14285714,0.71428571,0.14285714,89.0535507202148,99.2338134765625,99.1666488647461,0.765457510948181,-3.29835090637207,-9.23196983337402,-3.26581501960754,10.1865531921387,8.04214954376221,0.118383914232254,0.401285037398338,-0.0833708606660366,5.9191957116127,4.01285037398338,-4.16854303330183,0.14285714,0.28571429,0.21428571,1,1,1,0.5,3,82.0455830891927,56.457758585612,1,0.33333333,98.13,1,0.33333333,"2024-03-29",0
