"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CH%","CHv","XX%","wFB","wCT","wCH","wFB/C","wCT/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piFC%","piSI%","pivCH","pivFA","pivFC","pivSI","piCH-X","piFA-X","piFC-X","piSI-X","piCH-Z","piFA-Z","piFC-Z","piSI-Z","piwCH","piwFA","piwFC","piwSI","piwCH/C","piwFA/C","piwFC/C","piwSI/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Robert Suarez",30115,"2024-06-22","MIL",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.8033710472314,78.3097583844777,1,0,1,0,0,0,0,0,1,2,3,0.0103519968688488,0,0.0103519968688488,0.0939999967813492,0.0102564096450806,0.400999993085861,0.200499996542931,0.400999993085861,NA,0,1,0.0258154533803463,6.03046300395871e-10,0,0,1,99.33333333,NA,NA,NA,NA,NA,0.212085247039795,NA,NA,7.06950823465983,NA,NA,0,1,0.66666667,NA,0.5,0.5,0.66666667,NA,0.33333333,1,0,0,1,0,0,1,1,0,0,1,0,0,1.31771360944869,NA,NA,NA,35.24034,71.53061,20,70.77561,77.38702,59.85353,NA,NA,NA,46.54077,69.61388,21.03788,0.34032,4.58757,NA,NA,NA,101.5,85.18,94.98,128.3,115.54,155.02,NA,NA,NA,110.433333333333,95.3,114.993333333333,0.66666667,NA,0.33333333,NA,99.4499969482422,NA,99.4000015258789,NA,-3.72571468353271,NA,-8.86906623840332,NA,11.1160869598389,NA,8.48584270477295,NA,0.0151214338839054,NA,0.199618250131607,NA,0.756071694195271,NA,19.9618250131607,NA,0,1,0.66666667,NA,0.5,0.5,0.66666667,16,NA,0.66666667,NA,0.33333333,NA,99.2402496337891,NA,99.1648025512695,NA,-2.86629486083984,NA,-8.24011993408203,NA,9.76369476318359,NA,6.95406007766724,NA,0.0151214338839054,NA,0.199618250131607,NA,0.756071694195271,NA,19.9618250131607,0,1,0.66666667,NA,0.5,0.5,0.66666667,1,77.3804779052734,-61.2835731506348,0,0,77.3805,0,0,"2024-06-22",0
"Robert Suarez",30115,"2024-06-19","@PHI",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,30.1672745395749,29.9783111930123,1,0.5,0.5,0,0,0,0,0,4,9,13,0.0410379990935326,0,0.0410379990935326,0.500999987125397,0.0513056851923466,0.5314000248909,0.912200033664703,0.912200033664703,NA,0,1,0.0771305039525032,9.56856811121926e-05,0,0,0.84615385,99.27272727,NA,NA,0.15384615,91.5,NA,0.549490571022034,NA,0.129674822092056,4.99536882747303,NA,6.48374110460281,0.5,0.6,0.53846154,0.75,0.66666667,0.71428571,0.38461538,NA,0.15384615,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,3.67603495066776,79.2634,80,38.98481,80,69.84205,74.36837,20,72.82496,20,NA,NA,NA,80,70.88173,66.0228,-1.93337,1.17704,119.02,142.34,156.7,118.06,133.84,153.28,92.42,34.7,39.76,NA,NA,NA,116.235384615385,127.521538461538,145.073846153846,0.76923077,NA,0.07692308,0.15384615,99.2799987792969,NA,97.9000015258789,91.5,-4.86031074523926,NA,-7.87417221069336,-9.54536914825439,10.9945869445801,NA,10.7374315261841,4.44835710525513,0.671222873032093,NA,-0.0350487045943737,0.131404474377632,6.71222873032093,NA,-3.50487045943737,6.57022371888161,0.42857143,0.66666667,0.53846154,1,0.5,0.71428571,0.46153846,18.8,0.15384615,0.76923077,NA,0.07692308,91.3569488525391,99.00341796875,NA,99.1126022338867,-9.80055046081543,-4.86498107910156,NA,-6.52279996871948,2.95490503311157,9.85885162353516,NA,8.27525043487549,0.131404474377632,0.671222873032093,NA,-0.0350487045943737,6.57022371888161,6.71222873032093,NA,-3.50487045943737,0.42857143,0.66666667,0.53846154,1,0.5,0.71428571,0.46153846,2,73.75634765625,-4.9323558807373,0,0,83.7734,0,0,"2024-06-19",0
"Robert Suarez",30115,"2024-06-18","@PHI",29,2024,"SDP","A",33,0,1,54.0000563264481,1,0,0,0,0,0,0,1,0.1,5,4,2,2,0,0,0,0,0,0,0,0,0,108.000112652896,0,0,0,1,2,2,0,0,0,0,0,0,0,6.69112908401489,0,0.8,12.0000125169885,0.8,0.5,3.1664797782898,50.8335765481583,12.2385396785169,1364.82723948345,78.8033710472314,297.542650377296,0.5,0.4,0.2,0.4,0,0,0,0,3,6,9,-0.767376005649567,-0.799625992774963,0.0322499945759773,-3.38199996948242,-0.346338957548141,3.56951999664307,2.73206663131714,1.25100004673004,NA,0,1,-0.164549022912979,-0.0504311442723121,0,1,0.77777778,99.42857143,NA,NA,0.22222222,91.5,NA,-1.39817428588867,NA,-0.463952869176865,-19.9739183698382,NA,-23.1976434588432,0.4,1,0.66666667,1,1,1,0.44444444,0.6,0,1,2,2,0,4,1,5,0.2,0.4,0.4,0,0.8,0.2,6.763066691918,38.961,72.60281,28.91935,58.00588,71.96745,56.90937,80,41.49002,80,NA,NA,NA,57.23629,68.97965,58.04431,-0.32415,3.59087,96,99.92,95.74,94.24,59.28,65.54,94.86,122.36,126.2,NA,NA,NA,94.8377777777778,89.3377777777778,92.4711111111111,0.66666667,NA,0.11111111,0.22222222,99.6666666666667,NA,97.9000015258789,91.5500030517578,-5.0051908493042,NA,-6.92484855651855,-10.7075004577637,11.0312779744466,NA,9.29484462738037,3.62703824043274,-1.49455301836133,NA,0.039364367723465,-0.471209865063429,-24.9092169726888,NA,3.9364367723465,-23.5604932531714,0.4,1,0.66666667,1,1,1,0.44444444,20.75,0.22222222,0.44444444,NA,0.33333333,91.2667541503906,99.7870483398438,NA,98.3109334309896,-10.7272500991821,-4.61344528198242,NA,-6.222230275472,1.67764496803284,9.53323745727539,NA,8.69108009338379,-0.471209865063429,-0.942419741302729,NA,-0.512768909335136,-23.5604932531714,-23.5604935325682,NA,-17.0922969778379,0.4,1,0.66666667,1,1,1,0.44444444,5,88.0564880371094,21.4868041992187,0,0,97.1236,1,0.2,"2024-06-18",0
"Robert Suarez",30115,"2024-06-12","OAK",29,2024,"SDP","H",33,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,0,2,1,0,0,0,0,0.25,0,0.25,4.46147908401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.1672745395749,103.055865631376,0,0.333333333,0,0.666666666,0,0,1,9,9,10,19,0.12848599255085,-0.0579400286078453,0.186426013708115,0.457000017166138,0.0498636141419411,2.29785013198853,2.25760006904602,2.25760006904602,NA,0,1,0.0415024794638157,0.0144132614116173,1,0,0.73684211,98.5,NA,NA,0.26315789,90.4,NA,0.53320437669754,NA,-0.242515876889229,3.80860269069672,NA,-4.85031753778458,0.27272727,0.625,0.42105263,1,1,1,0.42105263,0.25,0,1,0,2,1,0,2,3,0.33333333,0,0.66666667,0.33333333,0,0.66666667,2.63188272692858,56.09147,75.78778,52.84111,80,80,42.35672,28.9678,65.98786,20.85236,NA,NA,NA,58.75683,80,33.33858,-0.41862,3.44916,111.96,83.86,91.4,137.92,119.26,149.14,120.16,54.04,79.78,NA,NA,NA,126.414736842105,92.7810526315789,115.692631578947,0.47368421,NA,0.26315789,0.26315789,98.8000013563368,NA,97.8400024414063,90.2599975585938,-5.41507763332791,NA,-9.03619842529297,-10.7652420043945,10.9976738823785,NA,10.3652755737305,5.6687183380127,0.345819171518087,NA,0.193706467747688,-0.247343588620424,3.84243523908986,NA,3.87412935495377,-4.94687177240849,0.27272727,0.625,0.42105263,1,1,1,0.42105263,19.78571429,0.26315789,0.47368421,NA,0.26315789,90.2649597167969,98.7773912217882,NA,97.9260620117188,-10.1317657470703,-4.71655782063802,NA,-8.42499771118164,3.73747787475586,9.76698642306858,NA,8.22993621826172,-0.247343588620424,0.316969763487577,NA,0.222555875778198,-4.94687177240849,3.52188626097308,NA,4.45111751556396,0.25,0.71428571,0.42105263,1,1,1,0.36842105,3,82.7669270833333,29.4276504516602,0,0,99.3395,2,0.66666667,"2024-06-12",0
"Robert Suarez",30115,"2024-06-11","OAK",29,2024,"SDP","H",33,1,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.5684995033937,0,78.8033710472314,160.522026728569,0.333333333,0,0.25,0.75,0,0,1,6.75000160932579,2,6,8,0.152203992009163,0,0.152203992009163,0.550999999046326,0.0601200237870216,1.54260003566742,1.82133340835571,0.948800027370453,NA,0,1,0.0988415330648422,-0.00017435525467803,1,0,1,98.125,NA,NA,NA,NA,NA,0.979082405567169,NA,NA,12.2385300695896,NA,NA,0.6,0.66666667,0.625,1,1,1,0.375,0.75,0,1,1,2,0,4,0,4,0.25,0.25,0.5,0,1,0,0.896246850305887,NA,NA,NA,57.50557,57.3934,43.24015,NA,NA,NA,NA,NA,NA,66.59749,50.03509,58.76645,-0.90573,2.7185,NA,NA,NA,98.24,109.66,113.36,NA,NA,NA,NA,NA,NA,98.24,109.66,113.36,1,NA,NA,NA,97.9625015258789,NA,NA,NA,-5.2274751663208,NA,NA,NA,10.1084251403809,NA,NA,NA,0.973033107817173,NA,NA,NA,12.1629138477147,NA,NA,NA,0.5,0.75,0.625,1,1,1,0.5,17.75,NA,1,NA,NA,NA,97.943473815918,NA,NA,NA,-4.48053979873657,NA,NA,NA,8.62862777709961,NA,NA,NA,0.973033107817173,NA,NA,NA,12.1629138477147,NA,NA,0.5,0.75,0.625,1,1,1,0.5,4,83.0902709960938,34.143482208252,0,0,94.4654,0,0,"2024-06-11",0
"Robert Suarez",30115,"2024-06-10","OAK",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-67.1049184757381,-66.6845831899186,0,0,0,0,0,0,0,0,3,12,15,0.005163982976228,0,0.005163982976228,0.457000017166138,0.0498636141419411,0.070333331823349,0.136600002646446,0.136600002646446,NA,0,1,0.0746764168143272,-0.00125485633432622,0,0,0.73333333,99.63636364,0.06666667,93,0.2,91.66666667,NA,0.37220561504364,0.0389156937599182,0.387816429138184,3.38368740948764,3.89156937599182,12.9272143046061,0.625,1,0.8,0.6,0.71428571,0.66666667,0.46666667,0.66666667,0.26666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.68377664952517,80,80,80,80,80,62.7519,NA,NA,NA,NA,NA,NA,80,80,75.55254,-3.13189,-0.62074,133.6,147.32,159.12,152.64,119.22,160.3,NA,NA,NA,80.38,63.36,52.64,144.014666666667,121.116,152.886666666667,0.73333333,0.06666667,NA,0.2,99.6636408025568,93.3000030517578,NA,91.4666646321615,-5.81322028420188,0.274732053279877,NA,-11.5176188151042,12.1855177445845,6.64582300186157,NA,5.20628643035889,0.376037936657667,0.039364367723465,NA,0.392256364226341,3.41852669688788,3.9364367723465,NA,13.075212140878,0.66666667,1,0.8,0.5,0.83333333,0.66666667,0.4,19.41666667,0.2,0.73333333,0.06666667,NA,91.4843343098958,99.705732865767,93.3165969848633,NA,-10.8380076090495,-5.057899128307,1.40727996826172,NA,3.11381340026855,10.7667985395952,4.61233997344971,NA,0.392256364226341,0.376037936657667,0.039364367723465,NA,13.075212140878,3.41852669688788,3.9364367723465,NA,0.66666667,1,0.8,0.5,0.83333333,0.66666667,0.4,0,NA,NA,0,NA,NA,0,NA,"2024-06-10",0
"Robert Suarez",30115,"2024-06-01","@KCR",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,0,0,0,0.25,-0.25,9.17835408401489,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,151.757515808716,187.345706390858,2,0,0.666666666,0.333333333,0,0,0,0,9,9,18,0.0202319994568825,-0.023250000551343,0.0434820018708706,0.534000039100647,0.0522760637104511,0.558149993419647,0.477200001478195,0.477200001478195,NA,0,1,0.0319569632411003,0.00429135655717831,0,0,0.72222222,98.61538462,NA,NA,0.27777778,89.8,NA,0.809881567955017,NA,-0.449813991785049,6.22985821503859,NA,-8.99627983570099,0.18181818,0.42857143,0.27777778,1,1,1,0.38888889,0.5,0,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,4.48051170728167,20,71.55732,20,76.64087,64.87917,76.61402,27.48047,20,48.19586,NA,NA,NA,38.26744,63.7299,34.46976,0.85431,5.35856,79.26,-57.22,-63.2,106.36,128.14,147.08,111.98,142.78,109.02,NA,NA,NA,99.1444444444444,77.4644444444444,86.5544444444444,0.66666667,NA,0.05555556,0.27777778,98.6333312988281,NA,97.6999969482422,89.7,-4.44723955790202,NA,-6.70802593231201,-9.19029312133789,10.4136810302734,NA,8.63018989562988,5.07883987426758,0.678534250706434,NA,0.141648322343826,-0.459933999925852,5.65445208922029,NA,14.1648322343826,-9.19867999851704,0.18181818,0.42857143,0.27777778,1,1,1,0.38888889,19.42857143,0.27777778,0.66666667,NA,0.05555556,89.7969360351562,98.7494710286458,NA,97.8078994750977,-8.91516189575195,-4.2605349222819,NA,-6.61395978927612,3.64096984863281,9.41721725463867,NA,7.3931999206543,-0.459933999925852,0.678534250706434,NA,0.141648322343826,-9.19867999851704,5.65445208922029,NA,14.1648322343826,0.22222222,0.33333333,0.27777778,1,1,1,0.5,3,87.3406575520833,-0.876389821370443,0,0,95.7946,1,0.33333333,"2024-06-01",0
"Robert Suarez",30115,"2024-05-31","@KCR",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0,0,6.03472908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,78.8033710472314,187.926204380887,1,0,0.5,0.5,0,0,0,0,2,4,6,0.017153998836875,-0.0273880008608103,0.0445419996976852,-1.2039999961853,-0.11786587536335,1.13840007781982,0.287400007247925,0.57480001449585,NA,0,1,-0.0214774906635284,0.0365460058288884,0,0,1,98.5,NA,NA,NA,NA,NA,-0.214129641652107,NA,NA,-3.56882736086845,NA,NA,0,1,0.66666667,NA,1,1,0.66666667,1,0,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,1.03188145224671,NA,NA,NA,72.92112,70.4284,58.94175,57.95847,39.49079,77.62571,NA,NA,NA,74.36195,55.96917,74.72256,-1.38811,1.99493,NA,NA,NA,147.46,102.96,136.76,88.52,105.54,108.6,NA,NA,NA,127.813333333333,103.82,127.373333333333,0.66666667,NA,0.33333333,NA,99.1999969482422,NA,96.9000015258789,NA,-5.4190239906311,NA,-6.69596242904663,NA,11.0618553161621,NA,8.85946273803711,NA,-0.510574217885733,NA,0.292128831148148,NA,-12.7643554471433,NA,14.6064415574074,NA,0,0.8,0.66666667,NA,1,1,0.83333333,23.5,NA,0.66666667,NA,0.33333333,NA,99.3535232543945,NA,97.0295562744141,NA,-5.02972507476807,NA,-6.59103012084961,NA,10.1208248138428,NA,7.73210525512695,NA,-0.510574217885733,NA,0.292128831148148,NA,-12.7643554471433,NA,14.6064415574074,0,1,0.66666667,NA,1,1,0.66666667,2,103.789916992188,17.6729850769043,1,0.5,104.049,2,1,"2024-05-31",0
"Robert Suarez",30115,"2024-05-27","MIA",29,2024,"SDP","H",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.1672745395749,66.5170884121943,1,0,0.5,0.5,1,0,0,0,4,10,14,0.152060016989708,0,0.152060016989708,0.457000017166138,0.0498636141419411,2.05533337593079,2.79979991912842,2.79979991912842,NA,0,1,0.0740672647953033,-8.41247507616799e-05,1,0,1,98.64285714,NA,NA,NA,NA,NA,0.72822105884552,NA,NA,5.20157899175371,NA,NA,0.4,0.88888889,0.71428571,1,0.5,0.6,0.64285714,0.33333333,0.28571429,1,1,0,2,0,0,2,0.5,0.5,0,1,0,0,-1.33153238213865,NA,NA,NA,80,33.73411,20,78.92528,20,20,NA,NA,NA,80,20,20,-4.40278,-2.52708,NA,NA,NA,131.22,129.66,153.46,132.34,17.8,39.04,NA,NA,NA,131.46,105.69,128.941428571429,0.78571429,NA,0.21428571,NA,98.654541015625,NA,98,NA,-4.93125534057617,NA,-8.5449759165446,NA,11.596212907271,NA,9.890869140625,NA,0.640367928892374,NA,0.0963557697832584,NA,5.82152662629431,NA,3.21185899277528,NA,0.4,0.88888889,0.71428571,1,0.5,0.6,0.64285714,17.81818182,NA,0.78571429,NA,0.21428571,NA,98.5644309303977,NA,97.9007975260417,NA,-4.38381091031161,NA,-8.59367370605469,NA,10.052168412642,NA,8.32043965657552,NA,0.640367928892374,NA,0.0963557697832584,NA,5.82152662629431,NA,3.21185899277528,0.4,0.88888889,0.71428571,1,0.5,0.6,0.64285714,2,66.3021926879883,27.0660190582275,0,0,88.9706,0,0,"2024-05-27",0
"Robert Suarez",30115,"2024-05-26","NYY",29,2024,"SDP","H",33,0,0,6.75000160932579,1,0,0,0,0,1,0,0,1.1,6,2,1,1,1,0,0,0,0,0,2,13.5000032186516,0,13.5000032186516,2,0,0,1,2,1,0,0,0,0,0.33333333,0,0.33333333,2.11156241929506,6.75000160932579,0.333333333333333,1.50000035762795,0.333333333333333,1,9.91648138761559,-3.16647977828979,2.43449221310316,170.603267657202,242.950235896234,60.6207492086641,0.5,0.25,0.25,0.5,0,0.5,0,0,6,14,20,0.0307559855282307,-0.0367340259253979,0.0674900114536285,-0.133000001311302,-0.0145117305219173,0.550599992275238,0.444333344697952,0.715399980545044,NA,0,1,-0.00497070513665676,0.060829742477246,0,0,0.95,99.05263158,NA,NA,0.05,92,NA,-0.748557567596436,NA,-0.0373910665512085,-3.93977667156019,NA,-3.73910665512085,0.36363636,0.55555556,0.45,0.75,1,0.88888889,0.45,1,0.05,0,2,2,0,2,2,4,0,0.5,0.5,0,0.5,0.5,9.84815579457706,20,80,22.43423,64.07523,62.21103,67.24637,20,55.43694,20.40317,NA,NA,NA,52.61008,58.02606,58.21234,-0.03674,4.02198,165.34,-10.9,40.02,117.72,90.92,104.12,121.72,69.78,79.76,NA,NA,NA,120.701,82.658,97.261,0.75,NA,0.2,0.05,98.9266682942708,NA,98.5999984741211,91.5999984741211,-4.70796101888021,NA,-7.31295204162598,-10.1714191436768,10.7994354248047,NA,9.79184722900391,3.95687222480774,-1.01990077272058,NA,0.276468519121408,-0.0380783230066299,-6.79933848480383,NA,6.91171297803521,-3.80783230066299,0.25,0.58333333,0.45,0.5,1,0.88888889,0.6,18.42857143,0.05,0.8,NA,0.15,91.4471969604492,98.840934753418,NA,98.3290608723958,-9.58345985412598,-4.54018068313599,NA,-7.3160400390625,2.08937001228333,9.35692977905273,NA,7.74551328023275,-0.0380783230066299,-1.04414370656013,NA,0.300711452960968,-3.80783230066299,-6.52589816600084,NA,10.0237150986989,0.33333333,0.54545455,0.45,0.66666667,1,0.88888889,0.55,4,98.9119720458984,12.3774061203003,2,0.5,103.357,3,0.75,"2024-05-26",0
"Robert Suarez",30115,"2024-05-23","@CIN",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,0,2,0,0,0,0,0,0.25,0.25,0,7.38247908401489,0,0,1,0,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,103.12141930106,175.553036418574,0,0,0,1,0,0,0,0,6,9,15,0.217269986867905,-0.0835300087928772,0.300799995660782,1.19700002670288,0.113191492855549,3.65100002288818,3.34999990463257,3.34999990463257,NA,0,1,0.0455849878489971,0.0139247315445486,1,0,1,98.26666667,NA,NA,NA,NA,NA,0.440715253353119,NA,NA,2.93810168902079,NA,NA,0.125,0.57142857,0.33333333,1,1,1,0.46666667,0.25,0,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,2.56968498181678,NA,NA,NA,56.87187,62.539,49.48232,NA,NA,NA,NA,NA,NA,44.33864,58.54264,35.99811,0.47713,4.79279,NA,NA,NA,102.64,62.3,69.68,NA,NA,NA,NA,NA,NA,102.64,62.3,69.68,1,NA,NA,NA,98.0600016276042,NA,NA,NA,-5.11842549641927,NA,NA,NA,10.6223551432292,NA,NA,NA,0.441396586596966,NA,NA,NA,2.94264391064644,NA,NA,NA,0,0.55555556,0.33333333,NA,1,1,0.6,17.81818182,NA,1,NA,NA,NA,98.3853597005208,NA,NA,NA,-4.86000467936198,NA,NA,NA,9.32611083984375,NA,NA,NA,0.441396586596966,NA,NA,NA,2.94264391064644,NA,NA,0,0.55555556,0.33333333,NA,1,1,0.6,2,66.5710067749023,48.1854629516602,0,0,74.8667,0,0,"2024-05-23",0
"Robert Suarez",30115,"2024-05-22","@CIN",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,0,1,1,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.4688219680816,18.1856412207288,0,0.5,0,0.5,0,0,0,0,5,9,14,0.0219500008970499,-0.0134500004351139,0.0353999994695187,0.560999989509583,0.0530496463179588,0.376749992370605,0.505999982357025,0.505999982357025,NA,0,1,0.0321779027581215,0.026083547385341,0,0,1,97.92857143,NA,NA,NA,NA,NA,0.318495512008667,NA,NA,2.27496794291905,NA,NA,0.28571429,0.85714286,0.57142857,0,1,0.75,0.5,0.75,0.14285714,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,1.45753114131485,NA,NA,NA,40.07809,54.48604,34.43081,50.36031,51.55157,56.74062,NA,NA,NA,38.76842,47.55227,37.96698,0.82319,5.31188,NA,NA,NA,98.96,95.5,94.86,103.9,99.18,107.82,NA,NA,NA,99.6657142857143,96.0257142857143,96.7114285714286,0.85714286,NA,0.14285714,NA,97.9749959309896,NA,97.3000030517578,NA,-4.32173792521159,NA,-7.98766899108887,NA,9.96311632792155,NA,8.99062538146973,NA,0.304872289299965,NA,0.0151214338839054,NA,2.54060241083304,NA,0.756071694195271,NA,0.28571429,0.85714286,0.57142857,0,1,0.75,0.5,19.2,NA,0.85714286,NA,0.14285714,NA,98.4789225260417,NA,97.8396987915039,NA,-4.21424833933512,NA,-7.80197525024414,NA,8.8310661315918,NA,7.48709011077881,NA,0.304872289299965,NA,0.0151214338839054,NA,2.54060241083304,NA,0.756071694195271,0.28571429,0.85714286,0.57142857,0,1,0.75,0.5,2,84.8921966552734,25.5444030761719,0,0,92.7512,0,0,"2024-05-22",0
"Robert Suarez",30115,"2024-05-20","@ATL",29,2024,"SDP","A",33,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.8033710472314,151.387312822842,0,0.333333333,0,0.666666666,0,0,0,0,1,6,7,0.202243998646736,0,0.202243998646736,0.507000029087067,0.0515243895351887,2.65426683425903,3.48559999465942,3.48559999465942,NA,0,1,0.0762895047664642,-9.36995684556879e-05,1,0,0.85714286,97.83333333,NA,NA,0.14285714,91,NA,0.613666534423828,NA,0.177418887615204,10.2277755737305,NA,17.7418887615204,0.66666667,1,0.85714286,1,0.5,0.66666667,0.57142857,1,0.28571429,0,1,2,3,0,0,3,0,0.33333333,0.66666667,1,0,0,5.27119499946829,80,52.29512,80,66.75181,60.3744,80,NA,NA,NA,NA,NA,NA,76.41051,55.66763,80,-1.51538,1.80402,105.48,198.38,174.26,91.36,112.88,112.4,NA,NA,NA,NA,NA,NA,93.3771428571429,125.094285714286,121.237142857143,0.85714286,NA,NA,0.14285714,97.7666625976562,NA,NA,90.9000015258789,-4.68595631917318,NA,NA,-7.31208848953247,9.82069142659505,NA,NA,5.72665691375732,0.620831850916147,NA,NA,0.179673105478287,10.3471975152691,NA,NA,17.9673105478287,0.66666667,1,0.85714286,1,0.5,0.66666667,0.57142857,15.5,0.14285714,0.85714286,NA,NA,91.2780990600586,98.1954345703125,NA,NA,-7.33628988265991,-4.62978998819987,NA,NA,4.183189868927,8.6415049235026,NA,NA,0.179673105478287,0.620831850916147,NA,NA,17.9673105478287,10.3471975152691,NA,NA,0.5,1,0.85714286,1,0.6,0.66666667,0.71428571,3,66.8166758219401,35.6937510172526,0,0,79.8359,0,0,"2024-05-20",1
