"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxvFA","pfxvSI","pfxvSL","pfxFA-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwSI","pfxwSL","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","pivFA","pivSI","pivSL","piFA-X","piSI-X","piSL-X","piFA-Z","piSI-Z","piSL-Z","piwFA","piwSI","piwSL","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Cionel Perez",19614,"2024-06-29","TEX",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,1,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,0,1,1,0,0,0,0,0,0,0,8.41372908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,78.1762071033664,189.774252798055,0,0.5,0,0.5,0,0,0,0,1,5,6,0.056319996714592,-0.0473199859261513,0.103639982640743,0.216000005602837,0.0232258066534996,3.07800006866455,1.01600003242493,2.03200006484985,2.81599998474121,1,1,0.00184354232624173,0.0164540520396439,0,0,0.66666667,97,0.33333333,82,NA,NA,NA,-0.430464237928391,0.216334581375122,NA,-10.7616059482098,10.8167290687561,NA,0.8,1,0.83333333,1,1,1,0.16666667,1,0,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,8.88026381865784,20,49.12616,20,20,79.46638,20,30.58779,44.67203,20,20,50.50986,20,2.82405,8.31317,89.34,110.6,100.34,95.32,53.34,53.9,108.98,100.5,96.36,96.8833333333333,97.69,91.2733333333333,0.5,0.16666667,0.33333333,96.7333374023438,97.1999969482422,81.6999969482422,3.8659610748291,8.30470275878906,-9.06439018249512,6.56188456217448,4.91942548751831,-3.99549722671509,-0.476847212761641,0.039364367723465,0.219037473201752,-15.8949070920547,3.9364367723465,10.9518736600876,0.75,1,0.83333333,1,1,1,0.33333333,24.5,0.5,0.16666667,0.33333333,96.4135335286458,96.9039993286133,81.4039459228516,3.17207336425781,7.82376003265381,-9.98121452331543,6.01457341512044,4.22075986862183,-5.2274751663208,-0.476847212761641,0.039364367723465,0.219037473201752,-15.8949070920547,3.9364367723465,10.9518736600876,0.75,1,0.83333333,1,1,1,0.33333333,2,86.4691925048828,25.5252361297607,1,0.5,98.0449,1,0.5,"2024-06-29",0
"Cionel Perez",19614,"2024-06-28","TEX",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,1,0,1,5,0,0,0,0,2,0,0,0,0,1,9,18,0,0.5,0,0,0,1,1,0,0,0,0,0.2,0.4,-0.2,10.5633290840149,0,0,2,0,1,7.1664797782898,-7.1664797782898,8.67848818451166,0,179.299984769911,214.054224759549,0,0.5,0,0.5,0,0,0,0,11,8,19,0.116239994764328,-0.135299995541573,0.251540005207062,0.467000007629395,0.0502150505781174,2.95160007476807,2.14200019836426,2.14200019836426,2.81599998474121,1,1,0.00663630478084087,0.0327457225330939,1,0,0.78947368,97.93333333,0.21052632,84,NA,NA,NA,-0.0222982577979565,0.160405069589615,NA,-0.148655051986376,4.01012673974037,NA,0.08333333,0.71428571,0.31578947,1,0.6,0.66666667,0.36842105,0.4,0.10526316,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,11.3249253630185,24.49678,64.2395,20,20,73.25288,20,80,58.5536,80,34.1605,65.87231,22.81414,1.10946,5.74128,90.98,65,70.24,111.74,43.74,63.7,108.2,130.76,132.8,105.531578947368,67.6547368421053,79.9684210526316,0.26315789,0.52631579,0.21052632,97.9200012207031,97.7700012207031,83.9749984741211,5.51736068725586,10.572395324707,-6.69670391082764,9.19076080322266,4.5499641418457,-3.6955201625824,-0.246174093335867,0.25726155936718,0.161881975829601,-4.92348186671734,2.5726155936718,4.04704939574003,0,0.66666667,0.31578947,NA,0.66666667,0.66666667,0.47368421,16.57142857,0.26315789,0.52631579,0.21052632,97.642041015625,97.4685302734375,83.7026977539062,4.80434799194336,10.0349822998047,-7.9398021697998,8.25116195678711,3.38643608093262,-5.26703023910522,-0.246174093335867,0.25726155936718,0.161881975829601,-4.92348186671734,2.5726155936718,4.04704939574003,0,0.66666667,0.31578947,NA,0.66666667,0.66666667,0.47368421,2,93.6078872680664,33.7885971069336,1,0.5,107.749,1,0.5,"2024-06-28",0
"Cionel Perez",19614,"2024-06-26","CLE",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,78.1762071033664,114.543946394147,2,0,0.666666666,0.333333333,0,0,1,9,3,9,12,0.116240002214909,0,0.116240002214909,0.467000007629395,0.0502150543034077,1.56266677379608,2.14200019836426,2.14200019836426,1.43400001525879,1,1,0.0745290964841843,-0.000143434637330908,1,0,0.41666667,96.8,0.58333333,84.42857143,NA,NA,NA,0.415978163480759,0.258015543222427,NA,8.31956326961517,3.68593633174896,NA,0.57142857,0.6,0.58333333,0.75,1,0.85714286,0.41666667,0.66666667,0.08333333,0,2,1,0,2,1,3,0,0.66666667,0.33333333,0,0.66666667,0.33333333,1.14932215408547,62.28496,60.52236,78.32303,69.42409,55.43331,60.92807,75.92437,60.03367,71.7229,80,62.30766,76.90857,-1.74933,1.4531,69,202.56,187.22,108.3,106.3,99.16,101.94,140.18,139.86,101.315,134.085,130.24,0.08333333,0.33333333,0.58333333,96.4000015258789,96.9499969482422,84.3428519112723,3.76339626312256,8.21988296508789,-7.0733882359096,6.6317081451416,4.60746812820435,-3.22553362165179,0.0652216598391533,0.356388013809919,0.260634198784828,6.52216598391533,8.90970034524798,3.72334569692612,0.4,0.71428571,0.58333333,0.5,1,0.85714286,0.58333333,20.22222222,0.08333333,0.33333333,0.58333333,96.2842025756836,96.7796783447266,84.151123046875,3.40432000160217,7.99910736083984,-8.0678471156529,5.63092994689941,3.57700991630554,-4.76363263811384,0.0652216598391533,0.356388013809919,0.260634198784828,6.52216598391533,8.90970034524798,3.72334569692612,0.4,0.71428571,0.58333333,0.5,1,0.85714286,0.58333333,3,91.4430135091146,10.2572689056396,0,0,101.045,2,0.66666667,"2024-06-26",0
"Cionel Perez",19614,"2024-06-24","CLE",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,0,0,1.1,5,0,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,0,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0,0.750000178813977,0,1,3.91647995710377,-3.91647995710377,5.05048653213841,0,97.1369199364297,123.798361175099,2,0,0.666666666,0.333333333,0,0,0,0,8,11,19,0.0762400031089783,-0.0128400027751923,0.0890800058841705,0.682999968528748,0.0734408646821976,0.773999989032745,0.921999990940094,0.889999985694885,0.851999998092651,1,1,0.0771434009075165,0.0213578964946374,1,0,0.68421053,96.69230769,0.31578947,82.83333333,NA,NA,NA,0.673429131507874,-0.0295215435326099,NA,5.1802240885221,-0.492025725543499,NA,0.2,0.66666667,0.42105263,0.5,1,0.875,0.47368421,0.8,0.05263158,1,1,1,3,0,0,3,0.33333333,0.33333333,0.33333333,1,0,0,2.49065727286529,43.15641,67.16046,40.01892,20,54.01435,20,36.33993,57.92076,20.05877,22.85037,59.2431,20,1.81212,6.79527,95.38,110.54,101.26,132.5,14.64,32.04,107.16,89.3,102.56,112.775789473684,68.5010526315789,76.1684210526316,0.31578947,0.36842105,0.31578947,96.5833333333333,96.6714303152902,83.0166676839193,3.06677945454915,7.97384589059012,-9.44607734680176,8.14326349894206,5.2343739100865,-5.10870742797852,0.621692467480898,0.0387440174818039,-0.030968364328146,10.3615411246816,0.55348596402577,-0.5161394054691,0.2,0.66666667,0.42105263,0.5,1,0.875,0.47368421,17.64285714,0.31578947,0.36842105,0.31578947,96.4981486002604,96.6033673967634,82.9165649414062,2.39809656143188,7.38640594482422,-10.3595752716064,7.35791333516439,4.15943145751953,-6.44236373901367,0.621692467480898,0.0387440174818039,-0.030968364328146,10.3615411246816,0.55348596402577,-0.5161394054691,0.2,0.66666667,0.42105263,0.5,1,0.875,0.47368421,3,89.3707478841146,-4.96872075398763,0,0,99.2334,1,0.33333333,"2024-06-24",0
"Cionel Perez",19614,"2024-06-19","@NYY",2,2024,"BAL","A",28,0,0,54.0000563264481,1,0,0,0,0,0,1,0,0.1,5,2,2,2,0,2,0,0,0,0,0,0,54.0000563264481,54.0000563264481,0,0.5,0,2,1,0,0,1,0,0,0,0.4,-0.4,13.2447290840149,0,0.666666666666667,12.0000125169885,0.666666666666667,0.5,21.1664985537725,32.8335577726756,25.702528503886,1375.22207884764,533.233681264751,637.570972530743,2,0,0.666666666,0.333333333,0,0,1,27.000028163224,11,11,22,-0.0641400068998337,-0.157447993755341,0.0933079943060875,-0.759999990463257,-0.0789200365543365,1.67439997196198,0.734933376312256,0.850400030612946,2.1256000995636,1,1,-0.118035204708576,0.0797289409879207,0,1,0.59090909,96.92307692,0.40909091,84.11111111,NA,NA,NA,-1.24276173114777,-0.0631730556488037,NA,-9.55970562421358,-0.701922840542263,NA,0.07692308,0.88888889,0.40909091,1,0.875,0.88888889,0.40909091,0.6,0.04545455,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,7.9624585794404,63.7343,62.10645,64.10174,33.7604,54.02644,37.43045,78.17215,68.84931,46.27678,64.48026,64.01153,49.80567,-0.77419,2.91581,95.66,97.42,93.22,107.28,85,98.5,114.18,127.76,134,106.933636363636,105.88,111.582727272727,0.27272727,0.31818182,0.40909091,96.7833353678385,96.9571446010045,83.9555528428819,4.12565390268962,8.74195970807757,-7.19359588623047,8.89544550577799,4.62112372262137,-3.69480175442166,-0.174477241933346,-1.09385642781854,-0.0653122179210186,-2.90795403222243,-15.6265203974077,-0.72569131023354,0,0.75,0.40909091,NA,0.88888889,0.88888889,0.54545455,21.35294118,0.27272727,0.31818182,0.40909091,96.4314168294271,96.6048671177455,83.5874362521701,3.38006337483724,8.1225346156529,-8.35649108886719,7.91831334431966,3.36040987287249,-5.20515441894531,-0.174477241933346,-1.09385642781854,-0.0653122179210186,-2.90795403222243,-15.6265203974077,-0.72569131023354,0,0.81818182,0.40909091,NA,0.88888889,0.88888889,0.5,3,75.6987457275391,-21.1145629882812,0,0,91.5494,0,0,"2024-06-19",0
"Cionel Perez",19614,"2024-06-16","PHI",2,2024,"BAL","H",28,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0.4,2,0.5,0.5,1.1664797782898,7.8335202217102,5.70250499695539,229.203440729871,27.6143182700941,140.018995908429,0.333333333,0,0.25,0.75,0,0,0,0,5,12,17,0.00156000885181129,-0.0127799864858389,0.0143399955704808,-0.532999992370605,-0.0573118254542351,0.143999993801117,0.181999996304512,0.181999996304512,0.240000009536743,1,1,-0.069583848118782,0.0804172433893809,0,0,0.47058824,97.5,0.52941176,83.55555556,NA,NA,NA,-0.359707176685333,-0.428318291902542,NA,-4.49633970856667,-4.75909213225047,NA,0.375,0.77777778,0.58823529,0.66666667,0.85714286,0.8,0.52941176,0.6,0.11764706,1,2,1,0,2,2,4,0.25,0.5,0.25,0,0.5,0.5,0.0878679240574434,65.57605,60.96397,63.16322,80,80,80,31.39654,56.59442,20,54.17558,63.44694,42.95689,-0.134,3.87609,85.94,123.18,119.78,143.08,148.22,200.52,97.86,101.96,92.36,95.6117647058824,113.418823529412,110.012941176471,0.41176471,0.05882353,0.52941176,97.6857125418527,95.5999984741211,83.5111083984375,4.6728401184082,10.589916229248,-6.53783671061198,8.48095539637974,5.23993492126465,-3.9282709757487,-0.61213905364275,0.249788403511047,-0.431992389261723,-8.74484362346785,24.9788403511047,-4.79991543624136,0.16666667,0.81818182,0.58823529,0,0.88888889,0.8,0.64705882,21.08333333,0.41176471,0.05882353,0.52941176,97.7831159319196,95.6511993408203,83.5847913953993,3.9438784463065,9.87263011932373,-7.7227054172092,7.76644842965262,4.18726015090942,-5.32304424709744,-0.61213905364275,0.249788403511047,-0.431992389261723,-8.74484362346785,24.9788403511047,-4.79991543624136,0.16666667,0.81818182,0.58823529,0,0.88888889,0.8,0.64705882,4,98.4805908203125,15.6345386505127,1,0.25,110.489,2,0.5,"2024-06-16",0
"Cionel Perez",19614,"2024-06-14","PHI",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,0,0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,0,0,1,0,0,0,0,0,0,0,6.03472908401489,0,1,3.00000312924711,1,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1762071033664,76.9288520456552,0,1,0,0,0,0,1,27.000028163224,1,2,3,-0.208104878664017,-0.208104878664017,0,-0.262000024318695,-0.0281720459461212,6.84000015258789,3.42000007629395,6.84000015258789,2.68200016021729,1,1,-0.030424689874053,6.89611836385273e-10,0,1,0.66666667,97.5,0.33333333,84,NA,NA,NA,-0.429545193910599,-0.0344077162444592,NA,-21.4772596955299,-3.44077162444592,NA,0,0.5,0.33333333,NA,1,1,0.66666667,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,1,34.4033875086415,NA,NA,NA,80,80,80,20,49.93981,20,79.81168,69.43758,72.44657,-1.72668,1.48707,NA,NA,NA,129.32,156.36,198.18,89.74,61.96,62.6,116.126666666667,124.893333333333,152.986666666667,NA,0.66666667,0.33333333,NA,97.5,84.3000030517578,NA,9.56173896789551,-5.82017660140991,NA,5.01824474334717,-2.95675039291382,NA,-0.436161175370216,-0.0350487045943737,NA,-21.8080587685108,-3.50487045943737,0,0.5,0.33333333,NA,1,1,0.66666667,17,NA,0.66666667,0.33333333,NA,97.5336456298828,84.3274002075195,NA,8.93383026123047,-7.07864999771118,NA,4.05086517333984,-4.17434978485107,NA,-0.436161175370216,-0.0350487045943737,NA,-21.8080587685108,-3.50487045943737,0,0.5,0.33333333,NA,1,1,0.66666667,1,114.255668640137,9.49266624450684,0,0,114.256,1,1,"2024-06-14",0
"Cionel Perez",19614,"2024-06-13","ATL",2,2024,"BAL","H",28,0,0,9,1,0,0,0,0,0,0,0,1,7,2,2,1,0,0,0,1,1,0,1,9,0,18,1,0.333333333,0,3,2,0,0,1,0,0,0.14285714,0,0.14285714,3.68103521943734,0,0.333333333333333,2,0.4,0.33333333,4.1664797782898,4.8335202217102,7.19049659073353,229.203440729871,103.457151520003,177.036610333989,1.5,0,0.6,0.4,0,0,0,0,6,13,19,-0.11752000451088,-0.157840013504028,0.0403200052678585,-1.53299999237061,-0.164838716387749,0.560000002384186,0.611999988555908,0.611999988555908,NA,0,1,-0.104516744613647,-0.105340405405176,0,1,0.52631579,96.6,0.47368421,83.66666667,NA,NA,NA,-0.26814016699791,-1.30000495910645,NA,-2.6814016699791,-14.4444995456272,NA,0.54545455,0.75,0.63157895,0.83333333,1,0.91666667,0.42105263,0.71428571,0.05263158,4,0,1,1,2,2,5,0.8,0,0.2,0.2,0.4,0.4,2.0254104555815,20,51.58577,20,57.14194,80,49.20933,26.07667,59.09213,20,22.9004,64.62157,20,1.80901,6.79061,83.36,35.72,22.02,124.28,122.4,156.26,70.94,102.98,82.78,88.2452631578947,90.3905263157895,86.1273684210526,0.26315789,0.26315789,0.47368421,96.2400024414062,96.6400024414063,83.4555528428819,4.11675872802734,9.96859817504883,-6.83654573228624,7.59513702392578,3.90164337158203,-3.44336234198676,-0.10948957875371,-0.166015189141035,-1.32603120431304,-2.1897915750742,-3.3203037828207,-14.7336800479227,0.54545455,0.75,0.63157895,0.83333333,1,0.91666667,0.42105263,19.16666667,0.26315789,0.26315789,0.47368421,96.2860595703125,96.7055969238281,83.495123969184,3.0834400177002,9.49138031005859,-7.97227138943142,6.53952026367188,2.77507762908936,-4.65569559733073,-0.10948957875371,-0.166015189141035,-1.32603120431304,-2.1897915750742,-3.3203037828207,-14.7336800479227,0.54545455,0.75,0.63157895,0.83333333,1,0.91666667,0.42105263,5,86.3360778808594,-0.971467399597168,1,0.2,101.102,1,0.2,"2024-06-13",0
"Cionel Perez",19614,"2024-06-11","ATL",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,78.1762071033664,76.9288520456552,4,0,1,0,0,0,0,0,4,8,12,0.0206600073724985,-0.0129799721762538,0.0336399786174297,0.467000007629395,0.0502150543034077,0.38850000500679,0.453999996185303,0.453999996185303,0.316000014543533,1,1,0.0271301344037056,0.026048777066675,0,0,0.91666667,96.63636364,0.08333333,84,NA,NA,NA,0.249899312853813,0.0389156937599182,NA,2.27181193503467,3.89156937599182,NA,0,0.57142857,0.33333333,NA,1,1,0.58333333,0.75,0,2,1,1,0,2,2,4,0.5,0.25,0.25,0,0.5,0.5,1.34627574922926,63.85928,64.85555,56.32436,80,64.9945,80,48.89721,58.74807,66.18177,79.77006,60.78625,78.8521,-1.72409,1.49096,93.16,108,106.64,114.44,159.3,166.92,81.28,108.76,97.7,99.2633333333333,125.163333333333,125.988333333333,0.58333333,0.33333333,0.08333333,96.7000034877232,96.4499969482422,83.6999969482422,4.0950551714216,9.34603786468506,-8.18705463409424,9.22078159877232,5.20256996154785,-2.63429665565491,-0.285067085176706,0.536849468946457,0.039364367723465,-4.0723869310958,13.4212367236614,3.9364367723465,0,0.5,0.33333333,NA,1,1,0.66666667,16.125,0.58333333,0.33333333,0.08333333,96.7036743164062,96.4393997192383,83.6343002319336,3.41276713779994,8.93187522888184,-8.77165031433105,8.10640008108956,4.061194896698,-4.05633020401001,-0.285067085176706,0.536849468946457,0.039364367723465,-4.0723869310958,13.4212367236614,3.9364367723465,0,0.5,0.33333333,NA,1,1,0.66666667,4,97.4996948242188,-9.32242870330811,0,0,108.587,2,0.5,"2024-06-11",0
"Cionel Perez",19614,"2024-06-09","@TBR",2,2024,"BAL","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.6143182700941,64.7888072114456,1,0,0.5,0.5,0,0,4,36,5,8,13,0.0483079999685287,0,0.0483079999685287,0.451999992132187,0.0496430546045303,0.653600037097931,0.99260002374649,0.99260002374649,0.0627999976277351,1,1,0.0739971846342087,-8.65401626714002e-05,0,0,0.61538462,96.375,0.38461538,84,NA,NA,NA,0.604827165603638,0.140921354293823,NA,7.56033957004547,2.81842708587646,NA,0.16666667,0.57142857,0.38461538,0,0.5,0.4,0.53846154,0.33333333,0.23076923,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,-0.362137671471596,73.17599,57.43278,80,77.4674,74.63816,55.81941,46.86083,67.8383,20,71.17546,69.11076,45.75204,-1.19014,2.29188,98.34,103.84,108.28,131.62,138.56,191.68,116.12,104.62,115.46,117.978461538462,117.493846153846,143.118461538462,0.23076923,0.38461538,0.38461538,96.4666646321615,96.2599975585938,83.8200012207031,5.00674819946289,9.61131286621094,-8.408349609375,9.57110087076823,5.15733757019043,-4.03305130004883,0.293756578117609,0.301086638122797,0.141880515962839,9.79188593725364,6.02173276245594,2.83761031925678,0.16666667,0.57142857,0.38461538,0,0.5,0.4,0.53846154,18.7,0.23076923,0.38461538,0.38461538,96.4953308105469,96.3057983398437,83.8637023925781,4.58395671844482,9.33145217895508,-9.17792587280274,8.29625002543131,3.72841186523438,-5.83451766967773,0.293756578117609,0.301086638122797,0.141880515962839,9.79188593725364,6.02173276245594,2.83761031925678,0.16666667,0.57142857,0.38461538,0,0.5,0.4,0.53846154,2,83.0322265625,13.7410488128662,0,0,87.3322,0,0,"2024-06-09",0
"Cionel Perez",19614,"2024-06-08","@TBR",2,2024,"BAL","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.9475705631782,-22.5814263197472,2,0,1,0,0,0,0,0,1,10,11,0.00622399989515543,-0.0010279999114573,0.00725199980661273,0.451999992132187,0.0496430546045303,0.0724500045180321,0.165600001811981,0.165600001811981,NA,0,1,-0.00615846365690231,0.0920659792817818,0,0,0.54545455,96.66666667,0.45454545,84.6,NA,NA,NA,-0.0977941900491714,0.378551691770554,NA,-1.62990316748619,7.57103383541107,NA,0.33333333,0.875,0.72727273,0,0.85714286,0.75,0.72727273,0.75,0.18181818,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.911074967809899,80,65.23934,80,80,71.01115,80,80,61.75585,80,80,67.41057,80,-3.50872,-1.18599,118.3,126.16,133,103.08,116.44,121.58,92.46,155,145.7,102.403636363636,136.618181818182,135.658181818182,0.27272727,0.27272727,0.45454545,97.0333353678385,96.5,84.3200012207031,4.36441993713379,9.24243545532227,-8.25321960449219,9.40152486165365,5.15547243754069,-2.23222980499268,-0.280719038099051,0.17969099059701,0.382997006177902,-9.35730126996835,5.98969968656699,7.65994012355804,0.5,0.77777778,0.72727273,0,0.85714286,0.75,0.81818182,17.71428571,0.27272727,0.27272727,0.45454545,97.0267333984375,96.5099283854167,84.30087890625,4.10759671529134,8.9447333017985,-8.80988235473633,8.29016304016113,3.79384009043376,-3.75122413635254,-0.280719038099051,0.17969099059701,0.382997006177902,-9.35730126996835,5.98969968656699,7.65994012355804,0.5,0.77777778,0.72727273,0,0.85714286,0.75,0.81818182,2,82.9783020019531,-14.494457244873,0,0,97.1026,1,0.5,"2024-06-08",0
"Cionel Perez",19614,"2024-06-01","TBR",2,2024,"BAL","H",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.9475705631782,-22.5814263197472,1,0,1,0,0,0,0,0,4,8,12,0.0991400331258774,0,0.0991400331258774,1.43099999427795,0.153870970010757,1.38933336734772,0.90200001001358,1.80400002002716,0.453999996185303,1,1,0.0718819871544838,-0.000523999607449685,1,0,0.25,96.66666667,0.75,83.66666667,NA,NA,NA,0.274806350469589,0.469904065132141,NA,9.16021168231964,5.22115627924601,NA,0.5,0.5,0.5,0.25,0.5,0.33333333,0.33333333,1,0.33333333,0,0,1,1,0,0,1,0,0,1,1,0,0,-1.56238306439831,80,71.9069,80,80,80,80,61.68219,58.71814,54.47067,80,69.79833,79.15325,-1.98171,1.10453,100,178.56,183.98,105.62,140.3,146.64,97.26,145.44,138.38,98.4133333333333,150.531666666667,146.668333333333,0.16666667,0.08333333,0.75,96.9000015258789,95.6999969482422,83.5,3.30523633956909,11.1350975036621,-7.94568125406901,9.69351387023926,7.87500190734863,-3.12233797709147,0.238982617855072,0.039364367723465,0.463475193828344,11.9491308927536,3.9364367723465,5.14972437587049,0.42857143,0.6,0.5,0,0.66666667,0.33333333,0.41666667,22.77777778,0.16666667,0.08333333,0.75,96.5967559814453,95.4197006225586,83.2036878797743,2.62227010726929,10.5797004699707,-8.97054375542535,8.78528499603271,6.72665023803711,-4.9939333597819,0.238982617855072,0.039364367723465,0.463475193828344,11.9491308927536,3.9364367723465,5.14972437587049,0.42857143,0.6,0.5,0,0.66666667,0.33333333,0.41666667,1,69.1252746582031,-33.5933418273926,0,0,69.1253,0,0,"2024-06-01",0
"Cionel Perez",19614,"2024-05-31","TBR",2,2024,"BAL","H",28,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.6143182700941,27.173712862954,2,0,1,0,0,0,3,27,6,8,14,0.0517200119793415,0,0.0517200119793415,0.467000007629395,0.0502150543034077,0.695333361625671,0.939999997615814,0.939999997615814,1.30999994277954,1,1,0.0744444206357002,-6.28148712055465e-05,0,0,0.35714286,95.2,0.64285714,83.11111111,NA,NA,NA,0.655176401138306,0.0239890106022358,NA,13.1035280227661,0.266544562247064,NA,0.33333333,0.2,0.28571429,0.33333333,1,0.5,0.35714286,0.66666667,0.14285714,2,0,0,0,2,0,2,1,0,0,0,1,0,-0.21283949158737,20,67.68599,20,80,61.65705,80,37.31551,60.66796,20,52.29443,66.36027,29.84918,-0.01713,4.0514,112.12,22.2,37.86,130.82,161.06,211.8,80.8,74.74,59.3,97.3285714285714,95.65,101.34,0.07142857,0.28571429,0.64285714,95.1999969482422,95.4749984741211,83.0555555555556,2.04398798942566,8.37407970428467,-7.25211164686415,8.6228609085083,3.85936069488525,-4.18324703640408,-0.0242429338395596,0.689868729561567,0.0217165313661098,-2.42429338395596,17.2467182390392,0.241294792956776,0.28571429,0.28571429,0.28571429,0,1,0.5,0.5,18,0.07142857,0.28571429,0.64285714,95.0494995117188,95.2950286865234,82.8673570421007,1.15846002101898,8.07192993164062,-7.94553968641493,7.52996015548706,2.5250825881958,-5.86314646402995,-0.0242429338395596,0.689868729561567,0.0217165313661098,-2.42429338395596,17.2467182390392,0.241294792956776,0.22222222,0.4,0.28571429,0,1,0.5,0.35714286,2,83.9019622802734,-5.75357866287231,0,0,88.0372,0,0,"2024-05-31",0
