"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","wFB","wSL","wCH","wFB/C","wSL/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCH%","pfxvFA","pfxvSI","pfxvSL","pfxvCH","pfxFA-X","pfxSI-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCH","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFC%","piFS%","piSI%","piSL%","piXX%","pivCH","pivFC","pivFS","pivSI","pivSL","pivXX","piCH-X","piFC-X","piFS-X","piSI-X","piSL-X","piXX-X","piCH-Z","piFC-Z","piFS-Z","piSI-Z","piSL-Z","piXX-Z","piwCH","piwFC","piwFS","piwSI","piwSL","piwXX","piwCH/C","piwFC/C","piwFS/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Brent Suter",13942,"2024-05-11","@SFG",18,2024,"CIN","A",34,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,0,0,1,0,0,2,18,0,18,2,0.5,0,2,1,0,0,1,0,0,0.33333333,0,0.33333333,1.64500686612628,0,0.4,2,0.666666666666667,0.66666667,2.1664797782898,6.8335202217102,3.67848818451166,205.19992942694,50.9210189046483,90.682812007927,2,0,0.666666666,0.333333333,0,0,0,0,10,15,25,-0.0215479899197817,-0.0330440066754818,0.0114960186183453,-0.526000022888184,-0.0559276975691319,0.299033343791962,0.196199998259544,0.196199998259544,0.0454000011086464,1,1,-0.0666043534874916,-0.00545446659771161,0,0,0.52,86.76923077,NA,NA,0.48,75.16666667,-0.708909511566162,NA,0.00180742517113686,-5.45315008897048,NA,0.0150618764261405,0.38888889,0.57142857,0.44,0.71428571,1,0.81818182,0.28,0.33333333,0.08,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,1.44277923020521,NA,67.48451,72.42839,51.35805,49.03785,50.30205,39.03895,20,80,20,NA,NA,NA,41.05306,64.94088,20,0.68125,5.09897,102.46,133,131.38,113.04,120.6,134.2,92.78,-525.1,-523.58,NA,NA,NA,107.1512,100.724,106.5352,0.48,0.04,NA,0.48,86.7083333333333,86.9000015258789,NA,75.2000020345052,-1.26623249053955,8.46036338806152,NA,6.40645472208659,7.89400863647461,7.26137018203735,NA,6.49872716267904,-0.365857545286417,-0.351199358701706,NA,0.000490635633468628,-3.04881287738681,-35.1199358701706,NA,0.00408863027890523,0.28571429,0.63636364,0.44,0.75,0.85714286,0.81818182,0.44,16.10526316,0.48,0.48,NA,0.04,NA,NA,75.6731516520182,87.2085571289062,NA,87.443000793457,NA,NA,5.5122750600179,-2.39320373535156,NA,7.90291023254395,NA,NA,4.99167410532633,6.65811983744303,NA,6.37926006317139,NA,NA,0.000490635633468628,-0.365857545286417,NA,-0.351199358701706,NA,NA,0.00408863027890523,-3.04881287738681,NA,-35.1199358701706,NA,NA,0.28571429,0.63636364,0.44,0.75,0.85714286,0.81818182,0.44,3,91.0210673014323,12.2903060913086,0,0,99.1066,1,0.33333333,"2024-05-11",0
"Brent Suter",13942,"2024-05-08","ARI",18,2024,"CIN","H",34,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,73.6482366464374,114.84853560366,2,0,0.666666666,0.333333333,0,0,1,9,4,11,15,0.0215300060808659,0,0.0215300060808659,0.560999989509583,0.0530496463179588,0.271333336830139,0.344999998807907,0.344999998807907,NA,0,1,0.0793768092989922,-2.78935616526838e-05,0,0,0.26666667,86.75,0.4,79.66666667,0.33333333,76.6,0.106215819716454,0.0875146389007568,0.480263233184814,2.65539549291134,1.45857731501261,9.60526466369629,0.5,0.57142857,0.53333333,1,1,1,0.46666667,1,0,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,1.24703188479013,NA,80,80,80,80,53.50786,80,80,43.07465,80,42.92408,29.72726,59.38765,80,60.03158,80,-1.9629,1.13274,103.2,179.58,166.08,103.5,147.26,164.4,150.52,106.98,108.7,84.42,116.08,105.7,102.037333333333,140.190666666667,134.053333333333,0.13333333,0.13333333,0.4,0.33333333,85.5500030517578,88.1999969482422,79.4666646321615,76.6800048828125,-0.741105735301971,6.80881214141846,-0.94037914276123,5.97245178222656,9.3286657333374,6.81936645507812,0.223362406094869,7.44962997436523,0.10757814347744,0,0.0882128104567528,0.486452892422676,5.37890717387199,0,1.47021350761255,9.72905784845352,0.42857143,0.625,0.53333333,1,1,1,0.53333333,13.83333333,0.33333333,0.13333333,NA,0.13333333,0.4,NA,77.05751953125,85.9185485839844,NA,88.5744476318359,79.8606516520182,NA,5.24824180603027,-1.62984442710876,NA,6.02229976654053,-2.12481498718262,NA,5.63549575805664,7.73911476135254,NA,5.25698471069336,-1.7707789738973,NA,0.486452892422676,0.10757814347744,NA,0,0.0882128104567528,NA,9.72905784845352,5.37890717387199,NA,0,1.47021350761255,NA,0.55555556,0.5,0.53333333,1,1,1,0.4,3,77.8766682942708,23.343760172526,0,0,89.387,0,0,"2024-05-08",0
"Brent Suter",13942,"2024-05-05","BAL",18,2024,"CIN","H",34,0,0,9,1,0,0,0,0,0,0,0,2,9,3,2,2,1,1,0,0,0,0,2,9,4.5,13.5,2,0,0,0,4,2,0,0,0,0,0.22222222,0.11111111,0.11111111,5.47072908367667,4.5,0.375,2,0.4,0.76923077,9.16647977828979,-0.166479778289794,5.69049659073353,205.19992942694,210.011543097172,139.304451024975,0,0.333333333,0,0.666666666,0,0.25,0,0,16,22,38,-0.0235799960792065,-0.0649800002574921,0.0414000004529953,-0.878000020980835,-0.0830260068178177,0.226199999451637,0.273999989032745,0.304000020027161,0.0410000011324883,1,1,-0.138216957449913,0.0339729427002667,0,0,0.63157895,85.54166667,0.13157895,77.8,0.23684211,75,-1.78817045688629,0.32064551115036,-0.208106353878975,-7.45071023702621,6.4129102230072,-2.3122928208775,0.28,0.61538462,0.39473684,0.85714286,0.875,0.86666667,0.34210526,0.66666667,0.05263158,3,1,2,0,5,1,6,0.5,0.16666667,0.33333333,0,0.83333333,0.16666667,12.1928571785221,NA,77.46176,76.26863,65.60649,20,56.12571,20,20,42.06417,22.23344,38.17175,29.53981,36.60228,28.04522,53.88984,24.16648,1.48938,6.31116,106.8,123.42,134.38,98,60.54,83.1,98.96,33.66,62.34,92.96,90.92,74,99.6736842105263,72.3563157894737,88.5847368421053,0.36842105,0.26315789,0.13157895,0.23684211,84.5785696847098,86.6700012207031,77.8599975585937,74.9111124674479,-1.5210200718471,7.04855499267578,-1.57569360733032,6.41654205322266,7.46068355015346,7.651025390625,0.415531826019287,6.5582635667589,-1.50239932909608,-0.294159516692162,0.365985538810492,-0.212246086448431,-10.7314237792577,-2.94159516692162,7.31971077620983,-2.35828984942701,0.19047619,0.64705882,0.39473684,0.75,0.90909091,0.86666667,0.44736842,16.46428571,0.23684211,0.36842105,NA,0.26315789,0.13157895,NA,75.3377482096354,85.005859375,NA,87.0940124511719,78.2890808105469,NA,5.27838770548503,-2.53037861415318,NA,6.20015487670898,-2.8624719619751,NA,4.96244642469618,6.24774769374302,NA,6.3839771270752,-1.54910202026367,NA,-0.212246086448431,-1.50239932909608,NA,-0.294159516692162,0.365985538810492,NA,-2.35828984942701,-10.7314237792577,NA,-2.94159516692162,7.31971077620983,NA,0.19047619,0.64705882,0.39473684,0.75,0.90909091,0.86666667,0.44736842,6,88.1465861002604,29.0518417358398,0,0,96.1858,1,0.16666667,"2024-05-05",0
"Brent Suter",13942,"2024-05-01","@SDP",18,2024,"CIN","A",34,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,1,5.40000205993731,0,0,1,0,0,2,2,0,0,0,0,0,0.2,0,0.2,3.29696908401489,0,0,0,0,1,1.96647932052595,-1.96647932052595,3.78089010013497,0,46.3755649525919,93.1574283965535,1,0,0.5,0.5,0,0,0,0,8,10,18,0.00523002725094557,0,0.00523002725094557,0.695999979972839,0.0759410783648491,0.0421999990940094,0.0495999976992607,0.0643999949097633,NA,0,1,0.124223589897156,-0.000289292190310333,0,0,0.66666667,85.91666667,0.22222222,80.25,0.11111111,75.5,1.04403781890869,0.102596953511238,0.0434947088360786,8.70031515757243,2.56492383778095,2.17473544180393,0.18181818,0.57142857,0.33333333,0.5,1,0.83333333,0.38888889,0.6,0.05555556,1,0,3,2,2,0,4,0.25,0,0.75,0.5,0.5,0,0.199252741969558,NA,48.94579,66.75025,35.56606,43.3566,51.02691,25.40788,47.23176,61.35379,45.65844,68.90494,25.29014,80,50.40645,47.12063,45.73914,0.10016,4.22733,92.2,106.1,114.84,111.92,31.2,41.74,92.98,104.94,123.1,81.1,116.94,107.44,98.6711111111111,74.9622222222222,82.5422222222222,0.44444444,0.22222222,0.22222222,0.11111111,85.8000030517578,86.1999969482422,80,75.6999969482422,-1.65788912773132,6.3056206703186,-1.23330545425415,6.41431617736816,7.58625650405884,7.67392730712891,0.41670024394989,6.22140312194824,0.432188097387552,0.625025112181902,0.103043861687183,0.0439708419144154,5.4023512173444,15.6256278045475,2.57609654217958,2.19854209572077,0.22222222,0.44444444,0.33333333,0.5,1,0.83333333,0.5,11.30769231,0.11111111,0.44444444,NA,0.22222222,0.22222222,NA,75.8800506591797,85.9825134277344,NA,86.3828277587891,80.1938247680664,NA,6.07328510284424,-2.49098873138428,NA,5.77828025817871,-2.12596750259399,NA,5.11359024047852,6.35218238830566,NA,6.33053493499756,-1.18106174468994,NA,0.0439708419144154,0.432188097387552,NA,0.625025112181902,0.103043861687183,NA,2.19854209572077,5.4023512173444,NA,15.6256278045475,2.57609654217958,NA,0.2,0.5,0.33333333,0.5,1,0.83333333,0.44444444,4,69.0419692993164,-0.0405559539794922,0,0,86.1401,0,0,"2024-05-01",0
"Brent Suter",13942,"2024-04-27","@TEX",18,2024,"CIN","A",34,0,0,27.0000064373032,1,0,0,0,0,0,0,0,1.1,10,6,4,4,2,0,0,0,0,0,2,13.5000032186516,0,40.5000096559548,2,0,0,2,3,3,0,0,0,0,0.2,0,0.2,3.47286908401489,13.5000032186516,0.6,4.50000107288386,0.666666666666667,0.625,19.6664837121973,7.33352272510588,3.5684987881378,615.599935051281,448.647418792729,88.0248386566947,0.666666666,0.375,0.25,0.375,0,0.666666666,0,0,11,27,38,-0.0440520010888577,-0.0564840026199818,0.0124320005998015,-4.19299983978271,-0.435410171747208,0.166833326220512,0.0284000001847744,0.0383999980986118,1.25239992141724,1,1,-0.208445757627487,-0.0556022122045822,0,0,0.60526316,86.2173913,0.28947368,79.54545455,0.10526316,77.75,-1.85398507118225,-2.10223197937012,-0.0200438015162945,-8.06080465731413,-19.1111998124556,-0.501095037907362,0.35,0.77777778,0.55263158,0.71428571,1,0.9047619,0.47368421,0.7,0.05263158,4,3,1,0,5,3,8,0.5,0.375,0.125,0,0.625,0.375,19.1065204077872,NA,65.84163,80,50.07649,80,54.48939,80,42.30849,60.89695,42.60847,51.5816,32.19306,68.41367,69.73571,51.1824,76.53026,-1.1007,2.42604,130.68,132.32,147.38,124.4,136.1,161.46,88.06,105.26,112.98,77.1,129.9,105.98,105.631052631579,129.037894736842,136.263157894737,0.44736842,0.15789474,0.28947368,0.10526316,85.7529440487132,87.2166646321615,79.4545454545455,77.625,-1.80083151424632,6.73992919921875,-1.5949351570823,6.25153970718384,7.93899266860064,8.01723416646322,-0.228719646280462,7.12204837799072,-1.1405774988234,-0.720005374401808,-2.11469871550798,-0.0212746374309063,-6.70927940484355,-12.0000895733635,-19.2245337773453,-0.531865935772657,0.3125,0.72727273,0.55263158,0.6,1,0.9047619,0.57894737,15.53846154,0.10526316,0.44736842,NA,0.15789474,0.28947368,NA,77.7904052734375,85.9171501608456,NA,87.395517985026,79.6328568892045,NA,5.36455726623535,-2.69671473783605,NA,5.99107360839844,-2.69733186201616,NA,5.26163482666016,6.77660639145795,NA,6.71519152323405,-1.94601665843617,NA,-0.0212746374309063,-1.1405774988234,NA,-0.720005374401808,-2.11469871550798,NA,-0.531865935772657,-6.70927940484355,NA,-12.0000895733635,-19.2245337773453,NA,0.3125,0.72727273,0.55263158,0.6,1,0.9047619,0.57894737,8,91.7659225463867,16.5555152893066,2,0.25,107.442,3,0.375,"2024-04-27",0
"Brent Suter",13942,"2024-04-24","PHI",18,2024,"CIN","H",34,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.260634320719,-18.3531359984531,1,0,1,0,0,0,1,9,3,9,12,0.0821700543165207,0,0.0821700543165207,0.560999989509583,0.0530496463179588,1.03866672515869,1.51600003242493,1.51600003242493,0.827000021934509,1,1,0.0794682279229164,-0.000357140288943694,1,0,0.41666667,86,0.41666667,77.4,0.16666667,75.5,0.15192312002182,0.419617742300034,0.173169538378716,3.0384624004364,8.39235484600067,8.65847691893578,0.5,0.25,0.41666667,0.5,1,0.6,0.33333333,1,0.16666667,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.69520920712708,NA,80,68.52539,80,76.20594,55.50529,78.67086,20,60.46159,21.14066,58.26627,35.83479,68.14628,67.18306,52.38679,75.54074,-0.94211,2.66393,128,140.02,169.3,126.84,103.54,117.24,104.26,69.7,70.94,92.98,116.66,95,109.161666666667,109.446666666667,108.933333333333,0.25,0.16666667,0.41666667,0.16666667,85.7999979654948,86.1999969482422,77.3599975585937,75.3999938964844,-1.62519121170044,6.02437210083008,-2.39184837341309,4.55188941955566,8.66182963053385,8.53074550628662,0.137308597564697,7.27174854278564,0.0406504124403,0.112743902951479,0.424409169703722,0.175375323742628,1.35501374801,5.63719514757395,8.48818339407444,8.7687661871314,0.5,0.33333333,0.41666667,0.66666667,0.5,0.6,0.5,12.85714286,0.16666667,0.25,NA,0.16666667,0.41666667,NA,75.8085479736328,86.214599609375,NA,86.6047058105469,77.7900634765625,NA,3.92586994171143,-2.54255326588949,NA,5.41487503051758,-3.47990608215332,NA,5.20693016052246,7.18074035644531,NA,6.86912536621094,-1.93551445007324,NA,0.175375323742628,0.0406504124403,NA,0.112743902951479,0.424409169703722,NA,8.7687661871314,1.35501374801,NA,5.63719514757395,8.48818339407444,NA,0.33333333,0.5,0.41666667,0.5,0.66666667,0.6,0.5,1,88.5625152587891,6.30420446395874,0,0,88.5625,0,0,"2024-04-24",0
"Brent Suter",13942,"2024-04-21","LAA",18,2024,"CIN","H",34,0,0,0,1,0,0,0,0,0,0,0,3.1,14,4,0,0,0,1,0,0,0,0,2,5.40000051498418,2.70000025749209,10.8000010299684,2,0,0,5,4,2,0,0,0,0,0.14285714,0.07142857,0.07142857,4.59654541722399,0,0.307692307692308,1.50000014305116,0.363636363636364,1,2.86647974967956,-2.86647974967956,4.68089001018145,0,66.8300706736697,114.906577458921,1.25,0.181818181,0.454545454,0.363636363,0,0,0,0,20,31,51,0.20983000099659,-0.145589977502823,0.355419993400574,2.07299995422363,0.196028366684914,1.12492859363556,1.05120003223419,1.25600004196167,1.19000005722046,1,1,0.105757474899292,0.0807699208694103,1,0,0.66666667,85.64705882,0.21568627,78.63636364,0.11764706,75.66666667,-0.543276429176331,1.33443117141724,-0.198285460472107,-1.59787185051862,12.1311924674294,-3.30475767453512,0.23076923,0.84,0.52941176,0.5,0.9047619,0.81481481,0.49019608,0.5,0.09803922,4,1,6,2,7,2,11,0.36363636,0.09090909,0.54545455,0.18181818,0.63636364,0.18181818,3.25337913029015,NA,32.42201,79.56015,21.89974,67.1295,52.52007,65.22636,74.20871,52.75605,80,45.34572,33.27577,64.77286,62.40597,50.21907,69.34408,-0.64533,3.1091,114.96,82.62,89.32,115.48,104.24,128.5,102.84,142.46,161.6,88,101.5,81.92,106.5912,109.4512,120.8328,0.45098039,0.21568627,0.21568627,0.11764706,85.3260869565217,86.1181807084517,78.5818204012784,75.5666656494141,-1.51275800622028,6.86285469748757,-0.856932900168679,7.51731999715169,8.10240969450578,7.95883386785334,0.517638726667924,7.23266283671061,-1.06392466276884,0.529403112828732,1.41857764497399,-0.202111892402172,-4.62575940334279,4.81275557117029,12.8961604088545,-3.3685315400362,0.19047619,0.76666667,0.52941176,0.25,0.91304348,0.81481481,0.58823529,15.14285714,0.11764706,0.45098039,NA,0.21568627,0.21568627,NA,75.7757364908854,85.5460788892663,NA,86.331864790483,78.7960427024148,NA,6.83347320556641,-2.53344859247622,NA,6.02327797629617,-2.01142311096191,NA,4.77902984619141,6.3945544698964,NA,6.21817016601562,-1.83345447887074,NA,-0.202111892402172,-1.06392466276884,NA,0.529403112828732,1.41857764497399,NA,-3.3685315400362,-4.62575940334279,NA,4.81275557117029,12.8961604088545,NA,0.2,0.74193548,0.52941176,0.25,0.91304348,0.81481481,0.60784314,11,88.4125255237926,17.0016743053089,0,0,112.807,4,0.36363636,"2024-04-21",0
"Brent Suter",13942,"2024-04-16","@SEA",18,2024,"CIN","A",34,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,3,13.5,4.5,0,3,0,0,0,2,1,0,0,0,0,0.42857143,0.14285714,0.28571429,2.80954540349099,0,0,0.5,0,1,1.6664797782898,-1.6664797782898,3.17848818451166,0,39.5574100337537,78.5999502100606,0,0.333333333,0,0.666666666,0,0,0,0,12,22,34,0.0294359773397446,-0.0091879777610302,0.0386239551007748,0.860000014305115,0.097671777009964,0.257428586483002,0.26460000872612,0.337000012397766,NA,0,1,0.112330079078674,0.00201610811793781,0,0,0.58823529,85.8,0.23529412,78,0.17647059,76.5,0.421100229024887,0.310427874326706,0.465215235948563,2.10550114512444,3.88034842908382,7.75358726580938,0.42857143,0.61538462,0.5,0.55555556,0.875,0.70588235,0.38235294,0.71428571,0.14705882,0,2,1,0,3,0,3,0,0.66666667,0.33333333,0,1,0,2.42341024381524,NA,80,80,77.79161,59.77656,51.86501,66.74152,67.25286,60.543,77.87606,50.20668,28.68149,68.22569,67.98111,52.85983,77.95461,-0.99169,2.58956,128.38,147.42,159.46,122.5,93.12,107.7,99.18,132.02,135.84,86.74,134.34,102.38,113.065882352941,115.833529411765,118.065294117647,0.5,0.08823529,0.23529412,0.17647059,86.0294117647059,85.0666656494141,78.1750030517578,76.3833312988281,-1.61083973155302,6.39226341247559,-2.02495574951172,5.22530333201091,8.01879164751838,7.9632625579834,0.15935043990612,6.50616772969564,0.436978727579117,0.0652915723621845,0.31320383399725,0.470694214105606,2.57046310340657,2.17638574540615,3.91504792496562,7.84490356842677,0.41176471,0.58823529,0.5,0.42857143,0.9,0.70588235,0.5,13.66666667,0.17647059,0.5,NA,0.08823529,0.23529412,NA,76.9700520833333,86.6316061580882,NA,85.693369547526,78.7649841308594,NA,4.48154163360596,-2.50295369765338,NA,5.60124015808105,-3.08512997627258,NA,4.91814676920573,6.84654864142923,NA,6.56540997823079,-1.56148219108582,NA,0.470694214105606,0.436978727579117,NA,0.0652915723621845,0.31320383399725,NA,7.84490356842677,2.57046310340657,NA,2.17638574540615,3.91504792496562,NA,0.41176471,0.58823529,0.5,0.42857143,0.9,0.70588235,0.5,3,91.0806274414062,21.6775487263997,0,0,97.9815,1,0.33333333,"2024-04-16",0
"Brent Suter",13942,"2024-04-13","@CHW",18,2024,"CIN","A",34,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,2,0,0,0,0,2,9,9,4.5,1,0,0,2,1,1,0,0,0,0,0.25,0.25,0,6.15513533401489,0,0.166666666666667,1.5,0.25,1,4.1664797782898,-4.1664797782898,4.92248398140073,0,96.3754543882264,120.744870589801,2,0.25,0.5,0.25,0,0,0,0,16,24,40,0.0217180009931326,-0.00909799989312887,0.0308159999549389,0.99399995803833,0.102421432733536,0.142844438552856,0.262000024318695,0.326400011777878,NA,0,1,0.00517331436276436,0.146866213484141,0,0,0.675,86.03703704,0.175,77.57142857,0.15,73.83333333,-0.112683176994324,0.234309896826744,-0.00681297108530998,-0.417345099978977,3.34728424038206,-0.1135495180885,0.25925926,0.76923077,0.425,0.71428571,0.8,0.76470588,0.325,0.75,0.1,0,3,1,1,2,1,4,0,0.75,0.25,0.25,0.5,0.25,5.44767076083393,NA,20,71.36441,20,38.3598,54.1661,23.22891,41.19892,59.14391,43.82674,61.45232,29.83246,80,35.02081,51.86053,32.53171,1.05601,5.66111,109.12,13.94,25.82,121.14,80.64,81.38,124.16,74.96,90.04,89.06,115.92,86.62,114.2515,75.815,75.4785,0.5,0.175,0.175,0.15,86.0400024414062,85.8714250837054,77.6285749162946,73.6166687011719,-2.35859069824219,6.15476390293666,-2.02687236240932,4.21936543782552,7.34545745849609,7.80986567905971,-1.02761745452881,6.67645009358724,-0.260185167193413,0.139012765139341,0.237072695046663,-0.010417751967907,-1.30092583596706,1.98589664484773,3.3867527863809,-0.173629199465116,0.23076923,0.78571429,0.425,0.66666667,0.81818182,0.76470588,0.35,12.16129032,0.1,0.5,0.05,0.175,0.175,NA,76.6233978271484,86.5622131347656,69.0711975097656,86.3864397321429,78.1495710100446,NA,5.13003015518188,-2.95097846984863,0.979756951332092,5.63510022844587,-2.69182286943708,NA,5.46479988098145,6.27149658203125,4.97368478775024,6.49505996704102,-2.72569274902344,NA,0.281037602573633,-0.260185167193413,-0.29145535454154,0.139012765139341,0.237072695046663,NA,7.02594006434083,-1.30092583596706,-14.572767727077,1.98589664484773,3.3867527863809,NA,0.24,0.73333333,0.425,0.66666667,0.81818182,0.76470588,0.375,4,90.7532653808594,1.20418035984039,1,0.25,102.937,2,0.5,"2024-04-13",0
"Brent Suter",13942,"2024-04-10","MIL",18,2024,"CIN","H",34,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,1,4.5,4.5,0,1,0,0,2,2,1,0,0,0,0,0.14285714,0.14285714,0,5.67334132736093,0,0,0.5,0,1,3.6664797782898,-3.6664797782898,5.17848818451166,0,85.0118455173319,126.931397401526,1,0.2,0.4,0.4,0,0,0,0,8,15,23,0.00718000065535307,-0.00224000005982816,0.00942000094801188,1.12199997901917,0.106099292635918,0.0598571412265301,0.0565000027418137,0.0820000022649765,NA,0,1,0.119770362973213,0.000181918546217713,0,0,0.65217391,85.4,0.08695652,78.5,0.26086957,74.5,0.986525774002075,0.0778313875198364,0.120812609791756,6.57683849334717,3.89156937599182,2.01354349652926,0.25,0.72727273,0.47826087,0.33333333,0.75,0.63636364,0.47826087,0.57142857,0.17391304,2,1,2,2,2,1,5,0.4,0.2,0.4,0.4,0.4,0.2,4.40857281745978,NA,39.33655,58.85299,31.72831,53.59249,56.74353,51.67409,20,55.63784,20,79.87087,37.52656,80,34.23909,54.55775,31.82544,1.10458,5.73396,106.74,96.92,108.98,104.4,95.36,106.2,107.22,-59.2,-42.52,95.42,135.76,131.96,104.72,72.4,83.3008695652174,0.47826087,0.17391304,0.08695652,0.26086957,85.2454556551847,85.5,78.5,74.2333323160807,-1.57818447459828,6.44082117080688,-0.539703130722046,4.85870456695557,6.53351523659446,8.60787868499756,1.51639485359192,6.98024876912435,0.771003603935242,0.206114966422319,0.0787287354469299,0.121361281722784,7.00912367213856,5.15287416055799,3.9364367723465,2.02268802871307,0.25,0.72727273,0.47826087,0.33333333,0.75,0.63636364,0.47826087,14.625,0.26086957,0.47826087,NA,0.17391304,0.08695652,NA,74.5359141031901,85.5420643199574,NA,85.8064498901367,78.7920989990234,NA,4.00995985666911,-2.53757025978782,NA,5.54224967956543,-1.64291501045227,NA,5.04928493499756,4.95314095237038,NA,6.82931232452393,-0.698593020439148,NA,0.121361281722784,0.771003603935242,NA,0.206114966422319,0.0787287354469299,NA,2.02268802871307,7.00912367213856,NA,5.15287416055799,3.9364367723465,NA,0.25,0.72727273,0.47826087,0.33333333,0.75,0.63636364,0.47826087,5,76.3881042480469,29.2668731689453,0,0,95.9629,1,0.2,"2024-04-10",0
