"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wCT","wCB","wCH","wFB/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","pivCH","pivCU","pivFA","pivFC","piCH-X","piCU-X","piFA-X","piFC-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piwCH","piwCU","piwFA","piwFC","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Matt Moore",1890,"2024-05-17","@TEX",1,2024,"LAA","A",35,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,3,2,2,1,0,0,0,0,0,0,0,0,40.5000422448361,0,0,0,1,3,1,1,0,0,0,0,0,0,7.74112908401489,13.500014081612,0.6,4.50000469387067,0.5,0.625,22.666500118396,4.33352804482799,9.97052470346011,658.618585380479,548.233533217758,246.196953174255,0.333333333,0.2,0.2,0.6,0.333333333,0.333333333,0,0,8,13,21,-0.0150800012052059,-0.0408600009977818,0.0257799997925758,-1.73399996757507,-0.180062308907509,0.34935998916626,0.155199989676476,0.155199989676476,0.351999998092651,1,1,-0.140249490737915,0.0970848420293036,0,0,0.66666667,91.92857143,NA,NA,0.19047619,82.25,0.14285714,82.66666667,NA,0.227385565638542,NA,-0.522044003009796,-1.54400706291199,1.62418261170387,NA,-13.0511000752449,-51.4669020970662,0.11111111,0.58333333,0.38095238,1,1,1,0.57142857,0.8,0,1,3,1,1,1,3,5,0.2,0.6,0.2,0.2,0.2,0.6,15.3628860481711,45.18462,69.9583,22.91057,50.91321,48.27479,52.67193,75.69637,40.90104,80,53.01581,45.08071,55.54813,-0.06195,3.98417,131.92,94.54,105.98,89.72,97,87.58,112.84,136.56,133.98,NA,NA,NA,100.152380952381,104.18380952381,99.0466666666667,0.66666667,NA,0.19047619,0.14285714,91.7571411132812,NA,82.2249984741211,82.5666656494141,6.28960037231445,NA,-1.16328096389771,10.6345348358154,10.2886548723493,NA,-6.23129749298096,3.96576118469238,0.22885699942708,NA,-0.530335128307343,-1.54708094522357,1.63469285305057,NA,-13.2583782076836,-51.5693648407857,0.11111111,0.58333333,0.38095238,1,1,1,0.57142857,17,0.14285714,0.19047619,0.66666667,NA,82.845703125,82.5206451416016,92.047110421317,NA,10.306266784668,-1.57940077781677,6.03061294555664,NA,2.07500505447388,-7.82783269882202,9.13162231445312,NA,-1.54708094522357,-0.530335128307343,0.22885699942708,NA,-51.5693648407857,-13.2583782076836,1.63469285305057,NA,0.25,0.55555556,0.38095238,1,1,1,0.42857143,5,96.07958984375,34.1999145507813,0,0,110.51,3,0.6,"2024-05-17",0
"Matt Moore",1890,"2024-05-15","STL",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2,18,18,0,1,0,0,1,0,0,0,0,0,0,0.4,0.4,0,8.26752908401489,0,0,2,0,1,5.1664797782898,-5.1664797782898,5.1664797782898,0,123.571577261498,126.683991228356,1,0,1,0,0,0,2,18,13,21,34,0.0291300173848867,-0.0210239980369806,0.0501540154218674,0.508000016212463,0.0515474379062653,0.504719972610474,0.598399996757507,0.598399996757507,0.142800003290176,1,1,0.00258655822835863,0.0551286481547427,0,0,0.64705882,93.40909091,NA,NA,0.17647059,82.16666667,0.17647059,82.83333333,NA,-0.0393173955380917,NA,-0.0566885061562061,0.201546385884285,-0.178715434264053,NA,-0.944808435936769,3.35910643140475,0.38461538,0.625,0.44117647,0.7,1,0.8,0.23529412,0.6,0.08823529,0,1,0,1,0,0,1,0,1,0,1,0,0,4.71365280593629,40.01407,80,20,30.32036,55.61265,24.61813,49.27595,39.94363,50.99927,27.01543,55.62194,20,1.55336,6.40713,152.64,32.62,71.24,101.94,71.76,67.92,116.7,115.68,114.38,NA,NA,NA,113.491764705882,72.6035294117647,76.7047058823529,0.64705882,NA,0.17647059,0.17647059,93.4363680752841,NA,82.0833333333333,82.9500020345052,6.35990697687322,NA,-3.24022642771403,9.90770085652669,10.4959994229403,NA,-5.36567052205404,4.42947196960449,-0.0456575006246567,NA,-0.0580055937170982,0.201494667679071,-0.207534093748439,NA,-0.966759895284971,3.35824446131786,0.33333333,0.5625,0.44117647,0.66666667,0.88888889,0.8,0.47058824,20.55172414,0.17647059,0.17647059,0.64705882,NA,83.1782836914062,82.3236999511719,93.6974542791193,NA,9.86105155944824,-3.31093343098958,6.13583928888494,NA,2.54898230234782,-7.2540651957194,9.16279393976385,NA,0.201494667679071,-0.0580055937170982,-0.0456575006246567,NA,3.35824446131786,-0.966759895284971,-0.207534093748439,NA,0.35294118,0.52941176,0.44117647,0.66666667,0.88888889,0.8,0.5,1,47.0156555175781,-68.6115875244141,0,0,47.0157,0,0,"2024-05-15",0
"Matt Moore",1890,"2024-05-13","STL",1,2024,"LAA","H",35,0,1,108.000112652896,1,0,0,0,0,0,0,1,0.1,5,3,4,4,0,1,0,0,0,0,0,0,27.000028163224,81.0000844896721,0,0,0,1,1,2,1,0,0,0,0,0.2,-0.2,8.77520908401489,0,0.75,12.0000125169885,0.75,0,12.1664891660311,95.833623486865,16.7025191161447,2634.47434152192,293.436390018189,413.672612664399,1,0.5,0.25,0.25,1,0,0,0,8,12,20,-0.436312019824982,-0.551168024539948,0.114856027066708,-3.0789999961853,-0.31243023276329,3.66596007347107,1.31720006465912,2.63440012931824,4.08780002593994,1,1,-0.119960859417915,0.000943736732270536,0,1,0.5,92.3,NA,NA,0.25,81.8,0.25,83.2,NA,-0.358180284500122,NA,-0.586286544799805,-0.493967354297638,-3.58180284500122,NA,-11.7257308959961,-9.87934708595276,0.33333333,0.75,0.5,0.75,0.66666667,0.7,0.4,0.4,0.15,1,2,1,1,2,1,4,0.25,0.5,0.25,0.25,0.5,0.25,11.7929640263715,80,65.88532,80,20,50.48674,20,78.91723,35.57027,80,50.74924,47.17861,65.87553,0.07886,4.19538,117.4,136.94,151.86,83.58,69.44,59.5,103.04,132.16,127.1,NA,NA,NA,96.9,101.995,99.49,0.5,NA,0.25,0.25,92.2900024414062,NA,81.4400024414062,83.1599975585937,7.04994812011719,NA,-2.97231254577637,10.5944511413574,10.3881576538086,NA,-5.14917411804199,5.13038635253906,-0.383979305624962,NA,-0.596054516732693,-0.502826627343893,-3.83979305624962,NA,-11.9210903346539,-10.0565325468779,0.3,0.7,0.5,1,0.57142857,0.7,0.5,17.26666667,0.25,0.25,0.5,NA,83.2781799316406,81.5395202636719,92.4182373046875,NA,10.6150756835937,-3.22811393737793,6.67666702270508,NA,3.13037796020508,-7.02240371704102,8.7672737121582,NA,-0.502826627343893,-0.596054516732693,-0.383979305624962,NA,-10.0565325468779,-11.9210903346539,-3.83979305624962,NA,0.3,0.7,0.5,1,0.57142857,0.7,0.5,4,91.6574096679688,24.5708980560303,0,0,96.4056,1,0.25,"2024-05-13",0
"Matt Moore",1890,"2024-05-10","KCR",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,1,0,1,9,9,9,1,0,0,0,2,1,0,0,0,0,0.2,0.2,0,6.80632908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,7.19049659073353,0,99.3052079828853,177.036610333989,0,0.333333333,0,0.666666666,0,0,0,0,6,10,16,0.0961880087852478,-0.0993920341134071,0.195580035448074,0.508000016212463,0.0515474416315556,2.19893336296082,1.728600025177,1.728600025177,2.16140007972717,1,1,0.018362557515502,0.0253804728124989,1,0,0.375,92.83333333,NA,NA,0.1875,82.66666667,0.4375,83.85714286,NA,-0.195751249790192,NA,0.191841050982475,-0.00800974667072296,-3.26252082983653,NA,6.39470169941584,-0.114424952438899,0.36363636,0.4,0.375,0.5,1,0.66666667,0.3125,0.8,0.125,0,1,2,0,2,1,3,0,0.33333333,0.66666667,0,0.66666667,0.33333333,5.76052125188295,34.11984,59.02828,24.55804,51.44179,45.9786,65.84424,20,47.96512,20,26.33067,52.48743,24.46174,1.5959,6.47094,115.86,16.86,38.02,82.24,92.62,75.98,81.86,42.62,38.56,NA,NA,NA,96.8775,50.1,52.35625,0.375,NA,0.1875,0.4375,92.8833312988281,NA,82.7000020345052,83.9142892020089,6.93130366007487,NA,-2.06192255020142,10.7954722813198,9.88665771484375,NA,-4.68628819783529,6.13732419695173,-0.19983983784914,NA,0.193019293248653,-0.0116361454129219,-3.33066396415234,NA,6.43397644162178,-0.166230648756027,0.3,0.5,0.375,0.33333333,1,0.66666667,0.375,22,0.4375,0.1875,0.375,NA,84.1331874302455,82.8682963053385,93.1136474609375,NA,10.7982428414481,-2.35031779607137,6.65590985616048,NA,4.30597850254604,-6.44122695922852,8.34650675455729,NA,-0.0116361454129219,0.193019293248653,-0.19983983784914,NA,-0.166230648756027,6.43397644162178,-3.33066396415234,NA,0.33333333,0.42857143,0.375,0.33333333,1,0.66666667,0.4375,3,92.1365051269531,25.0412343343099,0,0,93.3115,0,0,"2024-05-10",0
"Matt Moore",1890,"2024-05-08","@PIT",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,1,1,0,1,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,2.23971351176872,30.5074529652481,1,0,0.5,0.5,1,0,0,0,8,13,21,0.174264013767242,0,0.174264013767242,0.764999985694885,0.0762331858277321,1.69260001182556,2.20070004463196,1.9099999666214,1.87660002708435,1,1,0.102913796901703,4.26089530325136e-05,1,0,0.52380952,93.72727273,NA,NA,0.14285714,81.66666667,0.33333333,83,NA,0.638380944728851,NA,0.129461094737053,0.215373903512955,5.80346313389865,NA,4.31536982456843,3.07677005018507,0.2,0.72727273,0.47619048,1,0.75,0.8,0.52380952,0.5,0.0952381,2,0,0,2,0,0,2,1,0,0,1,0,0,-1.8016025446739,74.21202,65.38158,64.41104,69.98534,41.43002,80,52.40538,38.61536,61.41391,72.2481,46.65051,79.17328,-1.25678,2.19192,135.94,136.78,164,86.68,136.66,121.34,119.68,110.36,113.56,NA,NA,NA,107.814285714286,132.942857142857,134.448571428571,0.52380952,NA,0.14285714,0.33333333,93.5363658558239,NA,81.5666707356771,82.9285714285714,6.66783696954901,NA,-3.20212427775065,9.63340323311942,9.71223796497692,NA,-6.71371332804362,5.29527119227818,0.646005306392908,NA,0.131240762770176,0.21734057739377,5.8727755126628,NA,4.3746920923392,3.10486539133957,0.11111111,0.75,0.47619048,1,0.77777778,0.8,0.57142857,17.23529412,0.33333333,0.14285714,0.52380952,NA,83.0402657645089,81.62646484375,93.6485040838068,NA,9.23098754882812,-3.71411005655924,6.32117670232599,NA,3.46581431797573,-8.63648351033529,8.34973352605646,NA,0.21734057739377,0.131240762770176,0.646005306392908,NA,3.10486539133957,4.3746920923392,5.8727755126628,NA,0,0.76923077,0.47619048,NA,0.8,0.8,0.61904762,2,86.9913024902344,26.7844867706299,0,0,98.7865,1,0.5,"2024-05-08",0
"Matt Moore",1890,"2024-05-05","@CLE",1,2024,"LAA","A",35,0,0,18,1,0,0,0,0,0,0,0,1,5,1,2,2,1,1,0,0,0,0,1,9,9,9,1,0,0,1,2,0,0,0,0,0,0.2,0.2,0,6.14436908401489,9,0.25,2,0,0,17.1664797782898,0.833520221710206,7.19049659073353,439.078598925173,414.768008604856,177.036610333989,0.5,0,0.333333333,0.666666666,0,0.5,0,0,10,10,20,-0.0971039980649948,-0.120708018541336,0.0236040186136961,-1.51999998092651,-0.160337552428246,0.44093331694603,0.51199996471405,0.51199996471405,NA,0,1,-0.0844322964549065,-0.135791475106634,0,1,0.65,93.23076923,NA,NA,0.35,82.42857143,NA,NA,NA,-0.752369105815887,NA,-0.24374221265316,NA,-5.78745466012221,NA,-3.48203160933086,NA,0.08333333,0.875,0.4,1,0.85714286,0.875,0.4,NA,0.05,1,2,0,1,0,2,3,0.33333333,0.66666667,0,0.33333333,0,0.66666667,16.1029456364469,NA,NA,NA,52.57556,52.84853,59.54258,20,41.09798,20,28.18847,41.71549,33.89657,1.48048,6.29781,NA,NA,NA,92.52,111.06,103.88,100.82,46.02,44.02,NA,NA,NA,95.425,88.296,82.929,0.65,NA,0.35,NA,93.2384596604567,NA,82.2714320591518,NA,7.49845768855168,NA,-2.5938663482666,NA,9.99871591421274,NA,-6.45947265625,NA,-0.747584778815508,NA,-0.249355092644691,NA,-5.75065214473468,NA,-3.56221560920988,NA,0.09090909,0.77777778,0.4,1,0.85714286,0.875,0.45,16.6,NA,0.35,0.65,NA,NA,82.4823259626116,93.4535287710337,NA,NA,-3.38940157209124,7.00161567101112,NA,NA,-8.47449002947126,8.54139474722055,NA,NA,-0.249355092644691,-0.747584778815508,NA,NA,-3.56221560920988,-5.75065214473468,NA,0.1,0.7,0.4,1,0.85714286,0.875,0.5,3,91.3960571289062,0.385890324910482,1,0.33333333,108.516,1,0.33333333,"2024-05-05",0
"Matt Moore",1890,"2024-04-30","PHI",1,2024,"LAA","H",35,0,0,13.500014081612,1,0,0,0,0,0,1,0,0.2,4,2,1,1,0,0,0,0,0,0,1,13.500014081612,0,27.000028163224,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.5,3.00000312924711,0.666666666666667,0.5,0.166476649042681,13.3335374325693,2.43449162409945,329.30929269024,2.23965493296666,58.7187657997406,2,0,0.666666666,0.333333333,0,0,0,0,4,10,14,-0.0551080256700516,-0.148392006754875,0.0932839810848236,-0.723999977111816,-0.0734652429819107,1.58500003814697,1.45840001106262,1.45840001106262,2.05139994621277,1,1,-0.0589353740215302,0.0241669044040288,0,0,0.5,92.85714286,NA,NA,0.21428571,83,0.28571429,83.75,NA,-0.143846184015274,NA,0.227396890521049,-0.495320707559586,-2.05494548593249,NA,7.57989635070165,-12.3830176889896,0,0.88888889,0.57142857,NA,0.625,0.625,0.64285714,0.75,0.21428571,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,0.0362807363308698,80,69.98455,80,64.72705,64.9696,67.39542,31.92329,43.77322,35.9346,69.40731,61.98003,70.329,-1.08029,2.45666,122.5,134.56,151.74,98.1,102.68,100.1,111.56,83.62,87.8,NA,NA,NA,107.955714285714,107.704285714286,112.218571428571,0.5,NA,0.21428571,0.28571429,92.9142892020089,NA,82.7999979654948,83.7750015258789,4.46750749860491,NA,-3.01269721984863,9.76802349090576,11.284296308245,NA,-6.14795303344727,5.68527221679688,-0.147202007472515,NA,0.229855198413134,-0.503088921308517,-2.10288582103593,NA,7.66183994710445,-12.5772230327129,0,0.8,0.57142857,NA,0.625,0.625,0.71428571,17.6,0.28571429,0.21428571,0.5,NA,84.1596984863281,83.1922353108724,93.3199986049107,NA,9.79154968261719,-3.08506393432617,4.25703866141183,NA,3.87630987167358,-7.86800956726074,9.93690708705357,NA,-0.503088921308517,0.229855198413134,-0.147202007472515,NA,-12.5772230327129,7.66183994710445,-2.10288582103593,NA,0,0.8,0.57142857,NA,0.625,0.625,0.71428571,3,93.3790995279948,13.4579251607259,0,0,98.5,1,0.33333333,"2024-04-30",0
"Matt Moore",1890,"2024-04-29","PHI",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,50.772469425659,89.6663768027962,0,0,0,1,0,0,0,0,6,9,15,0.0753080025315285,-0.0447379983961582,0.120046004652977,0.508000016212463,0.0515474379062653,1.41054999828339,1.45840001106262,1.45840001106262,1.51400005817413,1,1,0.032611396163702,0.0207777092371536,1,0,0.6,92.77777778,NA,NA,NA,NA,0.4,84.16666667,NA,-0.048992607742548,NA,NA,0.517514884471893,-0.544362308250533,NA,NA,8.62524807453156,0.25,0.42857143,0.33333333,0,0.66666667,0.4,0.46666667,0.25,0.2,1,0,0,0,1,0,1,1,0,0,0,1,0,1.37855577997452,66.22594,60.62807,64.10025,36.80045,57.69437,30.46039,NA,NA,NA,45.57027,59.269,42.89295,0.40061,4.67801,129.7,105.84,128.68,79.44,86.48,75.8,NA,NA,NA,NA,NA,NA,99.544,94.224,96.952,0.6,NA,NA,0.4,92.8111097547743,NA,NA,84.0666656494141,6.13859473334418,NA,NA,10.1714445749919,10.5066121419271,NA,NA,6.78130722045898,-0.0541094094514847,NA,NA,0.523317698389292,-0.601215660572052,NA,NA,8.72196163982153,0.28571429,0.375,0.33333333,0,0.66666667,0.4,0.53333333,15.09090909,0.4,NA,0.6,NA,84.5303497314453,NA,93.2834743923611,NA,10.122491200765,NA,5.90709686279297,NA,4.87048848470052,NA,9.1013420952691,NA,0.523317698389292,NA,-0.0541094094514847,NA,8.72196163982153,NA,-0.601215660572052,NA,0.28571429,0.375,0.33333333,0,0.66666667,0.4,0.53333333,1,81.7503814697266,31.5646514892578,0,0,81.7504,0,0,"2024-04-29",0
"Matt Moore",1890,"2024-04-28","MIN",1,2024,"LAA","H",35,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,1,27.000028163224,0,27.000028163224,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0.5,3.00000312924711,1,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-70.5595288383388,-72.3367211985741,1,0,1,0,0,0,1,27.000028163224,0,5,5,0.00311200204305351,-0.00432599801570177,0.00743800029158592,0.23199999332428,0.0235413499176502,0.198933333158493,0.0564000010490417,0.112800002098083,0.134199991822243,1,1,-0.00439092935994267,0.0200343712791214,0,0,NA,NA,NA,NA,0.6,81.66666667,0.4,82.5,NA,NA,NA,0.2549948990345,-0.463952898979187,NA,NA,8.49982996781667,-23.1976449489594,0.5,0.33333333,0.4,1,1,1,0.6,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,-0.951180576307124,20,50.86739,20,NA,NA,NA,65.71001,33.98923,71.10596,35.87988,37.13318,39.95961,1.00264,5.58105,106.08,65.62,73.68,NA,NA,NA,110.1,117.68,116.5,NA,NA,NA,108.492,96.856,99.372,NA,NA,0.6,0.4,NA,NA,81.6333312988281,82.8000030517578,NA,NA,-2.1651390393575,10.1024627685547,NA,NA,-6.77150472005208,4.58875370025635,NA,NA,0.25786292925477,-0.471209853887558,NA,NA,8.59543097515901,-23.5604926943779,1,0.25,0.4,1,1,1,0.8,16.33333333,0.4,0.6,NA,NA,83.3801498413086,82.1725362141927,NA,NA,10.1253747940063,-2.14039325714111,NA,NA,2.68157982826233,-8.37947336832682,NA,NA,-0.471209853887558,0.25786292925477,NA,NA,-23.5604926943779,8.59543097515901,NA,NA,1,0.25,0.4,1,1,1,0.8,1,96.0272521972656,-3.02876806259155,0,0,96.0273,1,1,"2024-04-28",0
"Matt Moore",1890,"2024-04-26","MIN",1,2024,"LAA","H",35,0,0,9,1,0,0,0,0,0,0,0,1,7,1,1,1,0,2,0,1,0,0,0,0,18,9,0,0,0,1,1,2,0,0,0,0,0,0.28571429,-0.28571429,10.5686066185431,0,0.25,3,0.25,0.75,12.1664797782898,-3.16647977828979,13.6784881845117,219.539299462587,293.43616221179,338.442072716302,1,0.5,0.25,0.25,0,0,1,9,13,16,29,-0.0329240001738071,-0.0652939975261688,0.0323699936270714,-0.492000013589859,-0.0499238967895508,0.401274979114532,0.296999990940094,0.296999990940094,NA,0,1,-0.0545167811214924,-0.0275316940823651,0,0,0.4137931,93.33333333,NA,NA,0.37931034,82.63636364,0.20689655,84,NA,0.157498151063919,NA,-0.282386541366577,-0.776296436786652,1.31248459219933,NA,-2.56715037605979,-12.9382739464442,0.13333333,0.78571429,0.44827586,0.5,0.81818182,0.76923077,0.48275862,0.71428571,0.10344828,2,1,1,0,2,2,4,0.5,0.25,0.25,0,0.5,0.5,21.3355281904037,41.62037,61.08265,28.84151,38.52209,51.98447,28.87928,33.60672,40.97373,34.44805,28.02,46.11443,20,1.49095,6.31352,123.4,46.8,54.7,86.38,61.18,54.38,96.68,51.82,55.8,NA,NA,NA,97.9462068965517,54.6544827586207,54.9848275862069,0.4137931,NA,0.37931034,0.20689655,93.1583353678385,NA,82.4727283824574,83.9166666666667,6.61999066670736,NA,-2.58299758217552,9.82781410217285,10.5310433705648,NA,-6.51431551846591,6.66416931152344,0.197654068470001,NA,-0.292726021260023,-0.742822144180536,1.64711723725001,NA,-2.66114564781839,-12.3803690696756,0.07692308,0.75,0.44827586,0,0.83333333,0.76923077,0.55172414,18.31818182,0.20689655,0.37931034,0.4137931,NA,84.4360860188802,83.0035178444602,93.7153523763021,NA,9.6225331624349,-2.69397388805043,6.4484322865804,NA,4.68474992116292,-8.18950861150568,9.14767265319824,NA,-0.742822144180536,-0.292726021260023,0.197654068470001,NA,-12.3803690696756,-2.66114564781839,1.64711723725001,NA,0.07692308,0.75,0.44827586,0,0.83333333,0.76923077,0.55172414,4,91.6634063720703,8.13334941864014,0,0,98.718,3,0.75,"2024-04-26",0
"Matt Moore",1890,"2024-04-23","BAL",1,2024,"LAA","H",35,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,3,2,1,1,1,0,0,0,0,0,0,0,0,54.0000563264481,0,0,0,0,2,1,0,0,0,0,0,0,0,9.75339574477623,27.000028163224,0.666666666666667,6.00000625849423,0.5,1,42.1665204585023,-15.1664922952783,12.2385396785169,658.618585380479,1021.42822773124,302.619653550456,0,0.333333333,0,0.666666666,0,0.5,0,0,4,12,16,-0.0501499772071838,-0.0653440058231354,0.015194027684629,-1.02100002765656,-0.103602230548859,0.51746666431427,0.598399996757507,0.598399996757507,1.22839999198914,1,1,-0.127101585268974,0.0301871738379675,0,0,0.4375,93.85714286,NA,NA,0.375,82.83333333,0.1875,84.33333333,NA,0.331978410482407,NA,-1.43719506263733,-0.557057321071625,4.74254872117724,NA,-23.9532510439555,-18.5685773690542,0.42857143,0.77777778,0.625,0.66666667,0.85714286,0.8,0.5625,0.66666667,0.125,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,39.8905165842844,45.65118,72.84154,30.28503,80,53.36612,80,30.93904,43.638,36.08837,60.39323,50.71368,63.55888,-0.52028,3.29667,149.64,53.86,69.4,96.98,158.12,149.42,126.06,70.92,84.9,NA,NA,NA,117.75875,105.87125,110.22125,0.4375,NA,0.375,0.1875,93.6571393694196,NA,82.8166656494141,84.2000020345052,6.57897022792271,NA,-3.31116612752279,10.1742108662923,10.4898485456194,NA,-7.38207880655925,5.80753962198893,0.33615056425333,NA,-1.43894086405635,-0.565348222851753,4.80215091790472,NA,-23.9823477342725,-18.8449407617251,0.4,0.72727273,0.625,0.5,0.875,0.8,0.6875,17,0.1875,0.375,0.4375,NA,84.6107686360677,83.2194519042969,94.1060093470982,NA,9.79059346516927,-3.57268492380778,6.21611295427595,NA,3.75332991282145,-9.0940678914388,9.10794394356864,NA,-0.565348222851753,-1.43894086405635,0.33615056425333,NA,-18.8449407617251,-23.9823477342725,4.80215091790472,NA,0.4,0.72727273,0.625,0.5,0.875,0.8,0.6875,3,85.2507629394531,22.622568766276,1,0.33333333,109.416,1,0.33333333,"2024-04-23",0
"Matt Moore",1890,"2024-04-18","@TBR",1,2024,"LAA","A",35,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,1,0,1,2,0,0,1,0,0,0.25,0,0.25,3.28666658401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.5061001470459,102.403901559937,0.5,0,0.333333333,0.666666666,0,0,0,0,2,9,11,0.0269300099462271,-0.0127960033714771,0.0397260114550591,0.451999992132187,0.0496430546045303,0.488049983978271,0.486999988555908,0.486999988555908,NA,0,1,0.0394759736955166,0.0157028211621553,0,0,0.36363636,93.25,NA,NA,0.18181818,82.5,0.45454545,82.8,NA,-0.127654120326042,NA,0.212123870849609,0.217536419630051,-3.19135300815105,NA,10.6061935424805,4.35072839260101,0.33333333,1,0.63636364,0.5,0.6,0.57142857,0.45454545,1,0.27272727,1,1,1,1,0,2,3,0.33333333,0.33333333,0.33333333,0.33333333,0,0.66666667,-0.0856495110742727,67.15732,60.35877,66.87761,62.43049,74.07352,75.95926,52.90918,43.04277,54.81651,63.07613,64.68122,71.26607,-0.68696,3.04665,112.32,97.44,111.66,106,81.02,100.58,107.34,116.1,110.08,NA,NA,NA,109.116363636364,94.8618181818182,107.343636363636,0.36363636,NA,0.18181818,0.45454545,93.3499984741211,NA,82.4000015258789,82.7400024414062,7.81169843673706,NA,-1.61434721946716,11.0555740356445,11.7872190475464,NA,-4.9731330871582,4.99393043518066,-0.130470704287291,NA,0.203088968992233,0.219563756138086,-3.26176760718226,NA,10.1544484496117,4.39127512276173,0.4,0.83333333,0.63636364,0.5,0.6,0.57142857,0.54545455,16.57142857,0.45454545,0.18181818,0.36363636,NA,83.1253784179687,82.7559967041016,93.7500762939453,NA,10.5439079284668,-2.04051494598389,7.21814489364624,NA,2.68077583312988,-6.93482494354248,9.8925724029541,NA,0.219563756138086,0.203088968992233,-0.130470704287291,NA,4.39127512276173,10.1544484496117,-3.26176760718226,NA,0.4,0.83333333,0.63636364,0.5,0.6,0.57142857,0.54545455,3,88.6366373697917,30.5631484985352,0,0,96.051,1,0.33333333,"2024-04-18",0
