"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CH%","CHv","SF%","SFv","XX%","wFB","wSL","wCH","wSF","wFB/C","wSL/C","wCH/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSL%","pfxCH%","pfxvFA","pfxvFS","pfxvSL","pfxvCH","pfxFA-X","pfxFS-X","pfxSL-X","pfxCH-X","pfxFA-Z","pfxFS-Z","pfxSL-Z","pfxCH-Z","pfxwFA","pfxwFS","pfxwSL","pfxwCH","pfxwFA/C","pfxwFS/C","pfxwSL/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Mason Miller",31757,"2024-05-30","@TBR",10,2024,"OAK","A",25,0,0,4.5,1,0,0,0,0,0,0,1,2,10,1,2,1,1,3,2,0,0,0,4,18,13.5,4.5,1.33333333,0,0,0,3,0,0,0,0,0,0.4,0.3,0.1,5.77990908401489,4.5,0.142857142857143,2,0,0.76923077,10.1664797782898,-5.66647977828979,5.9344923876226,116.167329373849,260.070580869741,145.790278364068,0,0,0,1,0,0.333333333,1,4.5,9,24,33,-0.389983981847763,-0.858111977577209,0.468127995729446,-0.490999966859818,-0.053926408290863,4.44099998474121,3.85839986801147,3.33239984512329,2.65740013122559,1,1,-0.125930041074753,0.0381155886568953,0,1,0.59375,100.47368421,0.40625,87.07692308,NA,NA,NA,NA,0.27272727,-1.11865937709808,0.690798938274384,NA,NA,-5.88768093209518,5.31383798672603,NA,NA,0.5,0.6,0.53125,0.63636364,0.5,0.58823529,0.3125,0.5,0.21212121,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,8.57307664399118,NA,NA,NA,48.88669,72.57028,36.08632,56.84506,69.76275,56.08567,NA,NA,NA,52.90062,74.6,44.48616,-0.05479,3.99491,NA,NA,NA,119.08,36.32,65.04,139.34,114.76,146.6,NA,NA,NA,127.310625,68.18625,98.17375,0.59375,NA,0.40625,NA,100.268419767681,NA,87,NA,-6.82033659282484,NA,3.7230832026555,NA,10.374078047903,NA,-0.55056252846351,NA,-1.11440646648407,NA,0.698278296738863,NA,-5.86529719202142,NA,5.37137151337587,NA,0.47368421,0.61538462,0.53125,0.55555556,0.625,0.58823529,0.40625,19.375,NA,0.59375,NA,0.40625,NA,100.313572933799,NA,87.0223388671875,NA,-6.00501492148951,NA,4.7858651968149,NA,8.95596955951891,NA,-2.21711628253643,NA,-1.12981605902314,NA,0.698278296738863,NA,-5.94640031064811,NA,5.37137151337587,0.47058824,0.6,0.53125,0.5,0.66666667,0.58823529,0.46875,3,95.661610921224,34.2748463948568,2,0.66666667,105.013,2,0.66666667,"2024-05-30",0
"Mason Miller",31757,"2024-05-28","@TBR",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,0,1,1,0,0,0,0,0.4,0.2,0.2,3.77064908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,53.9168682033091,89.6663768027962,0,0.5,0,0.5,0,0,0,0,10,17,27,0.0351379998028278,-0.03447600081563,0.0696140006184578,0.451999992132187,0.04964305087924,0.680639982223511,0.815400004386902,0.815400004386902,NA,0,1,-0.0416066832840443,0.0932316255744446,0,0,0.7037037,101.26315789,0.22222222,87.83333333,NA,NA,0.07407407,97.5,NA,0.40394002199173,-0.37867060303688,NA,-0.0207000374794006,2.12600011574595,-6.31117671728134,NA,-1.03500187397003,0.4,0.66666667,0.51851852,0.83333333,1,0.92857143,0.44444444,0.4,0.03703704,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,4.15008796632562,NA,NA,NA,75.23087,80,51.55161,59.5131,71.6093,64.49612,NA,NA,NA,78.21039,80,57.75251,-1.6272,1.63629,NA,NA,NA,136.2,82.66,126.14,148.02,64.02,103.7,95.2,74.68,56.16,135.78962962963,77.9266666666667,115.96962962963,0.7037037,0.07407407,0.22222222,NA,101.100001284951,97.5999984741211,87.7166646321615,NA,-6.11037685996608,-10.0489559173584,3.98819096883138,NA,10.6132475200452,4.01239109039307,-0.906764030456543,NA,0.404969945549965,-0.0210469514131546,-0.385924588888884,NA,2.13142076605245,-1.05234757065773,-6.43207648148139,NA,0.2,0.70588235,0.51851852,1,0.91666667,0.92857143,0.62962963,19.45454545,NA,0.7037037,0.07407407,0.22222222,NA,101.087492290296,97.6185455322266,87.6895853678385,NA,-5.2951226485403,-9.51124477386475,4.65583165486654,NA,9.16988412957442,2.81429004669189,-2.35632006327311,NA,0.404969945549965,-0.0210469514131546,-0.385924588888884,NA,2.13142076605245,-1.05234757065773,-6.43207648148139,0.27272727,0.6875,0.51851852,1,0.90909091,0.92857143,0.59259259,2,97.3796615600586,23.5932350158691,0,0,104.455,1,0.5,"2024-05-28",0
"Mason Miller",31757,"2024-05-25","HOU",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-74.929202213211,-72.3365655024484,0,0,0,0,0,0,0,0,4,11,15,0.0662919878959656,0,0.0662919878959656,0.453000009059906,0.0496710501611233,0.890533328056335,1.40760004520416,1.40760004520416,NA,0,1,0.0749959349632263,-0.000555163565424205,1,0,0.66666667,100.7,0.33333333,87.4,NA,NA,NA,NA,NA,0.504636943340302,0.282983124256134,NA,NA,5.04636943340302,5.65966248512268,NA,NA,0.33333333,0.55555556,0.46666667,0,0.6,0.42857143,0.6,0.66666667,0.26666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.70499516569614,NA,NA,NA,80,61.91744,77.59711,58.0009,77.93891,60.09912,NA,NA,NA,80,68.33222,79.09042,-1.78602,1.39806,NA,NA,NA,121.6,117,130.24,154.24,125.42,164.04,NA,NA,NA,132.48,119.806666666667,141.506666666667,0.66666667,NA,0.33333333,NA,100.809997558594,NA,87.5200012207031,NA,-7.07556991577148,NA,3.37200698852539,NA,9.28685760498047,NA,-0.646229553222656,NA,0.511123768985271,NA,0.285178292542696,NA,5.11123768985271,NA,5.70356585085392,NA,0.33333333,0.55555556,0.46666667,0,0.6,0.42857143,0.6,16.36363636,NA,0.66666667,NA,0.33333333,NA,101.300280761719,NA,87.9849792480469,NA,-6.01054916381836,NA,4.64507217407227,NA,7.92099075317383,NA,-2.24905204772949,NA,0.511123768985271,NA,0.285178292542696,NA,5.11123768985271,NA,5.70356585085392,0.33333333,0.55555556,0.46666667,0,0.6,0.42857143,0.6,0,NA,NA,0,NA,NA,0,NA,"2024-05-25",0
"Mason Miller",31757,"2024-05-23","COL",10,2024,"OAK","H",25,0,0,16.2000061798119,1,0,0,0,0,0,0,0,1.2,8,3,5,3,0,1,1,0,1,0,1,5.40000205993731,5.40000205993731,16.2000061798119,1,0,0,2,0,4,0,0,0,0,0.125,0.125,0,5.07185408401489,0,0.428571428571429,2.40000091552769,0.5,-0.25,3.76648000717172,12.4335261726402,3.76648000717172,418.202545277465,95.1476166347028,91.8553994944915,2,0.666666666,0.333333333,0,0,0,1,5.40000205993731,6,20,26,-0.398624062538147,-0.551816284656525,0.153192207217216,-1.3439998626709,-0.147368416190147,1.83088004589081,2.6988000869751,2.6988000869751,0.544399976730347,1,1,-0.116384193301201,-0.101338460584733,0,1,0.53846154,100.28571429,0.46153846,86.5,NA,NA,NA,NA,0.15384615,0.282292157411575,-0.861364662647247,NA,NA,2.01637255293982,-7.17803885539373,NA,NA,0.45454545,0.86666667,0.69230769,0.8,0.61538462,0.66666667,0.57692308,0.625,0.23076923,2,2,2,0,3,3,6,0.33333333,0.33333333,0.33333333,0,0.5,0.5,12.1313710005763,NA,NA,NA,73.34915,63.35096,68.20541,74.05712,56.98031,72.48487,NA,NA,NA,80,62.36684,77.05096,-1.76204,1.43403,NA,NA,NA,121.24,107.4,126.46,129.5,122.94,144.08,NA,NA,NA,125.052307692308,114.572307692308,134.592307692308,0.53846154,NA,0.46153846,NA,100.221426827567,NA,86.4333292643229,NA,-6.84361103602818,NA,3.8057181040446,NA,9.44888741629464,NA,0.0591777960459391,NA,0.241434630006552,NA,-0.868370227515697,NA,1.72453307147537,NA,-7.23641856263081,NA,0.5,0.8125,0.69230769,0.8,0.61538462,0.66666667,0.61538462,16.63157895,NA,0.53846154,NA,0.46153846,NA,100.468906947545,NA,86.669911702474,NA,-5.84142139979771,NA,4.96402486165365,NA,8.0588128226144,NA,-1.44560448328654,NA,0.241434630006552,NA,-0.868370227515697,NA,1.72453307147537,NA,-7.23641856263081,0.45454545,0.86666667,0.69230769,0.8,0.61538462,0.66666667,0.57692308,6,91.1586100260417,10.3825461069743,0,0,102.965,3,0.5,"2024-05-23",0
"Mason Miller",31757,"2024-05-21","COL",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-74.929202213211,-72.3365655024484,0,0,0,0,0,0,0,0,6,10,16,0.151280015707016,0,0.151280015707016,0.453000009059906,0.0496710501611233,2.04933333396912,2.79439997673035,2.79439997673035,NA,0,1,0.0739005208015442,-8.13849882310563e-05,1,0,0.875,101.21428571,0.125,88.5,NA,NA,NA,NA,NA,0.537729382514954,0.227700784802437,NA,NA,3.8409241608211,11.3850392401218,NA,NA,0.5,0.75,0.5625,0.33333333,0.33333333,0.33333333,0.25,0.33333333,0.375,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.70499516569614,NA,NA,NA,44.56517,80,20,80,79.78083,68.06988,NA,NA,NA,48.4213,80,20,0.22349,4.41233,NA,NA,NA,131.44,64.46,103.18,139.42,170.4,210.04,NA,NA,NA,132.4375,77.7025,116.5375,0.875,NA,0.125,NA,101.185712541853,NA,88.3499984741211,NA,-6.80672727312361,NA,3.60078978538513,NA,10.6125978742327,NA,-1.40803265571594,NA,0.543316718190908,NA,0.252985343337059,NA,3.88083370136363,NA,12.649267166853,NA,0.5,0.75,0.5625,0.33333333,0.33333333,0.33333333,0.25,15.38461538,NA,0.875,NA,0.125,NA,101.516680036272,NA,88.6585006713867,NA,-5.68950380597796,NA,5.08353519439697,NA,9.39893668038505,NA,-3.21401000022888,NA,0.543316718190908,NA,0.252985343337059,NA,3.88083370136363,NA,12.649267166853,0.5,0.75,0.5625,0.16666667,0.33333333,0.22222222,0.25,0,NA,NA,0,NA,NA,0,NA,"2024-05-21",0
"Mason Miller",31757,"2024-05-19","@KCR",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.333333333,0,3,0,0,0,1,0,0,0,0,0,-1.18327091598511,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.6860822866131,76.9288520456552,3,0,1,0,0,0,3,27,1,6,7,0.000261983892414719,-0.000100016593933105,0.000362000486347824,0.534000039100647,0.0522760674357414,0.00333333318121731,0,0,NA,0,1,0.0300027150660753,0.0485924562450157,0,0,0.85714286,101,0.14285714,88,NA,NA,NA,NA,NA,0.878637969493866,-0.479063183069229,NA,NA,14.6439661582311,-47.9063183069229,NA,NA,0.66666667,0.5,0.57142857,1,0.5,0.75,0.57142857,0.66666667,0.14285714,1,2,0,1,1,1,3,0.33333333,0.66666667,0,0.33333333,0.33333333,0.33333333,1.32813173702862,NA,NA,NA,72.73979,72.18782,66.00248,80,54.565,80,NA,NA,NA,80,68.44864,75.45522,-1.77096,1.42065,NA,NA,NA,110.72,108.04,125.16,114.1,121.52,154.08,NA,NA,NA,111.202857142857,109.965714285714,129.291428571429,0.85714286,NA,0.14285714,NA,100.866668701172,NA,88,NA,-5.28910255432129,NA,1.4659252166748,NA,9.08010737101237,NA,-0.900065064430237,NA,1.02857257798314,NA,-0.486331313848495,NA,17.142876299719,NA,-48.6331313848495,NA,0.5,0.6,0.57142857,1,0.66666667,0.75,0.71428571,14.75,NA,0.85714286,NA,0.14285714,NA,101.112080891927,NA,88.2324981689453,NA,-4.63449160257975,NA,2.47345995903015,NA,7.97593688964844,NA,-2.20077991485596,NA,1.02857257798314,NA,-0.486331313848495,NA,17.142876299719,NA,-48.6331313848495,0,0.66666667,0.57142857,NA,0.75,0.75,0.85714286,3,77.9190622965495,3.59197489420573,0,0,85.0641,0,0,"2024-05-19",0
"Mason Miller",31757,"2024-05-14","@HOU",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,5,22.5,4.5,0,5,0,0,0,1,0,0,0,0,0,0.71428571,0.14285714,0.57142857,0.766014789340608,0,0,0.5,0,1,-0.333520221710205,0.333520221710205,0.422483981400728,0,-10.5061670049509,8.66490565017389,0,0,0,1,0,0,0,0,9,20,29,0.236355990171432,-0.0461639612913132,0.282519966363907,0.953999996185303,0.101112879812717,1.80599999427795,2.01609992980957,1.79739999771118,2.61779999732971,1,1,0.117112308740616,0.0137603329649721,1,0,0.48275862,101.64285714,0.51724138,88.13333333,NA,NA,NA,NA,NA,0.201358079910278,1.04346656799316,NA,NA,1.43827199935913,6.95644378662109,NA,NA,0.47368421,0.4,0.44827586,0.55555556,0.25,0.46153846,0.34482759,0.71428571,0.24137931,0,0,1,0,1,0,1,0,0,1,0,1,0,-0.740292806414056,NA,NA,NA,63.29515,79.05706,48.7024,52.32184,70.56189,54.43957,NA,NA,NA,60.72496,80,53.48894,-0.54089,3.26576,NA,NA,NA,128.26,69.58,102.72,129.06,123.02,147.3,NA,NA,NA,128.673793103448,97.2213793103448,125.778620689655,0.48275862,NA,0.51724138,NA,101.735717773438,NA,88.113330078125,NA,-5.33223179408482,NA,3.0996103922526,NA,10.5460074288504,NA,-1.32783266703288,NA,0.198887892067432,NA,1.09747735783458,NA,1.42062780048166,NA,7.31651571889718,NA,0.47058824,0.41666667,0.44827586,0.5,0.4,0.46153846,0.4137931,17.63636364,NA,0.48275862,NA,0.51724138,NA,101.978855678013,NA,88.3385823567708,NA,-4.68061283656529,NA,3.83815002441406,NA,9.19980621337891,NA,-2.89077809651693,NA,0.198887892067432,NA,1.09747735783458,NA,1.42062780048166,NA,7.31651571889718,0.47058824,0.41666667,0.44827586,0.5,0.4,0.46153846,0.4137931,1,79.8173446655273,28.8969860076904,0,0,79.8173,0,0,"2024-05-14",0
"Mason Miller",31757,"2024-05-08","TEX",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,4,18,0,0,4,0,0,2,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.3907740466029,-22.5814263197472,2,0,1,0,0,0,0,0,8,24,32,0.0148759977892041,0,0.0148759977892041,0.906000018119812,0.0993421003222466,0.100400000810623,0.181400001049042,0.228000000119209,NA,0,1,0.151424691081047,-0.00325738361992886,0,0,0.6875,101.31818182,0.3125,87.9,NA,NA,NA,NA,NA,0.707737863063812,0.759047627449036,NA,NA,3.21699028665369,7.59047627449036,NA,NA,0.41666667,0.75,0.625,0.8,0.66666667,0.7,0.625,0.66666667,0.1875,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,-1.54132653314999,NA,NA,NA,80,80,66.91362,62.33021,77.49211,61.21724,NA,NA,NA,80,80,70.8789,-2.10805,0.91502,NA,NA,NA,141.72,118.5,162.46,169.3,98.06,133.1,NA,NA,NA,150.33875,112.1125,153.285,0.6875,NA,0.3125,NA,101.25,NA,87.7900024414062,NA,-6.91331481933594,NA,3.10684928894043,NA,10.0288287076083,NA,-1.11468811035156,NA,0.715325180441141,NA,0.768319193273783,NA,3.25147809291428,NA,7.68319193273783,NA,0.33333333,0.73913043,0.625,0.66666667,0.64705882,0.65,0.71875,17.30769231,NA,0.6875,NA,0.3125,NA,101.62235884233,NA,88.1589721679688,NA,-5.77770441228693,NA,4.43731994628906,NA,8.77848399769176,NA,-2.5933479309082,NA,0.715325180441141,NA,0.768319193273783,NA,3.25147809291428,NA,7.68319193273783,0.33333333,0.73913043,0.625,0.66666667,0.64705882,0.65,0.71875,2,81.0096588134766,-5.17789697647095,0,0,102.188,1,0.5,"2024-05-08",1
"Mason Miller",31757,"2024-05-01","PIT",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1476541200051,27.173712862954,2,0,1,0,0,0,0,0,2,8,10,0.012300007045269,0,0.012300007045269,0.453000009059906,0.0496710501611233,0.160933330655098,0.306400001049042,0.306400001049042,NA,0,1,0.0802636742591858,-0.00383446599511524,0,0,0.4,100.25,0.6,86.5,NA,NA,NA,NA,NA,0.309189707040787,0.381293326616287,NA,NA,7.72974267601967,6.35488877693812,NA,NA,0.4,0.6,0.5,0.5,1,0.8,0.5,0.66666667,0.1,0,2,0,0,2,0,2,0,1,0,0,1,0,-0.209971013614451,NA,NA,NA,70.16964,66.23703,72.59475,77.87534,59.95522,80,NA,NA,NA,80,67.00703,80,-1.83627,1.32269,NA,NA,NA,99.72,117.6,137.7,135.12,134.92,155.54,NA,NA,NA,120.96,127.992,148.404,0.4,NA,0.6,NA,100.050003051758,NA,86.5166625976562,NA,-6.9950475692749,NA,3.30680020650228,NA,9.97515296936035,NA,-1.16444834073385,NA,0.313126426190138,NA,0.385572504252195,NA,7.82816065475345,NA,6.42620840420326,NA,0.5,0.5,0.5,0.5,1,0.8,0.6,16.28571429,NA,0.4,NA,0.6,NA,100.226173400879,NA,86.6797383626302,NA,-6.10539770126343,NA,4.58266003926595,NA,8.42531967163086,NA,-2.86663691202799,NA,0.313126426190138,NA,0.385572504252195,NA,7.82816065475345,NA,6.42620840420326,0.5,0.5,0.5,0.5,1,0.8,0.6,2,83.4938278198242,1.34122562408447,0,0,86.302,0,0,"2024-05-01",0
"Mason Miller",31757,"2024-04-30","PIT",10,2024,"OAK","H",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-74.929202213211,-72.3365655024484,0,0,0,0,0,0,0,0,5,11,16,0.0288840103894472,0,0.0288840103894472,0.453000009059906,0.0496710501611233,0.388000011444092,0.682799994945526,0.682799994945526,NA,0,1,0.0747981444001198,-0.000354820849833737,0,0,0.5,101.125,0.5,88,NA,NA,NA,NA,NA,0.329033672809601,0.458586394786835,NA,NA,4.11292091012001,5.73232993483543,NA,NA,0.25,0.5,0.375,0.5,0.5,0.5,0.5,1,0.1875,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.70499516569614,NA,NA,NA,80,71.64946,80,74.74428,71.41901,74.87157,NA,NA,NA,80,76.15771,80,-2.98883,-0.40615,NA,NA,NA,132.1,112.48,145.2,130.56,122.46,144.68,NA,NA,NA,131.33,117.47,144.94,0.5,NA,0.5,NA,101.150001525879,NA,87.8874969482422,NA,-6.80139064788818,NA,4.13199424743652,NA,9.99266338348389,NA,-1.14967739582062,NA,0.332826867699623,NA,0.463475208729506,NA,4.16033584624529,NA,5.79344010911882,NA,0.16666667,0.5,0.375,0,0.6,0.5,0.625,15.30769231,NA,0.5,NA,0.5,NA,101.360252380371,NA,88.0807113647461,NA,-5.8182110786438,NA,5.40946865081787,NA,8.49535655975342,NA,-2.90142488479614,NA,0.332826867699623,NA,0.463475208729506,NA,4.16033584624529,NA,5.79344010911882,0.16666667,0.5,0.375,0,0.6,0.5,0.625,0,NA,NA,0,NA,NA,0,NA,"2024-04-30",0
"Mason Miller",31757,"2024-04-26","@BAL",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.3907740466029,-22.5814263197472,1,0,1,0,0,0,0,0,3,10,13,0.431659996509552,0,0.431659996509552,1.07299995422363,0.115376338362694,5.01133346557617,4.37400007247925,4.37400007247925,NA,0,1,0.0872904881834984,-0.00115373446820308,1,0,0.76923077,101.2,0.23076923,87.33333333,NA,NA,NA,NA,NA,0.511886477470398,0.221506237983704,NA,NA,5.11886477470398,7.38354126612345,NA,NA,0.5,0.71428571,0.61538462,0.33333333,0.4,0.375,0.53846154,0.66666667,0.38461538,1,0,0,1,0,0,1,1,0,0,1,0,0,-1.54132653314999,NA,NA,NA,53.97795,74.67595,23.64966,63.65546,80,58.07008,NA,NA,NA,57.65171,78.39396,29.18734,-0.34996,3.55215,NA,NA,NA,140.32,74.88,107.64,163.64,80.86,117,NA,NA,NA,145.701538461538,76.26,109.8,0.76923077,NA,0.23076923,NA,101.310003662109,NA,87.2000020345052,NA,-6.92921600341797,NA,4.77558390299479,NA,9.83329849243164,NA,-1.89841810862223,NA,0.517686259001493,NA,0.224135920405388,NA,5.17686259001493,NA,7.47119734684626,NA,0.5,0.71428571,0.61538462,0.33333333,0.4,0.375,0.53846154,19.4,NA,0.76923077,NA,0.23076923,NA,101.529296875,NA,87.3933308919271,NA,-6.05517196655273,NA,5.88245328267415,NA,8.6599853515625,NA,-3.4158566792806,NA,0.517686259001493,NA,0.224135920405388,NA,5.17686259001493,NA,7.47119734684626,0.5,0.71428571,0.61538462,0.33333333,0.4,0.375,0.53846154,1,54.0033760070801,-9.57741641998291,0,0,54.0034,0,0,"2024-04-26",0
"Mason Miller",31757,"2024-04-25","@NYY",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,1,0,0,1.1,5,1,0,0,0,0,0,0,0,0,3,20.2500048279774,0,6.75000160932579,3,1,0,1,1,0,0,1,0,0,0.6,0,0.6,0.0164890840148928,0,0.2,0.750000178813977,0.5,1,-1.33352129459407,1.33352129459407,-0.19951471955943,0,-36.2754087356289,-6.80891031869213,1,0,0.5,0.5,0,0,0,0,4,13,17,0.130991995334625,-0.0604839995503426,0.191476002335548,0.715999960899353,0.0743509903550148,1.71096003055573,1.69760000705719,1.48399996757507,NA,0,1,0.0537909753620625,0.0227695479670995,1,0,0.47058824,100.75,0.52941176,87.44444444,NA,NA,NA,NA,NA,0.638807415962219,-0.0653169900178909,NA,NA,7.98509269952774,-0.725744333532121,NA,NA,0.55555556,0.375,0.47058824,0.4,1,0.625,0.47058824,0.8,0.17647059,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-1.36052107688306,NA,NA,NA,43.5987,80,20,76.65283,69.33627,80,NA,NA,NA,63.64554,80,49.07554,-0.72234,2.99358,NA,NA,NA,135.98,49.52,83.1,119.1,106,121.3,NA,NA,NA,127.043529411765,79.4211764705882,103.323529411765,0.47058824,NA,0.52941176,NA,100.825004577637,NA,87.1888902452257,NA,-5.39017772674561,NA,5.58540725708008,NA,11.037371635437,NA,-1.91195827060276,NA,0.646674260497093,NA,-0.068817600607872,NA,8.08342825621367,NA,-0.764640006754133,NA,0.55555556,0.375,0.47058824,0.4,1,0.625,0.47058824,18,NA,0.47058824,NA,0.52941176,NA,101.040924072266,NA,87.3748982747396,NA,-4.90812635421753,NA,6.14917458428277,NA,10.0451183319092,NA,-3.13562117682563,NA,0.646674260497093,NA,-0.068817600607872,NA,8.08342825621367,NA,-0.764640006754133,0.55555556,0.375,0.47058824,0.4,1,0.625,0.47058824,2,91.4822769165039,23.8053951263428,0,0,97.5403,1,0.5,"2024-04-25",0
"Mason Miller",31757,"2024-04-22","@NYY",10,2024,"OAK","A",25,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-74.929202213211,-72.3365655024484,0,0,0,0,0,0,0,0,3,11,14,0.0890479981899261,0,0.0890479981899261,0.49099999666214,0.0509864985942841,1.17413341999054,1.80440008640289,1.80440008640289,NA,0,1,0.0763273909687996,-0.000485926384098778,1,0,0.57142857,101.875,0.42857143,87.66666667,NA,NA,NA,NA,NA,0.763924419879913,0.0350132994353771,NA,NA,9.54905524849892,0.583554990589619,NA,NA,0.5,0.875,0.71428571,0.33333333,0.42857143,0.4,0.57142857,0.66666667,0.42857143,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.70499516569614,NA,NA,NA,80,73.2403,73.38527,57.92117,74.06388,60.69,NA,NA,NA,80,77.49476,74.11924,-1.89873,1.229,NA,NA,NA,134.08,129.62,156.02,160.92,77.52,110.76,NA,NA,NA,145.582857142857,107.291428571429,136.622857142857,0.57142857,NA,0.42857143,NA,101.787498474121,NA,87.4166666666667,NA,-5.87844133377075,NA,3.75111039479574,NA,9.7952356338501,NA,-1.71891180674235,NA,0.772645615041256,NA,0.0350130535662174,NA,9.6580701880157,NA,0.58355089277029,NA,0.25,0.9,0.71428571,0,0.44444444,0.4,0.71428571,18.45454545,NA,0.57142857,NA,0.42857143,NA,102.232872009277,NA,87.8334350585938,NA,-5.32272863388062,NA,4.25293668111165,NA,8.7503833770752,NA,-2.73635991414388,NA,0.772645615041256,NA,0.0350130535662174,NA,9.6580701880157,NA,0.58355089277029,0.25,0.9,0.71428571,0,0.44444444,0.4,0.71428571,0,NA,NA,0,NA,NA,0,NA,"2024-04-22",0
