"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSI%","piSL%","pivCU","pivFA","pivFC","pivSI","pivSL","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFC","piwSI","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Caleb Ferguson",19349,"2024-06-16","@BOS",9,2024,"NYY","A",27,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,3,1,2,2,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0.5,6.00000625849423,0.5,0,12.1664891660311,41.8335671604169,16.7025191161447,1339.92781178021,292.405410115819,413.672612664399,1,0,0.5,0.5,0,0,0,0,7,9,16,-0.058051984757185,-0.0866479575634003,0.0285959746688604,-0.683000028133392,-0.0657996162772179,1.00533330440521,0.791999995708466,0.791999995708466,1.61000001430511,1,1,-0.0679281204938889,0.0101841021640371,0,0,0.5625,92.55555556,0.4375,86,NA,-0.19032421708107,-0.337731540203094,-2.114713523123,-4.82473628861564,0.36363636,0.6,0.4375,0.75,1,0.85714286,0.3125,0.66666667,0.0625,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,6.28404175680687,39.91711,60.48646,29.17258,69.66335,50.95482,78.91839,80,37.39501,80,NA,NA,NA,60.30127,61.43168,75.16493,69.02549,50.36943,80,-1.05657,2.49224,106.26,80.88,68.06,94.58,125.26,118.7,123.02,151.16,172.36,NA,NA,NA,95.72,127.04,119.6,99.95125,123.50625,119.35875,0.4375,0.3125,0.125,NA,0.125,92.5857107979911,88.2200012207031,92.6500015258789,NA,80.6000061035156,6.79454367501395,-1.00393199920654,10.0012950897217,NA,-2.72422480583191,8.71950803484235,4.02928810119629,6.08568000793457,NA,-3.77184271812439,0.286018211394548,-0.362933870404959,-0.43800912797451,NA,0.0166956372559071,4.08597444849355,-7.25867740809917,-21.9004563987255,NA,0.834781862795353,0.22222222,0.71428571,0.4375,0.5,1,0.85714286,0.4375,20.23076923,0.125,0.4375,0.3125,0.125,NA,80.5708465576172,92.5292707170759,88.1470825195313,92.5730438232422,NA,-3.84259510040283,6.19012560163225,-2.04017810821533,9.58226490020752,NA,-5.50321483612061,7.85394723074777,2.65752143859863,5.00037002563477,NA,0.0166956372559071,0.286018211394548,-0.362933870404959,-0.43800912797451,NA,0.834781862795353,4.08597444849355,-7.25867740809917,-21.9004563987255,NA,0.22222222,0.71428571,0.4375,0.5,1,0.85714286,0.4375,2,94.9046020507812,15.7506513595581,0,0,108.165,1,0.5,"2024-06-16",0
"Caleb Ferguson",19349,"2024-06-14","@BOS",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,1,0,1.1,4,0,0,0,0,0,0,0,0,0,4,27.0000064373032,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352165222202,2.83352165222202,-2.83352165222202,0,-70.3115033168083,-72.3366010901056,0,0,0,0,0,0,0,0,6,15,21,0.0747760012745857,0,0.0747760012745857,1.00800001621246,0.0971098244190216,0.707499980926514,0.95386666059494,1.34720003604889,0.667200028896332,1,1,0.105016529560089,0.000673934454711381,1,0,0.42857143,93.11111111,0.57142857,85.83333333,NA,0.902352809906006,0.151579841971397,10.026142332289,1.26316534976164,0.28571429,0.57142857,0.38095238,0.75,0.75,0.75,0.33333333,0.75,0.0952381,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81417302671433,33.4266,72.58522,24.34726,63.16545,54.22166,67.72507,NA,NA,NA,NA,NA,NA,50.16313,50.11457,58.48971,51.733,56.49276,55.60898,0.01775,4.10372,106.72,76.82,68.3,93.98,109.4,97.32,NA,NA,NA,NA,NA,NA,105.5,103.56,91.74,100.853333333333,99.6961904761905,88.5504761904762,0.42857143,0.33333333,NA,NA,0.23809524,92.9888916015625,88.6428571428571,NA,NA,81.8799987792969,6.14619912041558,-0.356870344706944,NA,NA,-3.31605033874512,8.7624274359809,3.78685106549944,NA,NA,-3.01548385620117,0.913959685713053,0.185297854244709,NA,NA,-0.0337359271943569,10.1551076190339,2.64711220349584,NA,NA,-0.674718543887138,0.27272727,0.5,0.38095238,0.66666667,0.8,0.75,0.47619048,18.23529412,0.23809524,0.42857143,0.33333333,NA,NA,81.8886779785156,92.9911227756076,88.6101248604911,NA,NA,-4.21830787658691,5.48280885484484,-1.2285361971174,NA,NA,-4.43601188659668,7.90678575303819,2.70234870910645,NA,NA,-0.0337359271943569,0.913959685713053,0.185297854244709,NA,NA,-0.674718543887138,10.1551076190339,2.64711220349584,NA,NA,0.27272727,0.5,0.38095238,0.66666667,0.8,0.75,0.47619048,0,NA,NA,0,NA,NA,0,NA,"2024-06-14",0
"Caleb Ferguson",19349,"2024-06-12","@KCR",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,3,1,0,0,0,0,0,0.2,0,0.2,2.00296908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,26.4129717639571,64.7888072114456,3,0,0.75,0.25,0,0,0,0,4,14,18,0.00353400059975684,-0.00772000011056662,0.0112540004774928,0.534000039100647,0.0522760637104511,0.139919996261597,0.0962000042200089,0.0962000042200089,NA,0,1,-0.00708241807296872,0.032339712914155,0,0,0.66666667,93.16666667,0.33333333,84.66666667,NA,-0.0128174312412739,-0.198184967041016,-0.106811927010616,-3.30308278401693,0.28571429,0.54545455,0.44444444,1,0.83333333,0.875,0.61111111,0.8,0.05555556,2,1,1,1,1,2,4,0.5,0.25,0.25,0.25,0.25,0.5,0.289425788327455,NA,NA,NA,78.19091,44.24096,80,51.17531,32.69868,70.86421,NA,NA,NA,80,68.77402,78.53672,80,45.55332,80,-2.06987,0.97229,92.04,92.66,73.22,80.94,133.92,119.54,85.58,88.74,84.78,NA,NA,NA,124.36,124.86,124.42,90.2844444444444,123.023333333333,110.702222222222,0.61111111,0.16666667,0.05555556,NA,0.16666667,93.0818204012784,88.5999959309896,93.0999984741211,NA,80.3333333333333,6.22460660067472,-0.200508852799733,6.92224597930908,NA,-4.5728333791097,7.61338806152344,3.14861710866292,4.2535080909729,NA,-2.36135292053223,-0.0536555834114552,0.1478471159935,0.039364367723465,NA,-0.350608490407467,-0.487778031013229,4.92823719978333,3.9364367723465,NA,-11.6869496802489,0.25,0.5,0.44444444,1,0.85714286,0.875,0.77777778,20.07692308,0.16666667,0.61111111,0.16666667,0.05555556,NA,80.1873321533203,92.9518931995739,88.41796875,92.9144973754883,NA,-5.5474001566569,5.58542806451971,-1.25314037005107,6.24978017807007,NA,-3.47245661417643,6.90671608664773,2.28206332524618,3.28920006752014,NA,-0.350608490407467,-0.0536555834114552,0.1478471159935,0.039364367723465,NA,-11.6869496802489,-0.487778031013229,4.92823719978333,3.9364367723465,NA,0.2,0.53846154,0.44444444,1,0.85714286,0.875,0.72222222,4,84.7573699951172,-6.73649454116821,0,0,107.93,2,0.5,"2024-06-12",0
"Caleb Ferguson",19349,"2024-06-09","LAD",9,2024,"NYY","H",27,1,0,0,1,0,0,0,0,0,0,0,0.1,3,1,0,0,0,1,0,0,0,0,1,27.000028163224,27.000028163224,27.000028163224,1,0,0,0,0,1,0,0,0,0,0.33333333,0.33333333,0,7.12050685733112,0,0.5,6.00000625849423,1,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,147.318598044378,151.56163866777,0,1,0,0,0,0,3,81.0000844896721,5,6,11,-0.141880005598068,-0.154072016477585,0.0121919997036457,-0.883999943733215,-0.0917964652180672,1.38680005073547,1.04640007019043,0.475199997425079,3.36080002784729,1,1,-0.0591262057423592,-0.043181264986982,0,1,0.45454545,92.6,0.54545455,87.16666667,NA,-0.251435965299606,-0.260130494832993,-5.02871930599213,-4.33550824721654,0.28571429,0.75,0.45454545,1,1,1,0.36363636,0.33333333,0,0,0,1,1,0,0,1,0,0,1,1,0,0,12.2036249364687,NA,NA,NA,20,44.55552,20,NA,NA,NA,NA,NA,NA,80,63.5347,80,33.04155,52.27239,28.63479,1.17898,5.84556,88.72,153.32,151.5,76.74,-12.24,-12.36,NA,NA,NA,NA,NA,NA,106.74,135.38,132.12,91.4654545454545,69.9109090909091,68.2090909090909,0.45454545,0.45454545,NA,NA,0.09090909,92.4400024414062,88.4800048828125,NA,NA,81.1999969482422,6.27627563476562,-0.307828569412231,NA,NA,-3.31258583068848,8.79779968261719,3.67020263671875,NA,NA,-4.03542470932007,-0.257934473454952,-0.324021093547344,NA,NA,0.057969942688942,-5.15868946909904,-6.48042187094688,NA,NA,5.7969942688942,0.16666667,0.8,0.45454545,1,1,1,0.45454545,17.375,0.09090909,0.45454545,0.45454545,NA,NA,80.5990982055664,91.8898620605469,87.9281616210938,NA,NA,-4.47337007522583,5.60116195678711,-1.42062654495239,NA,NA,-5.12051010131836,7.98613433837891,2.63866329193115,NA,NA,0.057969942688942,-0.257934473454952,-0.324021093547344,NA,NA,5.7969942688942,-5.15868946909904,-6.48042187094688,NA,NA,0.16666667,0.8,0.45454545,1,1,1,0.45454545,1,70.8163604736328,23.081485748291,0,0,70.8164,0,0,"2024-06-09",0
"Caleb Ferguson",19349,"2024-06-07","LAD",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.4129717639571,102.403901559937,0,0,0,1,0,0,0,0,6,11,17,0.105596005916595,0,0.105596005916595,0.49099999666214,0.0509864985942841,1.40026664733887,1.8452000617981,1.8452000617981,2.30719995498657,1,1,0.075515441596508,-0.000104086111268775,1,0,0.41176471,94.85714286,0.58823529,85.9,NA,0.353529959917068,0.401111453771591,5.05042799881526,4.01111453771591,0.2,0.71428571,0.41176471,1,0.8,0.85714286,0.41176471,0.66666667,0.05882353,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.518409748011901,NA,NA,NA,80,68.57536,80,20,32.7546,20,NA,NA,NA,25.20037,60.23752,24.76925,65.78804,63.94792,62.97155,-0.85544,2.79393,110.36,130.32,147.8,110.24,150.46,145.38,82.04,87.86,74.88,NA,NA,NA,129.02,95.56,91.54,112.481176470588,121.024705882353,121.962352941176,0.29411765,0.29411765,0.11764706,NA,0.29411765,94.9599975585938,89.8200012207031,93.8000030517578,NA,82.0200012207031,5.0699821472168,-0.758074760437012,7.68424034118652,NA,-4.5255485534668,8.85856475830078,4.26732597351074,5.20025587081909,NA,-5.5478572845459,0.342587146908045,0.202123716473579,0.0151214338839054,NA,0.245771128684282,6.8517429381609,4.04247432947159,0.756071694195271,NA,4.91542257368565,0.22222222,0.625,0.41176471,1,0.8,0.85714286,0.47058824,18.35714286,0.29411765,0.29411765,0.29411765,0.11764706,NA,81.4284423828125,94.388623046875,89.2344970703125,93.2628479003906,NA,-5.39997406005859,4.35570411682129,-1.57005796432495,7.50084495544434,NA,-6.96902618408203,8.10334167480469,3.3843578338623,4.0707950592041,NA,0.245771128684282,0.342587146908045,0.202123716473579,0.0151214338839054,NA,4.91542257368565,6.8517429381609,4.04247432947159,0.756071694195271,NA,0.22222222,0.625,0.41176471,1,0.8,0.85714286,0.47058824,2,97.3547973632812,30.2337188720703,0,0,98.6743,2,1,"2024-06-07",0
"Caleb Ferguson",19349,"2024-06-01","@SFG",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,98.9563021310083,139.421515985497,2,0,0.666666666,0.333333333,0,0,3,27,8,10,18,0.10547000169754,-0.119704008102417,0.225174009799957,0.474000006914139,0.0503987222909927,2.63332009315491,1.9099999666214,1.9099999666214,0.558600008487701,1,1,0.00771018909290433,0.032341911664501,1,0,0.61111111,93.63636364,0.38888889,86.57142857,NA,0.0458713546395302,0.0209828354418278,0.41701231490482,0.299754792026111,0.11111111,0.77777778,0.44444444,1,0.71428571,0.75,0.5,0.8,0.11111111,1,0,2,0,2,1,3,0.33333333,0,0.66666667,0,0.66666667,0.33333333,2.55626224216967,NA,NA,NA,39.51953,57.54769,36.51515,NA,NA,NA,NA,NA,NA,20,51.15437,35.3143,27.13427,52.74692,28.91425,1.54597,6.39605,84.4,64.48,51.02,88.26,47.78,38.42,NA,NA,NA,NA,NA,NA,98,77.42,67.8,90.5366666666667,57.8688888888889,47.9811111111111,0.61111111,0.27777778,NA,NA,0.11111111,93.5363658558239,88.6800048828125,NA,NA,81.4499969482422,5.9002421985973,-0.376568222045898,NA,NA,-4.95785713195801,8.79254011674361,4.96117401123047,NA,NA,-4.16744709014893,0.0414045415818691,0.000526286661624908,NA,NA,0.0197252556681633,0.376404923471537,0.0105257332324982,NA,NA,0.986262783408165,0.11111111,0.77777778,0.44444444,1,0.71428571,0.75,0.5,20.30769231,0.11111111,0.61111111,0.27777778,NA,NA,82.2292022705078,94.3817804509943,89.4893188476562,NA,NA,-6.19705486297607,4.84158359874379,-1.53658800125122,NA,NA,-5.35116958618164,7.66536920720881,3.77603797912598,NA,NA,0.0197252556681633,0.0414045415818691,0.000526286661624908,NA,NA,0.986262783408165,0.376404923471537,0.0105257332324982,NA,NA,0,0.88888889,0.44444444,NA,0.75,0.75,0.5,3,97.1190999348958,5.33825047810872,0,0,105.592,1,0.33333333,"2024-06-01",0
"Caleb Ferguson",19349,"2024-05-30","@LAA",9,2024,"NYY","A",27,0,0,0,1,0,0,0,0,0,1,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,74.7751920086579,76.9288520456552,1,0.5,0.5,0,0,0,1,27.000028163224,4,5,9,0.0203799977898598,-0.0447060018777847,0.0650859996676445,-0.223999977111816,-0.0227295756340027,1.97969996929169,0.727699995040894,1.45539999008179,0.337000012397766,1,1,-0.00472451839596033,0.0150190065032423,0,0,0.55555556,94.4,0.44444444,85.75,NA,-0.0570722259581089,-0.0782832354307175,-1.14144451916218,-1.95708088576794,0.2,0.75,0.44444444,0,1,0.75,0.44444444,0.5,0.11111111,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,9.99056457722093,NA,NA,NA,43.69349,56.0107,41.42266,NA,NA,NA,NA,NA,NA,28.19333,64.9888,30.81181,35.66537,57.45361,32.53029,1.01597,5.60105,102.76,120,110.9,90.08,84.94,81.52,NA,NA,NA,NA,NA,NA,91.14,39.02,37.98,93.1333333333333,82.5266666666667,78.3733333333333,0.55555556,0.22222222,NA,NA,0.22222222,94.2599975585938,89.6000061035156,NA,NA,82.3000030517578,5.88548965454102,-0.118462353944778,NA,NA,-3.11030054092407,8.55246429443359,4.3072566986084,NA,NA,-1.96705937385559,-0.0582276694476604,-0.0984223820269108,NA,NA,0.0183174163103104,-1.16455338895321,-4.92111910134554,NA,NA,0.915870815515518,0.25,0.6,0.44444444,0,1,0.75,0.55555556,19,0.22222222,0.55555556,0.22222222,NA,NA,82.3018035888672,94.2984191894531,89.6144485473633,NA,NA,-3.94605994224548,5.19613380432129,-1.28480696678162,NA,NA,-3.91271996498108,7.08280792236328,2.78000497817993,NA,NA,0.0183174163103104,-0.0582276694476604,-0.0984223820269108,NA,NA,0.915870815515518,-1.16455338895321,-4.92111910134554,NA,NA,0.25,0.6,0.44444444,0,1,0.75,0.55555556,2,97.9257659912109,-5.31675434112549,0,0,100.229,2,1,"2024-05-30",0
"Caleb Ferguson",19349,"2024-05-26","@SDP",9,2024,"NYY","A",27,0,0,27.000028163224,1,0,0,0,0,0,0,0,0.1,4,2,1,1,0,1,0,0,0,0,0,0,27.000028163224,54.0000563264481,0,0,0,2,0,1,0,0,0,0,0,0.25,-0.25,7.96547908401489,0,0.666666666666667,9.00000938774135,0.666666666666667,0.66666667,12.1664891660311,14.8335389971929,12.1664891660311,669.963905890107,292.405410115819,300.827211911999,2,0.333333333,0.666666666,0,0,0,0,0,6,9,15,-0.0300040189176798,-0.0350239910185337,0.00501997210085392,-1.40299999713898,-0.153082370758057,0.176050007343292,0.186599999666214,0.186599999666214,0.196600005030632,1,1,-0.141608864068985,-0.0288200917172698,0,0,0.8,93.83333333,0.2,86.66666667,NA,-1.62078976631165,0.0404403209686279,-13.5065813859304,1.34801069895426,0.11111111,0.66666667,0.33333333,1,1,1,0.4,0.5,0,2,1,0,0,0,3,3,0.66666667,0.33333333,0,0,0,1,10.8781451381803,NA,NA,NA,34.83429,55.61365,34.57224,20,52.80484,20,NA,NA,NA,80,61.86039,80,44.2383,52.1258,47.36445,0.48336,4.80213,86.18,163.5,159.74,85.3,69.68,61.46,101.58,39.62,44.52,NA,NA,NA,101.42,173.34,167.6,88.5933333333333,87.752,81.0346666666667,0.73333333,0.13333333,0.06666667,NA,0.06666667,93.7727272727273,89.3000030517578,94.0999984741211,NA,81.1999969482422,7.10743644020774,0.311520576477051,10.2516031265259,NA,-3.37394618988037,9.00399780273438,4.52741289138794,4.621910572052,NA,-2.71314358711243,-1.56368772312999,0.00128604471683502,-0.0350487045943737,NA,0.039364367723465,-14.2153429375453,0.0643022358417511,-3.50487045943737,NA,3.9364367723465,0,0.55555556,0.33333333,NA,1,1,0.6,18.81818182,0.06666667,0.46666667,0.13333333,0.33333333,NA,81.0715026855469,93.860342843192,89.229850769043,93.5663818359375,NA,-4.03888988494873,5.46400887625558,-0.635265052318573,8.95746994018555,NA,-4.09881019592285,7.75719887869699,2.9993999004364,6.0874080657959,NA,0.039364367723465,-1.53694857656956,0.00128604471683502,-0.0617878511548042,NA,3.9364367723465,-21.956408236708,0.0643022358417511,-1.23575702309608,NA,0,0.55555556,0.33333333,NA,1,1,0.6,3,104.913269042969,8.68378194173177,0,0,108.917,3,1,"2024-05-26",0
"Caleb Ferguson",19349,"2024-05-21","SEA",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-21.9492484807437,-22.5814263197472,1,0,1,0,0,0,0,0,2,7,9,0.00761199975386262,0,0.00761199975386262,0.488999992609024,0.0507788136601448,0.100133337080479,0.063400000333786,0.126800000667572,NA,0,1,0.0764228850603104,-0.000404248552223749,0,0,0.44444444,93.5,0.55555556,90.2,NA,0.380291372537613,0.341783702373505,9.50728431344032,6.83567404747009,0.33333333,0.5,0.44444444,1,0.33333333,0.5,0.66666667,1,0.22222222,0,0,1,1,0,0,1,0,0,1,1,0,0,-1.6035368972031,NA,NA,NA,80,49.21623,80,NA,NA,NA,NA,NA,NA,80,52.41238,80,80,49.87694,80,-3.28377,-0.84856,NA,NA,NA,107.02,134.44,118.72,NA,NA,NA,NA,NA,NA,95.6,149.52,149.26,100.675555555556,142.817777777778,135.686666666667,0.44444444,0.55555556,NA,NA,NA,93.5749969482422,90.1,NA,NA,NA,5.34649133682251,-0.868625450134277,NA,NA,NA,8.51658058166504,5.03882522583008,NA,NA,NA,0.384664569050074,0.345801014453173,NA,NA,NA,9.61661422625184,6.91602028906345,NA,NA,NA,0,0.57142857,0.44444444,NA,0.5,0.5,0.77777778,15.5,NA,0.44444444,0.55555556,NA,NA,NA,93.5317001342773,90.0249572753906,NA,NA,NA,4.3446102142334,-1.98511199951172,NA,NA,NA,7.4321174621582,4.10624389648437,NA,NA,NA,0.384664569050074,0.345801014453173,NA,NA,NA,9.61661422625184,6.91602028906345,NA,NA,0,0.57142857,0.44444444,NA,0.5,0.5,0.77777778,1,68.8897323608398,-7.66777896881104,0,0,68.8897,0,0,"2024-05-21",0
"Caleb Ferguson",19349,"2024-05-20","SEA",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,74.7751920086579,189.774252798055,0,0,0,1,0,0,0,0,3,4,7,0.0313120037317276,0,0.0313120037317276,0.430999994277954,0.044755969196558,1.22920000553131,0.614600002765656,1.22920000553131,NA,0,1,0.0254734810441732,5.62421172134453e-10,0,0,0.57142857,93.5,0.42857143,89.66666667,NA,0.395840227603912,-0.146016985177994,9.89600569009781,-4.86723283926646,0,0.5,0.28571429,NA,1,1,0.57142857,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.802318197272786,NA,NA,NA,80,45.96709,80,NA,NA,NA,NA,NA,NA,27.79655,51.62681,37.3966,66.29699,45.42739,80,-0.88706,2.7465,NA,NA,NA,104.04,112.08,106.1,NA,NA,NA,NA,NA,NA,115.12,92.68,69.32,108.788571428571,103.765714285714,90.3371428571428,0.57142857,0.42857143,NA,NA,NA,93.3249969482422,89.7666625976562,NA,NA,NA,6.84688758850098,0.398573795954386,NA,NA,NA,9.11554718017578,4.23663425445557,NA,NA,NA,0.401685688644648,-0.148921206593513,NA,NA,NA,10.0421422161162,-4.96404021978378,NA,NA,NA,0,0.5,0.28571429,NA,1,1,0.57142857,17,NA,0.57142857,0.42857143,NA,NA,NA,93.3013763427734,89.662831624349,NA,NA,NA,5.96362018585205,-0.902980009714762,NA,NA,NA,7.95637035369873,2.95655345916748,NA,NA,NA,0.401685688644648,-0.148921206593513,NA,NA,NA,10.0421422161162,-4.96404021978378,NA,NA,0,0.66666667,0.28571429,NA,1,1,0.42857143,1,86.560173034668,34.3256797790527,0,0,86.5602,0,0,"2024-05-20",0
"Caleb Ferguson",19349,"2024-05-17","CHW",9,2024,"NYY","H",27,0,0,0,1,0,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.23178597293757,2.29606542354053,0,1,0,0,0,0,0,0,1,5,6,0.222176015377045,0,0.222176015377045,1.39199995994568,0.144548282027245,3.35319995880127,1.62479996681213,3.24959993362427,1.48239994049072,1,1,0.0664772689342499,-0.000219360635673474,1,0,0.66666667,94.5,0.33333333,89,NA,0.342927634716034,0.173208177089691,8.57319086790085,8.66040885448456,0.66666667,1,0.83333333,0.5,0.66666667,0.6,0.5,1,0.33333333,0,1,0,0,1,0,1,0,1,0,0,1,0,5.42678630844191,NA,NA,NA,80,61.68807,80,NA,NA,NA,NA,NA,NA,37.98711,74.46968,46.74372,80,62.73334,80,-2.26735,0.67607,NA,NA,NA,87.2,128.34,125.52,NA,NA,NA,NA,NA,NA,135.08,118.12,111.54,103.16,124.933333333333,120.86,0.66666667,0.33333333,NA,NA,NA,94.3000030517578,88.5500030517578,NA,NA,NA,6.37664079666138,-0.647429585456848,NA,NA,NA,9.36442852020264,2.88473534584045,NA,NA,NA,0.389114324003458,0.175081238150597,NA,NA,NA,9.72785810008645,8.75406190752983,NA,NA,NA,0.5,1,0.83333333,0,0.75,0.6,0.66666667,20.75,NA,0.66666667,0.33333333,NA,NA,NA,94.3075790405273,88.5636978149414,NA,NA,NA,5.06873512268066,-2.25345993041992,NA,NA,NA,8.22015190124512,1.56490898132324,NA,NA,NA,0.389114324003458,0.175081238150597,NA,NA,NA,9.72785810008645,8.75406190752983,NA,NA,0.5,1,0.83333333,0,0.75,0.6,0.66666667,1,95.3815689086914,16.8709850311279,0,0,95.3816,1,1,"2024-05-17",0
