"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","XX%","wFB","wCT","wCB","wFB/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSL%","pfxvFA","pfxvFC","pfxvSL","pfxFA-X","pfxFC-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSL%","pivFA","pivFC","pivSL","piFA-X","piFC-X","piSL-X","piFA-Z","piFC-Z","piSL-Z","piwFA","piwFC","piwSL","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Chad Green",15552,"2024-06-11","@MIL",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.9525195600348,114.543946394147,0,0.666666666,0,0.333333333,0,0,0,0,2,4,6,0.0812479928135872,0,0.0812479928135872,0.499000012874603,0.051258347928524,1.07193326950073,1.53859996795654,1.53859996795654,1.70780003070831,1,1,0.0760632231831551,-0.000267466931061541,1,0,0.83333333,94.8,0.16666667,91,NA,NA,NA,0.814890801906586,-0.0238054171204567,NA,16.2978160381317,-2.38054171204567,NA,0.6,0,0.5,1,NA,1,0.16666667,0.66666667,0,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,14.0114966686663,55.91677,56.45353,60.13801,NA,NA,NA,NA,NA,NA,56.90481,50.19196,65.34004,-0.30356,3.62175,97.3,105.5,116.78,NA,NA,NA,71.62,80.3,46.58,93.02,101.3,105.08,0.83333333,0.16666667,NA,94.7799987792969,91.0999984741211,NA,-5.57401084899902,-2.758953332901,NA,10.718522644043,7.74699068069458,NA,0.90917094424367,-0.0242429338395596,NA,18.1834188848734,-2.42429338395596,NA,0.5,0.5,0.5,1,1,1,0.33333333,15,0.83333333,0.16666667,NA,94.79677734375,91.1069030761719,NA,-4.88431816101074,-1.75155997276306,NA,9.26571426391602,6.95416021347046,NA,0.90917094424367,-0.0242429338395596,NA,18.1834188848734,-2.42429338395596,NA,0.5,0.5,0.5,1,1,1,0.33333333,3,90.170654296875,17.3675816853841,0,0,93.1126,0,0,"2024-06-11",0
"Chad Green",15552,"2024-06-09","@OAK",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,2.29683189131556,2.29612547777477,2,0,1,0,0,0,1,6.75000160932579,4,12,16,0.129635989665985,0,0.129635989665985,0.755999982357025,0.0828947350382805,1.29260003566742,1.5397332906723,1.04960000514984,2.20959997177124,1,1,0.100828796625137,-0.000537920802092015,1,0,0.8125,95.15384615,NA,NA,0.1875,86,NA,0.959280014038086,NA,-0.00248438119888306,7.3790770310622,NA,-0.0828127066294352,0.16666667,0.5,0.375,0,0.6,0.5,0.625,1,0.1875,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.922717957724042,62.42919,47.52507,71.70815,52.06863,48.59945,64.31138,NA,NA,NA,63.50198,42.7177,77.6513,-0.71342,3.00696,92.16,99.72,78.4,120.18,104.22,105.78,NA,NA,NA,97.41375,100.56375,83.53375,0.8125,NA,0.1875,95.0923039362981,NA,85.9000040690104,-6.63956451416016,NA,0.440310597419739,10.3841423621544,NA,1.76345205307007,0.970648020505905,NA,-0.00272953510284424,7.46652323466081,NA,-0.0909845034281413,0.2,0.45454545,0.375,0,0.6,0.5,0.6875,16,0.8125,NA,0.1875,95.4430964543269,NA,86.2138264973958,-5.6102776160607,NA,1.85810343424479,9.11320202167218,NA,0.395706653594971,0.970648020505905,NA,-0.00272953510284424,7.46652323466081,NA,-0.0909845034281413,0.2,0.45454545,0.375,0,0.6,0.5,0.6875,2,106.799621582031,-15.0370597839355,0,0,107.81,2,1,"2024-06-09",0
"Chad Green",15552,"2024-06-07","@OAK",14,2024,"TOR","A",33,0,1,9,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,9,1,1,0,1,16.1664797782898,-7.16647977828979,4.67848818451166,226.31131824936,400.460422327505,114.543946394147,0,0,0,1,0,1,0,0,0,1,1,-0.372191995382309,-0.372191995382309,0,-1.00300002098083,-0.109978072345257,2.20959997177124,2.20959997177124,2.20959997177124,NA,0,1,-0.168443158268929,1.07430037088463e-09,0,1,NA,NA,NA,NA,1,86,NA,NA,NA,-1.41040623188019,NA,NA,-141.040623188019,NA,1,1,NA,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2164.14714880317,NA,NA,NA,80,35.6692,74.29581,NA,NA,NA,80,41.87947,80,-2.72053,-0.0037,NA,NA,NA,98.1,126.1,136.04,NA,NA,NA,98.1,126.1,136.04,NA,NA,1,NA,NA,86.3000030517578,NA,NA,0.646800220012665,NA,NA,2.12821054458618,NA,NA,-1.41166830062866,NA,NA,-141.166830062866,NA,1,1,NA,1,1,1,NA,NA,NA,1,NA,NA,86.665397644043,NA,NA,1.69526994228363,NA,NA,0.973249018192291,NA,NA,-1.41166830062866,NA,NA,-141.166830062866,NA,1,1,NA,1,1,1,1,100.837516784668,32.7896842956543,1,1,100.838,1,1,"2024-06-07",0
"Chad Green",15552,"2024-06-05","BAL",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.43449292835907,0,76.9525195600348,133.351507020602,1,0,0.5,0.5,0,0,0,0,5,10,15,0.14485602080822,0,0.14485602080822,0.699000000953674,0.0738510265946388,1.41015005111694,1.71446669101715,1.46619999408722,2.28959989547729,1,1,0.102712035179138,1.17995599260706e-05,1,0,0.66666667,94.5,NA,NA,0.33333333,85.4,NA,1.03894805908203,NA,-0.0976036712527275,10.3894805908203,NA,-1.95207342505455,0.16666667,0.66666667,0.46666667,1,0.83333333,0.85714286,0.6,0.75,0.06666667,1,1,2,1,1,2,4,0.25,0.25,0.5,0.25,0.25,0.5,1.06772068425483,57.26225,50.46397,57.78736,20,38.0465,20,NA,NA,NA,44.21963,43.52966,44.84588,0.48452,4.80387,99.14,108.82,104.36,88.58,45.04,46.46,NA,NA,NA,95.62,87.56,85.06,0.66666667,NA,0.33333333,94.4299987792969,NA,85.4799987792969,-3.97441749572754,NA,0.556929874420166,9.99655609130859,NA,1.14031476974487,1.0359269157052,NA,-0.100918594747782,10.359269157052,NA,-2.01837189495564,0.2,0.6,0.46666667,1,0.83333333,0.85714286,0.66666667,17.18181818,0.66666667,NA,0.33333333,94.5342102050781,NA,85.5797790527344,-3.36011505126953,NA,1.60459480285645,8.83489990234375,NA,-0.586917018890381,1.0359269157052,NA,-0.100918594747782,10.359269157052,NA,-2.01837189495564,0.2,0.6,0.46666667,1,0.83333333,0.85714286,0.66666667,4,89.1710205078125,12.2740631103516,0,0,104.115,1,0.25,"2024-06-05",0
"Chad Green",15552,"2024-06-02","PIT",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,1,0,1,5,0,0,0,0,2,0,0,0,0,2,18,18,0,1,0,0,0,0,1,0,0,0,0,0.4,0.4,0,8.14784908401489,0,0,2,0,1,5.1664797782898,-5.1664797782898,5.1664797782898,0,126.722966139646,126.683991228356,0,1,0,0,0,0,1,9,12,15,27,0.0787460431456566,-0.152079999446869,0.230826035141945,0.479000002145767,0.0506074987351894,2.6217999458313,1.45380008220673,1.45380008220673,1.32099997997284,1,1,-0.00375106581486762,0.0337861732878325,1,0,0.66666667,95,0.11111111,91.33333333,0.22222222,88,NA,0.563530266284943,0.0457072965800762,-0.454641342163086,3.13072370158301,1.52357655266921,-7.5773557027181,0.42857143,0.83333333,0.51851852,0.55555556,0.8,0.64285714,0.22222222,0.8,0.18518519,1,0,0,0,1,0,1,1,0,0,0,1,0,9.31773118227625,42.17339,56.54137,36.64197,53.11401,53.82824,50.28134,20,44.40439,20,33.71102,53.10972,26.57283,1.13739,5.78318,106.6,69.94,71.48,105,113.42,115.46,80.12,18.36,2.24000000000001,103.302222222222,73.8711111111111,73.56,0.66666667,0.11111111,0.22222222,94.8222249348958,91.1666666666667,87.9833374023438,-5.72136984931098,-1.44344075520833,0.347275575002034,11.1570697360569,7.07241757710775,2.31840594609578,0.608227856457233,0.0458161719143391,-0.464619494974613,3.37904364698463,1.52720573047797,-7.74365824957689,0.36842105,0.875,0.51851852,0.57142857,0.71428571,0.64285714,0.2962963,19.66666667,0.66666667,0.11111111,0.22222222,94.6928168402778,91.0180358886719,87.8140665690104,-5.11263571845161,-0.450859983762105,1.36585108439128,9.95004357231988,6.107453028361,0.557676156361898,0.608227856457233,0.0458161719143391,-0.464619494974613,3.37904364698463,1.52720573047797,-7.74365824957689,0.36842105,0.875,0.51851852,0.57142857,0.71428571,0.64285714,0.2962963,1,107.43000793457,13.1632633209229,0,0,107.43,1,1,"2024-06-02",0
"Chad Green",15552,"2024-05-31","PIT",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,76.9525195600348,189.77413509113,0,0,0,1,0.333333333,0,0,0,5,6,11,0.104077994823456,0,0.104077994823456,0.479000002145767,0.0506075024604797,1.39146673679352,1.83860003948212,1.83860003948212,2.28959989547729,1,1,0.0748999863862991,-0.000102657732010139,1,0,0.54545455,94.83333333,NA,NA,0.45454545,85,NA,0.63136875629425,NA,0.118100970983505,10.5228126049042,NA,2.3620194196701,0,1,0.54545455,NA,0.83333333,0.83333333,0.54545455,0.33333333,0.09090909,0,1,2,1,1,1,3,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,-0.290215989520348,56.8652,61.1777,55.5465,28.63313,36.36293,23.51055,NA,NA,NA,44.05791,49.89377,39.75693,0.49457,4.81895,91.1,114.58,118.5,98.28,70.34,80.22,NA,NA,NA,94.3636363636364,94.4709090909091,101.1,0.54545455,NA,0.45454545,94.8666687011719,NA,85,-4.7807830174764,NA,0.539315462112427,11.0585378011068,NA,1.17519254684448,0.640408169478178,NA,0.117885239422321,10.673469491303,NA,2.35770478844643,0,1,0.54545455,NA,0.83333333,0.83333333,0.54545455,17.75,0.54545455,NA,0.45454545,94.8092854817708,NA,84.9585021972656,-4.29839324951172,NA,0.805738353729248,9.64739863077799,NA,-0.204399657249451,0.640408169478178,NA,0.117885239422321,10.673469491303,NA,2.35770478844643,0,0.85714286,0.54545455,NA,0.83333333,0.83333333,0.63636364,3,97.8299357096354,46.7311248779297,0,0,99.8974,3,1,"2024-05-31",0
"Chad Green",15552,"2024-05-28","@CHW",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,76.9525195600348,114.543946394147,3,0,0.75,0.25,0,0,3,27,7,5,12,0.054067999124527,-0.0314440056681633,0.0855120047926903,0.496999979019165,0.0512107163667679,1.00224995613098,1.06459999084473,1.06459999084473,0.158199995756149,1,1,0.0332850888371468,0.0206615327553824,0,0,0.75,94.77777778,NA,NA,0.25,86.33333333,NA,0.446857303380966,NA,-0.120304301381111,4.9650811486774,NA,-4.01014337937037,0.22222222,1,0.41666667,1,1,1,0.25,0.25,0,2,2,0,0,3,1,4,0.5,0.5,0,0,0.75,0.25,1.21300075087656,41.84504,57.50951,31.80972,20,40.61063,20,NA,NA,NA,20,50.51778,20,2.04121,7.13891,84.24,104.06,103.56,95.46,18.7,24.74,NA,NA,NA,87.045,82.72,83.855,0.75,NA,0.25,94.6999986436632,NA,86.2999979654948,-4.37583202785916,NA,0.446749210357666,11.0096884833442,NA,2.42303689320882,0.451836876571178,NA,-0.12266531586647,5.02040973967976,NA,-4.08884386221568,0,0.83333333,0.41666667,NA,1,1,0.5,17.125,0.75,NA,0.25,95.091796875,NA,86.668935139974,-3.46626451280382,NA,1.66671339670817,9.5509762234158,NA,1.0679460366567,0.451836876571178,NA,-0.12266531586647,5.02040973967976,NA,-4.08884386221568,0,0.83333333,0.41666667,NA,1,1,0.5,4,87.7553939819336,11.6013383865356,0,0,94.7466,0,0,"2024-05-28",0
"Chad Green",15552,"2024-04-15","NYY",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.1820729804239,64.7888072114456,1,0,0.5,0.5,0,0,0,0,7,10,17,0.0714880004525185,0,0.0714880004525185,0.479000002145767,0.0506075024604797,0.951333343982697,1.41960000991821,1.41960000991821,1.45819997787476,1,1,0.0756124630570412,-0.000467403857036156,1,0,0.58823529,95.3,0.05882353,92,0.35294118,86,NA,0.463867962360382,-0.0238054171204567,0.288158506155014,4.63867962360382,-2.38054171204567,4.80264176925023,0.27272727,0.83333333,0.47058824,0.33333333,0.8,0.625,0.35294118,0.33333333,0.17647059,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.366765573022453,80,63.08888,80,80,54.82851,80,44.57035,44.40012,33.49942,80,59.8764,80,-2.42956,0.43275,113.06,139.26,150.78,112.16,157.42,163.14,79.84,94.74,71.64,110.788235294118,143.050588235294,150.487058823529,0.58823529,0.05882353,0.35294118,95.2299987792969,91.6999969482422,85.9333292643229,-3.93413505554199,-1.89931416511536,1.89194393157959,11.2429954528809,5.7675085067749,1.51596212387085,0.470030177384615,-0.0242429338395596,0.290936473757029,4.70030177384615,-2.42429338395596,4.84894122928381,0,0.72727273,0.47058824,NA,0.625,0.625,0.64705882,16.71428571,0.58823529,0.05882353,0.35294118,94.96962890625,91.3869018554688,85.6408487955729,-3.40453300476074,-1.08961999416351,2.6234982808431,10.0010116577148,4.81077003479004,-0.0571095049381256,0.470030177384615,-0.0242429338395596,0.290936473757029,4.70030177384615,-2.42429338395596,4.84894122928381,0,0.72727273,0.47058824,NA,0.625,0.625,0.64705882,2,101.26993560791,33.6077880859375,0,0,101.662,2,1,"2024-04-15",0
"Chad Green",15552,"2024-04-13","COL",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.5883735991869,15.0336680287444,0,0,0,1,0,0,0,0,6,12,18,0.0714880004525185,0,0.0714880004525185,0.479000002145767,0.0506075024604797,0.951333343982697,1.41960000991821,1.41960000991821,1.45819997787476,1,1,0.0756124630570412,-0.000467403857036156,1,0,0.77777778,95.07142857,NA,NA,0.22222222,86.25,NA,0.751227736473083,NA,0.0199030227959156,5.36591240337917,NA,0.49757556989789,0.53846154,0.4,0.5,0.71428571,0.5,0.66666667,0.27777778,1,0.16666667,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.6959421820995,71.99618,55.62978,65.68102,59.37564,50.0841,70.05735,NA,NA,NA,74.8605,51.32573,73.05344,-1.41908,1.94847,114.58,132.12,132.2,127.9,109.42,111.84,NA,NA,NA,117.54,127.075555555556,127.675555555556,0.77777778,NA,0.22222222,95.0071411132812,NA,86.0749969482422,-4.31318228585379,NA,1.80142092704773,11.0194636753627,NA,0.635300576686859,0.759955327957869,NA,0.019891619682312,5.4282523425562,NA,0.4972904920578,0.42857143,0.54545455,0.5,0.66666667,0.66666667,0.66666667,0.61111111,16.85714286,0.77777778,NA,0.22222222,94.9317452566964,NA,85.9974212646484,-3.61586788722447,NA,2.7200174331665,9.76060267857143,NA,-1.28717970848083,0.759955327957869,NA,0.019891619682312,5.4282523425562,NA,0.4972904920578,0.42857143,0.54545455,0.5,0.66666667,0.66666667,0.66666667,0.61111111,1,68.3634185791016,32.2104988098145,0,0,68.3634,0,0,"2024-04-13",0
"Chad Green",15552,"2024-04-09","SEA",14,2024,"TOR","H",33,0,0,0,1,0,0,0,0,1,0,0,1.1,4,0,0,0,0,1,0,0,0,0,1,6.75000160932579,6.75000160932579,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0,5.04972908401489,0,0,0.750000178813977,0,1,3.91647995710377,-3.91647995710377,3.91647995710377,0,95.6164414772146,95.5870336876253,2,0,1,0,0,0,0,0,9,16,25,0.0831859707832336,-0.0482460223138332,0.131431996822357,0.578000009059906,0.0610670894384384,1.22640001773834,1.13706660270691,0.494800001382828,NA,0,1,0.0384235605597496,0.0294058340749965,1,0,0.64,95.125,NA,NA,0.36,85.66666667,NA,0.30277955532074,NA,0.646452605724335,1.89237222075462,NA,7.18280673027039,0.28571429,0.72727273,0.48,1,0.75,0.83333333,0.44,0.75,0.08,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,3.09268268417871,65.42952,57.20389,65.66645,20,46.27552,33.61623,NA,NA,NA,49.92024,52.25434,56.64989,0.13037,4.27265,111.16,106.4,106.74,105.96,38.18,47.84,NA,NA,NA,109.288,81.8408,85.536,0.64,NA,0.36,95.0749969482422,NA,85.8000013563368,-4.48655462265015,NA,0.986142794291178,10.8920307159424,NA,0.0121845801671346,0.305613271892071,NA,0.655062071979046,1.91008294932544,NA,7.27846746643384,0.30769231,0.66666667,0.48,1,0.75,0.83333333,0.48,18.0952381,0.64,NA,0.36,94.8362731933594,NA,85.5195855034722,-4.07219123840332,NA,1.61337682935927,9.54720401763916,NA,-1.74083201090495,0.305613271892071,NA,0.655062071979046,1.91008294932544,NA,7.27846746643384,0.23076923,0.75,0.48,0.66666667,0.88888889,0.83333333,0.48,2,82.1457138061523,-5.65499687194824,0,0,92.9604,0,0,"2024-04-09",0
"Chad Green",15552,"2024-04-08","SEA",14,2024,"TOR","H",33,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,1,0,0,0,0,0,2,18,0,18,2,0,0,1,2,0,0,0,0,0,0.4,0,0.4,1.53488908401489,9,0.4,2,0.5,1,12.1664797782898,-3.16647977828979,2.19049659073353,226.31131824936,300.919529168283,52.648762377236,0.5,0,0.333333333,0.666666666,0,0.5,0,0,8,15,23,0.0134500069543719,-0.0169019587337971,0.0303519666194916,-0.521000027656555,-0.0550449043512344,0.284319996833801,0.32480001449585,0.32480001449585,NA,0,1,-0.0375614687800407,0.084867346327001,0,0,0.60869565,95.35714286,NA,NA,0.39130435,86.44444444,NA,-0.243046745657921,NA,-1.1430344581604,-1.73604818327086,NA,-12.7003828684489,0.30769231,0.8,0.52173913,0.5,0.875,0.75,0.43478261,0.4,0.13043478,1,1,1,0,1,2,3,0.33333333,0.33333333,0.33333333,0,0.33333333,0.66666667,8.35083597260275,48.4604,62.23927,35.98659,24.86626,51.73713,23.83406,NA,NA,NA,37.53371,58.55969,27.82878,0.8999,5.42694,105.22,78.46,82.9,120.32,75.18,80.22,NA,NA,NA,111.128695652174,77.1765217391304,81.8513043478261,0.60869565,NA,0.39130435,95.2571411132812,NA,86.4222208658854,-4.28771482195173,NA,1.87559954325358,11.2896161760603,NA,0.589051352606879,-0.243891973048449,NA,-1.14210610836744,-1.74208552177463,NA,-12.6900678707494,0.27272727,0.75,0.52173913,0.33333333,0.88888889,0.75,0.52173913,17.88888889,0.60869565,NA,0.39130435,95.163321358817,NA,86.2967664930556,-3.7363657270159,NA,2.71302435133192,9.70908900669643,NA,-1.36156749725342,-0.243891973048449,NA,-1.14210610836744,-1.74208552177463,NA,-12.6900678707494,0.27272727,0.75,0.52173913,0.33333333,0.88888889,0.75,0.52173913,3,101.586466471354,25.1241175333659,1,0.33333333,108.299,2,0.66666667,"2024-04-08",0
"Chad Green",15552,"2024-04-05","@NYY",14,2024,"TOR","A",33,0,0,0,1,0,0,0,0,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,3,0,0,0,0,0,0,0,0,6.69112908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,76.9525195600348,189.77413509113,0.666666666,0,0.4,0.6,0,0,0,0,3,9,12,0.03982799872756,-0.0368559993803501,0.0766839981079102,0.49099999666214,0.0509864985942841,0.733839988708496,0.892400026321411,0.892400026321411,NA,0,1,-0.0355267748236656,0.0898001850226034,0,0,0.41666667,95,NA,NA,0.58333333,86.42857143,NA,0.102993711829185,NA,-0.319167792797089,2.05987423658371,NA,-4.55953989710127,0.25,0.75,0.58333333,1,0.83333333,0.85714286,0.66666667,0.6,0.08333333,3,0,2,0,2,3,5,0.6,0,0.4,0,0.4,0.6,1.01100457357677,80,65.80019,80,37.66117,40.96364,37.22743,NA,NA,NA,60.96857,53.66396,58.24836,-0.55603,3.24305,94.6,126.06,131.38,97.82,91.66,99.74,NA,NA,NA,96.4783333333333,105.993333333333,112.923333333333,0.41666667,NA,0.58333333,94.9200012207031,NA,86.3142874581473,-4.80535278320312,NA,0.751190730503627,11.697688293457,NA,1.52471596854074,0.102532833814621,NA,-0.32468394190073,2.05065667629242,NA,-4.63834202715329,0,0.77777778,0.58333333,NA,0.85714286,0.85714286,0.75,16.14285714,0.41666667,NA,0.58333333,95.5448425292969,NA,86.88232421875,-4.01045799255371,NA,1.58968652997698,9.87242584228516,NA,-0.550790446145194,0.102532833814621,NA,-0.32468394190073,2.05065667629242,NA,-4.63834202715329,0,0.77777778,0.58333333,NA,0.85714286,0.85714286,0.75,5,95.5238403320313,20.8782913208008,0,0,102.104,3,0.6,"2024-04-05",0
"Chad Green",15552,"2024-04-02","@HOU",14,2024,"TOR","A",33,1,0,0,1,0,0,0,0,0,0,0,1.1,3,1,0,0,0,0,0,0,0,0,1,6.75000160932579,0,6.75000160932579,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,0.750000178813977,0.5,1,1.66647942066184,-1.66647942066184,2.80048599569648,0,39.6246757256752,67.8238162491883,1,0,0.5,0.5,0,0,2,13.5000032186516,11,12,23,0.224682003259659,-0.133502006530762,0.358184009790421,1.05400002002716,0.111711710691452,3.25812005996704,2.6459333896637,1.13220000267029,NA,0,1,0.0720946341753006,-0.00313400684288373,1,0,0.39130435,95.88888889,NA,NA,0.60869565,87.21428571,NA,0.0820912346243858,NA,0.00510502606630325,0.912124829159843,NA,0.0364644719021661,0.13333333,0.75,0.34782609,0,0.83333333,0.625,0.34782609,0.66666667,0.13043478,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.366765573022453,60.69522,63.44199,60.37599,42.07331,58.62389,39.90964,NA,NA,NA,50.94814,64.80949,48.23026,0.06651,4.17686,101.08,117.76,123.44,104.76,91.76,107.56,NA,NA,NA,103.32,101.933913043478,113.773913043478,0.39130435,NA,0.60869565,95.8666653103299,NA,87.1142839704241,-5.10892317030165,NA,0.513106482369559,11.8476045396593,NA,1.98612526484898,0.0820718221366405,NA,0.00371541455388069,0.911909134851562,NA,0.0265386753848621,0.07692308,0.7,0.34782609,0,0.71428571,0.625,0.43478261,18.10526316,0.39130435,NA,0.60869565,96.2439643012153,NA,87.4622628348214,-4.33898756239149,NA,1.43631049564907,10.2627275254991,NA,0.310309989111764,0.0820718221366405,NA,0.00371541455388069,0.911909134851562,NA,0.0265386753848621,0.07692308,0.7,0.34782609,0,0.71428571,0.625,0.43478261,2,86.947380065918,15.9001026153564,0,0,99.932,1,0.5,"2024-04-02",0
"Chad Green",15552,"2024-03-31","@TBR",14,2024,"TOR","A",33,0,0,9,1,0,0,0,0,0,0,0,1,5,1,1,1,1,1,0,0,0,0,0,0,9,9,0,0,0,1,2,1,0,0,0,0,0,0.2,-0.2,9.24976908401489,9,0.25,2,0,1,19.1664797782898,-10.1664797782898,9.19049659073353,226.31131824936,475.116092196921,226.79174951669,0.5,0.25,0.25,0.5,0,0.5,0,0,6,10,16,0.000427999999374151,-0.00011399999493733,0.000541999994311482,-0.547999978065491,-0.0601867064833641,0.00455999979749322,0.011400000192225,0.011400000192225,NA,0,1,0.120200499892235,-0.0263408467384262,0,0,0.6875,95.36363636,NA,NA,0.3125,87.6,NA,-1.02080798149109,NA,0.0498230084776878,-9.2800725590099,NA,0.996460169553757,0.25,0.75,0.5,1,1,1,0.5,0.6,0,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,27.542275987415,45.68097,59.09676,36.9497,20,38.94835,20,NA,NA,NA,34.56447,50.98901,27.19148,1.08436,5.70363,98.22,74.4,79.02,83.76,92.34,91,NA,NA,NA,93.70125,80.00625,82.76375,0.6875,NA,0.3125,95.3272705078125,NA,87.7400024414062,-5.3527173128995,NA,0.151087987422943,11.7279330166903,NA,2.59377384185791,-1.02043120935559,NA,0.0492477715015411,-9.27664735777812,NA,0.984955430030823,0.14285714,0.77777778,0.5,1,1,1,0.5625,16.45454545,0.6875,NA,0.3125,95.8206676136364,NA,88.2311401367188,-4.6626091003418,NA,0.960979175567627,9.98747392134233,NA,0.630591201782227,-1.02043120935559,NA,0.0492477715015411,-9.27664735777812,NA,0.984955430030823,0.14285714,0.77777778,0.5,1,1,1,0.5625,4,91.4918060302734,12.511775970459,0,0,95.9201,2,0.5,"2024-03-31",0
