"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","piXX%","pivFA","pivFC","pivSI","pivSL","pivXX","piFA-X","piFC-X","piSI-X","piSL-X","piXX-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piXX-Z","piwFA","piwFC","piwSI","piwSL","piwXX","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Garrett Cleavinger",17897,"2024-06-22","@PIT",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.233098233895,-22.5814263197472,1,0,1,0,0,0,1,9,3,7,10,0.0151019999757409,0,0.0151019999757409,0.521000027656555,0.0519182868301868,0.189333334565163,0.245200008153915,0.245200008153915,NA,0,1,0.0799853056669235,-0.000221221806966626,0,0,0.1,96,0.3,80.66666667,0.6,92.16666667,NA,-0.04739710688591,0.146297380328178,0.634492456912994,-4.739710688591,4.87657934427261,10.5748742818832,0.42857143,1,0.6,0.33333333,1,0.66666667,0.3,1,0.2,1,0,0,0,0,1,1,1,0,0,0,0,1,-1.54007596913708,20,52.60541,20,NA,NA,NA,74.95451,45.10388,80,80,48.1191,72.29736,80,52.23634,74.07034,-2.31884,0.59883,82.18,10.48,0.039999999999992,NA,NA,NA,116.26,127.46,137.2,94.3,149.72,152.06,99.676,129.118,132.4,0.1,0.6,NA,0.3,95.8000030517578,91.8833312988281,NA,80.5999959309896,6.15487670898438,-0.346440474192301,NA,-8.03101221720378,8.22474670410156,4.86539618174235,NA,-1.7948424021403,-0.0483221560716629,0.642502024769783,NA,0.147642321884632,-4.83221560716629,10.7083670794964,NA,4.92141072948774,0.5,0.75,0.6,0.33333333,1,0.66666667,0.4,19.42857143,0.1,0.6,NA,0.3,NA,95.5426025390625,91.551503499349,NA,80.2915649414062,NA,6.18495988845825,-0.973712682723999,NA,-9.01026980082194,NA,7.13765001296997,4.25989818572998,NA,-2.74952348073324,NA,-0.0483221560716629,0.642502024769783,NA,0.147642321884632,NA,-4.83221560716629,10.7083670794964,NA,4.92141072948774,NA,0.42857143,1,0.6,0.33333333,1,0.66666667,0.3,1,108.298362731934,0.623584866523743,0,0,108.298,1,1,"2024-06-22",0
"Garrett Cleavinger",17897,"2024-06-20","@MIN",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,1,0,0.1,3,1,0,0,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,0,1,1,0,0,0,0,0,0.33333333,-0.33333333,12.5329512968893,0,0.5,6.00000625849423,0.5,1,12.1664891660311,-12.1664891660311,16.7025191161447,0,309.508711576305,413.672612664399,0,0.5,0,0.5,0,0,0,0,7,8,15,-0.101123996078968,-0.192043989896774,0.0909200012683868,-0.409000009298325,-0.0428721196949482,3.25706672668457,2.46880006790161,2.46880006790161,5.26799964904785,1,1,-0.0449976213276386,0.013950054739433,0,1,NA,NA,0.06666667,86,0.93333333,91.14285714,NA,NA,-0.557057321071625,0.0290015377104282,NA,-55.7057321071625,0.207153840788773,0.36363636,0.5,0.4,0.5,1,0.66666667,0.26666667,0.33333333,0.13333333,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,15.9470439917424,NA,NA,NA,NA,NA,NA,61.17993,32.99235,79.04687,20,46.7561,20,20,50.97958,20,2.57789,7.94393,NA,NA,NA,NA,NA,NA,119.72,89.44,66.24,100.64,35.2,49.2,101.912,38.816,50.336,NA,0.93333333,NA,0.06666667,NA,91.1499982561384,NA,85.9000015258789,NA,-0.358204977852958,NA,-3.15009331703186,NA,6.17894199916295,NA,1.79084515571594,NA,0.0671190358698368,NA,-0.565348207950592,NA,0.479421684784549,NA,-56.5348207950592,0.3,0.6,0.4,0.33333333,1,0.66666667,0.33333333,18.5,NA,0.93333333,NA,0.06666667,NA,NA,91.1052856445312,NA,85.8221969604492,NA,NA,-0.800727503640311,NA,-3.68647003173828,NA,NA,5.28994859967913,NA,0.808287978172302,NA,NA,0.0671190358698368,NA,-0.565348207950592,NA,NA,0.479421684784549,NA,-56.5348207950592,NA,0.33333333,0.5,0.4,0.33333333,1,0.66666667,0.4,2,90.112678527832,20.3393058776855,0,0,100.325,1,0.5,"2024-06-20",0
"Garrett Cleavinger",17897,"2024-06-18","@MIN",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.233098233895,-22.5814263197472,1,0,1,0,0,0,0,0,3,7,10,0.0863560065627098,0,0.0863560065627098,0.483999997377396,0.0507337525486946,1.15013337135315,1.50720000267029,1.50720000267029,1.80159997940063,1,1,0.0751046165823936,-2.11447750234628e-05,1,0,0.1,94,0.2,82.5,0.7,90.85714286,NA,-0.0620911717414856,0.227396890521049,0.579404711723328,-6.20911717414856,11.3698445260525,8.27721016747611,0.5,1,0.6,0.5,1,0.66666667,0.2,0.66666667,0.2,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.54007596913708,NA,NA,NA,20,61.60383,20,80,39.52414,80,41.61596,58.93863,20,37.61627,58.36601,20,0.89477,5.41925,NA,NA,NA,125.44,-293.36,-256.4,110.01,155.05,151.26,82.8,90.74,96.34,92.506,65.192,72.05,NA,0.7,0.1,0.2,NA,90.9285714285714,94.1999969482422,82.8500061035156,NA,-0.265095506395612,8.80928325653076,-6.1457405090332,NA,5.48980113438198,5.7554178237915,-2.35031199455261,NA,0.586697306483984,-0.0633736774325371,0.229855183511972,NA,8.38139009262834,-6.33736774325371,11.4927591755986,0.4,0.8,0.6,0,1,0.66666667,0.5,18,NA,0.7,0.1,0.2,NA,NA,90.8887590680804,94.1912994384766,82.8176498413086,NA,NA,-0.973793574741909,9.13556957244873,-6.93649482727051,NA,NA,4.81128147670201,5.31027984619141,-3.1566801071167,NA,NA,0.586697306483984,-0.0633736774325371,0.229855183511972,NA,NA,8.38139009262834,-6.33736774325371,11.4927591755986,NA,0.57142857,0.66666667,0.6,0.5,1,0.66666667,0.3,1,95.8538208007812,-20.8646411895752,0,0,95.8538,1,1,"2024-06-18",0
"Garrett Cleavinger",17897,"2024-06-15","@ATL",12,2024,"TBR","A",30,0,0,27,1,0,0,0,0,0,0,0,1,7,3,3,3,1,1,0,0,0,0,1,9,9,27,1,1,0,1,2,2,0,1,0,0,0.14285714,0.14285714,0,5.90405561227636,9,0.5,4,0.5,0.38461538,17.1664797782898,9.83352022171021,7.19049659073353,697.569953576036,437.485998033173,177.036610333989,0.5,0.4,0.2,0.4,0,0.5,0,0,11,17,28,-0.0249839760363102,-0.0302519872784615,0.00526801124215126,-2.49300003051758,-0.253353655338287,0.0861714258790016,0.112399995326996,0.112399995326996,0,1,1,-0.101849533617496,-0.188083884350911,0,0,0.35714286,96.6,0.42857143,81.66666667,0.21428571,93.16666667,NA,-1.10707020759583,-1.09093046188354,0.311721593141556,-11.0707020759583,-9.09108718236287,5.1953598856926,0.23076923,0.66666667,0.46428571,0.66666667,0.8,0.76923077,0.53571429,0.42857143,0.10714286,3,1,1,1,1,3,5,0.6,0.2,0.2,0.2,0.2,0.6,18.3653604212538,38.09416,55.67027,37.20153,80,50.77474,80,61.1141,52.30528,58.13548,45.70898,42.04431,70.29181,55.53335,53.86396,62.58139,-0.21836,3.74955,93.38,59.68,48.64,112.86,137.92,143.16,125.44,99.92,117,97.48,121.7,145.78,109.39,95.8042857142857,105.504285714286,0.28571429,0.21428571,0.07142857,0.42857143,96.5875015258789,93.0666707356771,96.5999984741211,81.6416676839193,4.90602970123291,-0.0174165839950244,8.84957313537598,-8.39627965291341,8.1385326385498,5.77741241455078,6.12230587005615,-2.17677927017212,-1.03068408742547,0.31576119735837,-0.0350487045943737,-1.10915173962712,-12.8835510928184,5.2626866226395,-1.75243522971869,-9.24293116355936,0.16666667,0.6875,0.46428571,1,0.72727273,0.76923077,0.57142857,19.61904762,0.28571429,0.21428571,0.07142857,0.42857143,NA,96.7788619995117,93.250966389974,96.8096008300781,81.8475901285807,NA,4.55352735519409,-0.654171506563822,8.56431007385254,-9.14064280192057,NA,7.29469776153564,4.83775011698405,5.38961505889893,-3.26249917348226,NA,-1.03068408742547,0.31576119735837,-0.0350487045943737,-1.10915173962712,NA,-12.8835510928184,5.2626866226395,-1.75243522971869,-9.24293116355936,NA,0.16666667,0.6875,0.46428571,1,0.72727273,0.76923077,0.57142857,5,98.0061645507812,24.2398109436035,1,0.2,108.005,2,0.4,"2024-06-15",0
"Garrett Cleavinger",17897,"2024-06-12","CHC",12,2024,"TBR","H",30,0,1,54.0000563264481,1,0,0,0,0,0,0,1,0.1,4,1,2,2,1,1,0,1,0,0,1,27.000028163224,27.000028163224,27.000028163224,1,0,0,0,1,0,0,0,0,0,0.25,0.25,0,6.49179158401489,27.000028163224,0.5,6.00000625849423,0,0.625,54.1665329754907,-0.166476649042679,19.7025222453918,1395.14136239792,1384.52105752472,488.305399286514,0,0,0,1,0,1,0,0,7,8,15,-0.558765947818756,-0.58077198266983,0.022006006911397,-2.79099988937378,-0.306534886360168,1.77430009841919,0.805000007152557,1.61000001430511,0.429800003767014,1,1,-0.168385997414589,-0.146535896754604,0,1,0.2,96.33333333,0.33333333,84.6,0.46666667,90.85714286,NA,0.0480825006961823,-0.494971543550491,-1.35458397865295,1.60275002320607,-9.89943087100983,-19.3511996950422,0.27272727,0.5,0.33333333,0,0.5,0.2,0.26666667,1,0.26666667,1,0,0,0,0,1,1,1,0,0,0,0,1,45.7830989310396,32.24454,59.01501,31.6355,NA,NA,NA,20,45.03734,20,33.17274,48.78658,20,26.7896,53.27245,20,1.56739,6.42818,84.92,-5.52,-16.92,NA,NA,NA,118.812,64.8,78.98,114.74,65.9,80.02,110.133333333333,51.2493333333333,60.2853333333333,0.2,0.46666667,NA,0.33333333,96.5,90.9571446010045,NA,84.6200012207031,5.66521199544271,-2.15647070748465,NA,-6.78828125,9.19299697875977,4.09065355573382,NA,-0.145734965801239,0.0458075106143951,-1.35622820258141,NA,-0.505222719162703,1.52691702047984,-19.3746886083058,NA,-10.1044543832541,0.22222222,0.5,0.33333333,0,0.33333333,0.2,0.4,18.27272727,0.2,0.6,NA,0.2,NA,96.5020345052083,90.4793090820312,NA,81.782704671224,NA,5.92712338765462,-2.49388228522407,NA,-10.207213083903,NA,7.994447072347,2.0683896806505,NA,-3.10847663879395,NA,0.0458075106143951,-1.40151808783412,NA,-0.459932833909988,NA,1.52691702047984,-15.5724231981569,NA,-15.3310944636663,NA,0.3,0.4,0.33333333,0,0.5,0.2,0.33333333,1,102.182136535645,25.6127948760986,1,1,102.182,1,1,"2024-06-12",0
"Garrett Cleavinger",17897,"2024-06-11","CHC",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,0,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.1489231587868,76.9288520456552,2,0,1,0,0,0,0,0,0,2,2,-0.0958320051431656,-0.130291998386383,0.0344599932432175,-0.592000007629395,-0.0650192201137543,1.53620004653931,0.894199967384338,1.78839993476868,0.539799988269806,1,1,-0.0460159480571747,-0.0163665556792705,0,1,NA,NA,NA,NA,1,90,NA,NA,NA,-0.251867651939392,NA,NA,-12.5933825969696,1,1,1,1,1,1,0.5,1,0,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,1.3270541498211,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,42.08941,80,80,47.92606,80,-2.40425,0.47072,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.36,100.04,103.12,91.36,100.04,103.12,NA,1,NA,NA,NA,89.5999984741211,NA,NA,NA,-1.0119993686676,NA,NA,NA,4.23301696777344,NA,NA,NA,-0.256470188498497,NA,NA,NA,-12.8235094249249,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,89.6050491333008,NA,NA,NA,NA,-1.00348997116089,NA,NA,NA,NA,3.04323506355286,NA,NA,NA,NA,-0.256470188498497,NA,NA,NA,NA,-12.8235094249249,NA,NA,NA,NA,1,1,NA,1,1,1,2,101.814926147461,-1.58607697486877,0,0,104.246,2,1,"2024-06-11",0
"Garrett Cleavinger",17897,"2024-06-09","BAL",12,2024,"TBR","H",30,0,0,18,1,0,0,0,0,0,0,0,1,6,3,2,2,0,0,0,0,0,0,0,0,0,27,0,0.25,0,4,0,2,0,1,0,0,0,0,0,2.31606242325356,0,0.5,3,0.5,0.33333333,3.1664797782898,14.8335202217102,3.1664797782898,465.046635717358,79.1489231587868,76.9288520456552,4,0.333333333,0.666666666,0,0,0,0,0,5,11,16,-0.182533994317055,-0.20736400783062,0.024830000475049,-1.54799997806549,-0.170016467571259,0.838933348655701,0.919800043106079,0.919800043106079,0.216999992728233,1,1,-0.149205341935158,-0.0683733186456209,0,1,0.125,95.5,0.125,81.5,0.75,91.5,NA,-1.05526721477509,-0.325796663761139,0.0371299237012863,-52.7633607387543,-16.2898331880569,0.309416030844053,0.33333333,1,0.625,0.33333333,0.85714286,0.7,0.4375,0.33333333,0.1875,3,2,1,1,3,2,6,0.5,0.33333333,0.16666667,0.16666667,0.5,0.33333333,6.06181548778951,20,80,29.10722,80,63.87924,80,62.59769,50.76377,54.27818,61.02052,49.53151,50.16602,61.76372,56.72049,54.91728,-0.60543,3.16895,152.44,33.86,35.52,103.58,167.7,175.14,143.92,91.42,111.08,99.76,116.08,118.44,108.81125,111.085,115.88125,0.0625,0.75,0.0625,0.125,95.5,91.5250040690104,94.5,81.4000015258789,4.27845144271851,-0.550025264422099,9.45910167694092,-9.66620349884033,10.9965162277222,5.15588760375977,9.07739162445068,-1.54065525531769,-0.0380783230066299,0.0356765687465668,-1.02262139320374,-0.330847591161728,-3.80783230066299,0.297304739554723,-102.262139320374,-16.5423795580864,0.16666667,0.9,0.625,0,0.77777778,0.7,0.625,19.9,0.0625,0.75,0.0625,0.125,NA,95.5849990844727,91.5380655924479,94.5963973999023,81.404052734375,NA,4.51427984237671,-0.903090159098307,9.31962013244629,-10.0521755218506,NA,9.43605995178223,4.09058062235514,7.69575977325439,-3.03409481048584,NA,-0.0380783230066299,0.0356765687465668,-1.02262139320374,-0.330847591161728,NA,-3.80783230066299,0.297304739554723,-102.262139320374,-16.5423795580864,NA,0.25,0.75,0.625,0,0.77777778,0.7,0.75,6,91.0261637369792,-5.60167757670085,0,0,105.717,3,0.5,"2024-06-09",0
"Garrett Cleavinger",17897,"2024-06-05","@MIA",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0.333333333,0,3,2,0,0,1,0,0,0,0,0,5.37832908401489,0,0.4,2,0.4,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,79.1489231587868,152.159040742638,1.5,0,0.6,0.4,0,0,0,0,3,9,12,0.092399999499321,-0.0949400067329407,0.187340006232262,0.522000014781952,0.0519402995705605,2.01959991455078,1.74600005149841,1.74600005149841,1.88999998569489,1,1,0.00362860294990242,0.0421230327248661,1,0,0.08333333,97,0.16666667,81,0.75,91.88888889,NA,0,-0.0580911040306091,-0.195820987224579,0,-2.90455520153046,-2.17578874693976,0.25,1,0.75,1,0.875,0.88888889,0.66666667,1,0.08333333,2,3,0,3,1,1,5,0.4,0.6,0,0.6,0.2,0.2,1.09516504544363,80,71.23574,80,NA,NA,NA,20,69.49545,20,65.20754,51.07199,53.26148,63.61214,60.87177,49.53207,-0.72026,2.9967,71.92,325.74,297.96,NA,NA,NA,153.88,28.78,72.98,94.28,128.22,127.78,102.35,128.106666666667,132.828333333333,0.08333333,0.75,NA,0.16666667,97.3000030517578,91.7666693793403,NA,80.8499984741211,3.75601124763489,-0.967452579074436,NA,-11.6257390975952,9.610595703125,5.6343142191569,NA,-1.67316961288452,0,-0.201050620526075,NA,-0.0591252744197845,0,-2.23389578362306,NA,-2.95626372098923,0.25,1,0.75,1,0.875,0.88888889,0.66666667,19.14285714,0.08333333,0.75,NA,0.16666667,NA,97.8563995361328,92.3494533962674,NA,81.3940505981445,NA,3.76005005836487,-1.25813876258002,NA,-12.2987499237061,NA,8.36870956420898,4.4283086988661,NA,-3.55032014846802,NA,0,-0.201050620526075,NA,-0.0591252744197845,NA,0,-2.23389578362306,NA,-2.95626372098923,NA,0.25,1,0.75,1,0.875,0.88888889,0.66666667,5,78.530126953125,-10.8141571044922,1,0.2,98.2605,1,0.2,"2024-06-05",0
"Garrett Cleavinger",17897,"2024-06-02","@BAL",12,2024,"TBR","A",30,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,1,0,1,0,0,0,0,9,9,0,0,0,1,1,1,0,0,0,0,0,0.2,-0.2,8.77520908401489,0,0.333333333333333,2,0.333333333333333,1,9.16647977828979,-9.16647977828979,10.6784881845117,0,232.721955247809,263.80936394225,1,0.333333333,0.333333333,0.333333333,0,0,0,0,8,10,18,0.13570000231266,-0.3473199903965,0.483020007610321,0.467000007629395,0.0502150468528271,4.36920022964478,2.45600008964539,2.45600008964539,3.37400007247925,1,1,-0.0169062856584787,0.0479646018674598,1,0,0.05555556,97,0.5,84.55555556,0.44444444,91.125,NA,0.0572940893471241,0.159668475389481,-0.303711116313934,5.72940893471241,1.77409417099423,-3.79638895392418,0.27272727,0.57142857,0.38888889,1,0.75,0.85714286,0.38888889,0.8,0.05555556,2,0,1,0,3,0,3,0.66666667,0,0.33333333,0,1,0,14.1251314817224,NA,NA,NA,20,80,20,20,39.81685,20,49.89591,45.77672,43.08323,20,50.49712,20,3.6117,9.49464,NA,NA,NA,134.52,15.16,64.26,109.84,-36.52,-27.8666666666667,100.6,105.22,113.36,107.104444444444,29.3466666666667,40.0188888888889,NA,0.44444444,0.05555556,0.5,NA,91.1750030517578,96.9000015258789,84.3666653103299,NA,-1.34837472438812,9.69384479522705,-6.58877775404188,NA,4.13211965560913,5.35532474517822,-1.25005149841309,NA,-0.30914593487978,0.057969942688942,0.158247344195843,NA,-3.86432418599725,5.7969942688942,1.75830382439825,0.27272727,0.57142857,0.38888889,1,0.75,0.85714286,0.38888889,23.30769231,NA,0.61111111,0.05555556,0.33333333,NA,NA,90.7663074840199,96.7473983764648,81.1542154947917,NA,NA,-2.08566214821555,9.97196006774902,-9.63662147521973,NA,NA,2.0202654058283,4.60374021530151,-4.0056266784668,NA,NA,0.13255713135004,0.057969942688942,-0.283455722033978,NA,NA,1.20506483045491,5.7969942688942,-4.72426203389963,NA,0.33333333,0.5,0.38888889,0.75,1,0.85714286,0.33333333,3,87.8373413085938,18.923210144043,0,0,96.9429,1,0.33333333,"2024-06-02",0
"Garrett Cleavinger",17897,"2024-05-30","OAK",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.9579124624459,64.7888072114456,1,0,0.5,0.5,0,0,0,0,2,7,9,0.302587985992432,-0.00524649955332279,0.307834506034851,1.057000041008,0.116090066730976,3.88686680793762,2.70020008087158,2.70020008087158,2.70020008087158,1,1,0.0663875266909599,0.0114612911214995,1,0,0.11111111,97,0.66666667,86.66666667,0.22222222,91.5,NA,-0.0373910665512085,0.687780737876892,0.0778313875198364,-3.73910665512085,11.4630122979482,3.89156937599182,0.5,0.8,0.66666667,1,0.25,0.5,0.55555556,1,0.33333333,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,-0.356967211218104,20,36.62071,20,NA,NA,NA,48.18109,41.3846,60.28949,77.04776,52.3977,46.20502,46.114,47.88034,43.20672,0.36683,4.62734,113.78,40.26,10.12,NA,NA,NA,118.713333333333,110.206666666667,126.126666666667,106.02,117.8,125.62,115.344444444444,104.122222222222,113.124444444444,0.11111111,0.22222222,NA,0.66666667,97.0999984741211,91.4000015258789,NA,86.6166687011719,3.98577046394348,-2.01928567886353,NA,-5.15823841094971,8.24969005584717,3.68127536773682,NA,-0.201053400834401,-0.0380783230066299,0.0787287354469299,NA,0.696073312312365,-3.80783230066299,3.9364367723465,NA,11.6012218718727,0.5,0.8,0.66666667,1,0.25,0.5,0.55555556,22.66666667,0.11111111,0.22222222,NA,0.66666667,NA,97.0807037353516,91.4280548095703,NA,86.61865234375,NA,4.32290983200073,-2.39574503898621,NA,-5.52231661478678,NA,7.72435998916626,2.63042998313904,NA,-1.57768281300863,NA,-0.0380783230066299,0.0787287354469299,NA,0.696073312312365,NA,-3.80783230066299,3.9364367723465,NA,11.6012218718727,NA,0.5,0.8,0.66666667,1,0.25,0.5,0.55555556,2,96.3531494140625,14.7301597595215,0,0,99.682,1,0.5,"2024-05-30",0
"Garrett Cleavinger",17897,"2024-05-29","OAK",12,2024,"TBR","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-23.233098233895,-22.5814263197472,0,1,0,0,0,0,1,9,5,15,20,0.0835719928145409,0,0.0835719928145409,0.451999992132187,0.0496430546045303,1.13373327255249,1.53139996528625,1.53139996528625,2.13420009613037,1,1,0.0739050731062889,-0.000191092192253772,1,0,0.35,96.14285714,0.25,82.4,0.4,89.875,NA,0.334335446357727,-0.162708014249802,0.652436673641205,4.77622066225324,-3.25416028499603,8.15545842051506,0.5,0.9,0.7,0.6,1,0.85714286,0.5,0.66666667,0.1,1,0,0,0,0,1,1,1,0,0,0,0,1,1.73416323008153,80,63.43892,75.35301,NA,NA,NA,51.90867,60.61716,66.04088,68.70362,30.13462,63.81652,80,53.44421,76.7081,-1.8334,1.32699,112,114.08,111.76,NA,NA,NA,153.96,93.004,112.428,127.02,107.68,117.32,128.498,106.251,114.151,0.35,0.4,NA,0.25,96,89.875,NA,82.5200012207031,4.1270809173584,-1.65085780620575,NA,-9.73123397827148,10.132561819894,3.68536710739136,NA,-0.909038257598877,0.339123878628016,0.660243812948465,NA,-0.165952578186989,4.84462683754308,8.25304766185582,NA,-3.31905156373978,0.42857143,0.84615385,0.7,0.33333333,1,0.85714286,0.65,19.47058824,0.35,0.05,NA,0.6,NA,95.979727608817,90.9749984741211,NA,86.6885884602865,NA,4.13243729727609,-0.213764995336533,NA,-5.47670873006185,NA,8.98678588867188,6.12544012069702,NA,-0.0867249369621277,NA,0.339123878628016,0.057969942688942,NA,0.436321292072535,NA,4.84462683754308,5.7969942688942,NA,3.63601076727112,NA,0.5,0.83333333,0.7,0.5,1,0.85714286,0.6,1,82.8676605224609,10.5559701919556,0,0,82.8677,0,0,"2024-05-29",0
"Garrett Cleavinger",17897,"2024-05-26","KCR",12,2024,"TBR","H",30,1,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.9579124624459,64.7888072114456,2,0,0.666666666,0.333333333,0,0,4,36,3,11,14,0.0499820113182068,-0.0452519878745079,0.0952339991927147,0.452000021934509,0.0496430546045303,1.06054997444153,0.919800043106079,0.919800043106079,0.802600026130676,1,1,0.0115863904356956,0.03554199815771,0,0,0.28571429,95.25,0.35714286,80,0.35714286,90,NA,0.243491649627686,-0.776338934898376,0.502945065498352,6.08729124069214,-15.5267786979675,10.058901309967,0.57142857,0.71428571,0.64285714,1,0.8,0.88888889,0.5,0.75,0.07142857,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,0.0342548330697178,75.26836,56.71448,80,NA,NA,NA,80,56.20643,80,80,54.86824,69.35223,80,58.94162,80,-2.9195,-0.30216,109.72,151.36,153.64,NA,NA,NA,150.46,163.58,188.94,85.34,138.24,137.4,115.562857142857,151.038571428571,160.447142857143,0.28571429,0.35714286,NA,0.35714286,95.4000015258789,90.0599975585938,NA,79.8199951171875,4.091796875,-1.41192760467529,NA,-10.7965858459473,9.17109966278076,3.53462066650391,NA,-1.26462163925171,0.246324617415667,0.508716508746147,NA,-0.783850815147161,6.15811543539166,10.1743301749229,NA,-15.6770163029432,0.6,0.66666667,0.64285714,1,0.83333333,0.88888889,0.64285714,18.3,0.28571429,NA,NA,0.71428571,NA,95.3902740478516,NA,NA,84.9135803222656,NA,4.07060241699219,NA,NA,-6.44322662353516,NA,8.17450523376465,NA,NA,-0.260714364051819,NA,0.246324617415667,NA,NA,-0.275134306401014,NA,6.15811543539166,NA,NA,-2.75134306401014,NA,0.6,0.66666667,0.64285714,1,0.83333333,0.88888889,0.64285714,3,84.9181976318359,9.87786738077799,0,0,92.2007,0,0,"2024-05-26",0
