"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxCU%","pfxKC%","pfxCH%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxvCU","pfxvKC","pfxvCH","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwCU","pfxwKC","pfxwCH","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFC%","piSI%","piSL%","pivCH","pivCU","pivFC","pivSI","pivSL","piCH-X","piCU-X","piFC-X","piSI-X","piSL-X","piCH-Z","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCH","piwCU","piwFC","piwSI","piwSL","piwCH/C","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"David Robertson",8241,"2024-07-13","@HOU",13,2024,"TEX","A",39,1,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,3,13.5,0,4.5,3,0,0,1,2,1,0,0,0,0,0.42857143,0,0.42857143,1.17711684264457,0,0.142857142857143,0.5,0.25,1,0.166479778289795,-0.166479778289795,1.67848818451166,0,2.26073042371058,39.911237620095,0.5,0.25,0.25,0.5,0,0,1,4.5,10,20,30,0.236356005072594,-0.0282120127230883,0.264568001031876,0.953999996185303,0.101112872362137,1.67999994754791,2.01609992980957,1.79739999771118,4.36679983139038,1,1,0.130534544587135,0.0101535580628518,1,0,NA,NA,NA,NA,0.6,94.05555556,0.4,85.66666667,NA,NA,NA,NA,NA,0.499079525470734,0.525001645088196,NA,NA,NA,2.77266403039296,4.3750137090683,NA,0.3125,0.71428571,0.5,0.6,1,0.86666667,0.46666667,0.71428571,0.06666667,2,2,0,1,1,2,4,0.5,0.5,0,0.25,0.25,0.5,0.653972752700065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.65409,54.17708,39.13131,77.4594,47.6155,61.83022,64.24835,53.29886,51.96218,-0.75979,2.93741,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.4,95.14,106.08,116.02,140.42,163.8,114.572,122.308,140.712,NA,0.6,NA,NA,NA,0.4,NA,NA,93.9944458007812,NA,NA,NA,85.5333353678385,NA,NA,-0.738124847412109,NA,NA,NA,2.06492201487223,NA,NA,10.6592661539714,NA,NA,NA,-5.43873151143392,NA,NA,0.546385817229748,NA,NA,NA,0.518473289906979,NA,NA,3.03547676238749,NA,NA,NA,4.32061074922482,NA,0.35714286,0.625,0.5,0.6,1,0.86666667,0.53333333,19.08695652,NA,0.4,0.6,NA,NA,NA,85.3761901855469,93.842522515191,NA,NA,NA,2.93296909332275,0.0996928281254238,NA,NA,NA,-7.53064727783203,9.18116845024957,NA,NA,NA,0.518473289906979,0.546385817229748,NA,NA,NA,4.32061074922482,3.03547676238749,NA,NA,0.30769231,0.64705882,0.5,0.5,0.90909091,0.8,0.56666667,4,95.9687805175781,3.19471645355225,1,0.25,105.627,2,0.5,"2024-07-13",0
"David Robertson",8241,"2024-07-09","@LAA",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,26.7546194325921,102.403901559937,0,0,0,1,0,0,0,0,5,9,14,0.142618000507355,0,0.142618000507355,0.508000016212463,0.0515474379062653,1.86699998378754,2.48420000076294,2.48420000076294,3.48819994926453,1,1,0.0764679461717606,-7.90861043763469e-05,1,0,NA,NA,0.07142857,87,0.78571429,94.36363636,0.14285714,85.5,NA,NA,NA,NA,0.214809954166412,0.524721145629883,0.0151102766394615,NA,NA,21.4809954166412,4.77019223299893,0.755513831973076,NA,0.28571429,0.42857143,0.35714286,1,0.66666667,0.8,0.5,0.66666667,0.07142857,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,-0.518289858248383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,79.97708,20,73.43386,47.99424,80,57.19663,57.34018,42.4962,58.34649,60.83807,44.63428,-0.39313,3.4874,NA,NA,NA,NA,NA,NA,119,-14.26,-19.5,100.16,108.88,114.08,114,99.84,116.22,112.38,92.9814285714286,106.22,NA,0.78571429,NA,0.07142857,NA,0.14285714,NA,NA,94.3636363636364,NA,86.9000015258789,NA,85.6500015258789,NA,NA,-0.50690746307373,NA,4.71188974380493,NA,3.02148103713989,NA,NA,9.72626980868253,NA,-0.640544533729553,NA,-6.56435775756836,NA,NA,0.530519016087055,NA,0.217751413583755,NA,0.0151214338839054,NA,NA,4.82290014624596,NA,21.7751413583755,NA,0.756071694195271,NA,0,0.55555556,0.35714286,NA,0.8,0.8,0.64285714,18.45454545,NA,0.14285714,0.78571429,NA,0.07142857,NA,85.8072967529297,94.5488503196023,NA,87.1159973144531,NA,4.0004301071167,0.439964207735929,NA,5.66969013214111,NA,-8.19014549255371,8.42958623712713,NA,-2.00137996673584,NA,0.0151214338839054,0.530519016087055,NA,0.217751413583755,NA,0.756071694195271,4.82290014624596,NA,21.7751413583755,0,0.55555556,0.35714286,NA,0.8,0.8,0.64285714,2,91.2462692260742,39.5436019897461,0,0,103.052,1,0.5,"2024-07-09",0
"David Robertson",8241,"2024-07-08","@LAA",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-71.2210898977969,-72.3367211985741,0,0,0,0,0,0,0,0,2,4,6,0.0386159978806973,0,0.0386159978806973,0.776000022888184,0.0787417590618134,1.45539999008179,0.727699995040894,1.45539999008179,0.337000012397766,1,1,0.0265329107642174,-1.25316521049079e-10,0,0,NA,NA,0.16666667,86,0.5,93.33333333,0.33333333,86,NA,NA,NA,NA,0,-0.022280789911747,0.288593381643295,NA,NA,0,-0.742692997058233,14.4296690821648,NA,0.6,1,0.66666667,0.66666667,1,0.75,0.16666667,NA,0.16666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81352220843792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.03132,65.12226,79.73172,26.08648,71.96291,20,20,33.92908,20,20,60.60319,20,2.41481,7.69931,NA,NA,NA,NA,NA,NA,159.36,83.8,126.66,111.64,76.9,102.16,120.46,35.02,45.24,124.003333333333,57.11,77.7833333333333,NA,0.5,NA,0.16666667,NA,0.33333333,NA,NA,93.4666646321615,NA,85.5999984741211,NA,85.8499984741211,NA,NA,-0.769626379013062,NA,6.23994493484497,NA,2.52884340286255,NA,NA,10.7414855957031,NA,5.32852935791016,NA,-5.98372459411621,NA,NA,-0.0229568891227245,NA,0,NA,0.280819818377495,NA,NA,-0.765229637424151,NA,0,NA,14.0409909188747,NA,0.5,1,0.66666667,0.5,1,0.75,0.33333333,23.6,NA,0.33333333,0.5,NA,0.16666667,NA,86.0343017578125,93.6382039388021,NA,85.761100769043,NA,3.58678483963013,0.255592664082845,NA,7.53767013549805,NA,-7.60029983520508,9.57963689168294,NA,3.84079003334045,NA,0.280819818377495,-0.0229568891227245,NA,0,NA,14.0409909188747,-0.765229637424151,NA,0,0.5,1,0.66666667,0.5,1,0.75,0.33333333,0,NA,NA,0,NA,NA,0,NA,"2024-07-08",0
"David Robertson",8241,"2024-07-06","TBR",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,75.742397450355,152.159040742638,0.5,0,0.333333333,0.666666666,0.5,0,0,0,2,7,9,0.119364023208618,0,0.119364023208618,0.49099999666214,0.0509864985942841,1.58026671409607,2.15520000457764,2.15520000457764,2.85559988021851,1,1,0.0756864473223686,-0.000152347828982935,1,0,NA,NA,NA,NA,0.55555556,93.2,0.44444444,85,NA,NA,NA,NA,NA,0.210744827985764,0.500986933708191,NA,NA,NA,4.21489655971527,12.5246733427048,NA,0.33333333,0.83333333,0.66666667,1,1,1,0.66666667,0.66666667,0,1,2,0,1,0,2,3,0.33333333,0.66666667,0,0.33333333,0,0.66666667,-0.140846050329968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.97686,54.42994,80,56.59291,32.4123,56.29995,68.06634,46.44512,77.63181,-0.99698,2.58162,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.4,137.5,141.88,121.62,108.92,116.86,112.633333333333,121.622222222222,127.98,NA,0.55555556,NA,NA,NA,0.44444444,NA,NA,93.0200012207031,NA,NA,NA,84.5749969482422,NA,NA,-1.12021780014038,NA,NA,NA,2.50751328468323,NA,NA,10.4123397827148,NA,NA,NA,-6.60543537139893,NA,NA,0.213111955672503,NA,NA,NA,0.507156688719988,NA,NA,4.26223911345005,NA,NA,NA,12.6789172179997,NA,0.33333333,0.83333333,0.66666667,1,1,1,0.66666667,16.33333333,NA,0.44444444,0.55555556,NA,NA,NA,84.59375,93.0251220703125,NA,NA,NA,3.55370759963989,-0.0991998553276062,NA,NA,NA,-8.09270000457764,9.20035400390625,NA,NA,NA,0.507156688719988,0.213111955672503,NA,NA,NA,12.6789172179997,4.26223911345005,NA,NA,0.33333333,0.83333333,0.66666667,1,1,1,0.66666667,3,94.9397379557292,31.6811345418294,0,0,95.7394,1,0.33333333,"2024-07-06",0
"David Robertson",8241,"2024-07-05","TBR",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,1,0,1.1,6,1,0,0,0,0,0,0,1,0,2,13.5000032186516,0,6.75000160932579,2,0,0,2,1,1,0,0,0,0,0.33333333,0,0.33333333,1.64500686612628,0,0.166666666666667,0.750000178813977,0.25,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,2.26071290431176,30.5074529652481,2,0.25,0.5,0.25,0,0,0,0,6,17,23,0.0837439969182014,-0.0476559698581696,0.13139995932579,0.921999990940094,0.0957424715161324,0.981199979782104,1.12386667728424,1.64039993286133,0.737200021743774,1,1,0.0158474445343018,0.0695011068759811,1,0,NA,NA,0.04347826,84,0.73913043,93.17647059,0.2173913,84.6,NA,NA,NA,NA,-0.0344077162444592,1.11332929134369,-0.746862888336182,NA,NA,-3.44077162444592,6.54899583143346,-14.9372577667236,NA,0.36363636,0.66666667,0.52173913,0.5,0.625,0.58333333,0.52173913,0.66666667,0.2173913,0,2,2,0,3,1,4,0,0.5,0.5,0,0.75,0.25,1.47811701230644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,37.41803,20,20,58.83461,22.78507,72.15814,56.06322,57.84317,55.50929,59.42196,43.88107,-0.21686,3.7518,NA,NA,NA,NA,NA,NA,89.76,36.48,37.3,122.68,48.08,59.86,110.2,117.76,134.32,112.024347826087,99.0782608695652,113.914782608696,NA,0.73913043,NA,0.04347826,NA,0.2173913,NA,NA,93.1235279756434,NA,84.4000015258789,NA,84.5400024414062,NA,NA,0.392697137944839,NA,2.29668354988098,NA,2.712180519104,NA,NA,10.6013399011949,NA,-1.54156172275543,NA,-7.44702072143555,NA,NA,1.1272693015635,NA,-0.0350487045943737,NA,-0.247323226183653,NA,NA,6.63099589155001,NA,-3.50487045943737,NA,-4.94646452367306,NA,0.4,0.61538462,0.52173913,0.5,0.625,0.58333333,0.56521739,19.47058824,NA,0.26086957,0.73913043,NA,NA,NA,84.5061848958333,93.1310963350184,NA,NA,NA,3.91931502024333,1.3689780515783,NA,NA,NA,-8.21482149759928,9.51625240550322,NA,NA,NA,-0.282371930778027,1.1272693015635,NA,NA,NA,-4.70619884630044,6.63099589155001,NA,NA,0.4,0.61538462,0.52173913,0.5,0.625,0.58333333,0.56521739,4,85.4944076538086,10.4811677932739,0,0,104.421,1,0.25,"2024-07-05",0
"David Robertson",8241,"2024-06-29","@BAL",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,75.742397450355,76.9288520456552,1,0,1,0,0,0,0,0,1,2,3,0.0241400115191936,0,0.0241400115191936,0.41499999165535,0.0446236543357372,0.956000030040741,0.47800001502037,0.956000030040741,NA,0,1,0.0252510569989681,2.82028924519784e-10,0,0,NA,NA,NA,NA,0.66666667,95.5,0.33333333,86,NA,NA,NA,NA,NA,0.0151102766394615,0.196974962949753,NA,NA,NA,0.755513831973076,19.6974962949753,NA,0.5,0,0.33333333,1,NA,1,0.33333333,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1.38141767691463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,42.26604,20,41.2552,51.82081,34.46543,20,49.36776,20,2.36062,7.61802,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.52,36.32,40,101.76,87.26,94.24,100.346666666667,70.28,76.16,NA,0.66666667,NA,NA,NA,0.33333333,NA,NA,95.5,NA,NA,NA,86.0999984741211,NA,NA,-0.418316185474396,NA,NA,NA,1.64290297031403,NA,NA,9.7159252166748,NA,NA,NA,-4.64577865600586,NA,NA,0.0151214338839054,NA,NA,NA,0.199618250131607,NA,NA,0.756071694195271,NA,NA,NA,19.9618250131607,NA,0.5,0,0.33333333,1,NA,1,0.33333333,18.5,NA,0.33333333,0.66666667,NA,NA,NA,85.7789993286133,95.2175445556641,NA,NA,NA,1.80971002578735,0.348111510276794,NA,NA,NA,-5.80719995498657,8.69358444213867,NA,NA,NA,0.199618250131607,0.0151214338839054,NA,NA,NA,19.9618250131607,0.756071694195271,NA,NA,0.5,0,0.33333333,1,NA,1,0.33333333,1,80.4468536376953,5.78654909133911,0,0,80.4469,0,0,"2024-06-29",0
"David Robertson",8241,"2024-06-26","@MIL",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,51.2485084414735,52.0512824543046,1,0,1,0,0,0,0,0,5,8,13,0.106562003493309,-0.0639179944992065,0.170479997992516,0.499000012874603,0.0512583404779434,2.1648998260498,1.80939996242523,1.80939996242523,2.25880002975464,1,1,0.0402361080050468,0.0089864944503046,1,0,NA,NA,NA,NA,0.69230769,93.66666667,0.30769231,84.5,NA,NA,NA,NA,NA,0.284498244524002,0.251480519771576,NA,NA,NA,3.16109160582225,6.2870129942894,NA,0.14285714,0.5,0.30769231,1,0.66666667,0.75,0.46153846,0.75,0.07692308,0,1,0,1,0,0,1,0,1,0,1,0,0,1.53244283571905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.96851,44.93062,21.29841,52.99422,44.67497,49.68959,40.14641,46.99739,34.09423,0.73758,5.18346,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.72,36.76,51.1,116.14,74.64,91.66,112.010769230769,62.9846153846154,79.18,NA,0.69230769,NA,NA,NA,0.30769231,NA,NA,93.6333346896701,NA,NA,NA,84.3249969482422,NA,NA,-0.475554625193278,NA,NA,NA,2.50554251670837,NA,NA,10.1373553805881,NA,NA,NA,-6.04333829879761,NA,NA,0.284471470862627,NA,NA,NA,0.253492936491966,NA,NA,3.16079412069586,NA,NA,NA,6.33732341229916,NA,0.16666667,0.42857143,0.30769231,1,0.66666667,0.75,0.53846154,19.11111111,NA,0.30769231,0.69230769,NA,NA,NA,84.3047027587891,93.6077677408854,NA,NA,NA,3.01473236083984,0.0609127879142761,NA,NA,NA,-7.30137491226196,9.01124233669705,NA,NA,NA,0.253492936491966,0.284471470862627,NA,NA,NA,6.33732341229916,3.16079412069586,NA,NA,0.16666667,0.42857143,0.30769231,1,0.66666667,0.75,0.53846154,1,52.9498710632324,-75.4785842895508,0,0,52.9499,0,0,"2024-06-26",0
"David Robertson",8241,"2024-06-22","KCR",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.2331585851709,-22.5814263197472,1,0,1,0,0,0,5,45,4,10,14,0.119364023208618,0,0.119364023208618,0.49099999666214,0.0509864985942841,1.58026671409607,2.15520000457764,2.15520000457764,0.068400003015995,1,1,0.0756864473223686,-0.000152347828982935,1,0,NA,NA,NA,NA,0.71428571,93.3,0.28571429,84.25,NA,NA,NA,NA,NA,0.49519544839859,0.238197267055511,NA,NA,NA,4.9519544839859,5.95493167638779,NA,0.28571429,0.28571429,0.28571429,0.5,1,0.75,0.5,0.66666667,0.07142857,0,1,0,0,1,0,1,0,1,0,0,1,0,-1.60316605606801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.55734,68.50852,62.76442,64.22895,40.28186,55.35901,65.60553,55.04747,60.49647,-0.8441,2.81094,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.38,96.62,112.92,136.18,99.74,120.84,134.522857142857,98.8485714285714,118.577142857143,NA,0.71428571,NA,NA,NA,0.28571429,NA,NA,93.3599975585937,NA,NA,NA,84.3250045776367,NA,NA,-0.695136499404907,NA,NA,NA,2.95071840286255,NA,NA,10.9286010742188,NA,NA,NA,-7.62999725341797,NA,NA,0.500654872506857,NA,NA,NA,0.241167291998863,NA,NA,5.00654872506857,NA,NA,NA,6.02918229997158,NA,0.2,0.33333333,0.28571429,0,1,0.75,0.64285714,18.45454545,NA,0.28571429,0.71428571,NA,NA,NA,84.5661010742188,93.5947998046875,NA,NA,NA,3.9283549785614,0.38890495300293,NA,NA,NA,-8.98766994476318,9.88108978271484,NA,NA,NA,0.241167291998863,0.500654872506857,NA,NA,NA,6.02918229997158,5.00654872506857,NA,NA,0.2,0.33333333,0.28571429,0,1,0.75,0.64285714,1,102.758949279785,-0.791952073574066,0,0,102.759,1,1,"2024-06-22",0
"David Robertson",8241,"2024-06-21","KCR",13,2024,"TEX","H",39,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,1,27.000028163224,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.83352648020443,2.83352648020443,-2.83352648020443,0,-71.2210898977969,-72.3367211985741,0,0,0,0,0,0,0,0,1,3,4,0.0197319928556681,0,0.0197319928556681,0.430999994277954,0.044755969196558,0.758799970149994,0.379399985074997,0.758799970149994,0.333600014448166,1,1,0.0260042082518339,5.40856991138039e-10,0,0,NA,NA,NA,NA,0.75,93.33333333,0.25,85,NA,NA,NA,NA,NA,0.209018498659134,0.0572940893471241,NA,NA,NA,6.9672832886378,5.72940893471241,NA,0.5,1,0.75,0,0.5,0.33333333,0.5,NA,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.81352220843792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.84082,51.37576,70.16045,36.24885,46.91021,24.41369,45.34044,51.49457,26.02584,0.41489,4.69943,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.1,153.02,148.92,131.74,90.28,112.68,121.33,105.965,121.74,NA,0.75,NA,NA,NA,0.25,NA,NA,93.0666707356771,NA,NA,NA,85,NA,NA,1.26411684354146,NA,NA,NA,1.32993865013123,NA,NA,10.0176944732666,NA,NA,NA,-7.19210910797119,NA,NA,0.211249623447657,NA,NA,NA,0.057969942688942,NA,NA,7.04165411492189,NA,NA,NA,5.7969942688942,NA,0.5,1,0.75,0,0.5,0.33333333,0.5,24.66666667,NA,0.25,0.75,NA,NA,NA,85.2974014282227,93.3482055664062,NA,NA,NA,2.01291990280151,1.98691940307617,NA,NA,NA,-8.41166973114014,9.17178599039713,NA,NA,NA,0.057969942688942,0.211249623447657,NA,NA,NA,5.7969942688942,7.04165411492189,NA,NA,0.5,1,0.75,0,0.5,0.33333333,0.5,0,NA,NA,0,NA,NA,0,NA,"2024-06-21",0
"David Robertson",8241,"2024-06-18","NYM",13,2024,"TEX","H",39,0,0,13.5000032186516,1,0,0,0,0,0,0,1,1.1,7,3,2,2,0,0,0,0,0,0,3,20.2500048279774,0,20.2500048279774,3,0,0,3,0,1,0,0,0,0,0.42857143,0,0.42857143,0.122341334498648,0,0.428571428571429,2.25000053644193,0.75,0.33333333,-1.33352129459407,14.8335245132457,-1.33352129459407,335.059170684139,-34.4801293687099,-35.0202378061654,3,0.25,0.75,0,0,0,0,0,11,19,30,-0.221099972724915,-0.456303954124451,0.235203966498375,-1.26699995994568,-0.131568014621735,2.40817141532898,2.18813347816467,3.69000005722046,2.7532000541687,1,1,-0.120363973081112,0.0285515832663652,0,1,0.06666667,93.5,NA,NA,0.6,94.05555556,0.33333333,85.7,NA,NA,NA,-0.00848141312599182,NA,-0.695941150188446,0.134610995650291,NA,-0.424070656299591,NA,-3.86633972326914,1.34610995650291,NA,0.1875,0.57142857,0.36666667,0.33333333,0.875,0.72727273,0.46666667,0.71428571,0.1,1,3,0,0,1,3,4,0.25,0.75,0,0,0.25,0.75,0.815556547279968,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,80,20,NA,NA,NA,68.52468,63.88746,61.59888,80,50.90132,68.96041,74.01602,61.3513,67.63079,-1.36662,2.02716,NA,NA,NA,102.3,68.88,69.14,NA,NA,NA,108,115,128.26,136.06,135.56,163.9,124.456,124.261333333333,145.702666666667,NA,0.6,0.06666667,NA,NA,0.33333333,NA,NA,94.0111083984375,93.5,NA,NA,85.6099975585937,NA,NA,0.345735523435805,-10.3143768310547,NA,NA,2.75890808105469,NA,NA,10.3863508436415,8.12316226959229,NA,NA,-6.4692512512207,NA,NA,-0.703759346157312,-0.00895778834819794,NA,NA,0.133943241089582,NA,NA,-3.9097741453184,-0.447889417409897,NA,NA,1.33943241089582,NA,0.09090909,0.52631579,0.36666667,0,0.8,0.72727273,0.63333333,22.69565217,NA,0.33333333,0.6,0.06666667,NA,NA,85.8468078613281,94.2569037543403,93.7586059570312,NA,NA,3.73159599304199,1.26297855377197,-9.55003547668457,NA,NA,-7.76226272583008,9.22486792670356,6.4624547958374,NA,NA,0.133943241089582,-0.703759346157312,-0.00895778834819794,NA,NA,1.33943241089582,-3.9097741453184,-0.447889417409897,NA,0.09090909,0.52631579,0.36666667,0,0.8,0.72727273,0.63333333,4,102.287033081055,-4.58567142486572,0,0,105.95,4,1,"2024-06-18",0
"David Robertson",8241,"2024-06-13","@LAD",13,2024,"TEX","A",39,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,1,0,0,3,27,0,9,3,0,0,1,0,0,0,0,0,0,0.6,0,0.6,-0.0213109159851073,0,0.25,1,1,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.26073042371058,2.29614327160339,1,0,1,0,0,0,0,0,5,15,20,0.0846400111913681,-0.249119997024536,0.333759993314743,0.477999955415726,0.0505820140242577,3.25119996070862,1.66600000858307,1.66600000858307,1.76600003242493,1,1,-0.0168783292174339,0.0429117975412095,1,0,0.1,95.5,NA,NA,0.6,94.33333333,0.3,86.66666667,NA,NA,NA,-0.0680971443653107,NA,0.524925768375397,-0.465297043323517,NA,-3.40485721826553,NA,4.37438140312831,-7.75495072205861,NA,0.375,0.66666667,0.55,0.33333333,0.875,0.72727273,0.6,1,0.15,0,1,0,0,0,1,1,0,1,0,0,0,1,0.396857969754426,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.45309,50.07378,74.69106,NA,NA,NA,36.55831,60.74963,33.09395,80,50.68683,76.35222,70.3338,56.92318,69.95272,-1.13785,2.37032,NA,NA,NA,93.82,121.06,114.14,NA,NA,NA,131.94,76.64,100.54,119.2,118.94,129.44,120.484,106.462,119.24,NA,0.6,0.1,NA,NA,0.3,NA,NA,94.25,95.6499938964844,NA,NA,86.4666646321615,NA,NA,-0.845280647277832,-9.17752552032471,NA,NA,1.54660113652547,NA,NA,9.92086092631022,7.65661811828613,NA,NA,-4.37765884399414,NA,NA,0.530587583780289,-0.0693691074848175,NA,NA,-0.487325664609671,NA,NA,4.42156319816907,-3.46845537424088,NA,NA,-8.12209441016118,NA,0.42857143,0.61538462,0.55,0.33333333,0.875,0.72727273,0.65,24.26666667,NA,0.3,0.6,0.1,NA,NA,86.537353515625,94.3677164713542,95.7431030273438,NA,NA,2.54180955886841,0.0953836540381114,-8.37248039245605,NA,NA,-5.92528343200684,8.71470642089844,6.34558486938477,NA,NA,-0.487325664609671,0.530587583780289,-0.0693691074848175,NA,NA,-8.12209441016118,4.42156319816907,-3.46845537424088,NA,0.5,0.57142857,0.55,0.33333333,0.875,0.72727273,0.7,1,88.16943359375,3.23972511291504,0,0,88.1694,0,0,"2024-06-13",0
