"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSL%","pivFA","pivFC","pivSL","piFA-X","piFC-X","piSL-X","piFA-Z","piFC-Z","piSL-Z","piwFA","piwFC","piwSL","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Ryan Fernandez",24862,"2024-06-22","SFG",28,2024,"STL","H",26,0,0,0,1,0,0,0,0,0,1,0,1.1,6,2,0,0,0,0,0,0,0,0,0,0,0,13.5000032186516,0,0,0,3,1,2,0,0,0,0,0,0,0,4.72206241920756,0,0.333333333333333,1.50000035762795,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.30048635332443,0,79.6352116744142,105.713847832508,3,0.333333333,0.5,0.166666666,0,0,2,13.5000032186516,10,10,20,0.0304440408945084,-0.0194999892264605,0.049944031983614,0.699999988079071,0.0738396644592285,0.400333315134048,0.397466659545898,0.688399970531464,0.149199992418289,1,1,0.008586211130023,0.0674605222883896,0,0,0.55,95.18181818,0.2,87.25,0.25,91,NA,-0.601297318935394,0.299192100763321,0.376790583133698,-5.46633926304904,7.47980251908302,7.53581166267395,0.21428571,0.66666667,0.35,1,1,1,0.3,0.33333333,0,2,2,2,2,3,1,6,0.33333333,0.33333333,0.33333333,0.33333333,0.5,0.16666667,5.9612520607011,76.67088,57.79569,80,NA,NA,NA,29.25292,37.07762,27.31806,28.79118,57.71648,23.80368,58.89593,48.11797,60.02679,-0.42726,3.4362,91.54,160.26,168.66,NA,NA,NA,94.92,86.7,109.72,104.12,31.44,52.94,94.901,116.106,130.781,0.55,0.2,NA,0.25,95.0545432350852,91.4250030517578,NA,87.3599975585937,-3.93173911354759,1.97501397132874,NA,0.989883995056152,9.4657773104581,6.31850910186768,NA,2.57332859039307,-0.611230075359344,0.165800299495459,NA,0.518131125718355,-5.55663704872131,4.14500748738647,NA,10.3626225143671,0.11111111,0.54545455,0.35,1,1,1,0.55,15.35714286,0.55,0.2,0.25,95.448564009233,91.7868270874023,87.7417236328125,-3.81667085127397,2.36406993865967,1.22841739654541,8.66893005371094,5.89321231842041,1.63742618560791,-0.611230075359344,0.165800299495459,0.518131125718355,-5.55663704872131,4.14500748738647,10.3626225143671,0.11111111,0.54545455,0.35,1,1,1,0.55,6,81.164794921875,-5.31203778584798,0,0,109.749,1,0.16666667,"2024-06-22",0
"Ryan Fernandez",24862,"2024-06-19","@MIA",28,2024,"STL","A",26,0,1,13.500014081612,1,0,0,0,0,0,0,0,0.2,4,2,1,1,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.5,3.00000312924711,0.5,0.5,3.1664797782898,10.3335343033222,5.43449475334657,333.334256844208,79.6352116744142,133.117981382682,2,0.25,0.5,0.25,0,0,0,0,7,7,14,-0.358300000429153,-0.463779985904694,0.105480000376701,-0.715999960899353,-0.0712437778711319,3.05999994277954,2.27999997138977,2.27999997138977,NA,0,1,-0.0996359139680862,-0.017455591629686,0,1,0.35714286,95.2,0.5,88.42857143,0.14285714,92,NA,-0.519011974334717,0.213593676686287,-0.0818048268556595,-10.3802394866943,3.05133823837553,-4.09024134278297,0.44444444,0.6,0.5,0.75,1,0.85714286,0.35714286,0.25,0.07142857,1,0,3,0,3,1,4,0.25,0,0.75,0,0.75,0.25,4.47205110321608,80,78.74007,80,NA,NA,NA,70.91898,45.17404,80,42.10774,51.50261,61.25806,80,54.34957,80,-1.97179,1.11941,94.08,145.28,155.94,NA,NA,NA,105.8,114.02,121.34,104.24,76.34,86.62,101.391428571429,119.801428571429,128.737142857143,0.35714286,0.14285714,NA,0.5,95.2799987792969,91.6500015258789,NA,88.2999965122768,-4.03185234069824,1.1539044380188,NA,1.19351591382708,10.7836502075195,8.22977066040039,NA,2.52827671595982,-0.526152607053518,-0.0833708606660366,NA,0.214720662683249,-10.5230521410704,-4.16854303330183,NA,3.06743803833212,0.33333333,0.625,0.5,0.5,1,0.85714286,0.57142857,16.8,0.35714286,0.14285714,0.5,95.3434387207031,91.6932983398438,88.3294154575893,-3.56501197814941,1.89212489128113,1.90958118438721,9.46657409667969,6.63704490661621,0.808637005942208,-0.526152607053518,-0.0833708606660366,0.214720662683249,-10.5230521410704,-4.16854303330183,3.06743803833212,0.33333333,0.625,0.5,0.5,1,0.85714286,0.57142857,4,85.4780807495117,3.08712434768677,0,0,103.087,1,0.25,"2024-06-19",0
"Ryan Fernandez",24862,"2024-06-17","@MIA",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,1,1,0,0,0,2,9,4.5,0,2,0,0,1,2,0,1,0,1,0,0.28571429,0.14285714,0.14285714,4.05958622174904,0,0,0.5,0,1,2.6664797782898,-2.6664797782898,4.17848818451166,0,67.3478380857797,102.765673805793,0.5,0,0.333333333,0.666666666,0.5,0,1,4.5,9,22,31,0.455560028553009,-0.0261200070381165,0.481680035591125,1.67300009727478,0.166467666625977,3.38000011444092,2.41400003433228,2.27999997138977,4.32999992370605,1,1,0.141457423567772,-0.00667635459483115,1,0,0.32258065,96.2,0.58064516,88.88888889,0.09677419,89.66666667,0.12903226,0.800724148750305,0.441760689020157,0.163075044751167,8.00724148750305,2.45422605011198,5.43583482503891,0.52631579,0.91666667,0.67741935,0.6,0.90909091,0.76190476,0.38709677,0.85714286,0.16129032,3,1,0,1,3,0,4,0.75,0.25,0,0.25,0.75,0,0.477328919644015,80,75.88714,80,NA,NA,NA,25.79231,58.92229,40.64146,20,60.08924,29.84015,36.43099,62.92348,51.45212,0.9684,5.52969,117.16,134.86,153.6,NA,NA,NA,113.7,53.98,74.46,121.02,30.54,32.14,115.226,76.6813333333333,95.3806666666667,0.32258065,0.03225806,NA,0.64516129,96.0900024414063,92.0999984741211,NA,88.775,-4.7376522064209,1.15874075889587,NA,0.774267339706421,10.7034301757812,6.34464693069458,NA,2.86133193969727,0.813012305647135,0.214739695191383,NA,0.377940438687801,8.13012305647135,21.4739695191383,NA,1.88970219343901,0.4,0.9375,0.67741935,0.5,0.86666667,0.76190476,0.51612903,18,0.32258065,NA,0.67741935,96.2336730957031,NA,89.0300467354911,-4.05185508728027,NA,1.53922580537342,9.36609497070313,NA,1.47022937593006,0.813012305647135,NA,0.592680133879185,8.13012305647135,NA,2.82228635180564,0.4,0.9375,0.67741935,0.5,0.86666667,0.76190476,0.51612903,4,83.7406412760417,26.1104507446289,0,0,87.8663,0,0,"2024-06-17",0
"Ryan Fernandez",24862,"2024-06-16","@CHC",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,190.22168932281,241.863850994261,1,0.333333333,0.333333333,0.333333333,0,0,0,0,6,11,17,-0.010539997369051,-0.16143199801445,0.150892004370689,-0.351999998092651,-0.0377277582883835,2.34500002861023,1.05939996242523,2.11879992485046,2.45760011672974,1,1,-0.0394170731306076,0.0349224047977899,0,0,0.35294118,95.83333333,0.64705882,88,NA,NA,NA,-0.012109350413084,-0.187349021434784,NA,-0.201822506884734,-1.7031729221344,NA,0.25,0.77777778,0.52941176,0.5,1,0.88888889,0.52941176,0.5,0.05882353,1,0,2,0,3,0,3,0.33333333,0,0.66666667,0,1,0,10.0968974340676,54.95124,68.61304,47.88808,NA,NA,NA,80,54.36776,80,NA,NA,NA,59.43656,57.54332,58.11854,-0.46085,3.38582,103.18,4.58,12.2,NA,NA,NA,113.8,133.36,146.4,NA,NA,NA,110.051764705882,87.9082352941176,99.0352941176471,0.35294118,NA,NA,0.64705882,95.8499959309896,NA,NA,87.7999988902699,-4.0757261912028,NA,NA,0.868124615062367,10.4623769124349,NA,NA,1.73434049432928,-0.0157696343958378,NA,NA,-0.191793825477362,-0.26282723993063,NA,NA,-1.74358023161238,0.28571429,0.7,0.52941176,0.5,1,0.88888889,0.58823529,18.38461538,0.35294118,NA,0.64705882,96.0549112955729,NA,87.9791648171165,-3.35406335194906,NA,1.45721539584073,9.50621032714844,NA,0.696882551366633,-0.0157696343958378,NA,-0.191793825477362,-0.26282723993063,NA,-1.74358023161238,0.33333333,0.63636364,0.52941176,0.5,1,0.88888889,0.64705882,3,83.50390625,23.1053161621094,0,0,88.0314,0,0,"2024-06-16",0
"Ryan Fernandez",24862,"2024-06-14","@CHC",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,1,0,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,0,1,0,0,0,0,0,0,0,2.31606242325356,0,0.333333333333333,1.50000156462356,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,79.6352116744142,78.3097583844777,2,0.333333333,0.666666666,0,0,0,0,0,4,7,11,0.0698200091719627,-0.175351977348328,0.245171993970871,0.252999991178513,0.0271168276667595,3.49240016937256,2.45760011672974,2.45760011672974,2.396399974823,1,1,0.000506386917550117,0.0194855973299213,1,0,0.27272727,94.66666667,0.63636364,87.28571429,0.09090909,88,NA,-0.414434909820557,0.538561820983887,-0.04739710688591,-13.8144969940186,7.69374029976981,-4.739710688591,0.375,0.66666667,0.45454545,0.66666667,1,0.8,0.27272727,0.66666667,0.09090909,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,6.16130689801201,NA,NA,NA,NA,NA,NA,47.59983,41.80234,50.73257,NA,NA,NA,46.0125,48.86953,50.31464,0.37314,4.6368,117.1,112.94,120.82,NA,NA,NA,100.04,103.04,105.48,NA,NA,NA,104.692727272727,105.74,109.663636363636,0.27272727,NA,NA,0.72727273,94.9000040690104,NA,NA,87.375,-4.65902233123779,NA,NA,0.843366086483002,10.9484430948893,NA,NA,2.08745789527893,-0.421039745211601,NA,NA,0.497446782886982,-14.03465817372,NA,NA,6.21808478608727,0.4,0.5,0.45454545,0.5,1,0.8,0.54545455,18.5,0.3,NA,0.7,95.2588704427083,NA,87.6429704938616,-4.18700981140137,NA,1.01736320768084,9.78134981791178,NA,0.905659948076521,-0.459118068218231,NA,0.535525105893612,-15.3039356072744,NA,7.65035865562303,0.2,0.6,0.4,0,1,0.75,0.5,3,101.93896484375,0.180266420046488,0,0,108.791,2,0.66666667,"2024-06-14",0
"Ryan Fernandez",24862,"2024-06-13","PIT",28,2024,"STL","H",26,0,0,0,1,0,0,0,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,5.91097014260723,5.81258759727958,0,0,0,0,0,0,0,0,7,11,18,0.11794401705265,-0.0310760140419006,0.149020031094551,0.479999989271164,0.0506329126656055,1.68900012969971,2.14920020103455,2.14920020103455,2.83759999275208,1,1,0.0469956584274769,0.0228350153413997,1,0,0.44444444,94.375,0.55555556,85.2,NA,NA,NA,0.315234184265137,0.169777452945709,NA,3.94042730331421,1.69777452945709,NA,0.25,0.5,0.33333333,0,1,0.5,0.33333333,1,0.16666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.128971667137955,20,48.18566,20,NA,NA,NA,54.81494,39.86696,54.87388,NA,NA,NA,59.21867,42.66194,61.55133,-0.44731,3.40613,89.52,101.28,92.96,NA,NA,NA,98.12,110.3,95.32,NA,NA,NA,94.2977777777778,106.291111111111,94.2711111111111,0.44444444,NA,NA,0.55555556,94.1999969482422,NA,NA,85.15,-3.10587215423584,NA,NA,1.70068702697754,9.79875946044922,NA,NA,0.183588325977325,0.317611809819937,NA,NA,0.14533830806613,3.97014762274921,NA,NA,1.4533830806613,0.27272727,0.42857143,0.33333333,0,1,0.5,0.38888889,16.07142857,0.44444444,NA,0.55555556,94.2856979370117,NA,85.1993530273437,-2.76626992225647,NA,1.9480936050415,9.08173370361328,NA,-0.916967391967773,0.317611809819937,NA,0.14533830806613,3.97014762274921,NA,1.4533830806613,0.27272727,0.42857143,0.33333333,0,1,0.5,0.38888889,0,NA,NA,0,NA,NA,0,NA,"2024-06-13",0
"Ryan Fernandez",24862,"2024-06-09","COL",28,2024,"STL","H",26,0,0,0,1,0,0,0,0,0,0,0,1.2,6,0,0,0,0,1,0,0,0,0,1,5.40000205993731,5.40000205993731,0,1,0,0,3,1,0,0,0,0,0,0.16666667,0.16666667,0,4.95995130323017,0,0,0.600000228881923,0,1,3.76648000717172,-3.76648000717172,4.67368539697623,0,94.380065605491,114.732472767589,3,0,0.75,0.25,0,0,0,0,15,15,30,0.0226720478385687,-0.00245601171627641,0.0251280590891838,0.740000009536743,0.0780590698122978,0.175266668200493,0.291999995708466,0.331999987363815,0.129199996590614,1,1,0.0802116170525551,0.049145824789344,0,0,0.53333333,95.25,0.16666667,86.4,0.3,90.66666667,NA,0.672190189361572,0.0350132994353771,0.119944214820862,4.20118868350983,0.700265988707542,1.33271349800958,0.26086957,0.57142857,0.33333333,0.66666667,1,0.8,0.23333333,0.66666667,0.06666667,2,0,2,0,3,1,4,0.5,0,0.5,0,0.75,0.25,2.28004519376177,20,45.83904,20,NA,NA,NA,54.80996,47.54787,64.97371,20,49.17399,25.30806,21.27474,50.06127,29.65007,1.91,6.94209,101.16,63.66,72.46,NA,NA,NA,112.72,75.1,77.86,99.48,53.52,49.48,104.348,65.402,70.25,0.53333333,0.16666667,NA,0.3,95.1687469482422,91.4200012207031,NA,87.5888875325521,-4.45729541778564,0.482020807266235,NA,1.22928746541341,9.83967590332031,7.12703323364258,NA,1.87152650621202,0.677990596741438,0.0415729023516178,NA,0.113287698477507,4.23744122963399,0.831458047032356,NA,1.25875220530563,0.2,0.6,0.33333333,0.75,0.83333333,0.8,0.33333333,15.41666667,0.53333333,0.16666667,0.3,95.3379516601562,91.5680419921875,87.7384236653646,-4.15247106552124,0.974636173248291,1.75754483540853,9.08093166351318,6.02719192504883,0.878211657206217,0.677990596741438,0.0415729023516178,0.113287698477507,4.23744122963399,0.831458047032356,1.25875220530563,0.15,0.7,0.33333333,0.66666667,0.85714286,0.8,0.33333333,4,83.6790924072266,-8.10274124145508,1,0.25,99.6366,1,0.25,"2024-06-09",0
"Ryan Fernandez",24862,"2024-06-04","@HOU",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,1,3,1,0,1,0,0,0,0,0,7.74112908401489,0,0.2,1,0.2,0,3.1664797782898,-3.1664797782898,7.70250499695539,0,79.6352116744142,187.926090042024,0.333333333,0.2,0.2,0.6,0,0,0,0,8,15,23,-0.0412739813327789,-0.0725619792938232,0.031287994235754,-0.523000001907349,-0.0554318949580193,0.524360001087189,0.379000008106232,0.379000008106232,0.101599998772144,1,1,-0.0513116270303726,-0.0274014350781081,0,0,0.30434783,95.85714286,0.34782609,87,0.34782609,88.75,NA,0.0532289557158947,-0.879919230937958,0.468666970729828,0.76041365308421,-10.9989903867245,5.85833713412285,0.33333333,1,0.56521739,0.2,0.875,0.61538462,0.34782609,0.6,0.2173913,0,4,1,1,3,1,5,0,0.8,0.2,0.2,0.6,0.2,3.42203814293807,NA,NA,NA,66.25832,33.48494,74.0144,42.73537,22.56207,64.93957,NA,NA,NA,54.83561,37.56811,49.33318,-0.17501,3.81458,104.52,131.32,121.54,125.44,128.44,113.42,109.92,102.74,106.74,NA,NA,NA,108.991666666667,112.146666666667,111.335,0.26086957,NA,0.04347826,0.69565217,95.5833333333333,NA,95.8000030517578,87.7437515258789,-4.37983989715576,NA,-7.82111787796021,1.23611748218536,10.0457248687744,NA,8.65226173400879,2.29287171363831,0.0533304698765278,NA,0,-0.413678012788296,0.888841164608796,NA,0,-2.58548757992685,0.36363636,0.75,0.56521739,0.25,0.77777778,0.61538462,0.52173913,17.72222222,0.30434783,NA,0.69565217,95.6667131696429,NA,87.760139465332,-4.26984705243792,NA,2.02727937698364,8.78560147966657,NA,0.791514098644257,0.0533304698765278,NA,-0.413678012788296,0.761863855378968,NA,-2.58548757992685,0.36363636,0.75,0.56521739,0.25,0.77777778,0.61538462,0.52173913,5,88.573095703125,25.6474578857422,1,0.2,101.977,1,0.2,"2024-06-04",0
"Ryan Fernandez",24862,"2024-06-02","@PHI",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,0,0,0.2,4,2,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0.333333333,0,3,1,0,0,1,0,0,0,0,0,3.65572908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,79.6352116744142,133.117981382682,3,0,0.75,0.25,0,0,0,0,7,9,16,0.0108500085771084,-0.079273983836174,0.0901239961385727,0.0639999657869339,0.00655401684343815,1.60210001468658,1.32000005245209,1.32000005245209,2.5090000629425,1,1,-0.0136518403887749,0.0204242069561836,0,0,0.375,95,0.375,86.83333333,0.25,89.25,NA,0.39709347486496,-0.57463276386261,-0.171945855021477,6.61822458108266,-9.5772127310435,-4.29864637553692,0.18181818,0.4,0.25,1,1,1,0.3125,0.5,0,4,0,0,0,4,0,4,1,0,0,0,1,0,1.19997158341083,NA,NA,NA,NA,NA,NA,40.45617,46.13169,43.39872,80,51.82845,80,73.10201,50.22638,80,-1.30983,2.11235,110.48,123.5,127.88,NA,NA,NA,92.62,104.32,116.38,94.14,130.94,134,99.4125,113.17625,121.79375,0.375,0.0625,NA,0.5625,94.9666646321615,92.1999969482422,NA,87.4555528428819,-4.65580177307129,0.144260570406914,NA,0.711835543314616,11.0875587463379,9.57306671142578,NA,2.49947230021159,0.402604799717665,0.252764463424683,NA,-1.01214730739594,6.71007999529441,25.2764463424683,NA,-11.2460811932882,0.22222222,0.28571429,0.25,1,1,1,0.4375,16.58333333,0.375,0.125,0.5,95.0730997721354,90.8885498046875,87.304801940918,-3.6404234568278,0.972398519515991,2.00930452346802,9.97887484232585,4.86817455291748,1.09755265712738,0.402604799717665,-0.185244679450989,-0.574138164520264,6.71007999529441,-9.26223397254944,-7.1767270565033,0.125,0.375,0.25,1,1,1,0.5,4,88.8891296386719,0.170322865247726,0,0,105.798,1,0.25,"2024-06-02",0
"Ryan Fernandez",24862,"2024-06-01","@PHI",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166479063033887,-0.166479063033887,1.30048563806852,0,5.91095256537413,33.2166597606336,1,0,0.5,0.5,0,0,0,0,6,11,17,0.0226820521056652,0,0.0226820521056652,0.73800003528595,0.0755760371685028,0.223149999976158,0.255699992179871,0.300800025463104,0.160599991679192,1,1,0.101720906794071,-7.60396280904269e-05,0,0,0.23529412,96.5,0.52941176,87.33333333,0.23529412,88.25,NA,0.0456155985593796,0.749822199344635,0.199095845222473,1.14038996398449,8.33135777049594,4.97739613056183,0.5,1,0.64705882,0.33333333,0.8,0.54545455,0.29411765,0.5,0.29411765,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-1.01070794144128,NA,NA,NA,NA,NA,NA,39.45455,38.12262,40.50293,NA,NA,NA,39.56004,47.13959,26.0255,0.77401,5.23811,111.7,68.72,72.74,NA,NA,NA,110.56,108.64,120.98,NA,NA,NA,110.828235294118,99.2470588235294,109.629411764706,0.23529412,NA,NA,0.76470588,96.125,NA,NA,87.6307654747596,-4.275221824646,NA,NA,1.13821095686692,10.0142364501953,NA,NA,1.81953415503869,0.0458188243210316,NA,NA,0.948767852038145,1.14547060802579,NA,NA,7.29821424644727,0.5,1,0.64705882,0.33333333,0.8,0.54545455,0.29411765,15.61538462,0.23529412,NA,0.76470588,96.2874755859375,NA,87.755136343149,-3.4814600944519,NA,2.12953024644118,9.22754287719727,NA,0.500766570751484,0.0458188243210316,NA,0.948767852038145,1.14547060802579,NA,7.29821424644727,0.5,1,0.64705882,0.33333333,0.8,0.54545455,0.29411765,2,75.0493240356445,7.0538444519043,0,0,86.2388,0,0,"2024-06-01",0
"Ryan Fernandez",24862,"2024-05-28","@CIN",28,2024,"STL","A",26,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,1,0,0,2,18,9,9,2,0,0,1,0,1,0,0,0,0,0.33333333,0.16666667,0.16666667,3.69039574374473,0,0.25,2,0.5,1,5.1664797782898,-5.1664797782898,5.1664797782898,0,128.784706028952,126.641205575943,1,0.5,0.5,0,0,0,0,0,9,11,20,0.00388000044040382,-0.00839999970048666,0.0122800003737211,0.560999989509583,0.0530496500432491,0.0838571414351463,0.101999998092651,0.101999998092651,NA,0,1,-0.0876266434788704,0.133895814762327,0,0,0.35,95.57142857,0.6,87.58333333,0.05,89,NA,-0.127593606710434,-0.566002786159515,0.0495179928839207,-1.82276581014906,-4.71668988466263,4.95179928839207,0.33333333,0.8,0.45,0.4,1,0.66666667,0.25,0.66666667,0.15,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,7.17132302430194,NA,NA,NA,NA,NA,NA,49.16553,49.02813,48.65321,79.71359,64.90361,75.90226,30.66591,53.84273,34.87087,1.32657,6.06695,105.64,-35.74,-33.38,NA,NA,NA,98.5,86.48,98,97.84,126.14,140.4,100.966,45.686,54.137,0.35,0.05,NA,0.6,95.5142822265625,89,NA,87.5166625976562,-5.40234974452427,1.03690350055695,NA,1.20596837997437,9.65022495814732,4.04545545578003,NA,1.30871001879374,-0.135738577693701,0.0501701384782791,NA,-0.611337430775166,-1.93912253848144,5.01701384782791,NA,-5.09447858979305,0.33333333,0.625,0.45,0.25,1,0.66666667,0.4,16.46153846,0.35,0.05,0.6,95.4911150251116,88.9909973144531,87.4535115559896,-5.05584716796875,1.50167000293732,1.85086822509766,8.71677725655692,3.05716991424561,-0.191627442836761,-0.135738577693701,0.0501701384782791,-0.611337430775166,-1.93912253848144,5.01701384782791,-5.09447858979305,0.30769231,0.71428571,0.45,0.25,1,0.66666667,0.35,2,88.6806716918945,6.00086975097656,0,0,100.521,1,0.5,"2024-05-28",0
"Ryan Fernandez",24862,"2024-05-22","BAL",28,2024,"STL","H",26,0,0,9,1,0,0,0,0,1,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3,1,0,0,0,0,0,0,0,0,3.65572908401489,0,0.5,2,0.5,0.5,3.1664797782898,5.8335202217102,4.67848818451166,222.222606099656,79.6352116744142,114.84853560366,3,0,0.75,0.25,0,0,0,0,6,6,12,0.0704679787158966,-0.228244036436081,0.298712015151978,-0.519999980926514,-0.0548523254692554,2.64010000228882,1.46039998531342,1.46039998531342,NA,0,1,-0.0255230534821749,0.0522144586012252,1,0,0.33333333,94.5,0.33333333,85,0.33333333,89,NA,-0.29545396566391,-0.102430574595928,-0.274986565113068,-7.38634914159775,-2.5607643648982,-6.87466412782669,0,1,0.5,NA,0.83333333,0.83333333,0.5,0.25,0.08333333,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,1.19997158341083,NA,NA,NA,NA,NA,NA,20,39.81545,20,56.99599,40.28813,63.41434,20,40.08207,24.35325,2.31066,7.54308,84.88,113.8,116.96,NA,NA,NA,105.44,29.7,22.64,97.18,137.26,152.34,95.8333333333333,93.5866666666667,97.3133333333333,0.33333333,0.33333333,NA,0.33333333,94.5250015258789,88.9000015258789,NA,85.0500030517578,-4.72891712188721,0.981140792369843,NA,0.869136095046997,8.49168968200684,4.94199752807617,NA,1.00420928001404,-0.300109673291445,-0.357666041702032,NA,-0.104953017085791,-7.50274183228612,-8.9416510425508,NA,-2.62382542714477,0,1,0.5,NA,0.83333333,0.83333333,0.5,16.125,0.33333333,0.33333333,0.33333333,94.738899230957,89.0908508300781,85.2511520385742,-4.57048988342285,1.52052748203278,1.48420298099518,7.84232234954834,4.58950996398926,-0.101645231246948,-0.300109673291445,-0.272647026926279,-0.104953017085791,-7.50274183228612,-6.81617567315698,-2.62382542714477,0,1,0.5,NA,0.83333333,0.83333333,0.5,4,96.9065628051758,-1.24740159511566,1,0.25,105.554,3,0.75,"2024-05-22",0
