"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFA%","piFC%","piSI%","piSL%","pivCU","pivFA","pivFC","pivSI","pivSL","piCU-X","piFA-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFA","piwFC","piwSI","piwSL","piwCU/C","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"James McArthur",21527,"2024-05-07","MIL",7,2024,"KCR","H",27,0,1,27,1,0,0,0,0,0,0,1,1,7,3,3,3,1,1,0,0,0,0,0,0,9,27,0,0,0,3,3,0,1,0,0,0,0,0.14285714,-0.14285714,7.78591274388265,9,0.5,4,0.4,0.38461538,19.1664797782898,7.83352022171021,10.7025049969554,642.012850436126,474.622115570001,264.406843865182,1,0,0.5,0.5,0.333333333,0.333333333,0,0,11,19,30,-0.709535956382751,-0.795611977577209,0.0860759615898132,-2.46599984169006,-0.241409704089165,1.18965709209442,1.56200003623962,1.56200003623962,NA,0,1,-0.279679358005524,-0.316741208137276,0,1,0.4,94.66666667,0.2,86.83333333,0.4,83,NA,-0.51865029335022,-0.752755582332611,-0.963271021842957,-4.3220857779185,-12.5459263722102,-8.02725851535797,0.17647059,0.61538462,0.36666667,0.66666667,1,0.90909091,0.43333333,0.71428571,0.03333333,2,4,0,1,2,3,6,0.33333333,0.66666667,0,0.16666667,0.33333333,0.5,11.0995827289029,43.10571,58.08539,42.09671,NA,NA,NA,50.41072,47.94907,54.6423,20,44.97748,20,38.25698,49.48229,36.96308,0.85496,5.35953,95.46,82.9,79.62,NA,NA,NA,111.04,108.74,129.78,69.26,20.58,7.89999999999999,96.452,80.772,85.34,NA,0.4,0.2,0.4,NA,94.5999959309896,86.8833312988281,82.9166666666667,NA,-10.5175164540609,-0.558634440104167,6.62215105692546,NA,5.14287312825521,2.15752410888672,-4.9281317392985,NA,-0.522143948823214,-0.76695341616869,-0.961040876805782,NA,-4.35119957352678,-12.7825569361448,-8.00867397338152,0.15384615,0.52941176,0.36666667,1,0.88888889,0.90909091,0.56666667,17.65217391,0.4,NA,NA,0.4,0.2,83.3348236083984,NA,NA,95.0282592773438,87.2995300292969,7.30347951253255,NA,NA,-9.91874694824219,0.225270311037699,-6.38500340779622,NA,NA,3.84925333658854,0.987600485483805,-0.961040876805782,NA,NA,-0.522143948823214,-0.76695341616869,-8.00867397338152,NA,NA,-4.35119957352678,-12.7825569361448,0.11111111,0.47619048,0.36666667,1,0.9,0.90909091,0.7,6,90.5557250976562,22.1868591308594,1,0.16666667,104.347,2,0.33333333,"2024-05-07",0
"James McArthur",21527,"2024-05-05","TEX",7,2024,"KCR","H",27,0,1,4.5,1,0,0,0,0,0,0,1,2,10,4,2,1,1,0,0,1,0,0,3,13.5,0,18,3,0,0,4,0,2,0,0,0,0,0.3,0,0.3,1.11466908401489,4.5,0.444444444444444,2,0.6,0.83333333,8.16647977828979,-3.66647977828979,1.6664797782898,107.002141739354,201.169263308404,39.6124976586293,4,0.333333333,0.666666666,0,0,1,0,0,8,22,30,-0.230560019612312,-0.767572522163391,0.53701251745224,-0.301999986171722,-0.0295643582940102,3.146399974823,2.75500011444092,2.91339993476868,NA,0,1,-0.0809603184461594,0.00768291523702587,0,1,0.23333333,94,0.2,87,0.56666667,83.05882353,NA,0.934619963169098,-1.21989250183105,-1.06466221809387,13.3517137595585,-20.3315416971842,-6.26271892996395,0.5,0.75,0.6,0.33333333,0.77777778,0.55555556,0.4,0.8,0.26666667,3,2,1,0,4,2,6,0.5,0.33333333,0.16666667,0,0.66666667,0.33333333,3.73124700940524,60.26036,65.9856,55.11901,NA,NA,NA,64.01053,53.06601,63.33684,34.60642,44.13612,40.20399,55.38585,58.84859,52.71638,-0.20919,3.76331,106.88,125.2,119.18,NA,NA,NA,97.1,101.18,101.74,88.94,89.32,81.92,101.01,112.419333333333,107.658666666667,NA,0.23333333,0.2,0.56666667,NA,94.0428553989955,86.8333333333333,82.9176456227022,NA,-9.96051134381976,-0.67065684000651,6.79582348991843,NA,4.61507797241211,1.24051332473755,-6.05583594827091,NA,0.949247542768717,-1.21982416510582,-1.08481088280678,NA,13.5606791824102,-20.3304027517637,-6.38124048709869,0.52941176,0.69230769,0.6,0.33333333,0.77777778,0.55555556,0.43333333,20.35,0.56666667,NA,NA,0.23333333,0.2,83.4780345243566,NA,NA,94.6091744559152,87.3512471516927,7.60096381692325,NA,NA,-9.5460946219308,0.0876687566439311,-7.57427619485294,NA,NA,3.49601582118443,0.260267357031504,-1.08481088280678,NA,NA,0.949247542768717,-1.21982416510582,-6.38124048709869,NA,NA,13.5606791824102,-20.3304027517637,0.52941176,0.69230769,0.6,0.33333333,0.77777778,0.55555556,0.43333333,6,98.7634785970052,-1.94615777333577,1,0.16666667,107.371,5,0.83333333,"2024-05-05",0
"James McArthur",21527,"2024-04-30","@TOR",7,2024,"KCR","A",27,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,2,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.1538118692049,102.403901559937,0,0,0,1,1,0,0,0,7,10,17,0.0383540019392967,0,0.0383540019392967,0.479000002145767,0.0506075024604797,0.503400027751923,0.8682000041008,0.8682000041008,NA,0,1,0.0761154145002365,7.44937732642531e-05,0,0,0.70588235,95.91666667,0.23529412,88,0.05882353,84,NA,0.880738019943237,-0.126096650958061,0,7.33948349952698,-3.15241627395153,0,0.2,0.57142857,0.35294118,0.5,1,0.83333333,0.41176471,NA,0.05882353,0,0,2,2,0,0,2,0,0,1,1,0,0,-2.55210060345456,80,80,80,NA,NA,NA,54.65676,60.70568,50.57031,20,55.97914,20,39.46787,61.44834,30.12417,0.77973,5.24669,9.81999999999999,339.92,333.88,NA,NA,NA,122.72,111.68,143.58,55.22,-1.41999999999999,-24.1,100.196470588235,98.4941176470588,115.32,NA,0.70588235,0.23529412,0.05882353,NA,95.8916625976562,87.8000030517578,83.6999969482422,NA,-10.7101084391276,-0.558184921741486,6.88154554367065,NA,5.43765385945638,3.31713390350342,-6.59823322296143,NA,0.892710037529469,-0.12931814417243,0,NA,7.43925031274557,-3.23295360431075,0,0.125,0.55555556,0.35294118,0,1,0.83333333,0.52941176,19.57142857,0.05882353,NA,NA,0.70588235,0.23529412,83.638298034668,NA,NA,95.8249308268229,87.6625518798828,7.97418022155762,NA,NA,-9.92395337422689,0.572964787483215,-8.29436016082764,NA,NA,3.93677679697673,1.92904758453369,0,NA,NA,0.892710037529469,-0.12931814417243,0,NA,NA,7.43925031274557,-3.23295360431075,0.125,0.55555556,0.35294118,0,1,0.83333333,0.52941176,2,78.6323547363281,66.8769378662109,0,0,81.6682,0,0,"2024-04-30",0
"James McArthur",21527,"2024-04-24","TOR",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5648885419948,-22.5814263197472,1,0.5,0.5,0,0,0,0,0,3,13,16,0.169825971126556,-0.0833640247583389,0.253190010786057,0.533999979496002,0.0522760637104511,3.24029994010925,2.91339993476868,2.91339993476868,NA,0,1,0.0328597091138363,0.0195508622114931,1,0,0.1875,95.66666667,0.25,87.25,0.5625,83.44444444,NA,0.197700828313828,0.174041166901588,-0.113619849085808,6.59002761046092,4.35102917253971,-1.26244276762009,0.55555556,0.28571429,0.4375,0.2,1,0.42857143,0.4375,0.75,0.25,1,1,0,2,0,0,2,0.5,0.5,0,1,0,0,1.7680055924473,80,66.27323,75.80379,NA,NA,NA,62.67838,55.42006,49.82581,74.43464,47.23532,71.67893,78.63702,60.56655,72.89496,-1.6537,1.59654,133.76,135.26,136.46,NA,NA,NA,108.18,90.98,92.32,87.04,120.98,120.88,117.28375,123.3875,124.28875,NA,0.1875,0.25,0.5625,NA,95.7666625976562,87.2750015258789,83.3555569118924,NA,-10.205691019694,0.309113174676895,7.18249342176649,NA,4.94889577229818,0.782988965511322,-6.89001210530599,NA,0.19989300146699,0.176063045859337,-0.116700362414122,NA,6.66310004889965,4.40157614648342,-1.29667069349024,0.57142857,0.33333333,0.4375,0.25,0.66666667,0.42857143,0.5625,17.66666667,0.5625,NA,NA,0.1875,0.25,83.7597317165799,NA,NA,96.1376953125,87.6656494140625,8.17398664686415,NA,NA,-9.16751035054525,1.23732256889343,-8.42379760742188,NA,NA,3.79427019755046,-0.288763254880905,-0.116700362414122,NA,NA,0.19989300146699,0.176063045859337,-1.29667069349024,NA,NA,6.66310004889965,4.40157614648342,0.57142857,0.33333333,0.4375,0.25,0.66666667,0.42857143,0.5625,2,82.6537322998047,-8.94975662231445,0,0,84.4513,0,0,"2024-04-24",0
"James McArthur",21527,"2024-04-23","TOR",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,1,0,0,2,7,1,0,0,0,1,0,0,0,0,0,0,4.5,4.5,0,0,0,5,0,1,0,0,0,0,0,0.14285714,-0.14285714,4.09815764153775,0,0.166666666666667,1,0.166666666666667,1,4.6664797782898,-4.6664797782898,4.6664797782898,0,114.161537588804,114.245206432681,5,0.166666666,0.833333333,0,0,0,0,0,9,11,20,0.294293969869614,-0.145012021064758,0.439305990934372,1.067999958992,0.104552127420902,2.80228567123413,2.53980016708374,2.16620016098022,NA,0,1,0.0650457441806793,0.0399735166643459,1,0,0.45,94.88888889,0.4,87.5,0.15,84.66666667,NA,0.295684695243835,0.627560555934906,-0.0680228620767593,3.28538550270928,7.84450694918633,-2.26742873589198,0.1,0.5,0.3,1,1,1,0.5,0.71428571,0,3,1,2,1,3,2,6,0.5,0.16666667,0.33333333,0.16666667,0.5,0.33333333,5.80491126109399,80,61.5214,80,NA,NA,NA,37.71071,71.56334,24.82316,65.32469,42.93518,71.49483,60.11897,58.90412,52.43391,-0.50324,3.32223,121.76,151.38,168.36,NA,NA,NA,113.86,39.86,66.38,89.74,125.32,126.12,105.397,90.772,105.573,NA,0.45,0.4,0.15,NA,94.7555541992188,87.3000030517578,84.5666707356771,NA,-10.4518085055881,-0.566908717155457,5.25865364074707,NA,4.64359198676215,0.973085105419159,-7.09841537475586,NA,0.299271799623966,0.635097574442625,-0.0699043124914169,NA,3.32524221804407,7.93871968053281,-2.3301437497139,0,0.54545455,0.3,NA,1,1,0.55,17.53846154,0.15,NA,NA,0.45,0.4,85.0343322753906,NA,NA,95.2222018771701,87.7558288574219,6.17987314860026,NA,NA,-9.87627326117622,0.270212382078171,-8.89619700113932,NA,NA,3.54376453823513,-0.215172424912453,-0.0699043124914169,NA,NA,0.299271799623966,0.635097574442625,-2.3301437497139,NA,NA,3.32524221804407,7.93871968053281,0,0.54545455,0.3,NA,1,1,0.55,6,91.0989176432292,-2.91103649139404,0,0,104.52,2,0.33333333,"2024-04-23",0
"James McArthur",21527,"2024-04-17","@CHW",7,2024,"KCR","A",27,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1538118692049,27.173712862954,2,0.333333333,0.666666666,0,0,0,0,0,7,11,18,0.09026800096035,-0.0324259996414185,0.122694000601768,0.496999979019165,0.0512107163667679,1.30030000209808,1.82039999961853,1.82039999961853,NA,0,1,0.0206302404403687,0.0487906630547472,1,0,0.5,94.11111111,0.22222222,86.5,0.27777778,82.8,NA,0.382391095161438,0.0196074992418289,-0.480956494808197,4.2487899462382,0.490187481045723,-9.61912989616394,0,0.625,0.27777778,NA,0.8,0.8,0.44444444,0.75,0.05555556,2,1,0,0,2,1,3,0.66666667,0.33333333,0,0,0.66666667,0.33333333,3.30020570302386,72.49486,65.17433,80,NA,NA,NA,51.25552,47.76491,55.02936,20,50.0618,20,44.33405,52.14704,49.84912,0.47742,4.79322,98.22,118.5,137,NA,NA,NA,82.92,126.42,124.9,95.4,16.48,17.78,89.9433333333333,99.7888888888889,104.456666666667,NA,0.5,0.22222222,0.27777778,NA,94.0333319769965,86.4000015258789,82.7599975585938,NA,-9.54020860460069,0.36996778845787,8.08734359741211,NA,3.92683453030056,-0.506492137908936,-5.71104736328125,NA,0.387373138219118,0.01852947473526,-0.484093628823757,NA,4.30414598021242,0.4632368683815,-9.68187257647514,0,0.45454545,0.27777778,NA,0.8,0.8,0.61111111,15.78571429,0.27777778,NA,NA,0.5,0.22222222,83.1980773925781,NA,NA,94.4580891927083,86.8098526000977,9.14893035888672,NA,NA,-8.7808100382487,0.954487502574921,-7.48887176513672,NA,NA,2.65517107645671,-1.54616701602936,-0.484093628823757,NA,NA,0.387373138219118,0.01852947473526,-9.68187257647514,NA,NA,4.30414598021242,0.4632368683815,0,0.45454545,0.27777778,NA,0.8,0.8,0.61111111,3,85.9520365397135,-4.97553857167562,0,0,103.05,1,0.33333333,"2024-04-17",1
"James McArthur",21527,"2024-04-15","@CHW",7,2024,"KCR","A",27,0,0,0,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0.799854084014893,0,0,0,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,52.0131620748047,89.6663768027962,0,0,0,1,0,0,0,0,5,10,15,0.09026800096035,-0.0300140008330345,0.120282001793385,0.496999979019165,0.0512107163667679,1.27764999866486,1.82039999961853,1.82039999961853,NA,0,1,0.0250845793634653,0.0455670083598393,1,0,0.26666667,94.5,0.2,87,0.53333333,83,NA,0.15129317343235,0.132020100951195,0.155681878328323,3.78232933580875,4.40067003170649,1.94602347910404,0.5,0.4,0.46666667,0.4,0.5,0.42857143,0.33333333,0.5,0.26666667,1,0,0,0,1,0,1,1,0,0,0,1,0,1.41421080590574,65.99305,62.39767,66.20663,NA,NA,NA,70.45525,54.24976,66.29488,43.43559,43.01125,50.10003,63.83142,55.61588,65.20489,-0.73388,2.97627,109.24,115.04,117.7,NA,NA,NA,83.38,140.9,138.14,88.06,85.66,83.2,98.108,116.06,116.250666666667,NA,0.26666667,0.2,0.53333333,NA,94.4749984741211,86.5666707356771,83.0124969482422,NA,-10.8709383010864,-0.638344407081604,6.78434276580811,NA,4.75319623947144,0.796006361643473,-5.90351390838623,NA,0.153160691261292,0.133502695709467,0.153340842574835,NA,3.82901728153229,4.45008985698223,1.91676053218544,0.5,0.42857143,0.46666667,0.25,0.66666667,0.42857143,0.46666667,19.36363636,0.53333333,NA,NA,0.26666667,0.2,83.4997482299805,NA,NA,94.9729995727539,87.0664978027344,8.22850322723389,NA,NA,-10.0842723846436,0.317008336385091,-7.81599378585815,NA,NA,3.38001990318298,-0.599918007850647,0.153340842574835,NA,NA,0.153160691261292,0.133502695709467,1.91676053218544,NA,NA,3.82901728153229,4.45008985698223,0.5,0.42857143,0.46666667,0.25,0.66666667,0.42857143,0.46666667,1,88.7996597290039,59.1033058166504,0,0,88.7997,0,0,"2024-04-15",0
"James McArthur",21527,"2024-04-13","@NYM",7,2024,"KCR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,2,18,0,18,2,0,0,1,0,2,0,0,0,0,0.4,0,0.4,1.04688908401489,0,0.4,2,0.666666666666667,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.5648885419948,-22.5814263197472,1,0.666666666,0.333333333,0,0,0,0,0,6,13,19,0.0154839996248484,-0.0238579995930195,0.039342001080513,0.458999991416931,0.0499184355139732,0.367200016975403,0.388200014829636,0.388200014829636,NA,0,1,-0.0416980274021626,0.083865780422407,0,0,0.36842105,94.28571429,0.31578947,87.5,0.31578947,83.16666667,NA,-0.132970154285431,-0.443037390708923,0.370176821947098,-1.89957363264901,-7.38395651181539,6.1696136991183,0.25,0.57142857,0.36842105,0.66666667,0.75,0.71428571,0.36842105,0.6,0.10526316,2,1,0,0,3,0,3,0.66666667,0.33333333,0,0,1,0,4.64489335805375,65.82381,70.53814,66.81262,NA,NA,NA,48.30153,60.80974,35.72773,45.92939,48.34951,40.70338,56.03778,61.21985,48.77218,-0.24969,3.70256,101.44,124.98,129.4,NA,NA,NA,97.06,107.84,109.02,77.22,95.66,82.44,92.1778947368421,109.406315789474,107.062105263158,NA,0.36842105,0.31578947,0.31578947,NA,94.2571411132812,87.4666646321615,83.0666656494141,NA,-11.8783133370536,-2.28474521636963,5.471986134847,NA,6.05872998918806,2.53448104858398,-5.72338485717773,NA,-0.135623022913933,-0.450686383992434,0.374355241656303,NA,-1.93747175591333,-7.51143973320723,6.23925402760506,0.2,0.55555556,0.36842105,0.5,0.8,0.71428571,0.47368421,17.71428571,0.31578947,NA,NA,0.36842105,0.31578947,83.4777323404948,NA,NA,94.7006574358259,87.876230875651,6.49513498942057,NA,NA,-10.8876386369978,-1.24373777707418,-7.5978266398112,NA,NA,4.480560030256,1.11728398005168,0.374355241656303,NA,NA,-0.135623022913933,-0.450686383992434,6.23925402760506,NA,NA,-1.93747175591333,-7.51143973320723,0.2,0.55555556,0.36842105,0.5,0.8,0.71428571,0.47368421,3,92.6716918945312,0.392700513203939,0,0,99.1417,2,0.66666667,"2024-04-13",0
"James McArthur",21527,"2024-04-09","HOU",7,2024,"KCR","H",27,1,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,2,9,0,4.5,2,0,0,4,0,1,0,0,0,0,0.28571429,0,0.28571429,0.269586234882607,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1538118692049,27.173712862954,4,0.2,0.8,0,0,0,1,4.5,6,19,25,0.459828019142151,-0.0499246567487717,0.509752690792084,1.69799995422363,0.166226133704185,2.67297148704529,2.47690010070801,2.35720014572144,NA,0,1,0.173022836446762,-0.00099405822344989,1,0,0.32,94.625,0.24,87.5,0.44,83.54545455,NA,0.371271669864655,0.0258135981857777,0.557665944099426,4.64089587330818,0.430226636429628,5.06969040090388,0.52941176,0.75,0.6,0.77777778,0.83333333,0.8,0.32,0.57142857,0.12,5,0,0,0,5,0,5,1,0,0,0,1,0,1.62425633068193,72.83116,59.65672,74.22564,NA,NA,NA,80,64.76799,80,47.13946,51.48484,52.28465,77.50501,58.63808,80,-1.58337,1.70204,124.8,133.32,135.22,NA,NA,NA,118.9,134.08,150.56,88.12,112.02,103.38,114.1088,128.4512,132.4872,NA,0.32,0.24,0.44,NA,94.5749969482422,87.6833292643229,83.4909113103693,NA,-10.8564004898071,-1.55969969431559,6.65905206853693,NA,5.04559564590454,2.89738972981771,-5.36870124123313,NA,0.417056415230036,0.0253269635140896,0.552684292197227,NA,5.21320519037545,0.42211605856816,5.02440265633843,0.36363636,0.78571429,0.6,0.5,0.90909091,0.8,0.56,22.05555556,0.44,NA,NA,0.32,0.24,83.6265980113636,NA,NA,94.7554473876953,87.8406677246094,7.40146359530362,NA,NA,-10.5213222503662,-0.852158784866333,-7.02338548140092,NA,NA,3.96494388580322,1.72461001078288,0.552684292197227,NA,NA,0.417056415230036,0.0253269635140896,5.02440265633843,NA,NA,5.21320519037545,0.42211605856816,0.36363636,0.78571429,0.6,0.5,0.90909091,0.8,0.56,5,85.8139770507812,-6.31977119445801,0,0,91.7066,0,0,"2024-04-09",0
"James McArthur",21527,"2024-04-07","CHW",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0,0,0,0,2,18,9,9,2,0,0,0,1,1,0,0,0,0,0.4,0.2,0.2,3.77064908401489,0,0.25,2,0.5,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,52.0131620748047,89.6663768027962,0,0.5,0,0.5,0,0,0,0,5,10,15,0.0788699835538864,-0.0898040384054184,0.168674021959305,0.533999979496002,0.0522760674357414,1.77483999729156,1.56200003623962,1.56200003623962,NA,0,1,-0.00520185800269246,0.0496396572827646,1,0,0.33333333,94.4,0.33333333,87.6,0.33333333,82.6,NA,-0.174003571271896,0.280836462974548,-0.113581210374832,-3.48007142543793,5.61672925949097,-2.27162420749664,0.3,0.2,0.26666667,0.33333333,1,0.5,0.33333333,0.8,0.13333333,0,1,1,0,1,1,2,0,0.5,0.5,0,0.5,0.5,4.50556061661783,42.65172,64.81227,53.64859,NA,NA,NA,33.1997,57.25793,21.57932,38.04591,45.0327,46.93805,37.80636,55.9859,38.06647,0.88296,5.40153,131.28,99.58,125.72,NA,NA,NA,88.08,31.14,32.36,83.14,95.24,87.22,100.833333333333,75.32,81.7666666666667,NA,0.33333333,0.33333333,0.33333333,NA,94.3799987792969,87.8400024414063,82.6599975585937,NA,-10.8147384643555,-1.18147201538086,7.83921356201172,NA,4.79269485473633,3.82464065551758,-8.54446640014648,NA,-0.179892893880606,0.283529128879309,-0.116994462907314,NA,-3.59785787761211,5.67058257758617,-2.33988925814629,0.33333333,0.16666667,0.26666667,0.33333333,1,0.5,0.4,17.3,0.33333333,NA,NA,0.33333333,0.33333333,82.6898010253906,NA,NA,94.432421875,87.8529418945313,8.54840240478516,NA,NA,-10.5905258178711,-0.337293577194214,-10.388801574707,NA,NA,3.49653778076172,2.14345645904541,-0.116994462907314,NA,NA,-0.179892893880606,0.283529128879309,-2.33988925814629,NA,NA,-3.59785787761211,5.67058257758617,0.33333333,0.16666667,0.26666667,0.33333333,1,0.5,0.4,2,94.437873840332,26.738410949707,0,0,100.914,1,0.5,"2024-04-07",0
"James McArthur",21527,"2024-04-05","CHW",7,2024,"KCR","H",27,0,0,0,1,0,0,0,0,1,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.8725122804045,76.9288520456552,1,0,1,0,0,0,0,0,1,1,2,0.286627978086472,0,0.286627978086472,0.947000026702881,0.0927068069577217,6.07280015945435,3.03640007972717,6.07280015945435,NA,0,1,0.0471986532211304,-1.76538648283264e-09,1,0,1,94.5,NA,NA,NA,NA,NA,0.784760475158691,NA,NA,39.2380237579346,NA,NA,0.5,NA,0.5,1,NA,1,NA,NA,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1.44189185785728,NA,NA,NA,NA,NA,NA,33.78271,78.66523,22.23032,NA,NA,NA,34.68745,73.3478,20,1.07672,5.69217,NA,NA,NA,NA,NA,NA,119.8,82,105.18,NA,NA,NA,119.8,82,105.18,NA,1,NA,NA,NA,94.0999984741211,NA,NA,NA,-13.8825588226318,NA,NA,NA,5.40519332885742,NA,NA,NA,0.798711437731981,NA,NA,NA,39.9355718865991,NA,NA,0,1,0.5,NA,1,1,0.5,18,NA,NA,NA,1,NA,NA,NA,NA,94.1477966308594,NA,NA,NA,NA,-13.349949836731,NA,NA,NA,NA,3.71350479125977,NA,NA,NA,NA,0.798711437731981,NA,NA,NA,NA,39.9355718865991,NA,0,1,0.5,NA,1,1,0.5,1,68.4190444946289,-20.1722221374512,0,0,68.419,0,0,"2024-04-05",0
"James McArthur",21527,"2024-04-03","@BAL",7,2024,"KCR","A",27,0,0,18,1,0,0,0,0,0,1,0,1,5,2,2,2,0,0,0,0,0,0,1,9,0,18,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0.4,2,0.5,0,1.1664797782898,16.8335202217102,5.70250499695539,428.008566957417,27.1538118692049,140.018995908429,0.333333333,0,0.25,0.75,0,0,0,0,1,11,12,0.00332000479102135,-0.183100000023842,0.186420008540154,-0.0189999341964722,-0.00204300507903099,2.08159995079041,1.52933323383331,2.61999988555908,2.5479998588562,1,1,-0.0442212596535683,0.0458161889721247,0,0,0.41666667,94.4,0.41666667,86.4,0.16666667,83,NA,0.601307034492493,-0.321330487728119,-0.657319486141205,12.0261406898499,-6.42660975456238,-32.8659743070602,0.75,0.5,0.58333333,0.33333333,0.75,0.57142857,0.66666667,0.8,0.25,1,2,1,0,3,1,4,0.25,0.5,0.25,0,0.75,0.25,0.094108539307629,37.26184,68.08501,26.84653,NA,NA,NA,80,74.01466,80,75.28245,38.82615,80,80,56.92339,80,-2.42009,0.44696,155.5,78,96.26,NA,NA,NA,98.78,130.52,134.26,89.34,112.96,113.34,104.3,114.45,119.21,NA,0.41666667,0.41666667,0.16666667,NA,94.2,86.5400024414062,82.9499969482422,NA,-10.8976539611816,-0.379253625869751,7.04543542861938,NA,7.00879135131836,1.51612701416016,-7.96675395965576,NA,0.608562920242548,-0.326901387423277,-0.67490017414093,NA,12.171258404851,-6.53802774846554,-33.7450087070465,1,0.44444444,0.58333333,0.33333333,0.75,0.57142857,0.75,19.28571429,0.16666667,NA,NA,0.41666667,0.41666667,83.2326049804688,NA,NA,94.5048828125,86.82509765625,7.83339023590088,NA,NA,-10.2362098693848,0.210292363166809,-10.1981945037842,NA,NA,5.45848617553711,-0.186739063262939,-0.67490017414093,NA,NA,0.608562920242548,-0.326901387423277,-33.7450087070465,NA,NA,12.171258404851,-6.53802774846554,1,0.44444444,0.58333333,0.33333333,0.75,0.57142857,0.75,4,86.4001693725586,21.9618301391602,1,0.25,104.295,1,0.25,"2024-04-03",0
