"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxCU%","pfxvSI","pfxvSL","pfxvCU","pfxSI-X","pfxSL-X","pfxCU-X","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwSI","pfxwSL","pfxwCU","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piSI%","piSL%","piXX%","pivFA","pivSI","pivSL","pivXX","piFA-X","piSI-X","piSL-X","piXX-X","piFA-Z","piSI-Z","piSL-Z","piXX-Z","piwFA","piwSI","piwSL","piwXX","piwFA/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Elvis Peguero",21652,"2024-05-12","STL",23,2024,"MIL","H",27,0,1,9,1,0,0,0,0,0,0,0,1,4,2,1,1,0,0,0,0,0,0,1,9,0,18,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.5,2,0.666666666666667,0.5,1.1664797782898,7.8335202217102,2.67848818451166,218.032512457265,29.7440916753395,66.5170884121943,2,0,0.666666666,0.333333333,0,0,0,0,2,9,11,-0.140522003173828,-0.245779991149902,0.105257973074913,-0.500999987125397,-0.0514637902379036,1.87024998664856,1.53979992866516,1.53979992866516,0.898399949073792,1,1,-0.118258185684681,0.0431227737467079,0,1,0.18181818,96,0.81818182,90,NA,-1.22207617759705,0.594910025596619,-61.1038088798523,6.61011139551799,0.57142857,0.75,0.63636364,0.5,1,0.71428571,0.36363636,1,0.18181818,1,2,0,1,0,2,3,0.33333333,0.66666667,0,0.33333333,0,0.66666667,0.0354861563232976,NA,NA,NA,80,51.88777,80,71.22126,68.10189,76.5367,80,73.78493,80,-1.77936,1.40805,NA,NA,NA,92.92,121.06,116.68,137.42,128.34,160.34,128.52,126.884,151.608,0.18181818,0.81818182,NA,96.0999984741211,89.8333333333333,NA,-9.00315570831299,1.26788584391276,NA,1.47907209396362,-2.00703769259983,NA,-1.23674327135086,0.59074018150568,NA,-61.837163567543,6.56377979450756,NA,0.57142857,0.75,0.63636364,0.5,1,0.71428571,0.36363636,19.57142857,NA,0.18181818,0.81818182,NA,NA,96.1583480834961,89.9077012803819,NA,NA,-8.46490478515625,1.94265344407823,NA,NA,0.573574006557465,-3.10161336263021,NA,NA,-1.23674327135086,0.59074018150568,NA,NA,-61.837163567543,6.56377979450756,NA,0.57142857,0.75,0.63636364,0.5,1,0.71428571,0.36363636,3,90.3079732259115,-5.39219347635905,1,0.33333333,104.836,2,0.66666667,"2024-05-12",0
"Elvis Peguero",21652,"2024-05-06","@KCR",23,2024,"MIL","A",27,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,0,0,1,1,0,0,0,0,0,9,18,0,0.5,0,2,0,0,0,1,0,0,0,0.33333333,-0.33333333,NA,0,1,3,1,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,149.628679803828,150.806929171676,2,0,1,0,0,0,0,0,3,4,7,-0.411673992872238,-0.411673992872238,0,-2.66599988937378,-0.260988742113113,3.42746663093567,2.01850008964539,4.03700017929077,1.97000002861023,1,1,-0.0896214842796326,-0.0304888004293552,0,1,0.57142857,96.5,0.42857143,89.66666667,0.14285714,-0.975302934646606,-0.0817876085639,-24.3825733661652,-2.72625361879667,0.4,0.5,0.42857143,0.5,1,0.66666667,0.28571429,1,0.14285714,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,6.73101534094537,NA,NA,NA,67.77998,56.11879,71.87407,20,46.58683,20,28.05171,52.33353,23.67604,1.48898,6.31056,NA,NA,NA,96.58,109.68,111.78,90.56,18.68,20.2,94,70.68,72.5314285714286,0.57142857,0.42857143,NA,96.5250015258789,89.2999979654948,NA,-10.1515560150146,0.652878483136495,NA,3.28591442108154,0.19354118903478,NA,-0.990741893649101,-0.0839881040155888,NA,-24.7685473412275,-2.79960346718629,NA,0.25,0.66666667,0.42857143,0,1,0.66666667,0.42857143,22.4,NA,0.57142857,0.42857143,NA,NA,97.0719757080078,89.7928365071615,NA,NA,-9.49202728271484,1.46974658966064,NA,NA,2.246262550354,-1.06168031692505,NA,NA,-0.990741893649101,-0.0839881040155888,NA,NA,-24.7685473412275,-2.79960346718629,NA,0.25,0.66666667,0.42857143,0,1,0.66666667,0.42857143,2,98.0962829589844,-5.68141746520996,0,0,106.537,1,0.5,"2024-05-06",0
"Elvis Peguero",21652,"2024-05-03","@CHC",23,2024,"MIL","A",27,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.697926926735,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,3,27,4,6,10,0.040088027715683,0,0.040088027715683,0.468999981880188,0.0502679497003555,0.538666665554047,0.716400027275085,0.716400027275085,1.64840006828308,1,1,0.0745611116290092,-0.00014026794370274,0,0,0.6,96.33333333,0.4,90,NA,0.0639491379261017,-0.0659935623407364,1.06581896543503,-1.64983905851841,0.2,0.8,0.5,1,1,1,0.5,0.66666667,0,1,1,1,1,2,0,3,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,5.87796646212817,NA,NA,NA,70.73181,43.90531,78.12579,47.94604,49.29332,42.31907,68.1486,46.08433,74.37565,-1.00209,2.57396,NA,NA,NA,87.02,154.8,145.8,107.06,98.54,102.4,95.036,132.296,128.44,0.6,0.4,NA,96.2999979654948,89.875,NA,-9.72051938374837,0.179774329066277,NA,2.46695995330811,0.370067596435547,NA,0.0640193186700344,-0.0677249915897846,NA,1.06698864450057,-1.69312478974462,NA,0,1,0.5,NA,1,1,0.5,21.71428571,NA,0.6,0.4,NA,NA,96.6685485839844,90.259521484375,NA,NA,-9.0545965830485,1.21969747543335,NA,NA,1.11207954088847,-1.1383171081543,NA,NA,0.0640193186700344,-0.0677249915897846,NA,NA,1.06698864450057,-1.69312478974462,NA,0.16666667,1,0.5,1,1,1,0.4,3,91.5582682291667,8.92023340861003,0,0,107.568,1,0.33333333,"2024-05-03",0
"Elvis Peguero",21652,"2024-04-30","TBR",23,2024,"MIL","H",27,0,0,0,1,0,0,0,0,0,0,0,1.2,8,3,0,0,0,0,0,0,1,0,3,16.2000061798119,0,16.2000061798119,3,0,0,2,0,3,0,0,0,0,0.375,0,0.375,1.10291658401489,0,0.375,1.80000068664577,0.6,1,-0.433521595001745,0.433521595001745,-0.433521595001745,0,-8.61900945307503,-8.68687974674382,2,0.6,0.4,0,0,0,2,10.8000041198746,5,24,29,0.0277880411595106,-0.0852659270167351,0.11305396258831,0.0230000168085098,0.00236260145902634,0.756466627120972,0.565466642379761,0.518799960613251,0.139400005340576,1,1,-0.0325067155063152,0.0692407103228068,0,0,0.34482759,96.5,0.65517241,90,NA,0.124364778399467,-0.161500409245491,1.24364778399467,-0.850002153923637,0.58823529,0.5,0.55172414,0.5,1,0.6875,0.4137931,0.75,0.17241379,0,3,2,1,2,2,5,0,0.6,0.4,0.2,0.4,0.4,4.20136285205248,20,43.8547,20,80,48.91836,73.25979,54.84389,61.00284,55.45345,65.60381,60.56763,62.66291,-0.844,2.81109,59.8,59.28,17.74,99.74,124.84,118.48,102.7,111.02,113.72,100.2,114.001379310345,112.051724137931,0.34482759,0.62068966,0.03448276,96.5599975585938,89.9499986436632,69.0999984741211,-10.6884307861328,1.07634745703803,-1.58833086490631,3.76388740539551,-0.539686838785807,-1.37395775318146,0.166291125118732,-0.132073417305946,-0.0350487045943737,1.66291125118732,-0.733741207255257,-3.50487045943737,0.57142857,0.53333333,0.55172414,0.375,1,0.6875,0.51724138,20.6,NA,0.34482759,0.62068966,0.03448276,NA,96.5862609863281,89.9481743706597,69.2058029174805,NA,-10.1373733520508,1.98771985371908,0,NA,2.41829395294189,-1.94789844089084,0,NA,0.166291125118732,-0.132073417305946,-0.0350487045943737,NA,1.66291125118732,-0.733741207255257,-3.50487045943737,0.61538462,0.53333333,0.57142857,0.375,1,0.6875,0.53571429,5,90.8901062011719,7.34167175292969,0,0,105.723,1,0.2,"2024-04-30",0
"Elvis Peguero",21652,"2024-04-28","NYY",23,2024,"MIL","H",27,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,4,2,2,2,0,1,0,0,1,0,0,0,27.000028163224,54.0000563264481,0,0,0,2,0,1,0,0,0,0,0,0.25,-0.25,7.96547908401489,0,0.666666666666667,9.00000938774135,0.666666666666667,0.33333333,12.1664891660311,41.8335671604169,12.1664891660311,1308.19643929881,293.490410647116,295.801497607635,2,0.333333333,0.666666666,0,0,0,1,27.000028163224,8,4,12,-0.116570010781288,-0.118558011949062,0.00198800023645163,-3.50099992752075,-0.359630197286606,0.357457160949707,0.439000010490417,0.878000020980835,0.0595999993383884,1,1,-0.21410197019577,-0.112007067518232,0,1,0.58333333,96,0.41666667,90.2,NA,-0.803247392177582,-0.226499289274216,-11.474962745394,-4.52998578548431,0,1,0.33333333,NA,1,1,0.33333333,0.25,0,3,0,0,0,1,2,3,1,0,0,0,0.33333333,0.66666667,10.8231864916002,NA,NA,NA,35.78502,66.42392,28.06955,20,48.43593,20,20,59.25885,20,3.07579,8.69078,NA,NA,NA,94.9,98.52,101.22,82.58,3.17999999999999,2.47999999999999,89.7666666666667,58.795,60.0783333333333,0.58333333,0.41666667,NA,95.9571446010045,90.2400024414062,NA,-10.9348852975028,-0.463857316970825,NA,3.43064226422991,0.440946388244629,NA,-0.817534580826759,-0.23214078322053,NA,-11.6790654403823,-4.64281566441059,NA,0,0.8,0.33333333,NA,1,1,0.41666667,21.28571429,0.08333333,0.5,0.41666667,NA,96.8130035400391,95.8675333658854,90.2566772460937,NA,-7.74439001083374,-10.741891225179,0.73277759552002,NA,7.59969997406006,1.0944185256958,-1.1894154548645,NA,-0.0633736774325371,-0.754160903394222,-0.23214078322053,NA,-6.33736774325371,-12.5693483899037,-4.64281566441059,NA,0,0.8,0.33333333,NA,1,1,0.41666667,3,101.765258789062,-4.56509939829508,0,0,108.23,2,0.66666667,"2024-04-28",0
"Elvis Peguero",21652,"2024-04-26","NYY",23,2024,"MIL","H",27,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.7440916753395,29.9783111930123,1,0,1,0,0,0,0,0,5,6,11,0.174971997737885,0,0.174971997737885,0.883999943733215,0.0908063724637032,1.90520000457764,1.41559994220734,2.83119988441467,2.31839990615845,1,1,0.0786104500293732,0.0132287255519192,1,0,0.54545455,95.83333333,0.45454545,89.8,NA,0.8212890625,0.229783982038498,13.6881510416667,4.59567964076996,0.16666667,0.6,0.36363636,0,1,0.75,0.45454545,NA,0.09090909,0,1,0,0,1,0,1,0,1,0,0,1,0,-0.930348885830059,NA,NA,NA,23.47389,46.24131,22.35258,34.72743,66.88885,20,27.61129,57.81447,20,1.51634,6.3516,NA,NA,NA,89.4,85.12,76.88,104.82,64.82,94.78,96.4090909090909,75.8927272727273,85.0163636363636,0.54545455,0.45454545,NA,95.6166687011719,89.9599975585938,NA,-11.0011800130208,0.752454614639282,NA,3.91727288564046,-0.0705544412136078,NA,0.835608124732971,0.232322879135609,NA,13.9268020788829,4.64645758271217,NA,0.28571429,0.5,0.36363636,0.5,1,0.75,0.36363636,19.44444444,NA,0.54545455,0.45454545,NA,NA,95.866455078125,90.1883605957031,NA,NA,-10.2469685872396,1.71567459106445,NA,NA,2.4236167271932,-1.48034744262695,NA,NA,0.835608124732971,0.232322879135609,NA,NA,13.9268020788829,4.64645758271217,NA,0.28571429,0.5,0.36363636,0.5,1,0.75,0.36363636,1,76.4615478515625,-15.783543586731,0,0,76.4615,0,0,"2024-04-26",0
"Elvis Peguero",21652,"2024-04-24","@PIT",23,2024,"MIL","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,1,9,9,0,1,0,0,1,0,0,0,0,0,0,0.33333333,0.33333333,0,6.88572907925689,0,0,1,0,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,101.674844552433,102.47548198021,1,0,1,0,0,0,0,0,7,5,12,0.109861999750137,-0.0757640153169632,0.185626015067101,0.52099996805191,0.0519182831048965,1.96733331680298,1.9099999666214,1.9099999666214,2.49140000343323,1,1,0.0392090864479542,0.0166340179267884,1,0,0.5,96.5,0.5,89.33333333,NA,0.362704217433929,0.37444269657135,6.04507029056549,6.2407116095225,0.22222222,0.33333333,0.25,0,1,0.33333333,0.25,0.33333333,0.16666667,0,1,0,0,1,0,1,0,1,0,0,1,0,3.89223344111437,NA,NA,NA,20,66.8951,20,67.55384,65.18708,70.5292,20,68.96807,20,2.05715,7.16282,NA,NA,NA,107.46,-39.34,-34.2,74.16,123.22,115.18,90.81,41.94,40.49,0.5,0.5,NA,96.4666646321615,89.2666625976562,NA,-11.2553914388021,0.996676445007324,NA,3.20681190490723,-1.17711623509725,NA,0.366567209362984,0.379368498921394,NA,6.10945348938306,6.32280831535657,NA,0.22222222,0.33333333,0.25,0,1,0.33333333,0.25,18.88888889,NA,0.5,0.5,NA,NA,96.7997436523438,89.5730997721354,NA,NA,-10.572016398112,1.66223669052124,NA,NA,1.73877636591593,-2.79087829589844,NA,NA,0.366567209362984,0.379368498921394,NA,NA,6.10945348938306,6.32280831535657,NA,0.22222222,0.33333333,0.25,0,1,0.33333333,0.25,1,55.6096458435059,-35.465705871582,0,0,55.6096,0,0,"2024-04-24",0
"Elvis Peguero",21652,"2024-04-21","@STL",23,2024,"MIL","A",27,0,0,0,1,0,0,0,0,0,1,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,0,2,1,0,0,0,0,0,0.25,-0.25,11.5869790840149,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,12.202514422274,0,185.594168786925,296.672073992465,0,0.333333333,0,0.666666666,0,0,0,0,4,10,14,0.0431479960680008,-0.130380004644394,0.173528015613556,0.252999991178513,0.0266877617686987,2.69219994544983,0.556999981403351,1.1139999628067,1.77240002155304,1,1,-0.032831247895956,0.0488582878418288,0,0,0.5,96.42857143,0.5,89.42857143,NA,-0.638554096221924,0.360321551561356,-9.12220137459891,5.14745073659079,0.5,0.75,0.57142857,0.8,0.66666667,0.75,0.28571429,0.75,0.14285714,0,2,1,1,1,1,3,0,0.66666667,0.33333333,0.33333333,0.33333333,0.33333333,9.78913075460741,NA,NA,NA,32.31435,58.27489,20,56.56541,52.43829,61.25482,46.56384,57.14409,36.31039,0.33889,4.58543,NA,NA,NA,98.78,59.16,52.88,108.96,108.76,119.48,103.87,83.96,86.18,0.5,0.5,NA,96.2571411132812,89.3571428571429,NA,-12.0640444074358,-0.474129813058036,NA,2.85722487313407,-0.433119297027588,NA,-0.65183662250638,0.364160381257534,NA,-9.31195175009114,5.20229116082191,NA,0.375,0.83333333,0.57142857,0.66666667,0.8,0.75,0.42857143,20.1,NA,0.5,0.5,NA,NA,97.2007882254464,90.2772129603795,NA,NA,-11.3078754970006,0.329533440726144,NA,NA,1.4947019304548,-1.71156801496233,NA,NA,-0.65183662250638,0.364160381257534,NA,NA,-9.31195175009114,5.20229116082191,NA,0.28571429,0.85714286,0.57142857,0.5,0.83333333,0.75,0.5,3,86.4586283365885,28.2412338256836,0,0,99.4759,1,0.33333333,"2024-04-21",0
"Elvis Peguero",21652,"2024-04-19","@STL",23,2024,"MIL","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,0,1,0,0,0,0,0.33333333,0,0.33333333,1.13839575453556,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,29.7440916753395,29.9783111930123,1,0.5,0.5,0,0,0,0,0,3,7,10,0.106020011007786,0,0.106020011007786,0.479999989271164,0.0506329126656055,1.41159999370575,1.9099999666214,1.9099999666214,2.46560001373291,1,1,0.0751485973596573,-4.23268293912871e-05,1,0,0.5,96.2,0.5,89.8,NA,0.516805708408356,0.253031045198441,10.3361141681671,5.06062090396881,0.42857143,0.66666667,0.5,0.33333333,1,0.6,0.3,0.66666667,0.2,2,0,0,0,2,0,2,1,0,0,0,1,0,3.83516762715984,NA,NA,NA,38.38421,63.88347,29.8819,55.21578,66.6038,53.00611,49.50439,68.27751,40.5341,0.1562,4.31139,NA,NA,NA,116.34,107.52,138.22,118.8,110.18,130.1,117.57,108.85,134.16,0.5,0.5,NA,96,89.7400024414062,NA,-11.0706649780273,0.750603675842285,NA,3.04455471038818,-1.05097551345825,NA,0.523585055023432,0.255350202322006,NA,10.4717011004686,5.10700404644012,NA,0.5,0.5,0.5,0.33333333,1,0.6,0.4,17.28571429,NA,0.5,0.5,NA,NA,96.7466613769531,90.4721618652344,NA,NA,-10.3531402587891,1.46094837188721,NA,NA,1.68565330505371,-2.22965965270996,NA,NA,0.523585055023432,0.255350202322006,NA,NA,10.4717011004686,5.10700404644012,NA,0.42857143,0.66666667,0.5,0.33333333,1,0.6,0.3,2,87.0233306884766,5.37567329406738,0,0,100.16,1,0.5,"2024-04-19",0
"Elvis Peguero",21652,"2024-04-17","SDP",23,2024,"MIL","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.5,2,0.5,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.697926926735,114.84853560366,2,0.25,0.5,0.25,0,0,0,0,4,9,13,0.0876040011644363,-0.109926030039787,0.197530031204224,0.498999983072281,0.051258347928524,1.83294999599457,1.53979992866516,1.53979992866516,1.84940004348755,1,1,-0.0239247288554907,0.0717187228847179,1,0,0.69230769,95.33333333,0.30769231,89.5,NA,-0.0437017790973186,-0.437951177358627,-0.485575323303541,-10.9487794339657,0.5,0.8,0.61538462,0.75,1,0.875,0.38461538,0.5,0.07692308,2,1,1,0,1,3,4,0.5,0.25,0.25,0,0.25,0.75,4.55799384948291,NA,NA,NA,38.43881,42.82439,40.97332,46.44923,41.96877,34.14622,42.8362,40.87742,39.07023,0.57047,4.9328,NA,NA,NA,77.24,92.1,78.28,96.48,107.7,104.24,83.16,96.9,86.2676923076923,0.69230769,0.30769231,NA,95.1000027126736,89.5749969482422,NA,-10.8382322523329,0.869778752326965,NA,2.84673669603136,0.570132374763489,NA,-0.0456456132233143,-0.431758496910334,NA,-0.507173480259048,-10.7939624227583,NA,0.55555556,0.75,0.61538462,0.8,1,0.875,0.30769231,17.77777778,NA,0.69230769,0.30769231,NA,NA,95.4199896918403,89.8811264038086,NA,NA,-10.1164813571506,1.55080926418304,NA,NA,1.38571770985921,-0.798580527305603,NA,NA,-0.0456456132233143,-0.431758496910334,NA,NA,-0.507173480259048,-10.7939624227583,NA,0.55555556,0.75,0.61538462,0.8,1,0.875,0.30769231,4,90.2891159057617,8.91030883789062,0,0,100.824,3,0.75,"2024-04-17",0
"Elvis Peguero",21652,"2024-04-16","SDP",23,2024,"MIL","H",27,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,5,3,2,2,0,1,0,0,0,0,0,0,27.000028163224,81.0000844896721,0,0,0,1,1,2,0,0,0,0,0,0.2,-0.2,8.77520908401489,0,0.75,12.0000125169885,0.75,0.5,12.1664891660311,41.8335671604169,16.7025191161447,1308.19643929881,293.490410647116,405.417943604044,1,0.5,0.25,0.25,0,0,0,0,9,9,18,-0.0662660002708435,-0.0878200009465218,0.021553996950388,-2.07500004768372,-0.213148429989815,0.582233309745789,0.349000006914139,0.349000006914139,0.528599977493286,1,1,-0.11189080029726,-0.00192268162079795,0,1,0.5,95.66666667,0.5,89.11111111,NA,-0.213749140501022,-1.24221241474152,-2.37499045001136,-13.8023601637946,0.18181818,0.28571429,0.22222222,1,1,1,0.38888889,0.4,0,0,2,2,2,2,0,4,0,0.5,0.5,0.5,0.5,0,13.3385807700263,NA,NA,NA,48.43715,53.19983,39.35356,28.41939,50.97372,26.0927,39.81877,53.72306,30.08667,0.75793,5.21399,NA,NA,NA,96.52,90.34,101.98,97.82,97.12,109.98,97.17,93.73,105.98,0.5,0.5,NA,95.6888902452257,89.1666666666667,NA,-10.6419050428602,0.975407706366645,NA,3.3510324690077,-0.409613264931573,NA,-0.2202791236341,-1.26258130371571,NA,-2.44754581815667,-14.0286811523967,NA,0.1,0.375,0.22222222,1,1,1,0.44444444,17.53846154,NA,0.5,0.5,NA,NA,96.0263536241319,89.4827473958333,NA,NA,-10.0489857991536,1.62077903747559,NA,NA,2.01845465766059,-1.82926517062717,NA,NA,-0.2202791236341,-1.26258130371571,NA,NA,-2.44754581815667,-14.0286811523967,NA,0.1,0.375,0.22222222,1,1,1,0.44444444,4,89.2186508178711,17.850887298584,0,0,107.035,2,0.5,"2024-04-16",0
"Elvis Peguero",21652,"2024-04-13","@BAL",23,2024,"MIL","A",27,1,0,0,1,0,0,0,0,0,0,0,1.2,7,1,0,0,0,1,0,0,1,1,2,10.8000041198746,5.40000205993731,5.40000205993731,2,0,0,1,1,2,0,0,0,0,0.28571429,0.14285714,0.14285714,3.93407601794024,0,0.166666666666667,1.20000045776385,0.25,1,2.56647954940787,-2.56647954940787,3.47368493921238,0,63.3117708634333,85.7335933905156,1,0.5,0.25,0.25,0,0,0,0,9,20,29,0.101659998297691,-0.087519995868206,0.189180001616478,0.960000038146973,0.10322580486536,1.29666662216187,1.07799994945526,1.26600003242493,1.00800001621246,1,1,0.054273247718811,0.0241277819369064,1,0,0.44827586,96.92307692,0.55172414,90.0625,NA,0.295772612094879,0.159387618303299,2.27517393919138,0.996172614395618,0.42105263,0.6,0.48275862,0.5,0.83333333,0.64285714,0.34482759,0.42857143,0.17241379,1,1,2,1,2,1,4,0.25,0.25,0.5,0.25,0.5,0.25,5.73995636279474,NA,NA,NA,48.10835,62.6026,29.98939,47.94016,52.98359,45.93582,51.06503,59.91007,36.9653,0.05924,4.16595,NA,NA,NA,114.94,77.72,88,99.94,84.5,92.82,106.664137931034,81.4606896551724,90.6593103448276,0.44827586,0.55172414,NA,97.015380859375,90.0500030517578,NA,-11.5108959491436,0.408653765916824,NA,3.3017939054049,0.564243376255035,NA,0.339875027537346,0.156482439488173,NA,2.61442328874881,0.978015246801078,NA,0.3125,0.69230769,0.48275862,0.4,0.77777778,0.64285714,0.44827586,19.57142857,NA,0.44827586,0.55172414,NA,NA,97.3723332331731,90.3927536010742,NA,NA,-10.8823559100811,1.36418008804321,NA,NA,1.89337862454928,-1.02500343322754,NA,NA,0.339875027537346,0.156482439488173,NA,NA,2.61442328874881,0.978015246801078,NA,0.33333333,0.64285714,0.48275862,0.4,0.77777778,0.64285714,0.48275862,4,86.2233734130859,19.9346866607666,0,0,100.457,1,0.25,"2024-04-13",0
"Elvis Peguero",21652,"2024-04-09","@CIN",23,2024,"MIL","A",27,0,0,13.5000032186516,1,0,0,0,0,0,0,0,1.1,8,4,2,2,0,0,0,0,0,0,2,13.5000032186516,0,27.0000064373032,2,0.2,0,5,0,1,0,1,0,0,0.25,0,0.25,0.174197834014893,0,0.5,3.00000071525591,0.666666666666667,0.5,0.166479063033887,13.3335241556177,0.166479063033887,327.048846660419,5.76715690000976,5.81257031260301,5,0.166666666,0.833333333,0,0,0,0,0,10,26,36,-0.0178600009530783,-0.0580400004982948,0.0401800014078617,-2.54200005531311,-0.240378245711327,0.30137500166893,0.206333339214325,0.212999999523163,0.505999982357025,1,1,-0.140703156590462,0.0814414366263818,0,0,0.41666667,96.8,0.58333333,89.76190476,NA,0.882115602493286,-2.66364288330078,5.88077068328857,-12.6840137300037,0.36842105,0.70588235,0.52777778,0.85714286,0.91666667,0.89473684,0.47222222,0.75,0.05555556,3,3,0,0,3,3,6,0.5,0.5,0,0,0.5,0.5,1.52635519032081,NA,NA,NA,70.48721,44.89076,72.49142,57.3004,55.78059,69.25232,68.95554,54.52857,80,-1.05223,2.49875,NA,NA,NA,92.22,113.98,102.04,123.6,100.22,117.98,110.525,105.953333333333,111.338333333333,0.41666667,0.58333333,NA,96.6666666666667,89.7666655040923,NA,-10.4705861409505,1.15555245535714,NA,3.19962997436523,-0.842792692638579,NA,0.89343898743391,-2.69333049654961,NA,5.95625991622607,-12.8253833169029,NA,0.25,0.75,0.52777778,0.75,0.93333333,0.89473684,0.55555556,19.96428571,NA,0.41666667,0.58333333,NA,NA,97.005615234375,90.0853852771577,NA,NA,-9.85648701985677,1.86615062895275,NA,NA,1.84850476582845,-2.38830275762649,NA,NA,0.89343898743391,-2.69333049654961,NA,NA,5.95625991622607,-12.8253833169029,NA,0.25,0.75,0.52777778,0.75,0.93333333,0.89473684,0.55555556,6,92.2747701009115,3.7712345123291,0,0,103.948,3,0.5,"2024-04-09",0
