"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxSI%","pfxSL%","pfxvSI","pfxvSL","pfxSI-X","pfxSL-X","pfxSI-Z","pfxSL-Z","pfxwSI","pfxwSL","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piSI%","piSL%","pivSI","pivSL","piSI-X","piSL-X","piSI-Z","piSL-Z","piwSI","piwSL","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Taylor Rogers",13449,"2024-05-31","NYY",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,1,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0.333333333333333,1.50000156462356,0.5,0,0.166476649042681,-0.166476649042681,4.70250659915622,0,6.04315120218939,115.428957973168,0,0,0,1,0,0,1,13.500014081612,4,10,14,-0.0762459933757782,-0.0806479975581169,0.0044020009227097,-1.50300002098083,-0.159808620810509,0.35045000910759,0.263900011777878,0.527800023555756,0.18699999153614,1,1,-0.0832305327057838,-0.134335429326679,0,1,0.57142857,93,0.42857143,79.83333333,-0.0378765948116779,-0.204110831022263,-0.473457435145974,-3.40184718370438,0.2,1,0.42857143,0.5,1,0.83333333,0.28571429,0.66666667,0.07142857,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,-0.503426547931174,38.20687,55.53061,47.48153,62.50668,52.0387,52.12096,51.77653,54.73256,52.73475,0.01504,4.09965,105.02,70.16,67.8,118,122.52,127.9,110.582857142857,92.6,93.5571428571429,0.57142857,0.42857143,92.9749984741211,79.8833312988281,10.5023345947266,-7.34636116027832,2.8444607257843,0.344199577967326,-0.0391262397170067,-0.204423081129789,-0.489077996462584,-3.40705135216316,0.28571429,0.57142857,0.42857143,0.5,1,0.83333333,0.5,16.9,0.57142857,0.42857143,93.8830642700195,80.801767985026,9.59130382537842,-8.40155665079753,1.9399516582489,-0.606014490127563,-0.0391262397170067,-0.204423081129789,-0.489077996462584,-3.40705135216316,0.28571429,0.57142857,0.42857143,0.5,1,0.83333333,0.5,2,96.9254913330078,36.3204116821289,0,0,98.3892,2,1,"2024-05-31",0
"Taylor Rogers",13449,"2024-05-28","PHI",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,2,9,0,4.5,2,0,0,4,1,0,0,0,0,0,0.28571429,0,0.28571429,1.09032092940406,0,0.142857142857143,0.5,0.2,1,1.1664797782898,-1.1664797782898,1.92248398140073,0,31.1678441352104,48.2476998026033,4,0,0.8,0.2,0,0,0,0,10,16,26,0.103691980242729,-0.013753985054791,0.117445968091488,0.948000013828278,0.100797444581985,0.723085701465607,0.960000038146973,0.930000007152557,1.08000004291534,1,1,0.122539423406124,0.0208626381096245,1,0,0.61538462,93.1875,0.38461538,80.7,0.303312212228775,0.628803670406342,1.89570132642984,6.28803670406342,0.13333333,0.54545455,0.30769231,1,0.83333333,0.875,0.42307692,0.71428571,0.03846154,2,2,1,1,3,1,5,0.4,0.4,0.2,0.2,0.6,0.2,-0.0712071894843016,52.04845,50.73135,56.40807,57.14209,50.09315,51.33374,58.63532,50.38567,60.31688,-0.41107,3.46049,100.86,122.04,113.46,104.78,112.16,116.48,102.367692307692,118.24,114.621538461538,0.61538462,0.38461538,93.1999969482422,80.6200012207031,10.1907892227173,-6.24184951782227,3.42817711830139,0.117369055747986,0.304292377084494,0.637207206338644,1.90182735677809,6.37207206338644,0,0.5,0.30769231,NA,0.875,0.875,0.61538462,16.10526316,0.61538462,0.38461538,93.8045654296875,81.2068603515625,9.20023155212402,-7.39555511474609,2.31258749961853,-1.05236358642578,0.304292377084494,0.637207206338644,1.90182735677809,6.37207206338644,0,0.5,0.30769231,NA,0.875,0.875,0.61538462,5,91.8491088867188,2.81347541809082,0,0,107.878,2,0.4,"2024-05-28",0
"Taylor Rogers",13449,"2024-05-25","@NYM",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,0.2,3,1,0,0,0,0,0,0,0,0,1,13.500014081612,0,13.500014081612,1,0,0,0,0,2,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1.50000156462356,0.5,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,6.04315120218939,5.81251197675874,0,1,0,0,0,0,0,0,7,10,17,0.0195580050349236,-0.0804940164089203,0.100052013993263,0.153999984264374,0.0167482309043407,1.77340006828308,1.31260001659393,1.31260001659393,1.91699993610382,1,1,-0.00569368340075016,0.016722218577169,0,0,0.47058824,93.625,0.52941176,81.11111111,0.296617448329926,-0.214136511087418,3.70771810412407,-2.37929456763797,0.23076923,0.75,0.35294118,0.66666667,1,0.83333333,0.23529412,0.66666667,0.05882353,0,2,0,0,2,0,2,0,1,0,0,1,0,10.4278575602166,20.83118,45.75197,20.01296,79.18213,53.19268,57.92579,54.90085,51.91864,37.93154,-0.17906,3.8085,101.66,84.26,80.64,116.46,90.14,83.42,109.495294117647,87.3729411764706,82.1117647058824,0.47058824,0.52941176,93.5374984741211,81.0777791341146,11.2394094467163,-6.46025043063694,4.06581258773804,0.882821930779351,0.299318395555019,-0.217689301818609,3.74147994443774,-2.41877002020677,0.25,0.44444444,0.35294118,0.5,1,0.83333333,0.52941176,18.28571429,0.47058824,0.52941176,93.8739852905273,81.4070909288194,10.4093046188354,-7.62040795220269,2.90082883834839,-0.485735999213325,0.299318395555019,-0.217689301818609,3.74147994443774,-2.41877002020677,0.25,0.44444444,0.35294118,0.5,1,0.83333333,0.52941176,2,83.8723907470703,7.16332244873047,0,0,93.7131,0,0,"2024-05-25",0
"Taylor Rogers",13449,"2024-05-23","@PIT",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1.2,6,1,0,0,0,0,0,0,0,0,2,10.8000041198746,0,5.40000205993731,2,0,0,0,2,1,0,0,1,0,0.33333333,0,0.33333333,2.61817353088578,0,0.166666666666667,0.600000228881923,0.25,1,0.766478862762102,-0.766478862762102,2.58088964237113,0,21.1179754081725,64.1585490194796,0,0.333333333,0,0.666666666,0,0,1,5.40000205993731,9,13,22,0.0331660136580467,-0.0049660038203001,0.038132019340992,1.45700001716614,0.145191818475723,0.262266665697098,0.273933321237564,0.479000002145767,0.221399992704391,1,1,0.080175943672657,0.0462831836048883,0,0,0.45454545,93.1,0.54545455,78.41666667,0.399497926235199,0.0867356956005096,3.99497926235199,0.72279746333758,0.16666667,0.6,0.36363636,0,0.83333333,0.625,0.45454545,0.33333333,0.13636364,3,1,0,0,2,2,4,0.75,0.25,0,0,0.5,0.5,1.90982064150866,20,59.93123,26.43807,57.43013,58.23189,28.21495,40.99387,62.0073,22.07045,0.68493,5.10449,94.2,66.38,68.42,112.06,85.46,104.68,103.941818181818,76.7872727272727,88.1981818181818,0.45454545,0.54545455,93.0400024414062,78.25,11.0892028808594,-6.29093170166016,5.53136367797852,1.66213607788086,0.445972204208374,0.0894137546420097,4.45972204208374,0.745114622016748,0.16666667,0.6,0.36363636,0,0.83333333,0.625,0.45454545,18.125,0.45454545,0.54545455,93.0675170898437,78.2707163492839,10.2139846801758,-7.71810913085938,4.48262901306152,0.507207115491231,0.445972204208374,0.0894137546420097,4.45972204208374,0.745114622016748,0.16666667,0.6,0.36363636,0,0.83333333,0.625,0.45454545,4,92.4612325032552,27.0653635660807,1,0.25,101.064,1,0.25,"2024-05-23",0
"Taylor Rogers",13449,"2024-05-19","COL",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,1,0,1,5,0,0,0,0,2,0,0,0,0,0,0,18,0,0,0,0,2,1,0,0,0,0,0,0,0.4,-0.4,13.2447290840149,0,0,2,0,1,9.16647977828979,-9.16647977828979,10.6784881845117,0,232.164758630363,259.842877178056,2,0,0.666666666,0.333333333,0,0,0,0,10,9,19,0.0397399999201298,-0.0698679983615875,0.109608002007008,0.474000006914139,0.050398726016283,1.24243998527527,0.838599979877472,0.838599979877472,0.713200032711029,1,1,-0.0169559475034475,0.048941395807677,0,0,0.63157895,93.75,0.36842105,78.57142857,-0.0369150079786777,0.199568703770638,-0.307625066488981,2.85098148243768,0.1,0.44444444,0.26315789,1,1,1,0.47368421,0.4,0,0,3,0,1,0,2,3,0,1,0,0.33333333,0,0.66666667,7.93599847526771,20,43.21986,20,47.65621,49.69688,41.14859,20,45.20225,20,2.67626,8.09148,92.18,22.42,30.78,101.92,93.8,91.96,95.7684210526316,48.7178947368421,53.32,0.63157895,0.36842105,93.5416666666667,78.5857107979911,9.55566151936849,-8.09074183872768,4.84266312917074,0.766673973628453,-0.043851125985384,0.200241934508085,-0.3654260498782,2.86059906440122,0.11111111,0.4,0.26315789,1,1,1,0.52631579,16.5,0.63157895,0.36842105,94.2027282714844,79.243399483817,8.63780975341797,-9.03119168962751,3.82974338531494,-0.400098426001413,-0.043851125985384,0.200241934508085,-0.3654260498782,2.86059906440122,0.11111111,0.4,0.26315789,1,1,1,0.52631579,3,94.5633544921875,22.1191024780273,0,0,107.582,1,0.33333333,"2024-05-19",0
"Taylor Rogers",13449,"2024-05-18","COL",30,2024,"SFG","H",33,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0,1,0,1,6.1664797782898,-6.1664797782898,6.1664797782898,0,156.790915694681,150.806929171676,2,0,1,0,0,0,0,0,9,8,17,5.40089604328386e-05,-4.60076335002668e-05,0.000100016593933105,0.474000006914139,0.0503987222909927,0.00333333318121731,0,0,NA,0,1,0.0100016593933105,0.00620102947594761,0,0,0.52941176,92.44444444,0.47058824,77.875,0.8504798412323,-0.167560264468193,9.44977601369222,-2.09450330585241,0.1,0.42857143,0.23529412,1,0.66666667,0.75,0.41176471,1,0.05882353,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,6.56966526966658,31.25831,32.18492,57.09615,20,45.88536,20,20,39.32197,27.99942,2.59781,7.97381,91.88,117,99.34,116.8,23.36,14.94,103.607058823529,72.9341176470588,59.6223529411765,0.52941176,0.47058824,92.4555528428819,77.7624969482422,9.15364583333333,-7.69560289382935,3.55030992296007,1.01737380027771,0.865015245974064,-0.173559453338385,9.61128051082293,-2.16949316672981,0.125,0.33333333,0.23529412,1,0.66666667,0.75,0.52941176,14.64285714,0.52941176,0.47058824,92.7603352864583,78.0491333007812,8.2958975897895,-8.56872367858887,2.63304265340169,-0.142095372080803,0.865015245974064,-0.173559453338385,9.61128051082293,-2.16949316672981,0.11111111,0.375,0.23529412,1,0.66666667,0.75,0.47058824,2,90.3418579101562,-1.94736111164093,0,0,111.111,1,0.5,"2024-05-18",0
"Taylor Rogers",13449,"2024-05-13","LAD",30,2024,"SFG","H",33,0,1,9,1,0,0,0,0,0,0,0,1,5,1,2,1,0,1,0,0,0,0,2,18,9,9,2,0,0,0,2,0,0,0,0,0,0.4,0.2,0.2,4.22640908401489,0,0.25,2,0.5,0,2.1664797782898,6.8335202217102,5.19049659073353,223.387360837213,56.2924584471045,127.221589227109,0,0,0,1,0,0,0,0,7,11,18,-0.310447990894318,-0.453575134277344,0.143127143383026,-0.921999990940094,-0.0980329737067223,2.27447986602783,2.67219996452332,2.67219996452332,NA,0,1,0.00130044482648373,-0.137792306342271,0,1,0.27777778,93.6,0.72222222,79.23076923,-0.742058515548706,0.441139817237854,-14.8411703109741,3.39338320952195,0.11111111,0.44444444,0.27777778,0,0.5,0.4,0.5,0.6,0.16666667,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,1.19174448909684,47.82439,52.93153,46.59638,49.30107,50.54751,40.27327,51.73786,55.99541,41.37595,0.01744,4.10325,96.94,20.08,24.18,113.88,99.34,110.2,109.174444444444,77.3233333333333,86.3055555555556,0.27777778,0.72222222,93.5599975585938,79.2692307692308,11.0219131469727,-7.22140326866737,4.7763011932373,1.18033064328707,-0.752129435539246,0.444447718560696,-15.0425887107849,3.41882860431304,0.125,0.4,0.27777778,0,0.5,0.4,0.55555556,19.15384615,0.27777778,0.72222222,94.1881408691406,79.9035268930288,10.2412078857422,-8.18408555250901,3.43941192626953,-0.0293150314917931,-0.752129435539246,0.444447718560696,-15.0425887107849,3.41882860431304,0.125,0.4,0.27777778,0,0.5,0.4,0.55555556,2,98.4577178955078,31.9149169921875,1,0.5,104.898,1,0.5,"2024-05-13",0
"Taylor Rogers",13449,"2024-05-11","CIN",30,2024,"SFG","H",33,1,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,0,0,1,0,0,2,27.000028163224,0,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,43.730111980594,42.0611351806182,0,0,0,0,0,0,0,0,4,8,12,0.088813990354538,-0.03703797981143,0.125851973891258,0.875,0.0930356234312057,2.28333330154419,1.06770002841949,2.13540005683899,0.892400026321411,1,1,0.024648142978549,0.0142484956744563,1,0,0.25,93,0.75,78.88888889,-0.00558976083993912,0.194761678576469,-0.186325361331304,2.16401865084966,0.33333333,0.33333333,0.33333333,0,0,0,0.5,1,0.33333333,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.54751365538727,52.04475,31.98543,50.64039,79.66232,46.65905,71.07046,80,47.62095,72.18874,-1.7395,1.46784,84.14,123.9,100.84,118.52,133.92,132.78,109.925,131.415,124.795,0.25,0.75,92.9666646321615,79.0111083984375,9.37818400065104,-8.52855767144097,4.02595202128092,-0.235655652152167,-0.00592551752924919,0.19316527992487,-0.197517250974973,2.14628088805411,0.33333333,0.33333333,0.33333333,0,0,0,0.5,18.11111111,0.25,0.75,93.4986979166667,79.5049777560764,8.8757069905599,-9.47622426350912,2.71037324269613,-1.67700301276313,-0.00592551752924919,0.19316527992487,-0.197517250974973,2.14628088805411,0.33333333,0.33333333,0.33333333,0,0,0,0.5,0,NA,NA,0,NA,NA,0,NA,"2024-05-11",0
"Taylor Rogers",13449,"2024-05-09","@COL",30,2024,"SFG","A",33,0,0,9,1,0,0,0,0,0,0,0,1,5,2,1,1,0,0,0,0,0,0,3,27,0,18,3,0,0,1,0,1,0,0,0,0,0.6,0,0.6,-0.0213109159851073,0,0.4,2,1,0.5,-2.8335202217102,11.8335202217102,-2.8335202217102,223.387360837213,-69.3306131123661,-66.6845831899186,1,0.5,0.5,0,0,0,0,0,5,14,19,-0.000532009638845921,-0.00116401433479041,0.000632004695944488,-0.370999991893768,-0.0322889499366283,0.00600000005215406,0,0,NA,0,1,-0.0200014133006334,-0.0686668590696182,0,0,0.57894737,93,0.42105263,79.125,0.213871747255325,-0.648327887058258,1.94428861141205,-8.10409858822823,0.36363636,0.875,0.57894737,0,0.42857143,0.27272727,0.42105263,0.8,0.42105263,1,0,1,1,1,0,2,0.5,0,0.5,0.5,0.5,0,0.574008807487902,46.08555,39.06511,20,80,20,20,69.02323,27.11983,20,-1.05643,2.49245,86.36,129.42,98.32,117.06,123.34,111.34,99.2863157894737,126.86,103.802105263158,0.57894737,0.42105263,93.0363658558239,79.2375030517578,8.73442077636719,-6.58060073852539,2.96743219549006,1.59217417240143,0.213922493159771,-0.65436365455389,1.9447499378161,-8.17954568192363,0.4,0.77777778,0.57894737,0,0.42857143,0.27272727,0.47368421,17.64285714,0.57894737,0.42105263,93.8397771661932,80.0380020141602,7.89893132990057,-7.69076251983643,3.10205182162198,1.87355124950409,0.213922493159771,-0.65436365455389,1.9447499378161,-8.17954568192363,0.4,0.77777778,0.57894737,0,0.42857143,0.27272727,0.47368421,2,74.2681427001953,14.8421478271484,0,0,74.7482,0,0,"2024-05-09",0
"Taylor Rogers",13449,"2024-05-08","@COL",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,1,0,0.1,2,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0.5,3.00000312924711,0.5,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,81.4170727589986,78.3097583844777,1,0.5,0.5,0,0,0,1,27.000028163224,2,7,9,-0.00837600231170654,-0.0710079967975616,0.0626319944858551,-0.425999999046326,-0.0370757132768631,1.79939985275269,0.749599993228912,1.49919998645782,0.862399995326996,1,1,-0.0175334829837084,0.0128785963564292,0,0,0.44444444,93,0.55555556,79.6,0.193869575858116,-0.445737272500992,4.8467393964529,-8.91474545001984,0.66666667,1,0.77777778,0.75,0.66666667,0.71428571,0.33333333,1,0.22222222,0,1,1,1,1,0,2,0,0.5,0.5,0.5,0.5,0,9.70181493747362,29.30152,29.36212,58.56989,54.12902,34.37164,57.07804,44.8299,32.89014,63.43849,0.44661,4.74701,108.12,99.5,67.98,96.96,127.14,109.6,101.92,114.855555555556,91.1022222222222,0.44444444,0.55555556,92.8499984741211,79.5,7.67296838760376,-6.18603096008301,1.56594526767731,-2.14039764404297,0.196422267705202,-0.45289246365428,4.91055669263005,-9.05784927308559,0.66666667,1,0.77777778,0.75,0.66666667,0.71428571,0.33333333,19.85714286,0.44444444,0.55555556,93.6406784057617,80.2556396484375,6.9444751739502,-7.31777038574219,1.67946648597717,-2.06331062316895,0.196422267705202,-0.45289246365428,4.91055669263005,-9.05784927308559,0.66666667,1,0.77777778,0.75,0.66666667,0.71428571,0.33333333,2,82.6013946533203,6.07118463516235,0,0,92.5478,0,0,"2024-05-08",0
"Taylor Rogers",13449,"2024-05-05","@PHI",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2,18,0,9,2,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0.25,1,0.5,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-19.0813844885779,-18.3531359984531,1,0.5,0.5,0,0,0,0,0,6,13,19,0.0234800092875957,-0.0290399845689535,0.0525199957191944,0.500999987125397,0.0513056889176369,0.580850005149841,0.400999993085861,0.400999993085861,0.230800002813339,1,1,0.00295738037675619,0.0374661525136991,0,0,0.47368421,93.33333333,0.52631579,80.3,0.535732924938202,-0.560463488101959,5.95258805486891,-5.60463488101959,0.41666667,0.42857143,0.42105263,0.6,1,0.75,0.36842105,0.75,0.10526316,2,0,0,0,2,0,2,1,0,0,0,1,0,1.64527825308016,80,58.83707,80,43.21135,56.98791,27.93761,77.6102,60.45054,66.43865,-1.58991,1.69223,106.04,148.8,144.2,120.72,63.44,82.72,113.766315789474,103.873684210526,111.842105263158,0.47368421,0.52631579,93.1666666666667,80.2099975585938,11.2626325819227,-8.19941024780274,3.88962978786892,0.991581916809082,0.54274057969451,-0.566451769322157,6.03045088549455,-5.66451769322157,0.33333333,0.5,0.42105263,0.66666667,0.8,0.75,0.52631579,20.93333333,0.47368421,0.52631579,93.936286078559,80.958447265625,10.7498991224501,-8.74958801269531,2.67165565490723,-0.591103601455689,0.54274057969451,-0.566451769322157,6.03045088549455,-5.66451769322157,0.36363636,0.5,0.42105263,0.75,0.75,0.75,0.42105263,2,93.2641296386719,-14.5567350387573,1,0.5,109.175,1,0.5,"2024-05-05",0
"Taylor Rogers",13449,"2024-05-03","@PHI",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,3,27,0,9,3,0,0,0,0,1,0,0,0,0,0.75,0,0.75,-0.459145915985107,0,0.25,1,1,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-69.3306131123661,-66.6845831899186,0,1,0,0,0,0,0,0,7,12,19,0.0308919847011566,-0.0151260010898113,0.0460179857909679,0.500999987125397,0.0513056851923466,0.508960008621216,0.530999958515167,0.530999958515167,NA,0,1,0.0383880846202374,0.0223082062039547,0,0,0.63157895,93.66666667,0.36842105,78.42857143,0.583780109882355,-0.27143058180809,4.86483424901962,-3.87757974011557,0.25,0.14285714,0.21052632,0.66666667,1,0.75,0.36842105,0.75,0.05263158,0,1,0,1,0,0,1,0,1,0,1,0,0,0.383905606340266,54.69744,57.16314,55.55621,54.24562,48.84792,45.98574,59.37196,53.72951,57.22526,-0.45683,3.39185,103.84,100.76,111.76,143.34,125.88,136.18,118.392631578947,110.014736842105,120.756842105263,0.63157895,0.36842105,93.5916646321615,78.4142892020089,11.0598805745443,-9.05433654785156,4.2947670618693,0.270787068775722,0.589394818991423,-0.275659274309874,4.91162349159519,-3.93798963299819,0.2,0.22222222,0.21052632,0.5,1,0.75,0.47368421,17.8,0.63157895,0.36842105,94.0917460123698,78.8764822823661,10.6232897440592,-9.43241882324219,2.93680572509766,-1.20960167476109,0.589394818991423,-0.275659274309874,4.91162349159519,-3.93798963299819,0.2,0.22222222,0.21052632,0.5,1,0.75,0.47368421,1,69.8107986450195,21.2630882263184,0,0,69.8108,0,0,"2024-05-03",0
"Taylor Rogers",13449,"2024-05-01","@BOS",30,2024,"SFG","A",33,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,3,0,0,0,0,0,0,0,0,8.41372908401489,0,0.25,1,0.25,0,3.1664797782898,5.8335202217102,7.70250499695539,223.387360837213,81.4170727589986,187.926090042024,0.333333333,0,0.25,0.75,0,0,0,0,7,8,15,0.0475440099835396,-0.0228240005671978,0.0703680068254471,0.682999968528748,0.0657996088266373,0.833600044250488,0.740800023078918,1.01520001888275,0.583599984645844,1,1,0.039108868688345,0.0179256892048083,0,0,0.46666667,92.71428571,0.53333333,79.25,0.0811786353588104,0.166600167751312,1.15969479084015,2.0825020968914,0,0.77777778,0.46666667,NA,0.85714286,0.85714286,0.6,NA,0.06666667,0,3,1,2,1,1,4,0,0.75,0.25,0.5,0.25,0.25,0.912630593851441,21.30863,66.16539,29.93146,80,51.30697,73.30934,59.23935,60.44839,55.39712,-0.4486,3.40419,95.68,79.8,89.94,102.84,121.22,142.32,99.4986666666667,101.890666666667,117.876,0.46666667,0.53333333,92.7142857142857,79.0875015258789,11.6208528791155,-7.54996490478516,4.39655985151018,1.45850968360901,0.0812686122953892,0.167790170758963,1.16098017564842,2.09737713448703,0.2,0.6,0.46666667,0,1,0.85714286,0.66666667,17.63636364,0.46666667,0.53333333,92.9285452706473,79.2902984619141,10.8189860752651,-8.53691673278809,3.09854289463588,0.215980187058449,0.0812686122953892,0.167790170758963,1.16098017564842,2.09737713448703,0.2,0.6,0.46666667,0,1,0.85714286,0.66666667,4,83.0119476318359,23.8615627288818,0,0,104.793,1,0.25,"2024-05-01",0
"Taylor Rogers",13449,"2024-04-30","@BOS",30,2024,"SFG","A",33,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,56.2924584471045,54.144034788745,1,0,1,0,0,0,0,0,5,8,13,0.0115480069071054,-0.00705600716173649,0.0186040140688419,0.546999990940094,0.0526974946260452,0.227299988269806,0.185199990868568,0.185199990868568,0.126800000667572,1,1,0.0401507467031479,0.0106543896939465,0,0,0.53846154,93.71428571,0.46153846,81.16666667,0.416207313537598,0.13108916580677,5.94581876482282,2.18481943011284,0.28571429,0.66666667,0.46153846,0,0.75,0.5,0.46153846,0.75,0.23076923,1,0,0,0,1,0,1,1,0,0,0,1,0,1.48849604986518,36.54224,52.59861,41.15551,78.11246,57.27109,71.86669,60.10407,56.33385,59.52266,-0.50232,3.32361,101.86,80.62,87.66,121.88,99.06,119.94,111.1,89.1307692307692,102.558461538462,0.53846154,0.46153846,93.6428571428571,80.8499959309896,10.7582659040179,-7.53921063741048,4.35348674229213,1.64467891057332,0.419616371393204,0.129704657942057,5.99451959133148,2.16174429903428,0.33333333,0.57142857,0.46153846,0,0.75,0.5,0.53846154,15.33333333,0.53846154,0.46153846,93.9053431919643,81.1013641357422,9.88476235525949,-8.68115679423014,3.11907277788435,0.319340507189433,0.419616371393204,0.129704657942057,5.99451959133148,2.16174429903428,0.33333333,0.57142857,0.46153846,0,0.75,0.5,0.53846154,1,90.0425186157227,-18.7939853668213,0,0,90.0425,0,0,"2024-04-30",0
"Taylor Rogers",13449,"2024-04-27","PIT",30,2024,"SFG","H",33,0,1,18,1,0,0,0,0,0,0,0,1,5,2,3,2,2,0,0,0,0,0,2,18,0,18,2,0,0,0,3,0,0,0,0,0,0.4,0,0.4,3.20368908401489,18,0.4,2,0,1.25,25.1664797782898,-7.16647977828979,3.70250499695539,446.774721674425,634.158587620669,91.2631956590928,0,0,0,1,0,0.666666666,2,18,3,11,14,-0.410844027996063,-0.534451425075531,0.12360742688179,-1.92200005054474,-0.204359382390976,1.26215994358063,2.67219996452332,2.67219996452332,NA,0,1,-0.695449709892273,0.3699410213258,0,1,0.42857143,94,0.57142857,81.375,0.241287231445312,-2.30228662490845,4.02145385742188,-28.7785828113556,0.5,0.625,0.57142857,0.66666667,1,0.875,0.57142857,0.8,0.07142857,3,0,0,0,1,2,3,1,0,0,0,0.33333333,0.66666667,21.8408586111076,71.86734,28.95772,76.98,80,60.69445,80,80,50.61115,80,-2.73439,-0.02449,98.58,156.2,131.98,118.6,133.32,151.48,110.02,143.125714285714,143.122857142857,0.42857143,0.57142857,93.7666625976562,81.4000015258789,10.1599388122559,-7.03246450424194,4.5707893371582,1.75841236114502,0.243861176073551,-2.29870741069317,4.06435293455919,-28.7338426336646,0.4,0.66666667,0.57142857,0.5,1,0.875,0.64285714,16.22222222,0.42857143,0.57142857,94.5297139485677,82.1628723144531,9.38419151306152,-8.06771373748779,3.64001496632894,0.561619639396667,0.243861176073551,-2.29870741069317,4.06435293455919,-28.7338426336646,0.4,0.66666667,0.57142857,0.5,1,0.875,0.64285714,3,94.3299967447917,26.8188145955404,2,0.66666667,109.134,2,0.66666667,"2024-04-27",0
