"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","CH%","CHv","XX%","wFB","wSL","wCB","wCH","wFB/C","wSL/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CH","pb_s_CH","pb_c_CH","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CH","sp_l_CH","sp_p_CH","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_KC","sp_l_KC","sp_p_KC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSL%","pfxKC%","pfxCH%","pfxvFA","pfxvSL","pfxvKC","pfxvCH","pfxFA-X","pfxSL-X","pfxKC-X","pfxCH-X","pfxFA-Z","pfxSL-Z","pfxKC-Z","pfxCH-Z","pfxwFA","pfxwSL","pfxwKC","pfxwCH","pfxwFA/C","pfxwSL/C","pfxwKC/C","pfxwCH/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piSL%","pivCH","pivCU","pivFA","pivSL","piCH-X","piCU-X","piFA-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piSL-Z","piwCH","piwCU","piwFA","piwSL","piwCH/C","piwCU/C","piwFA/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Craig Kimbrel",6655,"2024-05-26","@CHW",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.6143182700941,64.7888072114456,0,0.5,0,0.5,0,0,0,0,5,8,13,0.040497999638319,0,0.040497999638319,0.496999979019165,0.0512107163667679,0.525799989700317,0.903400003910065,0.903400003910065,NA,0,1,0.0769260302186012,9.56518498999026e-05,0,0,0.76923077,93.3,NA,NA,0.23076923,84.33333333,NA,NA,NA,0.873241007328033,NA,-0.118599630892277,NA,8.73241007328033,NA,-3.95332102974256,NA,0.22222222,0.75,0.38461538,0.5,1,0.8,0.30769231,0.66666667,0.07692308,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,3.46174031460703,NA,NA,NA,55.49222,65.24121,41.14474,NA,NA,NA,30.29708,58.59078,24.73298,47.2072,60.90184,32.33073,0.29892,4.52547,NA,NA,NA,117.22,118.54,141.18,NA,NA,NA,86.84,102.9,101.36,110.209230769231,114.930769230769,131.990769230769,0.76923077,NA,0.23076923,NA,93.4200012207031,NA,84.2666625976562,NA,-6.80489196777344,NA,5.9682674407959,NA,8.91681518554688,NA,-4.69438966115316,NA,0.926490657031536,NA,-0.120887245982885,NA,9.26490657031536,NA,-4.02957486609618,NA,0.25,0.6,0.38461538,0.5,1,0.8,0.38461538,17.7,NA,0.23076923,0.76923077,NA,NA,84.6327311197917,93.7894714355469,NA,NA,7.51496315002441,-5.48439407348633,NA,NA,-5.93835322062175,8.2809326171875,NA,NA,-0.120887245982885,0.926490657031536,NA,NA,-4.02957486609618,9.26490657031536,NA,0.22222222,0.75,0.38461538,0.5,1,0.8,0.30769231,2,96.9833068847656,33.2036972045898,0,0,99.893,1,0.5,"2024-05-26",0
"Craig Kimbrel",6655,"2024-05-24","@CHW",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.6143182700941,64.7888072114456,1,0,0.5,0.5,0,0,0,0,1,5,6,0.09026800096035,0,0.09026800096035,0.496999979019165,0.0512107163667679,1.18613338470459,1.82039999961853,1.82039999961853,NA,0,1,0.0766038745641708,-0.000501134244766069,1,0,0.33333333,94,NA,NA,0.66666667,83.5,NA,NA,NA,0.457439124584198,NA,0.270781934261322,NA,22.8719562292099,NA,6.76954835653305,NA,0.66666667,0.66666667,0.66666667,0.5,1,0.75,0.5,0.66666667,0.16666667,0,2,0,1,0,1,2,0,1,0,0.5,0,0.5,-0.362137671471596,NA,NA,NA,80,54.9061,79.30923,NA,NA,NA,77.80605,57.47602,77.31026,80,55.78036,80,-1.97862,1.10916,NA,NA,NA,114.74,165.66,170.46,NA,NA,NA,84.96,133.42,121.62,94.8866666666667,144.166666666667,137.9,0.33333333,NA,0.66666667,NA,94,NA,83.5500030517578,NA,-5.80101203918457,NA,6.22434520721436,NA,8.4180908203125,NA,-4.78104114532471,NA,0.462894409894943,NA,0.273829318583012,NA,23.1447204947472,NA,6.84573296457529,NA,0.5,0.75,0.66666667,0,1,0.75,0.66666667,18.33333333,NA,0.66666667,0.33333333,NA,NA,83.9454498291016,94.4051971435547,NA,NA,7.42356252670288,-4.84973526000977,NA,NA,-5.81583213806152,7.79899501800537,NA,NA,0.273829318583012,0.462894409894943,NA,NA,6.84573296457529,23.1447204947472,NA,0.5,0.75,0.66666667,0,1,0.75,0.66666667,2,86.7205963134766,-8.76692676544189,1,0.5,101.692,1,0.5,"2024-05-24",0
"Craig Kimbrel",6655,"2024-05-23","@CHW",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,5.43449475334657,0,78.1762071033664,133.351552421855,0,0,0,1,1,0,0,0,0,2,2,0.197270005941391,0,0.197270005941391,0.906000018119812,0.0933539420366287,4.68919992446899,2.3445999622345,4.68919992446899,NA,0,1,0.0420690104365349,1.14729727801466e-09,1,0,1,95.5,NA,NA,NA,NA,NA,NA,NA,0.249823242425919,NA,NA,NA,12.4911621212959,NA,NA,NA,1,0,0.5,1,NA,1,0.5,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-2.19804651477085,NA,NA,NA,80,63.74544,80,NA,NA,NA,NA,NA,NA,80,58.99445,80,-5.10457,-3.57976,NA,NA,NA,90,159.6,157.8,NA,NA,NA,NA,NA,NA,90,159.6,157.8,1,NA,NA,NA,95,NA,NA,NA,-6.92879962921143,NA,NA,NA,7.93880176544189,NA,NA,NA,0.252764478325844,NA,NA,NA,12.6382239162922,NA,NA,NA,1,0,0.5,1,NA,1,0.5,18,NA,NA,1,NA,NA,NA,95.4578552246094,NA,NA,NA,-5.68410491943359,NA,NA,NA,7.26849985122681,NA,NA,NA,0.252764478325844,NA,NA,NA,12.6382239162922,NA,1,0,0.5,1,NA,1,0.5,1,87.8093185424805,72.2908706665039,0,0,87.8093,0,0,"2024-05-23",0
"Craig Kimbrel",6655,"2024-05-19","SEA",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.9475705631782,15.0336680287444,0,0,0,1,0,0,0,0,6,8,14,0.0300600044429302,0,0.0300600044429302,0.467000007629395,0.0502150543034077,0.400000005960464,0.702000021934509,0.702000021934509,NA,0,1,0.0754560753703117,-0.000306065382808599,0,0,0.64285714,94.77777778,NA,NA,0.35714286,84.8,NA,NA,NA,0.426898300647736,NA,0.332914739847183,NA,4.74331445164151,NA,6.65829479694366,NA,0.2,0.25,0.21428571,0.5,1,0.66666667,0.28571429,0.66666667,0.07142857,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.67454253602579,NA,NA,NA,39.13737,59.74817,27.0821,NA,NA,NA,73.23753,73.75822,65.15445,48.57045,65.11329,38.70409,0.21422,4.39842,NA,NA,NA,99.12,84.78,95.08,94.04,81.92,82.38,89.78,146.86,177.6,96.3928571428571,97.6742857142857,110.948571428571,0.64285714,0.14285714,0.21428571,NA,94.7444458007812,85.1500015258789,84.9000040690104,NA,-6.31282594468859,7.65307426452637,7.09692509969075,NA,8.35256703694662,-2.40214920043945,-4.71992047627767,NA,0.43107532709837,0.0151214338839054,0.322293609380722,NA,4.78972585664855,0.756071694195271,10.7431203126907,NA,0.125,0.33333333,0.21428571,1,0.5,0.66666667,0.42857143,20.27272727,NA,0.35714286,0.64285714,NA,NA,85.1286010742188,94.8829006618924,NA,NA,8.29646835327148,-5.56553310818142,NA,NA,-5.10448799133301,7.646363152398,NA,NA,0.337415043264627,0.43107532709837,NA,NA,6.74830086529255,4.78972585664855,NA,0.14285714,0.28571429,0.21428571,1,0.5,0.66666667,0.5,1,97.5537109375,63.4912872314453,0,0,97.5537,1,1,"2024-05-19",0
"Craig Kimbrel",6655,"2024-05-13","TOR",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-22.9475705631782,15.0336680287444,0,0,0,1,0,0,0,0,6,10,16,0.092960000038147,0,0.092960000038147,0.467000007629395,0.0502150543034077,1.25199997425079,1.73000001907349,1.73000001907349,2.14200019836426,1,1,0.074380524456501,-0.000131321621033728,1,0,0.5,95.25,0.1875,86.66666667,0.3125,84.8,NA,NA,NA,0.772408723831177,0.156718850135803,-0.169314488768578,NA,9.65510904788971,5.22396167119344,-3.38628977537155,NA,0.36363636,0.2,0.3125,0.75,1,0.8,0.3125,0.33333333,0.0625,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.67454253602579,NA,NA,NA,80,64.45547,80,NA,NA,NA,21.27969,71.79798,20,72.15285,70.80897,61.07509,-1.25086,2.2008,NA,NA,NA,115.7,164.7,178.72,155.24,66.9,91.76,100.22,12.52,11.72,118.27625,98.80625,110.2275,0.5,0.1875,0.3125,NA,95.2000045776367,86.4666646321615,84.8799987792969,NA,-6.12772369384766,7.08195495605469,6.49222717285156,NA,8.61546230316162,-0.639840602874756,-5.7344654083252,NA,0.782961096614599,0.158626139163971,-0.173096880316734,NA,9.78701370768249,5.28753797213236,-3.46193760633469,NA,0.33333333,0.28571429,0.3125,0.66666667,1,0.8,0.4375,18,NA,0.3125,0.5,0.1875,NA,84.9301025390625,95.2814407348633,86.551035563151,NA,7.16680221557617,-5.52358245849609,7.88893000284831,NA,-7.21556396484375,7.78975486755371,-1.91787274678548,NA,-0.173096880316734,0.782961096614599,0.158626139163971,NA,-3.46193760633469,9.78701370768249,5.28753797213236,0.33333333,0.28571429,0.3125,0.66666667,1,0.8,0.4375,1,92.9237976074219,39.2017402648926,0,0,92.9238,0,0,"2024-05-13",0
"Craig Kimbrel",6655,"2024-05-11","ARI",2,2024,"BAL","H",36,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.25,0,0.25,2.72685408401489,0,0,0,0,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.457151520003,139.421515985497,1,0,0.5,0.5,0,0,1,9,4,7,11,0.304980009794235,-0.0180967841297388,0.323076784610748,1.07299995422363,0.115376338362694,4.36899995803833,2.68200016021729,2.68200016021729,NA,0,1,0.0582237988710403,0.0115816515119737,1,0,0.54545455,94.5,NA,NA,0.45454545,85,NA,NA,NA,-0.0884583443403244,NA,0.578420639038086,NA,-1.47430573900541,NA,11.5684127807617,NA,0.44444444,0,0.36363636,0.75,NA,0.75,0.18181818,NA,0.09090909,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,2.83491059689642,NA,NA,NA,49.27248,65.68695,20,NA,NA,NA,54.29407,53.47443,54.31844,48.25569,57.67976,29.47926,0.23378,4.42776,NA,NA,NA,124.32,100.78,121.54,NA,NA,NA,93.86,107.36,107.68,110.474545454545,103.770909090909,115.24,0.54545455,NA,0.45454545,NA,94.25,NA,84.9799987792969,NA,-6.82385508219401,NA,6.89075012207031,NA,9.00675455729167,NA,-5.26433563232422,NA,-0.0933364145457745,NA,0.585641704499722,NA,-1.55560690909624,NA,11.7128340899944,NA,0.5,0,0.36363636,0.75,NA,0.75,0.27272727,19.28571429,NA,0.45454545,0.54545455,NA,NA,84.9054565429688,94.1895345052083,NA,NA,7.57668991088867,-6.20640500386556,NA,NA,-6.73011627197266,8.39917818705241,NA,NA,0.585641704499722,-0.0933364145457745,NA,NA,11.7128340899944,-1.55560690909624,NA,0.5,0,0.36363636,0.75,NA,0.75,0.27272727,2,86.7220458984375,15.7712259292603,0,0,92.8363,0,0,"2024-05-11",0
"Craig Kimbrel",6655,"2024-05-10","ARI",2,2024,"BAL","H",36,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,1,1,0,0,0,0,0.33333333,0,0.33333333,2.61817353088578,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.6143182700941,64.7888072114456,0,0.5,0,0.5,0,0,1,9,4,8,12,0.092960000038147,0,0.092960000038147,0.467000007629395,0.0502150543034077,1.25199997425079,1.73000001907349,1.73000001907349,1.40200006961823,1,1,0.074380524456501,-0.000131321621033728,1,0,0.58333333,93.85714286,0.33333333,84,0.08333333,86,NA,NA,NA,0.448835700750351,0.37943908572197,-0.0207000374794006,NA,6.41193858214787,9.48597714304924,-2.07000374794006,NA,0.4,0.57142857,0.5,0.5,1,0.83333333,0.58333333,0.66666667,0.08333333,1,0,1,0,1,1,2,0.5,0,0.5,0,0.5,0.5,3.46174031460703,NA,NA,NA,70.34552,64.28796,66.56973,NA,NA,NA,80,70.28028,73.85949,78.84129,67.88201,75.5914,-1.66639,1.57751,NA,NA,NA,120.28,107.06,124.16,104.14,189.62,179.24,107.64,87.68,94.18,114.138333333333,124.47,132.933333333333,0.58333333,0.25,0.16666667,NA,93.9142892020089,84.2666676839193,84.9499969482422,NA,-7.7283079964774,8.44205474853516,6.55539560317993,NA,9.30939265659877,-1.74513705571493,-4.67951059341431,NA,0.453770242631435,0.056060004979372,0.30712978541851,NA,6.48243203759193,1.86866683264573,15.3564892709255,NA,0.16666667,0.83333333,0.5,0,1,0.83333333,0.5,19,NA,0.08333333,0.58333333,0.33333333,NA,85.586799621582,93.8092128208705,84.1274719238281,NA,6.19693994522095,-7.15585708618164,9.06808757781982,NA,-7.65516996383667,8.44746725899833,-3.54446744918823,NA,-0.0210469514131546,0.453770242631435,0.384236741811037,NA,-2.10469514131546,6.48243203759193,9.60591854527593,0.25,0.625,0.5,0,1,0.83333333,0.66666667,2,101.754135131836,24.7272853851318,0,0,102.097,2,1,"2024-05-10",0
"Craig Kimbrel",6655,"2024-05-08","@WSN",2,2024,"BAL","A",36,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.2,5,1,2,2,1,2,0,0,0,0,0,0,27.000028163224,13.500014081612,0,0,0,0,2,1,1,0,0,0,0,0.4,-0.4,14.5164890840149,13.500014081612,0.333333333333333,4.50000469387067,0,0.625,31.6665095061374,-4.66648134291335,16.7025191161447,687.611039423818,798.683874525559,413.672612664399,0,0.333333333,0,0.666666666,0.5,0.5,0,0,9,10,19,-0.0799079984426498,-0.154507994651794,0.0745999962091446,-0.939999997615814,-0.0976116359233856,2.29733324050903,1.80440008640289,1.80440008640289,6.61800003051758,1,1,-0.053706731647253,0.0189237941814877,0,1,0.68421053,95.23076923,NA,NA,0.31578947,85.16666667,NA,NA,NA,-1.60974979400635,NA,0.112753443419933,NA,-12.3826907231258,NA,1.87922405699889,NA,0,0.55555556,0.26315789,NA,1,1,0.47368421,0.4,0,0,1,2,1,1,1,3,0,0.33333333,0.66666667,0.33333333,0.33333333,0.33333333,45.3737640903459,NA,NA,NA,29.33394,59.19785,21.54354,NA,NA,NA,63.82897,62.60737,56.75822,34.22528,57.91903,28.10668,1.10544,5.73525,NA,NA,NA,91.16,63.64,61.76,NA,NA,NA,70.22,129.38,112.7,84.5473684210526,84.4,77.8463157894737,0.68421053,NA,0.31578947,NA,95.2846116286058,NA,85.1166687011719,NA,-6.5796391413762,NA,5.28894488016764,NA,7.44429837740385,NA,-5.30271689097087,NA,-1.61979675292969,NA,0.111878354102373,NA,-12.4599750225361,NA,1.86463923503955,NA,0,0.5,0.26315789,NA,1,1,0.52631579,18.85714286,NA,0.31578947,0.68421053,NA,NA,85.3621215820312,95.5366962139423,NA,NA,5.91219329833984,-5.99831683819111,NA,NA,-6.48144976298014,6.71286773681641,NA,NA,0.111878354102373,-1.61979675292969,NA,NA,1.86463923503955,-12.4599750225361,NA,0,0.5,0.26315789,NA,1,1,0.52631579,3,84.584726969401,32.8519465128581,1,0.33333333,102.959,2,0.66666667,"2024-05-08",0
"Craig Kimbrel",6655,"2024-05-04","@CIN",2,2024,"BAL","A",36,0,0,27.000028163224,1,0,0,0,0,0,1,0,0.1,4,2,1,1,0,1,0,0,0,0,1,27.000028163224,27.000028163224,54.0000563264481,1,0,0,0,0,2,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0.666666666666667,9.00000938774135,1,0.66666667,6.16648290753691,20.8335452556871,6.16648290753691,687.611039423818,154.019119463597,151.56163866777,0,1,0,0,0,0,0,0,9,9,18,-0.369010001420975,-0.500959992408752,0.131950005888939,-1.68400001525879,-0.159243494272232,3.90024995803833,1.99399995803833,1.99399995803833,7.05200004577637,1,1,-0.117041982710361,0.0224300974745311,0,1,0.44444444,94.625,NA,NA,0.55555556,85.8,NA,NA,NA,-0.706676483154297,NA,-0.280160516500473,NA,-8.83345603942871,NA,-2.80160516500473,NA,0.1,0.625,0.33333333,0,0.8,0.66666667,0.44444444,0.25,0.11111111,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,15.851082197328,NA,NA,NA,36.35271,55.3636,30.54182,NA,NA,NA,62.59991,66.66553,55.71803,46.79795,62.71723,40.47304,0.32434,4.5636,NA,NA,NA,99.22,53.34,57.2,NA,NA,NA,102.72,120.66,127.44,101.164444444444,90.74,96.2222222222222,0.44444444,NA,0.55555556,NA,94.6999969482422,NA,85.9400024414062,NA,-6.98709583282471,NA,3.19808902740479,NA,8.25008678436279,NA,-4.41297569274902,NA,-0.720640067011118,NA,-0.285912040621042,NA,-9.00800083763897,NA,-2.85912040621042,NA,0.125,0.5,0.33333333,0,0.8,0.66666667,0.55555556,20.42857143,NA,0.55555556,0.44444444,NA,NA,86.3739379882813,95.1433486938477,NA,NA,3.94867515563965,-6.23928880691528,NA,NA,-5.81821899414062,7.26537609100342,NA,NA,-0.285912040621042,-0.720640067011118,NA,NA,-2.85912040621042,-9.00800083763897,NA,0.1,0.625,0.33333333,0,0.8,0.66666667,0.44444444,2,96.1501007080078,16.2248363494873,0,0,96.4317,2,1,"2024-05-04",0
"Craig Kimbrel",6655,"2024-05-03","@CIN",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-73.5094593964505,-72.3365655024484,0,0,0,0,0,0,0,0,4,12,16,0.0484900027513504,0,0.0484900027513504,0.560999989509583,0.0530496463179588,0.606666684150696,1.02999997138977,1.02999997138977,NA,0,1,0.0799968391656876,-6.8265505450929e-05,0,0,0.6875,94.45454545,NA,NA,0.3125,84.6,NA,NA,NA,0.668087720870972,NA,0.108214676380157,NA,6.07352473519065,NA,2.16429352760315,NA,0.4,0.54545455,0.5,0.5,0.5,0.5,0.6875,0.66666667,0.25,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.74194892858028,NA,NA,NA,80,61.19545,80,NA,NA,NA,80,54.91394,80,80,55.79453,80,-2.96365,-0.36838,NA,NA,NA,150.54,140.68,171.76,NA,NA,NA,93.44,141.94,139.34,132.69625,141.07375,161.62875,0.6875,NA,0.3125,NA,94.4454567649148,NA,84.7400024414062,NA,-7.56461334228516,NA,4.55272445678711,NA,9.10148481889204,NA,-3.31516418457031,NA,0.675685647875071,NA,0.109259761869907,NA,6.14259679886428,NA,2.18519523739815,NA,0.25,0.58333333,0.5,1,0.42857143,0.5,0.75,18.46153846,NA,0.25,0.6875,0.0625,NA,84.8713684082031,95.0158136541193,86.9177017211914,NA,6.01990747451782,-6.66504669189453,3.22490000724792,NA,-5.22911500930786,8.12214452570135,-2.4369900226593,NA,0.109259761869907,0.675685647875071,0,NA,2.73149404674768,6.14259679886428,0,0.33333333,0.53846154,0.5,1,0.42857143,0.5,0.8125,0,NA,NA,0,NA,NA,0,NA,"2024-05-03",0
"Craig Kimbrel",6655,"2024-04-28","OAK",2,2024,"BAL","H",36,0,1,18,1,0,0,0,0,0,0,1,0,2,1,2,2,1,1,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,0,0,0,0,0.5,-0.5,NA,9,1,2,0,0,19.1664797782898,-1.16647977828979,7.67848818451166,458.406881459742,482.671317769545,189.176655168198,0,0,0,1,0,1,0,0,8,6,14,-0.691200017929077,-0.691200017929077,0,-2,-0.215053766965866,3.72500014305115,2.81599998474121,2.81599998474121,0.611999988555908,1,1,-0.165152013301849,-0.0204050313652457,0,1,1,94.92857143,NA,NA,NA,NA,NA,NA,NA,-1.75874018669128,NA,NA,NA,-12.5624299049377,NA,NA,NA,0.11111111,0.6,0.28571429,1,1,1,0.35714286,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1337.61004148662,NA,NA,NA,31.50657,71.20351,20,NA,NA,NA,NA,NA,NA,24.75373,67.99752,20,1.69387,6.6179,NA,NA,NA,102.38,57.14,69.98,NA,NA,NA,NA,NA,NA,102.38,57.14,69.98,1,NA,NA,NA,94.8615347055288,NA,NA,NA,-8.34888810377855,NA,NA,NA,8.82024618295523,NA,NA,NA,-1.73366361856461,NA,NA,NA,-13.3358739889585,NA,NA,NA,0.125,0.6,0.30769231,1,1,1,0.38461538,20,NA,NA,1,NA,NA,NA,94.9389272836538,NA,NA,NA,-7.47725149301382,NA,NA,NA,7.69989952674279,NA,NA,NA,-1.73366361856461,NA,NA,NA,-13.3358739889585,NA,0.125,0.6,0.30769231,1,1,1,0.38461538,1,103.203605651855,32.8267517089844,1,1,103.204,1,1,"2024-04-28",0
"Craig Kimbrel",6655,"2024-04-26","OAK",2,2024,"BAL","H",36,0,0,27.000028163224,1,0,0,0,0,0,0,1,0.1,5,2,1,1,0,3,0,0,0,0,0,0,81.0000844896721,54.0000563264481,0,0,0,0,0,2,0,0,0,0,0,0.6,-0.6,20.3214490840149,0,1,15.0000156462356,1,0.8,30.1665079415138,-3.16647977828979,30.1665079415138,687.611039423818,760.762418345444,748.623931644687,0,1,0,0,0,0,0,0,16,8,24,-0.563440024852753,-0.708819985389709,0.14538000524044,-2.05800008773804,-0.221290320158005,4.11533355712891,2.81599998474121,2.81599998474121,6.08199977874756,1,1,-0.112679459154606,-0.0242328997176701,0,1,0.79166667,93.89473684,0.04166667,87,0.16666667,84.25,NA,NA,NA,-2.24701833724976,-0.0344077162444592,-0.17659904062748,NA,-11.8264123013145,-3.44077162444592,-4.41497601568699,NA,0.11111111,0.83333333,0.29166667,0.5,0.6,0.57142857,0.25,0.2,0.125,1,1,0,0,0,2,2,0.5,0.5,0,0,0,1,74.7516799429678,NA,NA,NA,41.9625,65.92757,29.57249,NA,NA,NA,20,62.37583,20,29.53683,62.77337,20,1.39671,6.17216,NA,NA,NA,107.5,46.58,64.38,73.26,41.28,20.08,95.18,72.5,74.9,104.02,50.6791666666667,64.2875,0.79166667,0.04166667,0.16666667,NA,93.8631591796875,87.3000030517578,84.1500015258789,NA,-6.85338793302837,6.55365800857544,7.63366937637329,NA,9.01037196109169,0.471655130386353,-5.8969841003418,NA,-2.28198875114322,-0.0350487045943737,-0.180015172809362,NA,-12.0104671112801,-3.50487045943737,-4.50037932023406,NA,0.06666667,0.66666667,0.29166667,1,0.5,0.57142857,0.375,22.68421053,NA,0.16666667,0.79166667,0.04166667,NA,84.3588485717773,94.0763389185855,87.5162963867188,NA,8.64914989471436,-5.92133210834704,8.60186004638672,NA,-7.26949501037598,8.16720099198191,-1.28164994716644,NA,-0.180015172809362,-2.28198875114322,-0.0350487045943737,NA,-4.50037932023406,-12.0104671112801,-3.50487045943737,0.06666667,0.66666667,0.29166667,1,0.5,0.57142857,0.375,2,105.260711669922,16.6350593566895,1,0.5,105.91,2,1,"2024-04-26",0
"Craig Kimbrel",6655,"2024-04-24","@LAA",2,2024,"BAL","A",36,0,0,0,1,0,0,0,0,1,0,0,1,4,1,1,0,0,1,0,0,0,0,1,9,9,9,1,0.5,0,2,0,0,0,1,0,0,0.25,0.25,0,5.04972908401489,0,0.333333333333333,2,0.5,0.5,4.1664797782898,-4.1664797782898,4.1664797782898,0,103.457151520003,101.806421637006,2,0,1,0,0,0,0,0,8,11,19,0.0927079916000366,-0.186618000268936,0.279325991868973,-0.491999983787537,-0.0499238967895508,2.66788005828857,1.8510000705719,1.8510000705719,NA,0,1,-0.0153527930378914,0.0501024780216714,1,0,0.84210526,95.625,NA,NA,0.15789474,85.33333333,NA,NA,NA,0.266108512878418,NA,-0.526674032211304,NA,1.66317820549011,NA,-17.5558010737101,NA,0,0.72727273,0.42105263,NA,0.5,0.5,0.57894737,1,0.21052632,0,2,0,1,1,0,2,0,1,0,0.5,0.5,0,3.05365876251542,NA,NA,NA,54.41434,61.97829,57.09702,NA,NA,NA,62.38159,61.1166,63.5318,55.5754,58.17257,61.68621,-0.22097,3.74564,NA,NA,NA,109.52,87.78,99.78,NA,NA,NA,101.08,122.84,130.02,108.187368421053,93.3157894736842,104.554736842105,0.84210526,NA,0.15789474,NA,95.4250030517578,NA,85.2999979654948,NA,-7.55476093292236,NA,5.40367253621419,NA,8.5696325302124,NA,-6.58854993184408,NA,0.264935620129108,NA,-0.534817181527615,NA,1.65584762580693,NA,-17.8272393842538,NA,0,0.72727273,0.42105263,NA,0.5,0.5,0.57894737,17.14285714,NA,0.15789474,0.84210526,NA,NA,85.794199625651,95.9032211303711,NA,NA,6.53354326883952,-6.4711766242981,NA,NA,-7.81114323933919,7.7856879234314,NA,NA,-0.534817181527615,0.264935620129108,NA,NA,-17.8272393842538,1.65584762580693,NA,0,0.61538462,0.42105263,NA,0.5,0.5,0.68421053,2,79.2868804931641,-24.2004337310791,0,0,93.0556,0,0,"2024-04-24",0
