"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","XX%","wFB","wSL","wCT","wFB/C","wSL/C","wCT/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Colin Holderman",22361,"2024-06-05","LAD",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250972840334,0,78.1955776252467,187.926204380887,0,0,0,1,0,0,0,0,3,3,6,0.0209359992295504,-0.00794199854135513,0.0288779977709055,0.449000000953674,0.0447433963418007,0.852800011634827,0.394499987363815,0.788999974727631,0.358999997377396,1,1,0.0214396566152573,0.00311006072048225,0,0,0.33333333,98,0.16666667,87,0.5,94.66666667,NA,-0.0306317918002605,-0.0373910665512085,0.317846119403839,-1.53158959001303,-3.73910665512085,10.5948706467946,0,0.66666667,0.33333333,NA,1,1,0.5,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.816381854728152,20,30.94482,20,20,47.68194,20,51.70172,39.51656,49.76359,27.20505,40.5911,20.07257,1.54158,6.38946,NA,NA,NA,83.62,65.88,41.84,173.72,70.8,91.54,95.72,131.5,138.16,104.686666666667,99.51,98.2833333333333,NA,0.5,0.33333333,0.16666667,NA,94.4666646321615,97.6999969482422,86.5,NA,-0.806837161382039,-8.22732162475586,4.69972705841064,NA,5.33205032348633,4.04948902130127,3.17693400382996,NA,0.322668794542551,-0.031825989484787,-0.0380783230066299,NA,10.7556264847517,-1.59129947423935,-3.80783230066299,0,0.66666667,0.33333333,NA,1,1,0.5,22.4,NA,0.5,0.33333333,0.16666667,NA,94.229970296224,97.4300537109375,86.2596969604492,NA,-0.260882675647736,-8.56770515441895,4.85193014144897,NA,4.5849568049113,3.25897002220154,2.41693997383118,NA,0.322668794542551,-0.031825989484787,-0.0380783230066299,NA,10.7556264847517,-1.59129947423935,-3.80783230066299,0,0.66666667,0.33333333,NA,1,1,0.5,1,100.859603881836,45.5658111572266,0,0,100.86,1,1,"2024-06-05",0
"Colin Holderman",22361,"2024-06-04","LAD",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,2,1,0,0,0,0,0,0,0,6.91672908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1955776252467,151.387312822842,0.5,0.25,0.25,0.5,0,0,0,0,5,8,13,0.0971959978342056,-0.115586005151272,0.212781995534897,0.521000027656555,0.0519182868301868,2.17340016365051,1.72619998455048,1.72619998455048,2.16380000114441,1,1,0.0246124602854252,0.0201082494392636,1,0,0.23076923,97.66666667,0.38461538,86,0.38461538,93.8,NA,-0.370021730661392,-0.104963086545467,0.428593307733536,-12.3340576887131,-2.09926173090935,8.57186615467072,0.16666667,0.57142857,0.38461538,0,1,0.8,0.53846154,0.5,0.07692308,0,2,2,2,2,0,4,0,0.5,0.5,0.5,0.5,0,4.41316043698866,80,57.23146,80,20.48698,39.632,20.54196,20,46.37633,20,33.46678,49.64562,22.74583,1.15256,5.80593,NA,NA,NA,113.02,175.24,183.62,109.64,51.1,73.32,78.88,123.44,114.94,98.5892307692308,107.570769230769,114.781538461538,NA,0.38461538,0.23076923,0.38461538,NA,93.6400024414063,97.8666687011719,85.9,NA,-0.126969134807587,-9.66791343688965,2.71388664245605,NA,5.3912914276123,4.41379038492839,6.35192337036133,NA,0.434972945600748,-0.372240275144577,-0.107997413724661,NA,8.69945891201496,-12.4080091714859,-2.15994827449322,0.16666667,0.57142857,0.38461538,0,1,0.8,0.53846154,18,NA,0.38461538,0.23076923,0.38461538,NA,93.4112426757813,97.6635945638021,85.6573608398437,NA,0.282034397125244,-9.61842664082845,3.26388397216797,NA,4.56981582641602,3.35204315185547,5.39931411743164,NA,0.434972945600748,-0.372240275144577,-0.107997413724661,NA,8.69945891201496,-12.4080091714859,-2.15994827449322,0.16666667,0.57142857,0.38461538,0,1,0.8,0.53846154,4,81.3866424560547,18.7531318664551,0,0,98.4936,1,0.25,"2024-06-04",0
"Colin Holderman",22361,"2024-05-31","@TOR",27,2024,"PIT","A",28,0,0,9,1,0,0,0,0,0,0,1,1,5,1,1,1,0,0,0,1,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.4,0,0.4,1.29088908401489,0,0.25,1,0.5,0.5,2.1664797782898,6.8335202217102,3.67848818451166,213.193937782926,54.0650892380557,90.682812007927,1,0,0.5,0.5,0,0,0,0,5,9,14,-0.148117989301682,-0.293756008148193,0.145638003945351,-0.52099996805191,-0.0550449043512344,1.66648006439209,1.9099999666214,1.9099999666214,1.7985999584198,1,1,-0.0974784642457962,0.0085977194553009,0,1,0.28571429,96.25,0.14285714,85.5,0.57142857,91.5,NA,-0.293840050697327,0.230502262711525,-0.293528348207474,-7.34600126743317,11.5251131355762,-3.66910435259342,0.4,0.75,0.5,0.25,1,0.57142857,0.28571429,0.6,0.21428571,1,1,0,0,1,1,2,0.5,0.5,0,0,0.5,0.5,1.38488898235742,20,68.75332,20,20,34.87306,20,41.69283,36.7906,32.92206,20,48.78382,20,2.59973,7.97669,NA,NA,NA,126.38,-87.96,-65.14,128.88,52.32,75.1,80.86,126.02,119.08,100.725714285714,54.3542857142857,60.1628571428571,NA,0.57142857,0.28571429,0.14285714,NA,91.4875030517578,96.4250030517578,85.4000015258789,NA,-1.32162737846375,-10.669075012207,0.432830452919006,NA,5.71866607666016,4.94272518157959,6.65104103088379,NA,-0.294102240353823,-0.302502863109112,0.233051165938377,NA,-3.67627800442278,-7.56257157772779,11.6525582969189,0.4,0.75,0.5,0.25,1,0.57142857,0.28571429,18.22222222,NA,0.57142857,0.28571429,0.14285714,NA,91.4282150268555,96.3741989135742,85.3433990478516,NA,-0.723260998725891,-10.5799074172974,1.41120505332947,NA,4.48653888702393,3.56458497047424,5.33073997497559,NA,-0.294102240353823,-0.302502863109112,0.233051165938377,NA,-3.67627800442278,-7.56257157772779,11.6525582969189,0.44444444,0.6,0.5,0.25,1,0.57142857,0.35714286,2,88.7760009765625,12.8780879974365,1,0.5,102.79,1,0.5,"2024-05-31",0
"Colin Holderman",22361,"2024-05-29","@DET",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,3.75272908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,3.67848818451166,0,54.0650892380557,90.682812007927,0,0,0,1,0,0,2,18,6,11,17,0.00658800033852458,-0.00149200006853789,0.00808000005781651,0.479999989271164,0.0506329126656055,0.0837000012397766,0.149199992418289,0.149199992418289,0.0164000000804663,1,1,0.0226758439093828,0.0560338363886119,0,0,0.29411765,97.8,0.41176471,86.42857143,0.29411765,92.8,NA,0.174041166901588,0.43499031662941,-0.140509188175201,3.48082333803177,6.21414738042014,-2.81018376350403,0.3,0.71428571,0.47058824,0,1,0.625,0.41176471,0.75,0.17647059,1,0,0,0,1,0,1,1,0,0,0,1,0,1.37896619684364,80,53.98495,80,46.43542,43.9822,52.20895,26.47721,36.77115,67.37025,57.47508,48.2776,78.24972,-0.33899,3.56861,NA,NA,NA,99.16,126.66,120.34,149.4,95.66,118.36,100.16,78.76,80.32,120.141176470588,99.8070588235294,107.754117647059,NA,0.29411765,0.29411765,0.41176471,NA,92.6800048828125,97.7799987792969,86.471426827567,NA,-1.00677833557129,-9.20712280273438,1.15131337302072,NA,4.62823028564453,4.9958423614502,6.34792600359236,NA,-0.145572684705257,0.176063045859337,0.438717950135469,NA,-2.91145369410515,3.52126091718674,6.26739928764956,0.125,0.77777778,0.47058824,0,0.71428571,0.625,0.52941176,19.15384615,NA,0.29411765,0.29411765,0.41176471,NA,92.7488586425781,97.8667785644531,86.568115234375,NA,-0.387561798095703,-8.86051177978516,1.87856497083391,NA,3.50087814331055,3.92889404296875,5.0999630519322,NA,-0.145572684705257,0.176063045859337,0.438717950135469,NA,-2.91145369410515,3.52126091718674,6.26739928764956,0.125,0.77777778,0.47058824,0,0.71428571,0.625,0.52941176,1,99.0199661254883,53.5870819091797,0,0,99.02,1,1,"2024-05-29",2
"Colin Holderman",22361,"2024-05-25","ATL",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,1,0,1.1,5,1,0,0,0,0,0,0,0,0,2,13.5000032186516,0,6.75000160932579,2,0,0,2,0,1,0,0,0,0,0.4,0,0.4,0.409289084014893,0,0.2,0.750000178813977,0.333333333333333,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,5.8040952041993,5.81257031260301,2,0.333333333,0.666666666,0,0,0,1,6.75000160932579,9,14,23,0.0783640220761299,-0.0265600029379129,0.104924023151398,0.75900000333786,0.0756352841854095,0.883279979228973,0.99153333902359,1.16139996051788,0.776600003242493,1,1,0.062260314822197,0.0264590311597361,1,0,0.39130435,97.11111111,0.2173913,85,0.39130435,92.77777778,NA,0.216534599661827,0.0404403209686279,0.262288153171539,2.40593999624252,0.808806419372559,2.9143128130171,0.13333333,0.75,0.34782609,1,0.66666667,0.75,0.34782609,0.8,0.08695652,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,1.65777776982526,29.86011,52.91413,54.63239,80,54.97843,80,60.71043,50.17682,61.72097,62.46953,53.96577,79.61066,-0.64927,3.10319,NA,NA,NA,119.32,53.28,54.92,136.44,157.06,168.16,97.56,118.64,122.82,114.526956521739,101.41652173913,106.106956521739,NA,0.39130435,0.39130435,0.2173913,NA,92.5333319769965,97.1777750651042,84.7599975585938,NA,-0.352022488911947,-9.09619564480252,3.61703338623047,NA,3.68514802720812,3.71739832560221,4.10464248657227,NA,0.264701887965202,0.26023605465889,0.0406504124403,NA,2.94113208850225,2.89151171843211,0.813008248806,0.08333333,0.63636364,0.34782609,1,0.71428571,0.75,0.47826087,21.83333333,NA,0.39130435,0.39130435,0.2173913,NA,92.3578559027778,97.0120103624132,84.5781005859375,NA,0.0672681132952372,-8.82176038953993,4.03587760925293,NA,2.87259674072266,2.7324767642551,3.00655040740967,NA,0.264701887965202,0.26023605465889,0.0406504124403,NA,2.94113208850225,2.89151171843211,0.813008248806,0.1,0.53846154,0.34782609,1,0.71428571,0.75,0.56521739,3,93.1330769856771,-2.77005195617676,0,0,96.3653,1,0.33333333,"2024-05-25",0
"Colin Holderman",22361,"2024-05-22","SFG",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,0,1,1.2,7,2,1,0,0,0,0,0,0,0,3,16.2000061798119,0,10.8000041198746,3,0,0,1,0,3,0,0,0,0,0.42857143,0,0.42857143,0.950953579058688,0,0.285714285714286,1.20000045776385,0.5,0.5,-0.433521595001745,0.433521595001745,-0.433521595001745,0,-8.67421370683647,-8.68687974674382,1,0.75,0.25,0,0,0,0,0,12,21,33,0.0582319684326649,-0.387352019548416,0.44558396935463,0.651999950408936,0.0649725943803787,3.64691424369812,3.53053331375122,4.79839992523193,2.3503999710083,1,1,-0.0167336370795965,0.0327011001295681,0,0,0.3030303,97.6,0.66666667,85.5,0.03030303,89,NA,0.359123885631561,0.0112075917422771,-0.0373910665512085,3.59123885631561,0.0509435988285325,-3.73910665512085,0.30434783,0.6,0.39393939,0.42857143,0.83333333,0.61538462,0.3030303,0.57142857,0.15151515,1,3,0,1,1,2,4,0.25,0.75,0,0.25,0.25,0.5,4.80219434021021,46.45263,63.38545,41.52797,57.97178,67.45149,48.11271,20,80,20,55.57151,73.07345,44.29278,-0.22073,3.746,NA,NA,NA,110.72,95.48,107.94,126.9,116.24,137.84,149.74,22.88,33.24,122.689090909091,107.12,125.609696969697,NA,0.03030303,0.3030303,0.66666667,NA,89.3000030517578,97.6099975585937,85.5136385830966,NA,-0.610040545463562,-9.07276382446289,5.03011426058683,NA,4.85835552215576,4.34071273803711,4.24707135287198,NA,-0.0380783230066299,0.363366480916739,0.0496664941310883,NA,-3.80783230066299,3.63366480916738,0.225756791504947,0.26315789,0.57142857,0.39393939,0.2,0.875,0.61538462,0.42424242,18.57692308,NA,0.03030303,0.3030303,0.66666667,NA,89.2697982788086,97.5813293457031,85.4702703302557,NA,0.201235994696617,-8.82096099853516,5.43801983920011,NA,3.40922999382019,2.98609409332275,3.0972883051092,NA,-0.0380783230066299,0.363366480916739,0.0496664941310883,NA,-3.80783230066299,3.63366480916738,0.225756791504947,0.22222222,0.6,0.39393939,0.25,0.77777778,0.61538462,0.45454545,4,87.4695892333984,-4.05882692337036,1,0.25,108.186,3,0.75,"2024-05-22",0
"Colin Holderman",22361,"2024-05-19","@CHC",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-18.3263759235173,-18.3531359984531,1,0,1,0,0,0,0,0,7,11,18,0.104920007288456,0,0.104920007288456,0.468999981880188,0.0502679497003555,1.40693330764771,1.9099999666214,1.9099999666214,2.45760011672974,1,1,0.0746245756745338,-5.10285716687209e-05,1,0,0.38888889,97.57142857,0.38888889,85,0.22222222,92.25,NA,0.0519329644739628,0.314855575561523,0.377921849489212,0.741899492485183,4.49793679373605,9.4480462372303,0.2,0.875,0.5,0.5,0.85714286,0.77777778,0.44444444,0.66666667,0.11111111,0,0,1,1,0,0,1,0,0,1,1,0,0,-1.63164493926916,28.99101,50.31351,22.09851,58.88531,69.49182,70.68843,53.94397,63.42889,55.86049,48.36775,63.73272,49.54275,0.22682,4.41732,NA,NA,NA,108.96,86.46,87.8,146.06,111.58,130.82,96.76,110.8,129.68,120.676666666667,101.637777777778,113.836666666667,NA,0.22222222,0.38888889,0.38888889,NA,92.0500030517578,97.2571411132812,84.9142892020089,NA,1.31997740268707,-8.35257884434291,4.63636888776507,NA,4.37415742874146,4.91292898995536,4.74093627929688,NA,0.383092068135738,0.0518750548362732,0.318211678415537,NA,9.57730170339346,0.74107221194676,4.54588112022196,0.2,0.875,0.5,0.5,0.85714286,0.77777778,0.44444444,19.4,NA,0.22222222,0.38888889,0.38888889,NA,92.2334442138672,97.4591413225446,85.0826851981027,NA,1.84630274772644,-8.07132012503488,5.23157010759626,NA,3.49265003204346,3.81756428309849,3.46162005833217,NA,0.383092068135738,0.0518750548362732,0.318211678415537,NA,9.57730170339346,0.74107221194676,4.54588112022196,0.2,0.875,0.5,0.5,0.85714286,0.77777778,0.44444444,1,58.5881385803223,-14.3202142715454,0,0,58.5881,0,0,"2024-05-19",0
"Colin Holderman",22361,"2024-05-18","@CHC",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,0,0,0.1,2,0,0,0,0,1,0,0,0,0,1,27.000028163224,27.000028163224,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,10.1952290840149,0,0,3.00000312924711,0,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,150.587118297081,150.807004792197,0,0,0,0,0,0,0,0,4,5,9,0.086996003985405,-0.0448559932410717,0.131852000951767,0.41499999165535,0.0444801710546017,4.42399978637695,1.73220002651215,3.46440005302429,2.22640013694763,1,1,0.0115437256172299,0.00812083319520404,1,0,0.11111111,97,0.88888889,84.5,NA,NA,NA,0.0389156937599182,-0.0865292251110077,NA,3.89156937599182,-1.0816153138876,NA,0.28571429,0.5,0.33333333,0,1,0.33333333,0.22222222,1,0.22222222,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6.03588159202591,80,75.52196,80,58.20401,64.13114,80,NA,NA,NA,68.08433,74.67518,80,-0.9981,2.57994,NA,NA,NA,121.62,98.2,116.36,115.1,86.72,112.52,NA,NA,NA,115.824444444444,87.9955555555556,112.946666666667,NA,NA,0.11111111,0.88888889,NA,NA,96.5999984741211,84.5625,NA,NA,-9.90007495880127,5.67040205001831,NA,NA,4.31232213973999,4.40153932571411,NA,NA,0.039364367723465,-0.0921401157975197,NA,NA,3.9364367723465,-1.151751447469,0.2,0.5,0.33333333,0,0.5,0.33333333,0.44444444,21.14285714,NA,NA,0.11111111,0.88888889,NA,NA,96.7008972167969,84.6199264526367,NA,NA,-9.62922954559326,6.14883518218994,NA,NA,2.73364996910095,2.9448938369751,NA,NA,0.039364367723465,-0.0921401157975197,NA,NA,3.9364367723465,-1.151751447469,0.2,0.5,0.33333333,0,0.5,0.33333333,0.44444444,0,NA,NA,0,NA,NA,0,NA,"2024-05-18",0
"Colin Holderman",22361,"2024-05-16","@CHC",27,2024,"PIT","A",28,0,0,0,1,0,0,0,0,0,1,0,1,6,0,1,0,0,1,0,1,0,0,1,9,9,0,1,0.5,0,2,1,0,0,1,0,0,0.16666667,0.16666667,0,5.48347908231289,0,0,1,0,0.5,7.1664797782898,-7.1664797782898,8.67848818451166,0,174.717531174011,211.511429986591,2,0,0.666666666,0.333333333,0,0,0,0,9,14,23,-0.00313600152730942,-0.323107987642288,0.319971978664398,-0.531000018119812,-0.0569131821393967,3.3791332244873,1.64840006828308,1.64840006828308,3.38039994239807,1,1,-0.0475307442247868,0.0466026951308404,0,0,0.2173913,97.6,0.52173913,86.08333333,0.26086957,92.33333333,NA,-0.27473321557045,0.0672260448336601,-0.365191340446472,-5.494664311409,0.560217040280501,-6.08652234077454,0.35714286,0.66666667,0.47826087,0.8,1,0.90909091,0.39130435,0.33333333,0.04347826,1,2,0,1,2,0,3,0.33333333,0.66666667,0,0.33333333,0.66666667,0,5.14255472314195,20,58.12782,20,30.48216,36.94032,41.06841,30.52263,53.37132,33.09564,23.59018,49.04303,21.59721,1.76616,6.72633,NA,NA,NA,106.78,57.36,61.82,114.86,64.98,84.5,106.28,103.54,114.74,110.865217391304,73.3826086956522,87.4582608695652,NA,0.26086957,0.2173913,0.52173913,NA,92.2333374023438,97.2,85.9666646321615,NA,0.962405602137248,-9.02914581298828,3.37189769744873,NA,4.25614770253499,4.90193672180176,4.78311570485433,NA,-0.37251329049468,-0.281662035733461,0.0702732764184475,NA,-6.20855484157801,-5.63324071466923,0.585610636820396,0.25,0.72727273,0.47826087,1,0.875,0.90909091,0.47826087,20.4375,NA,0.26086957,0.2173913,0.52173913,NA,92.334716796875,97.3205383300781,86.0668233235677,NA,1.38055817286174,-8.77529983520508,3.90918413798014,NA,3.2879098256429,3.65952224731445,3.39116764068604,NA,-0.37251329049468,-0.281662035733461,0.0702732764184475,NA,-6.20855484157801,-5.63324071466923,0.585610636820396,0.27272727,0.66666667,0.47826087,1,0.875,0.90909091,0.52173913,3,78.3279469807943,-26.5355021158854,0,0,81.2311,0,0,"2024-05-16",0
"Colin Holderman",22361,"2024-05-11","CHC",27,2024,"PIT","H",28,1,0,0,1,0,0,0,0,0,0,0,1.1,7,0,0,0,0,3,0,0,0,0,1,6.75000160932579,20.2500048279774,0,0.33333333,0,0,1,2,0,0,0,0,0,0.14285714,0.42857143,-0.28571429,12.1506678552075,0,0,2.25000053644193,0,1,8.41648102998763,-8.41648102998763,10.6844941800569,0,204.88067186208,259.98801640632,0.5,0,0.333333333,0.666666666,0,0,4,27.0000064373032,13,14,27,-0.0991419851779938,-0.257039964199066,0.157897993922234,-0.690999984741211,-0.0688589811325073,1.91728579998016,2.21560001373291,3.75440001487732,1.35520005226135,1,1,0.00458432361483574,-0.0562938732182488,0,1,0.48148148,97,0.44444444,84.5,0.07407407,91.5,NA,-0.164803728461266,0.408901125192642,-0.219149127602577,-1.26772098816358,3.40750937660535,-10.9574563801289,0.10526316,0.625,0.25925926,0.5,0.8,0.71428571,0.2962963,0.57142857,0.07407407,0,3,0,0,2,1,3,0,1,0,0,0.66666667,0.33333333,7.41766792187412,20,63.56852,20,60.15064,61.38679,59.08895,20,61.88121,20,28.86897,64.76803,28.1462,1.4382,6.23439,NA,NA,NA,101.26,-3.59999999999999,1.8,128.18,105.58,119.92,76.54,-50.56,-47.88,111.393333333333,41.4459259259259,50.6177777777778,NA,0.07407407,0.48148148,0.44444444,NA,91.3999938964844,97.0230806790865,84.3583323160807,NA,-0.0513458549976349,-10.0711176945613,4.09224065144857,NA,5.06020879745483,5.59704765906701,4.89913082122803,NA,-0.224733751267195,-0.133092917501926,0.412183854728937,NA,-11.2366875633597,-1.02379167309174,3.43486545607448,0.16666667,0.33333333,0.25925926,0.5,0.8,0.71428571,0.55555556,18.95,NA,0.07407407,0.48148148,0.44444444,NA,91.5372467041016,97.1819880558894,84.5114491780599,NA,0.741187453269958,-9.65208082932692,4.73260879516602,NA,3.73199009895325,4.19951835045448,3.53909905751546,NA,-0.224733751267195,-0.133092917501926,0.412183854728937,NA,-11.2366875633597,-1.02379167309174,3.43486545607448,0.13333333,0.41666667,0.25925926,0.5,0.8,0.71428571,0.44444444,3,91.3143920898438,9.2267386118571,1,0.33333333,100.717,1,0.33333333,"2024-05-11",0
"Colin Holderman",22361,"2024-05-08","LAA",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-18.3263759235173,18.1856412207288,0,0,0,1,0,0,0,0,4,9,13,0.0543220192193985,0,0.0543220192193985,0.521000027656555,0.0519182868301868,0.707399964332581,0.926599979400635,0.926599979400635,0.686600029468536,1,1,0.0769230574369431,-0.000131960520999092,0,0,0.23076923,98.33333333,0.76923077,85.5,NA,NA,NA,0.41792368888855,0.35320708155632,NA,13.9307896296183,3.5320708155632,NA,0.44444444,0.5,0.46153846,0.5,1,0.66666667,0.30769231,1,0.15384615,0,0,1,0,1,0,1,0,0,1,0,1,0,-1.74877654319022,80,46.95859,80,37.71251,62.08019,25.81372,NA,NA,NA,59.18514,65.563,49.10488,-0.44523,3.40925,NA,NA,NA,105.06,209.6,241.22,126.26,77.68,99.52,NA,NA,NA,120.96,110.66,134.945,NA,NA,0.23076923,0.76923077,NA,NA,97.9666646321615,85.6100036621094,NA,NA,-9.02055994669596,4.1356014251709,NA,NA,6.4437878926595,4.32217063903809,NA,NA,0.424439109861851,0.355407867580652,NA,NA,14.1479703287284,3.55407867580652,0.16666667,0.71428571,0.46153846,0,0.6,0.5,0.53846154,17.1,NA,NA,0.23076923,0.76923077,NA,NA,98.0574340820312,85.7110107421875,NA,NA,-8.74509302775065,4.95221519470215,NA,NA,4.97077020009359,2.75920696258545,NA,NA,0.424439109861851,0.355407867580652,NA,NA,14.1479703287284,3.55407867580652,0.25,0.8,0.46153846,0.5,0.5,0.5,0.38461538,1,84.7554168701172,44.341121673584,0,0,84.7554,0,0,"2024-05-08",0
"Colin Holderman",22361,"2024-05-04","COL",27,2024,"PIT","H",28,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,78.1955776252467,151.387312822842,0.5,0,0.333333333,0.666666666,1,0,0,0,3,6,9,0.109170004725456,0,0.109170004725456,0.521000027656555,0.0519182868301868,1.42059993743896,1.85759997367859,1.85759997367859,2.34279990196228,1,1,0.0769484043121338,-0.000100586817318046,1,0,0.33333333,96,0.66666667,83.16666667,NA,NA,NA,0.277247667312622,0.452011466026306,NA,9.24158891042073,7.53352443377177,NA,0,0.83333333,0.55555556,NA,1,1,0.66666667,0.66666667,0,1,0,2,2,0,1,3,0.33333333,0,0.66666667,0.66666667,0,0.33333333,-1.20538675096345,47.01167,56.85325,41.88704,58.4956,59.67356,51.76794,NA,NA,NA,58.68895,63.78196,49.73497,-0.4144,3.45549,NA,NA,NA,92.06,91.18,87.24,117.76,98.38,111.7,NA,NA,NA,109.193333333333,95.98,103.546666666667,NA,NA,0.33333333,0.66666667,NA,NA,96.1666666666667,83.2166697184245,NA,NA,-9.86167907714844,4.26965618133545,NA,NA,5.18605868021647,4.60458437601725,NA,NA,0.262412250041962,0.457856394350529,NA,NA,8.74707500139872,7.63093990584214,0,0.83333333,0.55555556,NA,1,1,0.66666667,18,NA,NA,0.33333333,0.66666667,NA,NA,96.1624959309896,83.2343343098958,NA,NA,-9.71021016438802,4.78229808807373,NA,NA,3.37677351633708,2.83702087402344,NA,NA,0.262412250041962,0.457856394350529,NA,NA,8.74707500139872,7.63093990584214,0,0.83333333,0.55555556,NA,1,1,0.66666667,3,87.17431640625,46.1523793538411,0,0,101.623,1,0.33333333,"2024-05-04",0
