"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","CT%","CTv","CB%","CBv","XX%","wFB","wCT","wCB","wFB/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxSL%","pfxKC%","pfxvFC","pfxvSI","pfxvSL","pfxvKC","pfxFC-X","pfxSI-X","pfxSL-X","pfxKC-X","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxKC-Z","pfxwFC","pfxwSI","pfxwSL","pfxwKC","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFC%","piSI%","piSL%","piXX%","pivCU","pivFC","pivSI","pivSL","pivXX","piCU-X","piFC-X","piSI-X","piSL-X","piXX-X","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piXX-Z","piwCU","piwFC","piwSI","piwSL","piwXX","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piwXX/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Drew Smyly",11760,"2024-06-16","STL",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,2,9,0,9,2,0,0,2,2,2,1,0,0,0,0.25,0,0.25,2.72685408401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.6521753455268,66.5170884121943,1,0.333333333,0.333333333,0.333333333,0.5,0,1,4.5,14,24,38,0.0793240144848824,-0.0194439888000488,0.0987680032849312,0.937999963760376,0.100535899400711,0.570950031280518,0.708000004291534,0.560800015926361,0.615199983119965,1,1,0.100525043904781,0.0384083305395211,1,0,0.55263158,92.71428571,0.10526316,88.5,0.34210526,79.46153846,NA,0.698694705963135,0.126014113426208,-0.278645068407059,3.3271176474435,3.15035283565521,-2.14342360313122,0.23529412,0.57142857,0.42105263,0.75,0.83333333,0.8125,0.55263158,0.625,0.07894737,2,3,1,1,5,0,6,0.33333333,0.5,0.16666667,0.16666667,0.83333333,0,2.34208456730948,47.62921,43.98234,62.53567,NA,NA,NA,47.01021,48.74681,41.31699,79.0324,36.71264,80,50.72047,41.46253,61.45356,0.08065,4.19807,85.02,128.3,119.28,118.32,87.66,96.44,72.84,133.26,122.58,95.13,114.918947368421,111.813684210526,0.10526316,0.55263158,NA,0.34210526,88.6999969482422,92.6761881510417,NA,79.4307673527644,1.65988326072693,4.38558959960938,NA,2.42575454711914,7.12738513946533,10.1162748790923,NA,-2.19307121863732,0.127507265657187,0.689848359674215,NA,-0.28632790595293,3.18768164142966,3.28499218892483,NA,-2.20252235348408,0.2,0.56521739,0.42105263,0.66666667,0.84615385,0.8125,0.60526316,18.06666667,0.34210526,0.10526316,0.55263158,NA,NA,79.5920691856971,88.8689041137695,92.8619384765625,NA,NA,1.82248643728403,0.895395517349243,3.93673270089286,NA,NA,-3.46411837064303,5.98387002944946,9.00638326009115,NA,NA,-0.28632790595293,0.127507265657187,0.689848359674215,NA,NA,-2.20252235348408,3.18768164142966,3.28499218892483,NA,NA,0.2,0.56521739,0.42105263,0.66666667,0.84615385,0.8125,0.60526316,6,83.3308664957682,25.2788518269857,0,0,92.4983,0,0,"2024-06-16",0
"Drew Smyly",11760,"2024-06-12","@TBR",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,3,13.5,0,0,3,0,0,1,2,0,0,0,0,0,0.5,0,0.5,0.652312416441226,0,0,0,0,1,0.166479778289795,-0.166479778289795,1.67848818451166,0,5.94324520470577,42.3513648164615,0.5,0,0.333333333,0.666666666,0,0,0,0,7,19,26,0.154949992895126,0,0.154949992895126,0.903999984264374,0.0992861092090607,1.04953336715698,1.54760003089905,1.47979998588562,1.6923999786377,1,1,0.148294776678085,-0.000657743169697661,1,0,0.42307692,93.36363636,NA,NA,0.57692308,81.26666667,NA,0.598235785961151,NA,0.912433683872223,5.43850714510137,NA,6.08289122581482,0.53333333,0.63636364,0.57692308,0.375,1,0.66666667,0.42307692,0.83333333,0.19230769,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,-1.03092183969306,50.94554,63.64191,47.04754,NA,NA,NA,65.12535,54.22468,61.86431,NA,NA,NA,59.77219,56.02926,56.53943,-0.4817,3.35454,97.02,97.58,99.9,135.72,137.6,141.1,NA,NA,NA,119.346923076923,120.668461538462,123.669230769231,NA,0.42307692,NA,0.57692308,NA,93.281815962358,NA,81.2266682942708,NA,5.62988662719727,NA,2.17503178914388,NA,11.095232183283,NA,-1.61195322672526,NA,0.604729142040014,NA,0.911841563880444,NA,5.49753765490922,NA,6.07894375920296,0.5625,0.6,0.57692308,0.44444444,1,0.66666667,0.38461538,18.4,0.57692308,NA,0.42307692,NA,NA,81.2076904296875,NA,93.2829145951705,NA,NA,2.00576388041178,NA,5.54230464588512,NA,NA,-3.55492477416992,NA,9.6254189231179,NA,NA,0.911841563880444,NA,0.604729142040014,NA,NA,6.07894375920296,NA,5.49753765490922,NA,NA,0.5625,0.6,0.57692308,0.44444444,1,0.66666667,0.38461538,3,93.5594380696615,27.0676142374674,1,0.33333333,97.5024,1,0.33333333,"2024-06-12",0
"Drew Smyly",11760,"2024-06-07","@CIN",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,80.0700356271687,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,1,9,2,6,8,0.0171900037676096,0,0.0171900037676096,0.560999989509583,0.0530496463179588,0.212666675448418,0.273000001907349,0.273000001907349,NA,0,1,0.0809150189161301,-8.42835347466542e-05,0,0,0.625,92.2,NA,NA,0.375,78.33333333,NA,0.570419430732727,NA,0.158839732408524,11.4083886146545,NA,5.29465774695078,0.5,0.25,0.375,1,1,1,0.5,0.66666667,0,1,0,2,1,2,0,3,0.33333333,0,0.66666667,0.33333333,0.66666667,0,0.952324233474715,34.3511,42.72645,38.26209,NA,NA,NA,43.4768,48.79725,37.07907,NA,NA,NA,34.91214,40.41512,32.36214,1.06276,5.67123,82.22,72.28,69.28,115,78.24,95.48,NA,NA,NA,94.5125,74.515,79.105,NA,0.625,NA,0.375,NA,92.3,NA,78.4666646321615,NA,4.43952827453613,NA,2.21998119354248,NA,10.3540145874023,NA,-2.8592274983724,NA,0.559794522821903,NA,0.160474121570587,NA,11.1958904564381,NA,5.34913738568624,0.5,0.25,0.375,1,1,1,0.5,13.75,0.375,NA,0.625,NA,NA,78.5525309244792,NA,92.4156982421875,NA,NA,1.41282494862874,NA,3.82479400634766,NA,NA,-4.16418329874675,NA,9.06579971313477,NA,NA,0.160474121570587,NA,0.559794522821903,NA,NA,5.34913738568624,NA,11.1958904564381,NA,NA,0.5,0.25,0.375,1,1,1,0.5,3,80.1978251139323,29.075927734375,0,0,87.7224,0,0,"2024-06-07",0
"Drew Smyly",11760,"2024-06-05","CHW",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,1,2,1,0,0,0,0,0.2,0,0.2,3.74716908401489,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,30.6521753455268,103.055865631376,0.5,0.25,0.25,0.5,0,0,3,27,10,15,25,0.0314880013465881,-0.0296839997172356,0.0611720010638237,0.46900001168251,0.0502679497003555,0.615680038928986,0.560800015926361,0.560800015926361,2.14320015907288,1,1,0.0110582876950502,0.0400851624017947,0,0,0.28,93.28571429,0.16,89.5,0.56,80.71428571,NA,-0.074730172753334,-0.00246481224894524,-0.378628611564636,-1.0675738964762,-0.0616203062236309,-2.70449008260454,0.3125,0.66666667,0.44,0.4,0.83333333,0.63636364,0.36,0.6,0.16,1,2,1,2,2,0,4,0.25,0.5,0.25,0.5,0.5,0,2.38168949148171,75.06551,46.09497,80,NA,NA,NA,44.11142,49.54346,38.70493,51.50423,41.03713,67.90109,52.23831,45.27461,61.08675,-0.01365,4.05662,87.06,170.1,158.32,114.24,93.78,104.04,78.48,165.3,147.96,100.908,126.5928,126.2656,0.16,0.28,NA,0.56,89.3499984741211,93.3428606305804,NA,80.6785714285714,0.891114771366119,4.10482406616211,NA,2.77476637704032,5.60200595855713,10.2027740478516,NA,-1.80751950400216,-0.00299393758177757,-0.0750689208507538,NA,-0.433313235640526,-0.0748484395444393,-1.07241315501077,NA,-3.09509454028947,0.26666667,0.7,0.44,0.25,0.85714286,0.63636364,0.4,18.75,0.56,0.16,0.28,NA,NA,81.0147443498884,89.6875,93.72216796875,NA,NA,2.01868493216378,-0.0253700092434883,3.44729151044573,NA,NA,-3.38822065080915,4.11890745162964,8.87741688319615,NA,NA,-0.433313235640526,-0.00299393758177757,-0.0750689208507538,NA,NA,-3.09509454028947,-0.0748484395444393,-1.07241315501077,NA,NA,0.26666667,0.7,0.44,0.25,0.85714286,0.63636364,0.4,4,81.3244781494141,25.182746887207,0,0,106.481,1,0.25,"2024-06-05",0
"Drew Smyly",11760,"2024-06-02","CIN",17,2024,"CHC","H",35,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,9,0,9,1,1,0,1,1,0,1,1,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0.333333333333333,1,0.5,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,30.6521753455268,66.5170884121943,1,0,0.5,0.5,1,0,1,9,7,12,19,0.0132080037146807,-0.00915999803692102,0.0223680026829243,0.469000041484833,0.0502679534256458,0.226199999451637,0.23199999332428,0.23199999332428,0.321999996900558,1,1,0.0502653606235981,0.00812546053776363,0,0,0.42105263,92.875,NA,NA,0.57894737,80.45454545,NA,-0.0668963566422462,NA,0.119079284369946,-0.836204458028078,NA,1.08253894881769,0.4,0.77777778,0.57894737,1,1,1,0.47368421,0.66666667,0,1,0,1,2,0,0,2,0.5,0,0.5,1,0,0,-1.34763718032057,48.81302,37.14925,76.43425,NA,NA,NA,63.78002,56.45679,62.78246,NA,NA,NA,57.65266,46.76434,75.35334,-0.35002,3.55206,87.6,113.66,97.98,146.46,125.38,140.36,NA,NA,NA,121.676842105263,120.445263157895,122.515789473684,NA,0.42105263,NA,0.57894737,NA,92.7874984741211,NA,80.3636363636364,NA,4.88540077209473,NA,2.289268840443,NA,10.5204944610596,NA,-1.82545870000666,NA,-0.06847869977355,NA,0.119252867996693,NA,-0.855983747169375,NA,1.08411698178812,0.25,0.81818182,0.57894737,1,1,1,0.57894737,20.75,0.57894737,NA,0.42105263,NA,NA,80.6906904740767,NA,93.1486206054688,NA,NA,1.33868260817094,NA,4.36877250671387,NA,NA,-3.38428254560991,NA,9.04568290710449,NA,NA,0.119252867996693,NA,-0.06847869977355,NA,NA,1.08411698178812,NA,-0.855983747169375,NA,NA,0.125,0.90909091,0.57894737,1,1,1,0.57894737,2,70.1511383056641,5.42814636230469,0,0,75.224,0,0,"2024-06-02",0
"Drew Smyly",11760,"2024-05-31","CIN",17,2024,"CHC","H",35,0,1,13.5000032186516,1,0,0,0,0,0,0,1,1.1,8,1,2,2,1,3,0,0,1,0,3,20.2500048279774,20.2500048279774,6.75000160932579,1,0,0,0,2,0,1,0,0,0,0.375,0.375,0,7.70347908401489,6.75000160932579,0.2,3.00000071525591,0,0.76923077,15.1664826393134,-1.66647942066184,7.684493464801,337.128982045739,376.577268009853,187.490828334445,0,0,0,1,0.5,0.5,0,0,15,18,33,-0.356888055801392,-0.512048006057739,0.155159965157509,-1.62999999523163,-0.174705252051353,1.35613334178925,1.49626672267914,1.02880001068115,1.60080003738403,1,1,-0.153676345944405,-0.10948955729231,0,1,0.34375,93.81818182,0.0625,89,0.59375,80.63157895,0.03030303,0.0439429990947247,-0.0490101873874664,-1.26394867897034,0.399481809952042,-2.45050936937332,-6.65236146826493,0.2,0.83333333,0.4375,0.5,0.8,0.71428571,0.375,0.625,0.12121212,1,0,1,1,0,1,2,0.5,0,0.5,0.5,0,0.5,12.1930833729988,31.32392,42.62626,37.88115,NA,NA,NA,29.01855,53.97065,23.21775,61.18876,44.08797,80,23.87786,47.90087,20.79789,1.74828,6.69951,96.58,91.82,84.56,117.86,55.84,66.64,89.32,126.44,106.64,108.76125,72.620625,75.3,0.0625,0.34375,NA,0.59375,89.3500061035156,93.6636408025568,NA,80.6157869037829,0.625064551830292,4.23311892422763,NA,1.92548109355726,6.43058729171753,9.85667974298651,NA,-1.66280375028911,-0.050431564450264,0.0426955968141556,NA,-1.27444640174508,-2.5215782225132,0.388141789219596,NA,-6.70761264076358,0.16666667,0.78571429,0.4375,0.33333333,0.81818182,0.71428571,0.4375,16.84,0.5625,0.0625,0.34375,0.03125,NA,80.9035508897569,89.6408996582031,93.9987127130682,81.2323989868164,NA,1.46764077080621,-0.239611238241196,3.84834358908913,-3.53147006034851,NA,-2.82482677035862,5.20163488388062,8.85807730934837,-2.50134992599487,NA,-1.22612424567342,-0.050431564450264,0.071020569652319,-0.0483221560716629,NA,-6.81180136485232,-2.5215782225132,0.645641542293809,-4.83221560716629,NA,0.17647059,0.73333333,0.4375,0.33333333,0.81818182,0.71428571,0.46875,2,77.9532775878906,39.028205871582,1,0.5,98.9301,1,0.5,"2024-05-31",0
"Drew Smyly",11760,"2024-05-26","@STL",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,0,0,2,11,1,0,0,0,1,0,2,0,0,1,4.5,4.5,4.5,1,0.5,0,2,4,1,1,1,0,0,0.09090909,0.09090909,0,6.08139024124437,0,0.125,1,0.142857142857143,1,6.6664797782898,-6.6664797782898,9.69049659073353,0,166.551291120042,235.967345407906,0.5,0.142857142,0.285714285,0.571428571,0.25,0,2,9,12,25,37,0.0309759993106127,-0.0314800180494785,0.0624560192227364,0.959999978542328,0.101265825331211,0.348366647958755,0.265599995851517,0.149199992418289,0.219200000166893,1,1,0.0162794981151819,0.0726383115893798,0,0,0.32432432,93.91666667,0.08108108,89.66666667,0.59459459,80.63636364,NA,-0.289296627044678,-1.07033824920654,0.953401207923889,-2.41080522537231,-35.6779416402181,4.3336418541995,0.35,0.88235294,0.59459459,0.42857143,0.73333333,0.63636364,0.45945946,0.81818182,0.21621622,2,1,4,1,3,3,7,0.28571429,0.14285714,0.57142857,0.14285714,0.42857143,0.42857143,5.2644903071607,41.39465,57.34387,44.49447,NA,NA,NA,76.27504,50.54252,78.55533,80,32.12951,80,68.28638,49.31905,76.4744,-1.01065,2.56112,113.62,86.24,92.4,112.4,134.36,144.18,86.3,114.72,95.34,110.679459459459,117.161081081081,123.426486486487,0.08108108,0.32432432,NA,0.59459459,89.5666707356771,93.8333333333333,NA,80.6318192915483,1.8534296353658,4.73661263783773,NA,2.7033296064897,7.15993372599284,11.0036875406901,NA,-1.12889619307085,-1.08876873552799,-0.256571739912033,NA,0.930971689522266,-36.2922911842664,-2.13809783260028,NA,4.23168949782848,0.35294118,0.8,0.59459459,0.33333333,0.75,0.63636364,0.54054054,18.61538462,0.59459459,0.08108108,0.32432432,NA,NA,80.8764981356534,89.8109639485677,94.1025899251302,NA,NA,1.75200635736639,0.831883033116659,4.27176253000895,NA,NA,-2.22337792136452,6.17195002237956,10.2816301981608,NA,NA,0.930971689522266,-1.08876873552799,-0.256571739912033,NA,NA,4.23168949782848,-36.2922911842664,-2.13809783260028,NA,NA,0.35294118,0.8,0.59459459,0.33333333,0.75,0.63636364,0.54054054,7,87.6222882952009,22.9733690534319,0,0,100.634,3,0.42857143,"2024-05-26",0
"Drew Smyly",11760,"2024-04-21","MIA",17,2024,"CHC","H",35,0,0,7.71428676527388,1,0,0,0,0,0,0,0,2.1,10,4,2,2,0,0,0,0,1,0,1,3.85714338263694,0,15.4285735305478,1,0,0,2,5,2,0,0,0,0,0.1,0,0.1,5.55193908401489,0,0.4,1.71428594783864,0.444444444444444,0.5,2.30933680437048,5.4049499609034,5.54935525912053,192.6451129132,58.8909497639007,135.893668617282,0.4,0.222222222,0.222222222,0.555555555,0,0,0,0,10,19,29,-0.0830359980463982,-0.247212007641792,0.164176002144814,-0.504000067710876,-0.0540192909538746,0.880254566669464,0.701600015163422,0.917599976062775,1.01759994029999,1,1,-0.0681031048297882,-0.0262286955272081,0,1,0.27586207,92.125,NA,NA,0.72413793,79.28571429,NA,-1.17389345169067,NA,0.742369115352631,-14.6736681461334,NA,3.53509102548872,0.4,0.78571429,0.5862069,0.83333333,0.90909091,0.88235294,0.48275862,0.7,0.06896552,2,4,3,1,5,3,9,0.22222222,0.44444444,0.33333333,0.11111111,0.55555556,0.33333333,2.87388494800471,20,58.44034,34.95718,NA,NA,NA,66.58518,44.81209,65.42479,NA,NA,NA,50.62685,43.56873,56.5936,0.08647,4.2068,101.3,27.12,35.06,99.1,110.32,115.36,NA,NA,NA,99.7068965517241,87.368275862069,93.208275862069,NA,0.27586207,NA,0.72413793,NA,91.9250030517578,NA,79.3380940755208,NA,4.31166744232178,NA,1.76667894635882,NA,11.6817798614502,NA,-1.49355361575172,NA,-1.18796470016241,NA,0.755442317575216,NA,-14.8495587520301,NA,3.59734436940579,0.4,0.78571429,0.5862069,0.83333333,0.90909091,0.88235294,0.48275862,18.27777778,0.65517241,NA,0.27586207,0.06896552,NA,79.7254959909539,NA,92.5051727294922,81.5410461425781,NA,2.07653929057874,NA,4.30843734741211,-4.02291965484619,NA,-3.22579835590563,NA,9.77074909210205,-3.68445014953613,NA,0.81473395600915,NA,-1.18796470016241,-0.0592916384339333,NA,4.28807345267973,NA,-14.8495587520301,-2.96458192169666,NA,0.42857143,0.73333333,0.5862069,0.83333333,0.90909091,0.88235294,0.51724138,9,87.84521484375,23.3941294352214,0,0,97.4357,3,0.33333333,"2024-04-21",0
"Drew Smyly",11760,"2024-04-17","@ARI",17,2024,"CHC","A",35,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,3,1,1,1,1,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,13.500014081612,0.333333333333333,1.50000156462356,0,1,22.666500118396,-9.16648603678402,7.70250972840334,337.129253321141,561.894675955442,187.926204380887,0.5,0,0.333333333,0.666666666,0,0.5,0,0,5,6,11,0.0181399993598461,-0.0275799985975027,0.045719999819994,-0.72900003194809,-0.0736363604664803,0.767333328723907,0.256999999284744,0.513999998569489,NA,0,1,-0.00196324149146676,0.025603553570721,0,0,0.54545455,93.33333333,NA,NA,0.45454545,79.8,NA,0.373401761054993,NA,-1.32189953327179,6.22336268424988,NA,-26.4379906654358,0.16666667,0.6,0.36363636,1,1,1,0.45454545,NA,0,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,21.0019839940135,51.77548,44.07595,65.12282,NA,NA,NA,42.88135,48.79976,49.63113,NA,NA,NA,46.16787,41.87376,61.14241,0.36349,4.62233,85.18,131.54,132.06,103.06,89.8,99.02,NA,NA,NA,93.3072727272727,112.567272727273,117.041818181818,NA,0.54545455,NA,0.45454545,NA,93.1666666666667,NA,79.7400024414062,NA,5.24518267313639,NA,1.38197908401489,NA,9.8336296081543,NA,-1.82058753967285,NA,0.378348089754581,NA,-1.32251220569015,NA,6.30580149590969,NA,-26.4502441138029,0,0.5,0.36363636,NA,1,1,0.72727273,16,0.36363636,NA,0.54545455,0.09090909,NA,79.6921005249023,NA,93.4474792480469,81.2070007324219,NA,1.19240069389343,NA,4.9093132019043,-1.48028004169464,NA,-3.37314510345459,NA,8.57718849182129,-2.44957995414734,NA,-1.28746350109577,NA,0.378348089754581,-0.0350487045943737,NA,-32.1865875273943,NA,6.30580149590969,-3.50487045943737,NA,0,0.5,0.36363636,NA,1,1,0.72727273,3,95.1262410481771,27.1229756673177,1,0.33333333,104.632,2,0.66666667,"2024-04-17",0
"Drew Smyly",11760,"2024-04-16","@ARI",17,2024,"CHC","A",35,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,1,1,1,0,3.1664797782898,-3.1664797782898,3.1664797782898,0,80.0700356271687,78.3097583844777,0,1,0,0,0,0,0,0,1,1,2,-0.187819987535477,-0.187819987535477,0,-1,-0.101010099053383,2.56399989128113,2.56399989128113,2.56399989128113,NA,0,1,-0.0732527300715446,1.71763252232449e-09,0,1,1,92.5,NA,NA,NA,NA,NA,-0.758123278617859,NA,NA,-37.9061639308929,NA,NA,0,1,0.5,NA,1,1,0.5,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,1,34.080775417327,55.30519,53.54848,48.1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.21276,47.98131,53.75359,-0.5712,3.22029,94,107.06,116.06,NA,NA,NA,NA,NA,NA,94,107.06,116.06,NA,1,NA,NA,NA,92.5999984741211,NA,NA,NA,4.46103572845459,NA,NA,NA,10.9206409454346,NA,NA,NA,-0.765533369034529,NA,NA,NA,-38.2766684517264,NA,NA,0,1,0.5,NA,1,1,0.5,16,NA,NA,1,NA,NA,NA,NA,92.848503112793,NA,NA,NA,NA,3.87825489044189,NA,NA,NA,NA,9.70273494720459,NA,NA,NA,NA,-0.765533369034529,NA,NA,NA,NA,-38.2766684517264,NA,NA,0,1,0.5,NA,1,1,0.5,1,104.79679107666,14.938009262085,0,0,104.797,1,1,"2024-04-16",0
"Drew Smyly",11760,"2024-04-15","@ARI",17,2024,"CHC","A",35,0,0,9,1,0,0,0,0,0,0,0,1,6,2,1,1,0,1,1,0,1,0,1,9,9,18,1,0,0,0,2,2,1,0,0,0,0.16666667,0.16666667,0,6.50739574934539,0,0.4,3,0.5,0.66666667,4.1664797782898,4.8335202217102,7.19049659073353,224.752601111951,104.77896576799,175.553036418574,0,0.5,0,0.5,0.5,0,1,9,10,16,26,-0.227340012788773,-0.377380013465881,0.150040000677109,-0.488999992609024,-0.0493939369916916,2.43228578567505,1.81199991703033,1.81199991703033,2.26999998092651,1,1,-0.0588984899222851,-0.0345691503228259,0,1,0.38461538,93.6,NA,NA,0.61538462,80,0.15384615,-0.521536111831665,NA,0.0541013404726982,-5.21536111831665,NA,0.338133377954364,0.14285714,0.75,0.42307692,1,0.77777778,0.81818182,0.46153846,0.33333333,0.07692308,2,1,1,2,1,1,4,0.5,0.25,0.25,0.5,0.25,0.25,6.79905064076093,45.47197,40.75287,53.98428,NA,NA,NA,53.58826,49.52806,54.36656,NA,NA,NA,48.08097,42.50348,53.43709,0.24463,4.44404,95.14,114.96,103.38,101.22,123.1,131.58,NA,NA,NA,98.8815384615385,119.969230769231,120.733846153846,NA,0.38461538,NA,0.61538462,NA,93.6200012207031,NA,79.84375,NA,4.85919609069824,NA,1.84922671318054,NA,10.1796501159668,NA,-1.03329253196716,NA,-0.530267864465714,NA,0.0569165535271168,NA,-5.30267864465714,NA,0.35572845954448,0.15384615,0.69230769,0.42307692,1,0.77777778,0.81818182,0.5,22.61904762,0.53846154,NA,0.38461538,0.07692308,NA,80.1289672851562,NA,93.8557800292969,79.5316009521484,NA,1.77197320120675,NA,4.61037216186523,-1.19307994842529,NA,-2.78141294206892,NA,8.85545196533203,-2.37636995315552,NA,0.0370249338448048,NA,-0.530267864465714,0.019891619682312,NA,0.264463813177177,NA,-5.30267864465714,0.994580984115601,NA,0.15384615,0.69230769,0.42307692,1,0.77777778,0.81818182,0.5,4,86.086784362793,30.5183029174805,1,0.25,112.303,2,0.5,"2024-04-15",0
"Drew Smyly",11760,"2024-04-12","@SEA",17,2024,"CHC","A",35,0,0,0,1,0,0,0,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,2,9,4.5,4.5,2,0,0,1,3,0,1,0,0,0,0.28571429,0.14285714,0.14285714,4.38591275266579,0,0.166666666666667,1,0.25,1,2.6664797782898,-2.6664797782898,4.9344923876226,0,67.7155705567582,121.035062415384,0.333333333,0,0.25,0.75,0.333333333,0,1,4.5,10,16,26,0.0167080070823431,-0.00868801306933165,0.0253960210829973,0.860000014305115,0.097671777009964,0.149424999952316,0.148499995470047,0.172200009226799,0.172200009226799,1,1,0.0955348685383797,0.0162804708470971,0,0,0.19230769,93.2,NA,NA,0.80769231,79,NA,0.430264860391617,NA,0.0914784371852875,8.60529720783234,NA,0.435611605644226,0.41176471,0.77777778,0.53846154,0.28571429,0.85714286,0.57142857,0.34615385,0.42857143,0.23076923,1,2,1,1,3,0,4,0.25,0.5,0.25,0.25,0.75,0,0.61648045113594,41.95513,36.43043,46.65649,NA,NA,NA,54.93782,47.59442,61.12086,NA,NA,NA,48.36779,41.56336,57.26498,0.22681,4.41731,98.18,109.1,93.34,105.6,101.7,110.44,NA,NA,NA,104.173076923077,103.123076923077,107.151538461538,NA,0.19230769,NA,0.80769231,NA,92.9799987792969,NA,78.990478515625,NA,4.57276496887207,NA,2.18303916567848,NA,10.1918098449707,NA,-1.32589758010138,NA,0.417280469089746,NA,0.0862468481063843,NA,8.34560938179493,NA,0.410699276697068,0.41176471,0.77777778,0.53846154,0.28571429,0.85714286,0.57142857,0.34615385,17.05882353,0.80769231,NA,0.19230769,NA,NA,79.3510625930059,NA,93.3714965820313,NA,NA,1.97382481892904,NA,4.38913993835449,NA,NA,-2.93039721534366,NA,8.96925811767578,NA,NA,0.0862468481063843,NA,0.417280469089746,NA,NA,0.410699276697068,NA,8.34560938179493,NA,NA,0.41176471,0.77777778,0.53846154,0.28571429,0.85714286,0.57142857,0.34615385,4,83.6266784667969,44.7219848632812,0,0,88.8153,0,0,"2024-04-12",0
