"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","SF%","SFv","XX%","wFB","wSL","wSF","wFB/C","wSL/C","wSF/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","GSv2","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFS%","pfxSI%","pfxSL%","pfxvFA","pfxvFS","pfxvSI","pfxvSL","pfxFA-X","pfxFS-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFS-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFS","pfxwSI","pfxwSL","pfxwFA/C","pfxwFS/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piFA%","piSI%","piSL%","pivCH","pivFA","pivSI","pivSL","piCH-X","piFA-X","piSI-X","piSL-X","piCH-Z","piFA-Z","piSI-Z","piSL-Z","piwCH","piwFA","piwSI","piwSL","piwCH/C","piwFA/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Nick Sandlin",20517,"2024-07-05","SFG",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0.33333333,-0.33333333,12.5329512968893,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,153.515965837997,189.176655168198,0,0,0,1,0,0,0,0,5,4,9,0.0161399971693754,-0.0103959999978542,0.0265359971672297,0.480000019073486,0.0506329089403152,0.314699977636337,0.275599986314774,0.275599986314774,NA,0,1,0.0436034053564072,0.00768352923634506,0,0,0.33333333,92.33333333,0.55555556,79.8,0.11111111,84,NA,-0.0385282635688782,0.0608068816363811,0.0572940893471241,-1.28427545229594,1.21613763272762,5.72940893471241,0.42857143,0.5,0.44444444,0.33333333,1,0.5,0.22222222,0.33333333,0.22222222,0,0,2,0,1,1,2,0,0,1,0,0.5,0.5,5.7636013567233,NA,20,65.07951,20,NA,NA,NA,20,51.72983,20,66.65981,54.73951,48.76632,20,61.12343,20,3.47726,9.29298,97.24,8.62,11.02,NA,NA,NA,103.5,-6.40000000000001,-3.56,97,93.14,99.34,101.1225,9.7975,12.9475,0.33333333,0.11111111,NA,0.55555556,92,84.4000015258789,NA,79.7400024414062,-7.3243522644043,-9.16903114318848,NA,7.55478134155273,6.5968271891276,-0.962195158004761,NA,1.87620334625244,-0.0401314273476601,0.057969942688942,NA,0.0599153116345406,-1.337714244922,5.7969942688942,NA,1.19830623269081,0.33333333,0.66666667,0.44444444,0.5,0.5,0.5,0.33333333,15.6,0.11111111,0.33333333,NA,0.55555556,84.2697982788086,91.8775024414062,NA,79.5682373046875,-8.49514007568359,-6.65612030029297,NA,8.42321014404297,-1.8704799413681,6.31421661376953,NA,1.5808557510376,0.057969942688942,-0.0401314273476601,NA,0.0599153116345406,5.7969942688942,-1.337714244922,NA,1.19830623269081,0.5,0.33333333,0.44444444,0.33333333,1,0.5,0.33333333,2,89.3377685546875,28.0753326416016,0,0,89.3378,0,0,"2024-07-05",0
"Nick Sandlin",20517,"2024-07-04","CHW",5,2024,"CLE","H",27,0,0,9,1,0,0,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,0,2,18,0,9,2,0,0,1,1,0,0,0,0,0,0.5,0,0.5,0.562229084014893,9,0.25,1,0,1,12.1664797782898,-3.16647977828979,0.678488184511662,226.077304527663,304.706179353729,15.0336680287444,1,0,0.5,0.5,0,1,0,0,8,9,17,0.00566799147054553,-0.000728001585230231,0.00639599282294512,-0.519999980926514,-0.0548523180186749,0.0670999959111214,0.149199992418289,0.149199992418289,NA,0,1,0.0344648212194443,0.0500059957095639,0,0,0.52941176,92.77777778,0.29411765,79.8,0.17647059,84.66666667,NA,-0.709522664546967,-0.178164467215538,0.210673525929451,-7.88358516163296,-3.56328934431076,7.02245086431503,0.18181818,1,0.47058824,0,0.83333333,0.625,0.35294118,0.5,0.17647059,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,10.6857886881124,NA,70.52519,71.39842,67.40239,22.41298,58.10799,20,34.70649,55.31052,31.47385,39.46296,35.52199,47.48386,39.34665,57.38712,27.96636,0.78726,5.25798,91.58,143.32,137.1,101,82.24,100.58,110.38,82.6,85.62,79.94,74.16,59.64,97.8258823529412,95.2917647058824,97.5482352941176,0.23529412,0.17647059,0.29411765,0.29411765,93.125,84.9333343505859,92.6,79.6200012207031,-7.38863182067871,-7.85130310058594,-10.365625,6.93078231811523,6.04955005645752,-0.350211143493652,0.377673959732056,1.47963037490845,0.268997400999069,0.212624341249466,-0.969223719090223,-0.182244122028351,6.72493502497673,7.08747804164886,-19.3844743818045,-3.64488244056702,0.2,0.85714286,0.47058824,0,0.83333333,0.625,0.41176471,17.84615385,0.17647059,0.23529412,0.29411765,0.29411765,84.8173319498698,93.0281753540039,92.4759033203125,79.4919006347656,-7.05893007914225,-6.84395980834961,-9.92590637207031,8.13089828491211,-1.04156430562337,5.69712257385254,0.0218502402305603,1.19213066101074,0.212624341249466,0.268997400999069,-0.969223719090223,-0.182244122028351,7.08747804164886,6.72493502497673,-19.3844743818045,-3.64488244056702,0.125,0.77777778,0.47058824,0,0.71428571,0.625,0.52941176,2,101.124031066895,9.94045257568359,1,0.5,110.71,1,0.5,"2024-07-04",0
"Nick Sandlin",20517,"2024-06-16","@TOR",5,2024,"CLE","A",27,0,0,27,1,0,0,0,0,0,0,0,0,5,3,3,3,1,2,0,0,0,0,0,0,18,27,0,0,0,0,2,1,0,0,0,0,0,0.4,-0.4,NA,9,1,5,1,0.55555556,22.1664797782898,4.83352022171021,12.1904965907335,678.23191358299,556.689868546615,301.424458290742,0,0.333333333,0,0.666666666,0,0.5,0,0,12,6,18,-0.294857978820801,-0.294857978820801,0,-5,-0.52826201915741,1.12643992900848,1.16470003128052,2.32940006256104,0.218600004911423,1,1,-0.233639195561409,-0.0281217481227704,0,1,0.77777778,91.78571429,0.16666667,77.33333333,0.05555556,85,NA,-2.61563515663147,-0.316121280193329,-0.0344077162444592,-18.6831082616534,-10.5373760064443,-3.44077162444592,0,0.71428571,0.27777778,NA,1,1,0.38888889,0.2,0,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,52.3396973581922,NA,56.63534,55.69449,49.86436,20,80,20,29.89052,59.5592,20,79.48046,51.11522,80,38.6672,60.37463,28.51417,0.82948,5.32131,110.02,92.82,102,104.58,-1.44,24.42,120.88,79.88,91.3,82.66,134.14,119.24,108.798888888889,66.7755555555556,79.6244444444444,0.5,0.05555556,0.27777778,0.16666667,92.1222195095486,84.6999969482422,91.1800048828125,77.2000020345052,-7.6964831882053,-8.62139129638672,-10.1999778747559,6.49890836079915,6.67057842678494,-1.78773081302643,0.440469837188721,2.99904632568359,-2.39213959500194,-0.0350487045943737,-0.247582234442234,-0.323308076709509,-26.5793288333548,-3.50487045943737,-4.95164468884468,-10.776935890317,0,0.71428571,0.27777778,NA,1,1,0.38888889,17.84615385,0.05555556,0.5,0.27777778,0.16666667,85.1065979003906,92.4919704861111,91.5462036132812,77.544932047526,-7.98261022567749,-6.86684332953559,-9.47263412475586,7.86232376098633,-2.93677997589111,6.20335218641493,-0.0807610034942627,2.36614672342936,-0.0350487045943737,-2.39213959500194,-0.247582234442234,-0.323308076709509,-3.50487045943737,-26.5793288333548,-4.95164468884468,-10.776935890317,0,0.71428571,0.27777778,NA,1,1,0.38888889,3,104.491078694661,22.8831075032552,2,0.66666667,107.2,3,1,"2024-06-16",0
"Nick Sandlin",20517,"2024-06-12","@CIN",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1,9,9,9,1,0,0,2,1,0,0,0,0,0,0.2,0.2,0,5.60764908401489,0,0.25,2,0.333333333333333,1,4.1664797782898,-4.1664797782898,5.67848818451166,0,103.11922799942,139.421515985497,2,0,0.666666666,0.333333333,0,0,0,0,7,13,20,0.0311099700629711,-0.0197700336575508,0.0508799999952316,0.560999989509583,0.0530496463179588,0.68860000371933,0.444000005722046,0.42399999499321,0.354000002145767,1,1,0.0265210773795843,0.0186575021948233,0,0,0.4,92.625,0.4,78.875,0.2,85.25,NA,-0.331727564334869,-0.0384316667914391,0.320501297712326,-4.14659455418587,-0.480395834892988,8.01253244280815,0.38461538,0.57142857,0.45,0.4,0.5,0.44444444,0.35,0.8,0.25,2,1,0,0,1,2,3,0.66666667,0.33333333,0,0,0.33333333,0.66666667,2.52509741219844,NA,67.09716,59.963,68.78485,27.03498,54.68528,26.11666,49.12987,59.33124,55.0327,28.93664,41.44282,40.9045,41.20332,57.59799,44.15618,0.67192,5.08497,109.08,126.06,123.88,105.1,50.68,67.66,109.78,105.64,118.34,86.5,59.82,40.66,103.849,85.799,90.965,0.15,0.2,0.25,0.4,92.5999959309896,85.2249984741211,92.5799987792969,78.875,-8.38439750671387,-7.78036642074585,-10.8628578186035,6.75759315490723,6.59920819600423,-1.84049427509308,0.620707845687866,2.60313653945923,0.192353148013353,0.323993511497974,-0.530955050140619,-0.0418730862438679,6.41177160044511,8.09983778744936,-10.6191010028124,-0.523413578048348,0.36363636,0.55555556,0.45,0.5,0.4,0.44444444,0.45,18.6,0.2,0.15,0.25,0.4,85.2836227416992,92.6658325195312,92.6329223632813,78.9051284790039,-7.44100761413574,-7.78685633341471,-10.2013977050781,7.7255163192749,-3.17269992828369,6.05145645141602,-0.61164698600769,1.50984013080597,0.323993511497974,0.192353148013353,-0.530955050140619,-0.0418730862438679,8.09983778744936,6.41177160044511,-10.6191010028124,-0.523413578048348,0.3,0.6,0.45,0.33333333,0.5,0.44444444,0.5,3,94.7180480957031,1.98105049133301,0,0,98.9932,1,0.33333333,"2024-06-12",0
"Nick Sandlin",20517,"2024-06-09","@MIA",5,2024,"CLE","A",27,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,77.9208590801313,189.77413509113,0,0,0,1,0.666666666,0,3,27,4,11,15,0.0764999985694885,0,0.0764999985694885,0.522000014781952,0.0519402995705605,0.997333347797394,1.32000005245209,1.32000005245209,1.10199999809265,1,1,0.076723076403141,-1.85334953575478e-05,1,0,0.2,93,0.6,78.22222222,0.2,85.33333333,NA,0.0572940893471241,0.498795539140701,0.210907563567162,1.90980297823747,5.5421726571189,7.03025211890539,0.63636364,1,0.73333333,0.42857143,0.75,0.54545455,0.26666667,1,0.33333333,1,1,1,2,1,0,3,0.33333333,0.33333333,0.33333333,0.66666667,0.33333333,0,-1.29474080033257,NA,80,56.97769,80,36.50161,25.76229,68.76294,56.86498,65.00701,43.23545,36.9245,44.44809,20,61.64338,63.99459,46.37822,-0.59795,3.18017,125.68,164.18,157.58,115.12,45.92,11.98,127.36,106.54,117.3,81.62,101.7,76.96,117.172,109.216,107.581333333333,0.13333333,0.2,0.06666667,0.6,92.9499969482422,85.3666585286458,93.1999969482422,78.1000027126736,-8.929762840271,-8.64467620849609,-12.2646369934082,7.83876122368707,7.01580142974854,-0.712154150009155,2.11392378807068,3.45107120937771,0.057969942688942,0.213400114327669,0,0.48692337423563,2.8984971344471,7.11333714425564,0,5.41025971372922,0.42857143,1,0.73333333,0.33333333,0.625,0.54545455,0.53333333,18.58333333,0.2,0.13333333,0.06666667,0.6,85.6292724609375,93.2148971557617,93.4393005371094,78.3575439453125,-7.66621653238932,-7.82531976699829,-11.4777002334595,9.27853393554688,-2.12232224146525,6.0194149017334,0.840879023075104,2.26716719733344,0.213400114327669,0.057969942688942,0,0.48692337423563,7.11333714425564,2.8984971344471,0,5.41025971372922,0.42857143,1,0.73333333,0.33333333,0.625,0.54545455,0.53333333,3,80.3679809570312,59.9448699951172,0,0,81.2256,0,0,"2024-06-09",0
"Nick Sandlin",20517,"2024-06-06","KCR",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,1,0.1,3,1,0,0,0,0,0,0,0,0,0,0,0,27.000028163224,0,0.5,0,2,0,1,0,1,0,0,0,0,0,2.31606242325356,0,0.333333333333333,3.00000312924711,0.333333333333333,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,2,0.333333333,0.666666666,0,0,0,0,0,1,6,7,-0.253979980945587,-0.342335999011993,0.0883559957146645,-1.70899999141693,-0.18027426302433,2.68933320045471,1.51020002365112,3.02040004730225,2.89919996261597,1,1,-0.0839511826634407,-0.0104885769404062,0,1,0.28571429,93,0.42857143,79.33333333,0.28571429,85,NA,0.00450797751545906,-0.68479984998703,0.462851285934448,0.225398875772953,-22.8266616662343,23.1425642967224,0.66666667,0.5,0.57142857,1,0.5,0.75,0.57142857,0.66666667,0.14285714,3,0,0,0,2,1,3,1,0,0,0,0.66666667,0.33333333,6.23465257785516,NA,34.90147,57.6114,30.47123,NA,NA,NA,80,50.49864,80,80,44.6043,80,80,54.67172,80,-2.09287,0.93779,85.98,83.52,82.86,NA,NA,NA,98.78,162.68,172.88,82.36,143.32,125.66,90.4314285714286,134.531428571429,133.668571428571,0.28571429,0.28571429,NA,0.42857143,93.3500061035156,85.0500030517578,NA,79.3666687011719,-7.74170684814453,-8.28700065612793,NA,5.78932889302572,5.27739429473877,-1.29084062576294,NA,2.34677712122599,0.00431566312909126,0.468888178467751,NA,-0.691120281815529,0.215783156454563,23.4444089233875,NA,-23.0373427271843,0.75,0.33333333,0.57142857,0.66666667,1,0.75,0.42857143,21,0.28571429,0.28571429,NA,0.42857143,85.0256500244141,93.2886047363281,NA,79.3002014160156,-7.94060516357422,-7.03022003173828,NA,6.49692026774089,-2.55605006217957,4.57775497436523,NA,1.63472700119019,0.543301269412041,-0.0700974091887474,NA,-0.691120281815529,27.165063470602,-3.50487045943737,NA,-23.0373427271843,0.75,0.33333333,0.57142857,0.66666667,1,0.75,0.42857143,3,79.543701171875,-4.18809413909912,0,0,82.4309,0,0,"2024-06-06",0
"Nick Sandlin",20517,"2024-06-02","WSN",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,27.5241212415541,102.403901559937,0,0,0,1,0,0,0,0,3,7,10,0.0189959965646267,0,0.0189959965646267,0.479999989271164,0.0506329126656055,0.251066654920578,0.331999987363815,0.331999987363815,0.241999998688698,1,1,0.0758236572146416,-0.000162488388236265,0,0,0.5,93.2,0.2,80,0.3,84.33333333,NA,0.299341231584549,0.23282390832901,0.233793914318085,5.98682463169098,11.6411954164505,7.79313047726949,0.4,0.6,0.5,0.5,0.66666667,0.6,0.5,0.66666667,0.2,0,0,2,0,2,0,2,0,0,1,0,1,0,-0.512089523355097,NA,52.56719,56.87367,51.38093,NA,NA,NA,70.64718,58.66873,57.18541,30.20991,51.07162,44.683,47.0536,57.04078,47.7785,0.30846,4.53978,86.94,110.18,111.02,NA,NA,NA,118.4,130.74,131.84,90.72,82.82,79.28,94.366,106.084,105.662,0.5,0.3,NA,0.2,92.9799987792969,84.2999979654948,NA,79.5999984741211,-8.00787124633789,-6.42028745015462,NA,6.15362739562988,5.87935676574707,-2.38707002003988,NA,2.64449834823608,0.302934620529413,0.236321348696947,NA,0.235492557287216,6.05869241058826,7.87737828989824,NA,11.7746278643608,0.25,0.66666667,0.5,0,0.75,0.6,0.6,15.85714286,0.3,0.5,NA,0.2,84.1197001139323,92.8404418945313,NA,79.4096527099609,-6.17783991495768,-7.30784606933594,NA,7.02194023132324,-3.34690348307292,5.36096000671387,NA,2.03804492950439,0.236321348696947,0.302934620529413,NA,0.235492557287216,7.87737828989824,6.05869241058826,NA,11.7746278643608,0.25,0.66666667,0.5,0,0.75,0.6,0.6,2,90.8028335571289,44.1041526794434,0,0,92.9965,0,0,"2024-06-02",0
"Nick Sandlin",20517,"2024-05-28","@COL",5,2024,"CLE","A",27,0,0,54.0000563264481,1,0,0,0,0,0,1,0,0.1,3,0,2,2,0,2,0,0,0,0,0,0,54.0000563264481,0,0,0,0,1,0,0,0,0,0,0,0,0.66666667,-0.66666667,22.7296179445133,0,0,6.00000625849423,0,0,21.1664985537725,32.8335577726756,21.1664985537725,1356.46524206949,531.491972738866,524.725571778343,1,0,1,0,0,0,0,0,9,6,15,-0.0500880032777786,-0.0823600068688393,0.0322719998657703,-0.40200001001358,-0.0349869467318058,1.25859999656677,1.17279994487762,1.17279994487762,2.55999994277954,1,1,-0.0452482923865318,0.00545169027751434,0,0,0.4,92.83333333,0.46666667,80.57142857,0.13333333,84.5,NA,0.155576780438423,-0.386520028114319,-0.184823766350746,2.59294634064039,-5.52171468734741,-9.24118831753731,0.09090909,0.75,0.26666667,0,0.66666667,0.5,0.26666667,0.33333333,0.13333333,0,1,0,0,0,1,1,0,1,0,0,0,1,22.0306529385421,NA,51.95607,61.02261,50.1106,NA,NA,NA,20,48.15659,20,20,42.48528,20,20,55.05183,20,2.74954,8.2014,93.76,119.64,123.62,NA,NA,NA,85.4,-28.78,-21.28,86.74,9.94,6.7,88.9226666666667,35.7506666666667,40.4106666666667,0.4,0.13333333,NA,0.46666667,92.8499959309896,84.8000030517578,NA,80.6857125418527,-7.05785051981608,-6.8297061920166,NA,3.48702784946987,5.6740239461263,0.181470483541489,NA,1.75398581368583,0.157226115465164,-0.188905470073223,NA,-0.397571567445993,2.62043525775274,-9.44527350366116,NA,-5.67959382065705,0.09090909,0.75,0.26666667,0,0.66666667,0.5,0.26666667,18.41666667,0.13333333,0.4,NA,0.46666667,84.979248046875,93.0590311686198,NA,80.88671875,-5.96407032012939,-6.1737117767334,NA,4.55180140904018,-0.449590027332306,5.4498348236084,NA,1.59288951328823,-0.188905470073223,0.157226115465164,NA,-0.397571567445993,-9.44527350366116,2.62043525775274,NA,-5.67959382065705,0.16666667,0.66666667,0.26666667,0,1,0.5,0.2,1,106.023094177246,0.134490817785263,0,0,106.023,1,1,"2024-05-28",0
"Nick Sandlin",20517,"2024-05-27","@COL",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1.2,5,0,0,0,0,0,0,0,0,0,1,5.40000205993731,0,0,1,0,0,1,3,0,0,0,0,0,0.2,0,0.2,4.59096908401489,0,0,0,0,1,1.96647932052595,-1.96647932052595,4.68809548993948,0,47.6828048420827,114.782952803513,0.333333333,0,0.25,0.75,0,0,0,0,3,12,15,0.0463279895484447,0,0.0463279895484447,0.968999981880188,0.0843342021107674,0.340959995985031,0.42960000038147,0.38960000872612,0.392800003290176,1,1,0.13639123737812,-0.000516090457721441,0,0,0.66666667,92.8,0.33333333,79.4,NA,NA,NA,0.955223381519318,0.27264416217804,NA,9.55223381519318,5.45288324356079,NA,0.42857143,0.875,0.66666667,0.66666667,0.85714286,0.8,0.53333333,0.8,0.13333333,0,2,2,1,2,1,4,0,0.5,0.5,0.25,0.5,0.25,0.089082938094269,NA,73.34465,41.8934,20,64.40347,45.16509,20,80,32.0939,20,NA,NA,NA,80,36.14648,20,-1.8951,1.23444,98.6,110.54,101.4,83.7,116.26,114.24,101.38,131.68,132.38,NA,NA,NA,97.54,118.349333333333,113.438666666667,0.4,NA,0.26666667,0.33333333,92.6500040690104,NA,92.7249984741211,79.1799987792969,-6.05735905965169,NA,-7.81210231781006,6.02880630493164,5.22536373138428,NA,3.23581790924072,-0.0751910984516144,0.267897855490446,NA,0.740906938910484,0.275659415870905,4.4649642581741,NA,18.5226734727621,5.5131883174181,0.25,0.81818182,0.66666667,0,0.88888889,0.8,0.73333333,16.8,NA,0.46666667,0.2,0.33333333,NA,92.8233293805804,93.19873046875,79.39931640625,NA,-5.39295142037528,-7.34196345011393,7.21876831054688,NA,4.92849131992885,3.00333340962728,-0.225680589675903,NA,0.596074592322111,0.412730202078819,0.275659415870905,NA,8.5153513188873,13.7576734026273,5.5131883174181,0.25,0.81818182,0.66666667,0,0.88888889,0.8,0.73333333,4,87.1042022705078,19.0548191070557,0,0,104.452,1,0.25,"2024-05-27",0
"Nick Sandlin",20517,"2024-05-21","NYM",5,2024,"CLE","H",27,1,0,0,1,0,0,0,0,0,0,0,0.2,3,0,0,0,0,1,0,0,0,0,2,27.000028163224,13.500014081612,0,2,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,4.54806241285889,0,0,1.50000156462356,0,1,1.66647821366624,-1.66647821366624,1.66647821366624,0,40.1232662752368,39.6124587345978,0,0,0,0,0,0,2,27.000028163224,5,8,13,0.12540802359581,-0.087835967540741,0.213243991136551,0.879999995231628,0.0928269997239113,3.63986659049988,1.43659996986389,2.87319993972778,0.898400008678436,1,1,0.0226006284356117,0.0118533880723359,1,0,0.61538462,91.75,0.30769231,78.75,0.07692308,85,NA,-0.147729247808456,0.172520071268082,0.193908214569092,-1.84661559760571,4.31300178170204,19.3908214569092,0.375,0.6,0.46153846,0,0.66666667,0.33333333,0.38461538,0.33333333,0.30769231,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.57414330537275,NA,41.92962,61.34721,35.87676,NA,NA,NA,28.02852,51.45553,37.26341,80,64.68266,80,40.46948,59.13449,41.48116,0.71751,5.15336,100.02,58.74,67.18,NA,NA,NA,106.26,56.58,64.22,107.34,162.54,146.08,102.503076923077,66.06,72.3384615384615,0.61538462,0.07692308,NA,0.30769231,91.875,84.9000015258789,NA,78.6500015258789,-6.40323543548584,-7.90168190002441,NA,6.90081596374512,6.71913766860962,-3.76636695861816,NA,2.13898348808289,-0.152990374714136,0.196128189563751,NA,0.173305995762348,-1.9123796839267,19.6128189563751,NA,4.3326498940587,0.42857143,0.5,0.46153846,0,0.66666667,0.33333333,0.46153846,20.5,0.07692308,0.61538462,NA,0.30769231,84.5260009765625,91.5459365844727,NA,78.3121795654297,-7.08367013931274,-5.45368480682373,NA,8.0969295501709,-5.32000017166138,6.02995491027832,NA,1.01079595088959,0.196128189563751,-0.152990374714136,NA,0.173305995762348,19.6128189563751,-1.9123796839267,NA,4.3326498940587,0.42857143,0.5,0.46153846,0,0.66666667,0.33333333,0.46153846,0,NA,NA,0,NA,NA,0,NA,"2024-05-21",0
"Nick Sandlin",20517,"2024-05-20","NYM",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,1,0,0.1,2,0,0,0,0,1,0,0,0,0,1,27.000028163224,27.000028163224,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,10.1952290840149,0,0,3.00000312924711,0,1,6.16648290753691,-6.16648290753691,6.16648290753691,0,153.51604468992,151.56163866777,0,0,0,0,0,0,0,0,4,3,7,0.0579880177974701,-0.0480239763855934,0.106011994183064,0.419999986886978,0.044303797185421,3.24520015716553,1.1385999917984,2.2771999835968,1.32200002670288,1,1,0.004072823561728,0.0137960335161414,0,0,0.57142857,93.75,0.28571429,79,0.14285714,87,NA,-0.00530336797237396,-0.096498891711235,0.054188709706068,-0.132584199309349,-4.82494458556175,5.4188709706068,0.33333333,0,0.28571429,0.5,NA,0.5,0.14285714,0.5,0.14285714,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5.85958343021044,NA,57.24938,61.04594,60.85029,NA,NA,NA,20,64.34225,20,29.82199,54.5622,20,26.42894,62.63585,23.6312,1.58979,6.46178,106.18,82.92,85.18,NA,NA,NA,94.86,21.28,19.8,90.26,76.1,66.14,100.671428571429,64.3342857142857,63.78,0.57142857,0.14285714,NA,0.28571429,93.6999969482422,86.5,NA,79.1999969482422,-7.1895318031311,-9.24196624755859,NA,6.35300159454346,7.11856365203857,-2.55786871910095,NA,3.74785995483398,-0.00912733376026154,0.054773960262537,NA,-0.0984223820269108,-0.228183344006538,5.4773960262537,NA,-4.92111910134554,0.33333333,0,0.28571429,0.5,NA,0.5,0.14285714,23.4,0.14285714,0.57142857,NA,0.28571429,86.4208984375,93.5628051757812,NA,79.0379028320312,-8.40188980102539,-6.18031740188599,NA,7.8227801322937,-4.23346996307373,6.49296760559082,NA,2.46857500076294,0.054773960262537,-0.00912733376026154,NA,-0.0984223820269108,5.4773960262537,-0.228183344006538,NA,-4.92111910134554,0.33333333,0,0.28571429,0.5,NA,0.5,0.14285714,0,NA,NA,0,NA,NA,0,NA,"2024-05-20",0
