"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CB%","CBv","XX%","wFB","wSL","wCB","wFB/C","wSL/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxSI%","pfxSL%","pfxCU%","pfxvFA","pfxvSI","pfxvSL","pfxvCU","pfxFA-X","pfxSI-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxSI-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwSI","pfxwSL","pfxwCU","pfxwFA/C","pfxwSI/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Tim Herrin",25139,"2024-07-08","@DET",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.65572908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,77.9208590801313,76.9288520456552,1,0.5,0.5,0,0,0,0,0,0,4,4,0.0483479835093021,0,0.0483479835093021,0.879999995231628,0.0928270071744919,1.09439992904663,0.525600016117096,1.05120003223419,NA,0,1,0.0436163954436779,0.000561223931187849,0,0,0.75,94,0.25,87,NA,NA,NA,0.212085232138634,0.291438937187195,NA,7.06950773795446,29.1438937187195,NA,NA,0.75,0.75,NA,1,1,1,1,0,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,9.8687639883653,NA,NA,NA,NA,NA,NA,80,74.28539,80,72.32826,43.82422,80,80,64.55268,80,-3.82759,-1.66429,NA,NA,NA,NA,NA,NA,129.02,129.58,145.98,82.98,135.82,132.24,117.51,131.14,142.545,NA,0.75,0.25,NA,NA,93.8666687011719,86.5999984741211,NA,NA,8.45930989583333,0.967152118682861,NA,NA,-0.0572000245253245,1.99062943458557,NA,NA,0.214739691466093,0.294975996017456,NA,NA,7.15798971553644,29.4975996017456,NA,NA,0.75,0.75,NA,1,1,1,22.5,NA,0.25,0.75,NA,NA,86.4540023803711,93.7512003580729,NA,NA,-0.0844589993357658,7.83095995585124,NA,NA,1.24634003639221,-0.778409004211426,NA,NA,0.294975996017456,0.214739691466093,NA,NA,29.4975996017456,7.15798971553644,NA,NA,0.75,0.75,NA,1,1,1,2,86.2614898681641,-35.496395111084,0,0,103.066,1,0.5,"2024-07-08",0
"Tim Herrin",25139,"2024-07-07","SFG",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,1,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.5241212415541,64.7888072114456,1,0,0.5,0.5,1,0,0,0,3,6,9,0.0681679919362068,0,0.0681679919362068,0.479999989271164,0.0506329126656055,0.907466650009155,1.32200002670288,1.32200002670288,1.42120003700256,1,1,0.0752813518047333,-0.000162346675983832,1,0,NA,NA,0.44444444,86.25,0.55555556,79.6,NA,NA,0.38044074177742,0.3477803170681,NA,9.5110185444355,6.955606341362,0.2,0.75,0.44444444,1,0.66666667,0.75,0.44444444,0.33333333,0.11111111,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-1.37920521442363,28.35286,33.3442,20,NA,NA,NA,NA,NA,NA,33.43256,32.22631,49.84611,24.24668,28.18386,20,1.72537,6.66515,99.68,94.82,87.42,NA,NA,NA,NA,NA,NA,90.8,123.76,125.86,95.7333333333333,107.682222222222,104.504444444444,NA,NA,0.44444444,0.55555556,NA,NA,85.9000015258789,79.6400024414063,NA,NA,0.253318756818771,-5.39404830932617,NA,NA,1.62082135677338,-0.180319321155548,NA,NA,0.385147504508495,0.351576246321201,NA,NA,9.62868761271238,7.03152492642403,0.25,0.6,0.44444444,1,0.66666667,0.75,0.55555556,15,NA,0.44444444,NA,0.55555556,NA,85.8956756591797,NA,79.6041198730469,NA,-0.564425051212311,NA,-6.41111221313477,NA,0.747385025024414,NA,-1.35130519866943,NA,0.385147504508495,NA,0.351576246321201,NA,9.62868761271238,NA,7.03152492642403,0.33333333,0.5,0.44444444,1,0.66666667,0.75,0.66666667,2,90.1538238525391,35.2097625732422,0,0,92.5423,0,0,"2024-07-07",0
"Tim Herrin",25139,"2024-07-05","SFG",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,3,27,9,0,3,0,0,0,0,0,0,0,0,0,0.75,0.25,0.5,2.52560408401489,0,0,1,0,1,0.166479778289795,-0.166479778289795,0.166479778289795,0,2.32575232226547,2.29614327160339,0,0,0,0,0,0,0,0,10,13,23,0.0239520072937012,-0.00561200128868222,0.0295640081167221,0.479999989271164,0.0506329126656055,0.336999982595444,0.416266649961472,0.431999981403351,0.391999989748001,1,1,0.0498671643435955,0.0212070449463637,0,0,0.30434783,94.85714286,0.47826087,87.54545455,0.2173913,79.4,NA,0.696027159690857,-0.0445309095084667,-0.18911999464035,9.94324513844081,-0.40482645007697,-3.78239989280701,0.23076923,0.5,0.34782609,0.66666667,0.2,0.375,0.43478261,0.25,0.2173913,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.130506976896635,20,62.28747,20,71.85805,60.25045,78.30923,80,21.27755,80,30.11133,58.20057,35.75019,36.4107,60.84553,34.7162,0.96966,5.53158,74.56,-24.94,-35.86,100.24,145.56,142.02,94.28,364.6,367.04,93.02,85.76,96.74,90.9452173913043,89.4182608695652,91.4782608695652,0.26086957,0.04347826,0.47826087,0.2173913,95,94.0999984741211,87.5999977805398,79.2799987792969,4.53415616353353,9.32101535797119,0.773080825805664,-6.22767333984375,6.50010935465495,2.85942435264587,1.89273175326261,-0.0685975730419159,0.393533166497946,0.312645822763443,-0.047018725425005,-0.196210123598576,6.5588861082991,31.2645822763443,-0.427442958409136,-3.92420247197151,0.2,0.46153846,0.34782609,0.5,0.33333333,0.375,0.56521739,16.55555556,0.26086957,0.47826087,0.04347826,0.2173913,94.8191528320312,87.4187899502841,93.9344024658203,79.1182373046875,4.0084482828776,-0.0354416478763927,8.76552963256836,-7.13896408081055,5.85693677266439,1.0619535446167,2.35332989692688,-1.17643299102783,0.393533166497946,-0.047018725425005,0.312645822763443,-0.196210123598576,6.5588861082991,-0.427442958409136,31.2645822763443,-3.92420247197151,0.2,0.46153846,0.34782609,0.5,0.33333333,0.375,0.56521739,0,NA,NA,0,NA,NA,0,NA,"2024-07-05",0
"Tim Herrin",25139,"2024-07-03","CHW",5,2024,"CLE","H",27,0,0,54.0000563264481,1,0,0,0,0,0,0,0,0.1,3,1,2,2,1,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,27.000028163224,0.5,6.00000625849423,0,0,51.1665298462436,2.83352648020443,16.7025191161447,1356.46524206949,1287.44382883676,413.672612664399,1,0,0.5,0.5,0,1,1,27.000028163224,6,5,11,-0.0203280001878738,-0.0252600014209747,0.00493200123310089,-1.57800006866455,-0.166455686092377,0.166799992322922,0.14586666226387,0.19200000166893,0.0263999998569489,1,1,-0.123295843601227,0.0014253332685932,0,0,0.18181818,96,0.27272727,86.66666667,0.54545455,81.66666667,NA,0.0151102766394615,-0.0817876085639,-1.44556987285614,0.755513831973076,-2.72625361879667,-24.092831214269,0.22222222,0.5,0.27272727,0.5,1,0.66666667,0.18181818,0.66666667,0.09090909,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,52.7860281630756,20,50.64843,20,49.98404,60.59252,50.26729,NA,NA,NA,80,56.21057,80,36.26132,52.3523,29.99393,0.97894,5.5455,84.54,23.02,21.84,82.84,78.66,68.8,NA,NA,NA,94.46,121.72,130.3,86.9363636363636,60.0545454545454,59.9581818181818,0.18181818,NA,0.27272727,0.54545455,95.8999938964844,NA,86.9000040690104,81.6666666666667,4.7188196182251,NA,-0.324834585189819,-5.26753616333008,7.83191394805908,NA,2.24998871485392,-0.848300139109294,0.0151214338839054,NA,-0.0839881040155888,-1.45005727931857,0.756071694195271,NA,-2.79960346718629,-24.1676213219762,0.25,0.33333333,0.27272727,0.5,1,0.66666667,0.27272727,16.375,0.18181818,0.27272727,NA,0.54545455,95.8117523193359,86.7939656575521,NA,81.5810190836589,4.29769515991211,-1.17021735509237,NA,-6.04338518778483,7.32536506652832,1.30503940582275,NA,-2.02291186650594,0.0151214338839054,-0.0839881040155888,NA,-1.45005727931857,0.756071694195271,-2.79960346718629,NA,-24.1676213219762,0.25,0.33333333,0.27272727,0.5,1,0.66666667,0.27272727,2,82.93798828125,14.3167629241943,0,0,95.7699,1,0.5,"2024-07-03",0
"Tim Herrin",25139,"2024-06-30","@KCR",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,4,0,0,0,0,2,0,0,0,0,0,0,27.000028163224,0,0,0,0,2,0,0,0,0,0,0,0,0.5,-0.5,15.4342290840149,0,0,3.00000312924711,0,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,304.706415909498,300.827211911999,2,0,1,0,0,0,0,0,9,4,13,-0.00117601652164012,-0.0173400100320578,0.016163993626833,-0.0909999907016754,-0.00890846643596888,0.268599987030029,0.178599998354912,0.178599998354912,0.41100001335144,1,1,-0.0216303803026676,0.0172520609488821,0,0,0.61538462,94.375,0.15384615,88,0.23076923,80.33333333,NA,-0.418928533792496,0.149994060397148,0.181764855980873,-5.2366066724062,7.49970301985741,6.05882853269577,0,0.75,0.23076923,NA,1,1,0.30769231,0.25,0,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,11.8976655696315,26.12204,48.79075,20.87984,20,57.58573,20,NA,NA,NA,80,41.56802,80,20,48.9304,20,2.53784,7.88385,81.76,60.06,57.8,77.6,4.42,-0.039999999999992,NA,NA,NA,80.88,129.02,123.08,79.0646153846154,36.4292307692308,32.2492307692308,0.61538462,NA,0.15384615,0.23076923,94.2624969482422,NA,88.0500030517578,80.0333353678385,6.45677852630615,NA,2.13111162185669,-3.88479391733805,7.57734203338623,NA,2.46212649345398,-1.17819706598918,-0.430616274476051,NA,0.151366017758846,0.18287656083703,-5.38270343095064,NA,7.56830088794231,6.09588536123435,0,0.6,0.23076923,NA,1,1,0.38461538,21.55555556,0.61538462,0.15384615,NA,0.23076923,94.2967147827148,88.0783996582031,NA,80.0467987060547,5.95487499237061,1.2409600019455,NA,-5.22389348347982,6.73704862594604,1.08495652675629,NA,-2.602889696757,-0.430616274476051,0.151366017758846,NA,0.18287656083703,-5.38270343095064,7.56830088794231,NA,6.09588536123435,0,0.5,0.23076923,NA,1,1,0.46153846,2,82.6319198608398,-21.666316986084,0,0,97.0348,1,0.5,"2024-06-30",0
"Tim Herrin",25139,"2024-06-27","@KCR",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,-0.337270915985107,0,0,0,0,1,-2.8335202217102,2.8335202217102,-2.8335202217102,0,-73.2693544356003,-72.3365655024484,0,0,0,0,0,0,0,0,3,11,14,0.0462859980762005,0,0.0462859980762005,0.533999979496002,0.0522760637104511,0.597666680812836,0.781000018119812,0.781000018119812,0.560999989509583,1,1,0.0776049718260765,-0.00016047046412869,0,0,0.21428571,96.33333333,0.14285714,89.5,0.64285714,82.77777778,NA,0.0770750790834427,0.0495179928839207,0.661027014255524,2.56916930278142,2.47589964419603,7.34474460283915,0.5,0.5,0.5,0.2,1,0.42857143,0.28571429,0.66666667,0.28571429,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-2.77986386138678,65.25697,57.90644,60.08892,64.40246,65.49526,57.72956,NA,NA,NA,50.72248,64.56599,69.28824,62.12299,59.10229,59.58348,-0.62775,3.13547,131.32,116.44,123.58,95.38,89.38,95.06,NA,NA,NA,108.44,168.54,177.38,122.270769230769,120.292307692308,127.469230769231,0.21428571,NA,0.14285714,0.64285714,96.3666687011719,NA,89.4000015258789,82.8444417317708,6.02870432535807,NA,0.779133200645447,-4.61977216932509,7.4136708577474,NA,1.61807537078857,-1.33235433366564,0.0776951983571053,NA,0.0501701384782791,0.668436709791422,2.58983994523684,NA,2.50850692391396,7.42707455323802,0.625,0.33333333,0.5,0.2,1,0.42857143,0.42857143,16.90909091,0.21428571,0.14285714,NA,0.64285714,96.2603352864583,89.2825469970703,NA,82.7191569010417,5.39479700724284,-0.135030508041382,NA,-5.51985549926758,6.65459696451823,0.575170993804932,NA,-2.6418088277181,0.0776951983571053,0.0501701384782791,NA,0.668436709791422,2.58983994523684,2.50850692391396,NA,7.42707455323802,0.625,0.33333333,0.5,0.2,1,0.42857143,0.42857143,0,NA,NA,0,NA,NA,0,NA,"2024-06-27",0
"Tim Herrin",25139,"2024-06-24","@BAL",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.66666667,0,0.66666667,-0.412826469756885,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-22.8726165970231,-22.5814263197472,1,0,1,0,0,0,0,0,6,9,15,0.10470000654459,0,0.10470000654459,0.467000007629395,0.0502150543034077,1.40600001811981,1.9099999666214,1.9099999666214,2.45600008964539,1,1,0.0745192766189575,-5.27010888937557e-05,1,0,0.73333333,97.09090909,0.06666667,90,0.2,84,NA,0.57829624414444,-0.04739710688591,0.202493563294411,5.25723858313127,-4.739710688591,6.74978544314702,0.125,0.57142857,0.33333333,0,1,0.8,0.46666667,1,0.06666667,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.58398727747727,80,58.24088,80,48.03412,63.95788,35.04115,NA,NA,NA,80,60.20695,80,60.72446,59.20029,50.86057,-0.54086,3.2658,112.56,167.6,167.42,85.54,75.04,65.6,NA,NA,NA,100.78,131.58,142.3,91.96,97.3213333333333,91.0773333333333,0.73333333,NA,0.06666667,0.2,96.9727228338068,NA,90.3000030517578,83.8333333333333,5.17749300870028,NA,0.211461842060089,-5.51016680399577,7.54947384920987,NA,2.75468754768372,-1.75078550974528,0.585481163114309,NA,-0.0483221560716629,0.204663187265396,5.3225560283119,NA,-4.83221560716629,6.82210624217987,0.14285714,0.5,0.33333333,0,1,0.8,0.53333333,16.41666667,0.73333333,0.06666667,NA,0.2,96.8822909268466,90.2614974975586,NA,83.7259012858073,4.45726082541726,-0.887915015220642,NA,-6.46978378295898,6.78283483331854,1.50396001338959,NA,-3.01972993214925,0.585481163114309,-0.0483221560716629,NA,0.204663187265396,5.3225560283119,-4.83221560716629,NA,6.82210624217987,0.14285714,0.5,0.33333333,0,1,0.8,0.53333333,1,90.2844009399414,3.7100396156311,0,0,90.2844,0,0,"2024-06-24",0
"Tim Herrin",25139,"2024-06-23","TOR",5,2024,"CLE","H",27,1,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.5241212415541,27.173712862954,2,0,1,0,0,0,2,18,4,8,12,0.0612360015511513,0,0.0612360015511513,0.479999989271164,0.0506329126656055,0.819999992847443,1.14359998703003,1.14359998703003,0.885599970817566,1,1,0.074807271361351,-0.000129220037826228,1,0,0.41666667,95.4,0.16666667,88,0.41666667,81.6,NA,0.24934983253479,0.00450797751545906,0.436625242233276,4.9869966506958,0.225398875772953,8.73250484466553,0.4,0.42857143,0.41666667,0.5,1,0.8,0.58333333,0.33333333,0.08333333,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,-0.215782578870283,74.44783,56.33773,66.45889,42.94042,52.06734,37.25276,20,75.95746,20,61.65115,50.10247,69.92712,51.81307,54.68655,47.02862,0.01277,4.09625,113.2,143.36,142.72,84.1,77.06,49.56,116.16,85.72,108.68,96.32,110.96,117.98,103.605,111.778333333333,109.633333333333,0.25,0.16666667,0.16666667,0.41666667,96.4333292643229,94.3500061035156,88.25,81.4,6.04658063252767,8.91054153442383,0.140778034925461,-4.99770965576172,7.13215255737305,0.729792714118958,1.36109018325806,-0.760636806488037,0.143549337983131,0.108140081167221,0.00431566312909126,0.442693877965212,4.78497793277105,5.40700405836105,0.215783156454563,8.85387755930424,0.33333333,0.44444444,0.41666667,1,0.75,0.8,0.75,15.22222222,0.25,0.16666667,0.16666667,0.41666667,96.3157958984375,88.1484985351562,94.2667541503906,81.2924011230469,5.40525309244792,-0.464324355125427,8.64731502532959,-5.93959999084473,6.13157018025716,0.360776007175446,-0.0574550032615662,-1.97634391784668,0.143549337983131,0.00431566312909126,0.108140081167221,0.442693877965212,4.78497793277105,0.215783156454563,5.40700405836105,8.85387755930424,0.5,0.375,0.41666667,0.5,1,0.8,0.66666667,2,91.8151473999023,-19.9092884063721,0,0,103.015,1,0.5,"2024-06-23",0
"Tim Herrin",25139,"2024-06-20","SEA",5,2024,"CLE","H",27,0,0,0,1,0,0,0,0,0,1,0,0.1,3,1,0,0,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,1,0,1,1,0,0,1,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0.5,6.00000625849423,0.5,1,12.1664891660311,-12.1664891660311,16.7025191161447,0,304.706415909498,413.672612664399,1,0,0.5,0.5,0,0,0,0,8,7,15,-0.0667400062084198,-0.154412001371384,0.0876720026135445,-0.400000005960464,-0.0421940945088863,2.35533332824707,1.32200002670288,1.32200002670288,3.17720007896423,1,1,-0.0592955462634563,0.0309598515199483,0,1,0.4,94.83333333,0.4,86.83333333,0.2,81.66666667,NA,-0.163088709115982,0.100510448217392,-0.465477526187897,-2.71814515193303,1.67517413695653,-15.5159175395966,0.2,0.8,0.4,0.5,0.5,0.5,0.33333333,0.33333333,0.2,1,1,0,1,1,0,2,0.5,0.5,0,0.5,0.5,0,6.20742947123918,80,45.76492,80,60.51417,58.61267,55.92569,20,70.56605,20,33.47915,58.693,39.39518,43.07228,57.87237,44.39639,0.5558,4.91079,121.24,166.46,147.06,83.72,93.02,76.46,112.66,25.88,42.76,91.82,44.84,58.04,98.3226666666667,79.484,78.7186666666667,0.26666667,0.13333333,0.4,0.2,95.0749969482422,94.6500015258789,86.7166646321615,81.5,5.32969760894775,9.09329795837402,0.514993985493978,-4.02506287892659,7.84816598892212,2.0830979347229,2.06378634770711,-1.64390643437703,-0.0682869292795658,-0.0984223820269108,0.0987645387649536,-0.472495894879103,-1.70717323198915,-4.92111910134554,1.64607564608256,-15.7498631626368,0.2,0.8,0.4,0.5,0.5,0.5,0.33333333,17.33333333,0.26666667,0.4,0.13333333,0.2,94.9571533203125,86.5601704915365,94.5460052490234,81.3609670003255,4.79080009460449,-0.360659996668498,8.34263515472412,-5.17855993906657,6.94830226898193,0.844667037328084,0.590728163719177,-3.33112653096517,-0.0682869292795658,0.0987645387649536,-0.0984223820269108,-0.472495894879103,-1.70717323198915,1.64607564608256,-4.92111910134554,-15.7498631626368,0.2,0.8,0.4,0.5,0.5,0.5,0.33333333,2,63.1388473510742,35.886589050293,0,0,79.7434,0,0,"2024-06-20",0
"Tim Herrin",25139,"2024-06-18","SEA",5,2024,"CLE","H",27,0,0,5.40000205993731,1,0,0,0,0,0,0,0,1.2,8,3,1,1,0,0,0,0,0,0,2,10.8000041198746,0,16.2000061798119,2,0,0,3,2,1,0,0,0,0,0.25,0,0.25,2.52382283401489,0,0.375,1.80000068664577,0.5,0.66666667,0.766478862762102,4.63352319717521,2.58088964237113,135.646434461606,17.4447506040341,62.36079268733,1.5,0.166666666,0.5,0.333333333,0,0,0,0,7,22,29,-0.0706079974770546,-0.179175987839699,0.108567997813225,-0.639999985694885,-0.0675105452537537,0.799950003623962,0.813199996948242,1.47560000419617,0.291999995708466,1,1,-0.0794240087270737,-0.00884150431397102,0,1,0.48275862,95.07142857,0.34482759,88.3,0.17241379,81,NA,0.338859260082245,-0.637884616851807,-0.768725574016571,2.42042328630175,-6.37884616851807,-15.3745114803314,0.33333333,0.64285714,0.48275862,0.8,0.66666667,0.71428571,0.48275862,0.75,0.13793103,3,3,0,1,3,2,6,0.5,0.5,0,0.16666667,0.5,0.33333333,1.35837820302268,66.26442,49.88657,67.21171,80,58.28034,80,80,67.27128,80,45.54394,54.06698,48.34632,79.64516,56.30736,80,-1.71633,1.5026,105.24,118.58,111.4,84.2,131.48,124.32,123.26,170.16,178.5,92.14,115.3,119.16,97.3,130.345517241379,129.654482758621,0.31034483,0.17241379,0.34482759,0.17241379,95.3999972873264,94.3800048828125,88.3599975585937,81.1799987792969,5.80012681749132,9.62384185791016,1.71617202758789,-4.08889236450195,7.95649973551432,2.74909133911133,1.94637641906738,-2.49192199707031,-0.144474390894175,0.489884782582521,-0.644988346844912,-0.776339169591665,-1.60527100993527,9.79769565165043,-6.44988346844912,-15.5267833918333,0.4,0.52631579,0.48275862,1,0.6,0.71428571,0.65517241,19.33333333,0.31034483,0.34482759,0.17241379,0.17241379,95.3138563368056,88.2429504394531,94.2580017089844,81.0802795410156,4.9951057434082,0.673636722564697,8.89842376708984,-5.21879806518555,6.98954010009766,0.516779518127441,1.57591457366943,-4.16975021362305,-0.144474390894175,-0.644988346844912,0.489884782582521,-0.776339169591665,-1.60527100993527,-6.44988346844912,9.79769565165043,-15.5267833918333,0.45454545,0.5,0.48275862,0.8,0.66666667,0.71428571,0.62068966,6,86.3716735839844,4.03166834513346,1,0.16666667,106.161,3,0.5,"2024-06-18",0
"Tim Herrin",25139,"2024-06-15","@TOR",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,5.15272908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,77.9208590801313,114.543946394147,2,0.25,0.5,0.25,0,0,0,0,3,8,11,0.00480603147298098,-0.00224800105206668,0.00705403229221702,0.479000002145767,0.0506075024604797,0.0848999992012978,0.0824000015854836,0.0824000015854836,0.0461999997496605,1,1,0.0409265495836735,0.0156815955069511,0,0,0.27272727,93.33333333,0.54545455,88.5,0.18181818,81.5,NA,0.481753647327423,-0.286823123693466,0.0151102766394615,16.0584549109141,-4.7803853948911,0.755513831973076,0.5,0.4,0.45454545,0.66666667,1,0.8,0.45454545,0.5,0.09090909,2,1,1,2,1,1,4,0.5,0.25,0.25,0.5,0.25,0.25,4.52528747561047,20,52.63922,20,NA,NA,NA,80,75.13506,80,20,39.91762,25.11597,44.31301,53.20623,38.14494,0.47872,4.79517,81.76,79.34,77.4,NA,NA,NA,126.1,167.7,217.52,88.46,82.54,79.82,97.5072727272727,105.183636363636,116.934545454545,NA,0.27272727,0.54545455,0.18181818,NA,93.4333292643229,88.4166666666667,81.6500015258789,NA,10.4602190653483,1.57378133138021,-5.82011795043945,NA,1.95203351974487,1.94106721878052,-1.38772666454315,NA,0.488537408411503,-0.292624849826097,0.0151214338839054,NA,16.2845802803834,-4.87708083043496,0.756071694195271,0.5,0.4,0.45454545,0.66666667,1,0.8,0.45454545,15.85714286,NA,0.54545455,0.27272727,0.18181818,NA,88.774403889974,93.794199625651,81.9605560302734,NA,0.553789099057515,9.92976633707682,-6.42200469970703,NA,0.678292353947957,0.922600030899048,-2.55871486663818,NA,-0.292624849826097,0.488537408411503,0.0151214338839054,NA,-4.87708083043496,16.2845802803834,0.756071694195271,0.5,0.4,0.45454545,0.66666667,1,0.8,0.45454545,4,85.3824081420898,2.00612926483154,0,0,102.906,1,0.25,"2024-06-15",0
"Tim Herrin",25139,"2024-06-12","@CIN",5,2024,"CLE","A",27,0,0,0,1,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,1,13.500014081612,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0,0.5,0.562229084014893,0,0,0,0,1,0.166476649042681,-0.166476649042681,0.166476649042681,0,2.32567347034224,2.29606542354053,0,0,0,0,0,0,0,0,1,4,5,0.0157500095665455,0,0.0157500095665455,0.300000011920929,0.0283687971532345,0.30349999666214,0.177000001072884,0.354000002145767,0.273000001907349,1,1,0.051945723593235,-5.11280750722931e-05,0,0,0.2,95,0.6,90.33333333,0.2,84,NA,0.212085232138634,0.0724043697118759,0.182590544223785,21.2085232138634,2.41347899039586,18.2590544223785,0,1,0.4,NA,1,1,0.4,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.11872918137567,80,65.51225,80,NA,NA,NA,80,78.61375,80,20,46.55349,20,50.4855,60.51093,46.91419,0.09525,4.21997,148.02,189.76,177.46,NA,NA,NA,120.94,160.38,178,89.88,74.32,69.9,107.72,114.62,113.032,NA,0.2,0.6,0.2,NA,95.3000030517578,90.0666707356771,83.5,NA,11.1404838562012,2.14480400085449,-5.30542850494385,NA,1.4677951335907,2.3565681775411,-2.22092604637146,NA,0.214739695191383,0.0730913765728474,0.184771567583084,NA,21.4739695191383,2.43637921909491,18.4771567583084,0,0.66666667,0.4,NA,1,1,0.6,15.66666667,NA,0.6,0.2,0.2,NA,90.1130981445312,95.3320999145508,83.5744018554688,NA,0.849380016326904,10.3030004501343,-6.36099004745483,NA,0.637047330538432,0.0833664983510971,-3.92806005477905,NA,0.0730913765728474,0.214739695191383,0.184771567583084,NA,2.43637921909491,21.4739695191383,18.4771567583084,0,0.66666667,0.4,NA,1,1,0.6,1,NA,NA,0,0,NA,0,0,"2024-06-12",0
