"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","wFB","wSL","wCT","wCB","wCH","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_CU","pb_s_CU","pb_c_CU","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SL","pb_s_SL","pb_c_SL","pb_o_FC","pb_s_FC","pb_c_FC","pb_o_FS","pb_s_FS","pb_c_FS","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_CU","sp_l_CU","sp_p_CU","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_s_FS","sp_l_FS","sp_p_FS","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxFS%","pfxSL%","pfxCU%","pfxvFA","pfxvFC","pfxvFS","pfxvSL","pfxvCU","pfxFA-X","pfxFC-X","pfxFS-X","pfxSL-X","pfxCU-X","pfxFA-Z","pfxFC-Z","pfxFS-Z","pfxSL-Z","pfxCU-Z","pfxwFA","pfxwFC","pfxwFS","pfxwSL","pfxwCU","pfxwFA/C","pfxwFC/C","pfxwFS/C","pfxwSL/C","pfxwCU/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCH%","piCU%","piFA%","piFC%","piSL%","pivCH","pivCU","pivFA","pivFC","pivSL","piCH-X","piCU-X","piFA-X","piFC-X","piSL-X","piCH-Z","piCU-Z","piFA-Z","piFC-Z","piSL-Z","piwCH","piwCU","piwFA","piwFC","piwSL","piwCH/C","piwCU/C","piwFA/C","piwFC/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Lucas Sims",13470,"2024-06-11","CLE",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,8.41372908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.5684995033937,0,73.6482366464374,160.522026728569,0.333333333,0,0.25,0.75,0.333333333,0,0,0,5,9,14,0.0629500076174736,0,0.0629500076174736,0.821999967098236,0.0777304917573929,0.593999981880188,0.724500000476837,0.734000027179718,0.545000016689301,1,1,0.106146834790707,-0.000170387757462698,1,0,0.35714286,95.2,0.42857143,84.5,NA,NA,0.21428571,80.33333333,NA,NA,0.162792041897774,0.783022701740265,NA,0.0157402157783508,NA,3.25584083795547,13.0503783623377,NA,0.524673859278361,NA,0.28571429,0.57142857,0.42857143,1,0.75,0.83333333,0.5,0.75,0.07142857,1,2,1,4,0,0,4,0.25,0.5,0.25,1,0,0,0.0972119567708526,56.044,48.50331,48.8147,20,48.58644,20,80,67.90736,80,NA,NA,NA,NA,NA,NA,64.19006,57.59245,50.1724,-0.75617,2.94284,105.32,76.2,91.98,83.1,120.86,94.1,138.18,112.08,153.92,NA,NA,NA,NA,NA,NA,111.467142857143,107.527142857143,119.282857142857,0.35714286,NA,NA,0.42857143,0.21428571,94.9,NA,NA,84.4333292643229,80.3666687011719,-4.21765060424805,NA,NA,9.50309117635091,9.18343671162923,9.8082878112793,NA,NA,2.10525449117025,-4.59754753112793,0.164020977914333,NA,NA,0.793657105416059,0.0153550580143929,3.28041955828667,NA,NA,13.227618423601,0.511835267146428,0.28571429,0.57142857,0.42857143,1,0.75,0.83333333,0.5,15.2,NA,0.21428571,0.35714286,NA,0.42857143,NA,80.4585978190104,95.0413818359375,NA,84.5377858479818,NA,9.37700335184733,-3.93489990234375,NA,9.82181676228841,NA,-6.31773630777995,8.6098258972168,NA,0.601043105125427,NA,0.0153550580143929,0.164020977914333,NA,0.793657105416059,NA,0.511835267146428,3.28041955828667,NA,13.227618423601,0.28571429,0.57142857,0.42857143,1,0.75,0.83333333,0.5,4,68.3016967773438,27.3338737487793,0,0,82.7678,0,0,"2024-06-11",0
"Lucas Sims",13470,"2024-06-08","CHC",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,1,0,0.1,3,1,0,0,0,1,0,0,0,0,0,0,27.000028163224,27.000028163224,0,0,0,2,0,0,0,0,0,0,0,0.33333333,-0.33333333,9.01695130162333,0,0.5,6.00000625849423,0.5,1,12.1664891660311,-12.1664891660311,12.1664891660311,0,278.193409679781,295.801497607635,2,0,1,0,0,0,0,0,6,5,11,-0.203830003738403,-0.312609970569611,0.108779966831207,-0.684000015258789,-0.0646808445453644,3.81166672706604,2.94600009918213,2.94600009918213,5.65799999237061,1,1,-0.0651957094669342,0.0117204141870403,0,1,0.36363636,95.75,0.54545455,83.16666667,NA,NA,0.09090909,81,NA,NA,0.109448321163654,-0.0223726332187653,NA,-0.536357283592224,NA,2.73620802909136,-0.372877220312754,NA,-53.6357283592224,NA,0.25,1,0.45454545,0.5,1,0.8,0.27272727,NA,0.09090909,1,1,0,0,2,0,2,0.5,0.5,0,0,1,0,7.1519526847461,20,26.54982,20,20,61.33654,20,52.04173,68.45337,40.42913,NA,NA,NA,NA,NA,NA,20,65.19469,20,2.15791,7.31396,146.72,26.64,6.67999999999999,80.3,3.38,1.03999999999999,124.46,83.4,119.26,NA,NA,NA,NA,NA,NA,110.425454545455,49.1418181818182,66.0363636363636,0.36363636,NA,NA,0.54545455,0.09090909,95.6750030517578,NA,NA,83.5,81,-3.26376223564148,NA,NA,11.1726862589518,8.19803714752197,10.3440732955933,NA,NA,1.8299929300944,-6.05128002166748,0.108143486082554,NA,NA,-0.0241701789200306,-0.544301271438599,2.70358715206385,NA,NA,-0.402836315333843,-54.4301271438599,0.14285714,1,0.45454545,0,1,0.8,0.36363636,15.875,NA,0.09090909,0.36363636,NA,0.54545455,NA,81.0640029907227,95.754524230957,NA,83.5518341064453,NA,8.14274978637695,-3.01612758636475,NA,11.3070894877116,NA,-7.48561000823975,9.18538761138916,NA,0.602669318517049,NA,-0.544301271438599,0.108143486082554,NA,-0.0241701789200306,NA,-54.4301271438599,2.70358715206385,NA,-0.402836315333843,0.25,1,0.45454545,0.5,1,0.8,0.27272727,2,95.3877105712891,2.85435199737549,0,0,102.964,1,0.5,"2024-06-08",0
"Lucas Sims",13470,"2024-06-05","@COL",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,1,13.500014081612,13.500014081612,13.500014081612,1,0,0,1,1,0,0,0,0,0,0.25,0.25,0,6.21610408401489,0,0.333333333333333,3.00000312924711,0.5,1,4.66648134291335,-4.66648134291335,6.93449631797012,0,107.739098818661,169.366604586542,1,0,0.5,0.5,0,0,2,27.000028163224,8,9,17,-0.0801160037517548,-0.094791978597641,0.0146759748458862,-0.700999975204468,-0.0610095672309399,0.871299982070923,0.800000011920929,1.60000002384186,0.646000027656555,1,1,-0.0431348532438278,-0.0488151127843287,0,1,0.11764706,95.5,0.88235294,84.26666667,NA,NA,NA,NA,NA,NA,-0.0994822382926941,-0.369134783744812,NA,NA,NA,-4.9741119146347,-2.46089855829875,NA,NA,NA,0.25,0.4,0.29411765,0.33333333,1,0.6,0.29411765,0.75,0.11764706,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,3.0759207871289,NA,NA,NA,20,51.55263,20,64.41181,46.62176,62.56618,NA,NA,NA,NA,NA,NA,53.49563,53.48799,46.25278,-0.09176,3.93945,NA,NA,NA,92.16,11.96,-8.40000000000001,122.206666666667,96.9066666666667,117.573333333333,NA,NA,NA,NA,NA,NA,118.671764705882,86.9129411764706,102.752941176471,0.11764706,NA,NA,0.88235294,NA,95.25,NA,NA,84.1333333333333,NA,-1.83312952518463,NA,NA,6.26707509358724,NA,7.83673191070557,NA,NA,-0.0316460371017456,NA,-0.101452000439167,NA,NA,-0.372563324868679,NA,-5.07260002195835,NA,NA,-2.48375549912453,NA,0.2,0.42857143,0.29411765,0,1,0.6,0.41176471,17.38461538,NA,NA,0.11764706,NA,0.88235294,NA,NA,95.4856491088867,NA,84.3456461588542,NA,NA,-1.09347343444824,NA,6.72551727294922,NA,NA,7.60999011993408,NA,-0.407657464345296,NA,NA,-0.101452000439167,NA,-0.372563324868679,NA,NA,-5.07260002195835,NA,-2.48375549912453,0.2,0.42857143,0.29411765,0,1,0.6,0.41176471,2,90.3786163330078,24.3178100585938,0,0,92.6535,0,0,"2024-06-05",0
"Lucas Sims",13470,"2024-06-01","@CHC",18,2024,"CIN","A",30,0,1,27.000028163224,1,0,0,0,0,0,0,0,0.2,5,2,2,2,1,1,0,0,0,0,2,27.000028163224,13.500014081612,27.000028163224,2,1,0,1,1,0,0,1,0,0,0.4,0.2,0.2,3.70848908401489,13.500014081612,0.5,4.50000469387067,1,0.625,21.1664985537725,5.83352960945155,3.93449318872301,615.600430402106,482.738582713124,96.8693581788228,1,0,0.5,0.5,0,1,0,0,7,12,19,-0.339228004217148,-0.39081197977066,0.0515839867293835,-1.87600004673004,-0.201071813702583,1.0313333272934,1.79320001602173,1.79320001602173,0.391999989748001,1,1,-0.185021698474884,-0.143900091638705,0,1,0.36842105,93.14285714,0.63157895,83.41666667,NA,NA,NA,NA,NA,NA,-2.30322432518005,0.647564113140106,NA,NA,NA,-32.9032046454293,5.39636760950089,NA,NA,NA,0.27272727,0.625,0.42105263,0.33333333,0.8,0.625,0.42105263,0.2,0.15789474,2,0,0,1,0,1,2,1,0,0,0.5,0,0.5,14.6591825894886,NA,NA,NA,20,52.8594,20,80,62.16543,73.25917,NA,NA,NA,NA,NA,NA,37.16961,62.95691,21.84815,0.92252,5.46087,NA,NA,NA,84.36,-19.42,-28.22,140.42,106.38,140.6,NA,NA,NA,NA,NA,NA,119.766315789474,60.0326315789474,78.4031578947368,0.36842105,NA,NA,0.63157895,NA,93.1571393694196,NA,NA,83.4416656494141,NA,-3.81077248709542,NA,NA,8.70000203450521,NA,10.3554295131138,NA,NA,3.4554541905721,NA,-2.32085691764951,NA,NA,0.654422625899315,NA,-33.1550988235644,NA,NA,5.45352188249429,NA,0.22222222,0.6,0.42105263,0.5,0.66666667,0.625,0.52631579,18.42857143,NA,NA,0.36842105,NA,0.63157895,NA,NA,93.6428397042411,NA,83.9098815917969,NA,NA,-3.65994153703962,NA,8.84086418151855,NA,NA,8.97171456473214,NA,2.06480741500854,NA,NA,-2.32085691764951,NA,0.654422625899315,NA,NA,-33.1550988235644,NA,5.45352188249429,0.22222222,0.6,0.42105263,0.5,0.66666667,0.625,0.52631579,2,64.1017761230469,32.7111358642578,1,0.5,97.7081,1,0.5,"2024-06-01",0
"Lucas Sims",13470,"2024-05-31","@CHC",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,0,1,0,0,0,0,0.25,0,0.25,0.992229084014893,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,28.1938011628592,29.9783111930123,2,0.333333333,0.666666666,0,0,0,1,9,5,11,16,0.136080011725426,-0.0355719998478889,0.171652004122734,0.468999981880188,0.0502679497003555,1.97029995918274,2.45760011672974,2.45760011672974,1.74039995670319,1,1,0.047676544636488,0.0213890872695647,1,0,0.25,94.75,0.75,84.75,NA,NA,NA,NA,NA,NA,-0.258809387683868,0.474021852016449,NA,NA,NA,-6.47023469209671,3.95018210013707,NA,NA,NA,0.14285714,0.77777778,0.5,1,0.85714286,0.875,0.5625,0.5,0.0625,2,0,1,0,2,1,3,0.66666667,0,0.33333333,0,0.66666667,0.33333333,3.34332136462074,NA,NA,NA,29.57509,54.50944,20,71.34844,63.72545,57.27204,NA,NA,NA,NA,NA,NA,63.88128,68.0331,45.75186,-0.73698,2.97162,NA,NA,NA,114.92,56.96,49.68,133.44,116.9,147.02,NA,NA,NA,NA,NA,NA,128.81,101.915,122.685,0.25,NA,NA,0.75,NA,94.75,NA,NA,84.6916656494141,NA,-1.83114778995514,NA,NA,8.98714764912923,NA,9.23080348968506,NA,NA,2.09452406565348,NA,-0.263707436621189,NA,NA,0.479839876294136,NA,-6.59268591552973,NA,NA,3.99866563578447,NA,0.125,0.875,0.5,1,0.85714286,0.875,0.5,18.83333333,NA,NA,0.25,NA,0.75,NA,NA,95.1087036132812,NA,85.0024058024089,NA,NA,-1.52034449577332,NA,9.10256512959798,NA,NA,8.41007232666016,NA,1.16154487927755,NA,NA,-0.263707436621189,NA,0.479839876294136,NA,NA,-6.59268591552973,NA,3.99866563578447,0.125,0.875,0.5,1,0.85714286,0.875,0.5,3,88.8194173177083,-1.65350596110026,0,0,106.683,1,0.33333333,"2024-05-31",0
"Lucas Sims",13470,"2024-05-29","STL",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.03472908401489,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,73.6482366464374,78.3097583844777,0,1,0,0,0,0,1,27.000028163224,1,1,2,0.0204900000244379,0,0.0204900000244379,0.469999998807907,0.0444444455206394,0.76800000667572,0.38400000333786,0.76800000667572,0.555999994277954,1,1,0.0266796872019768,9.79343897644647e-11,0,0,NA,NA,1,84.5,NA,NA,NA,NA,NA,NA,NA,0.291438966989517,NA,NA,NA,NA,14.5719483494759,NA,NA,NA,0,1,0.5,NA,1,1,0.5,NA,0,0,1,0,0,0,1,1,0,1,0,0,0,1,37.3281947237885,NA,NA,NA,NA,NA,NA,63.46422,20,40.93644,NA,NA,NA,NA,NA,NA,68.42685,20.44631,38.36196,-1.01938,2.54802,NA,NA,NA,NA,NA,NA,115.32,153.14,160.64,NA,NA,NA,NA,NA,NA,115.32,153.14,160.64,NA,NA,NA,1,NA,NA,NA,NA,84.3999938964844,NA,NA,NA,NA,9.28019142150879,NA,NA,NA,NA,4.67716360092163,NA,NA,NA,NA,0.294976014643908,NA,NA,NA,NA,14.7488007321954,NA,0,1,0.5,NA,1,1,0.5,15,NA,NA,NA,NA,1,NA,NA,NA,NA,84.4290466308594,NA,NA,NA,NA,9.66794586181641,NA,NA,NA,NA,3.2828950881958,NA,NA,NA,NA,0.294976014643908,NA,NA,NA,NA,14.7488007321954,0,1,0.5,NA,1,1,0.5,1,99.851188659668,9.38381958007812,0,0,99.8512,1,1,"2024-05-29",0
"Lucas Sims",13470,"2024-05-27","STL",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,0,0,4,10,14,0.0828999802470207,0,0.0828999802470207,0.560999989509583,0.0530496463179588,1.04333329200745,1.60800004005432,1.60800004005432,NA,0,1,0.0799564197659492,-0.000499566541688229,1,0,0.42857143,94.5,0.57142857,85.875,NA,NA,NA,NA,NA,NA,0.457008808851242,0.34296703338623,NA,NA,NA,7.61681348085403,4.28708791732788,NA,NA,NA,0.42857143,0.57142857,0.5,0.33333333,1,0.71428571,0.5,0.66666667,0.14285714,0,0,1,1,0,0,1,0,0,1,1,0,0,-1.81690392675247,NA,NA,NA,80,20,20,80,20,20,NA,NA,NA,NA,NA,NA,80,20,20,-4.65149,-2.90014,NA,NA,NA,125.42,117.24,132.86,145.18,113.16,154.58,NA,NA,NA,NA,NA,NA,136.711428571429,114.908571428571,145.271428571429,0.42857143,NA,NA,0.57142857,NA,94.5333353678385,NA,NA,85.8375015258789,NA,-1.28254230817159,NA,NA,9.67051219940186,NA,9.35157903035482,NA,NA,2.35688066482544,NA,0.462487477809191,NA,NA,0.328716102987528,NA,7.70812463015318,NA,NA,4.1089512873441,NA,0.42857143,0.57142857,0.5,0.33333333,1,0.71428571,0.5,16.18181818,NA,NA,0.42857143,NA,0.57142857,NA,NA,94.5087381998698,NA,85.7930908203125,NA,NA,-1.28507884343465,NA,9.94242286682129,NA,NA,8.65021006266276,NA,1.09858751296997,NA,NA,0.462487477809191,NA,0.328716102987528,NA,NA,7.70812463015318,NA,4.1089512873441,0.42857143,0.57142857,0.5,0.33333333,1,0.71428571,0.5,1,72.2190093994141,53.7495651245117,0,0,72.219,0,0,"2024-05-27",0
"Lucas Sims",13470,"2024-05-24","LAD",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0,0,0,1,0,1,0,0,1,9,9,9,1,0,0,1,1,1,1,0,0,0,0.16666667,0.16666667,0,5.73367352628778,0,0.25,2,0.333333333333333,1,7.1664797782898,-7.1664797782898,8.67848818451166,0,164.557107613594,211.511429986591,1,0.333333333,0.333333333,0.333333333,1,0,0,0,8,10,18,0.0273900106549263,-0.0717099905014038,0.0991000011563301,0.560999989509583,0.0530496500432491,0.944999992847443,0.555000007152557,0.555000007152557,0.393999993801117,1,1,-0.0454408526420593,0.074424991120617,0,0,0.66666667,94.66666667,0.33333333,85.66666667,NA,NA,NA,NA,NA,NA,-0.542186260223389,0.228428736329079,NA,NA,NA,-4.51821883519491,3.80714560548464,NA,NA,NA,0.27272727,0.85714286,0.5,0.66666667,0.83333333,0.77777778,0.38888889,0.66666667,0.11111111,1,2,0,2,0,1,3,0.33333333,0.66666667,0,0.66666667,0,0.33333333,8.05093234100093,NA,NA,NA,54.73848,60.02649,44.58197,55.99645,64.23135,35.64666,NA,NA,NA,NA,NA,NA,56.76042,61.45518,41.13956,-0.29459,3.63521,NA,NA,NA,99.06,81.96,71.2,111.92,110.12,122.74,NA,NA,NA,NA,NA,NA,103.346666666667,91.3466666666667,88.38,0.66666667,NA,NA,0.33333333,NA,94.5916646321615,NA,NA,85.6333312988281,NA,-2.33899863560994,NA,NA,7.81247647603353,NA,9.96592076619466,NA,NA,3.24922243754069,NA,-0.55772515386343,NA,NA,0.230280641466379,NA,-4.64770961552858,NA,NA,3.83801069110632,NA,0.2,0.875,0.5,1,0.71428571,0.77777778,0.44444444,16.63636364,NA,NA,0.66666667,NA,0.33333333,NA,NA,94.9082743326823,NA,85.9559020996094,NA,NA,-1.99464829762777,NA,8.48309199015299,NA,NA,8.9813060760498,NA,1.87433878580729,NA,NA,-0.55772515386343,NA,0.230280641466379,NA,NA,-4.64770961552858,NA,3.83801069110632,0.11111111,0.88888889,0.5,1,0.75,0.77777778,0.5,3,86.2300109863281,29.8356781005859,0,0,103.485,1,0.33333333,"2024-05-24",0
"Lucas Sims",13470,"2024-05-23","SDP",18,2024,"CIN","H",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13.2527290840149,0,0,0,0,1,3.1664797782898,-3.1664797782898,7.70250499695539,0,73.6482366464374,187.926090042024,0,0,0,1,0,0,0,0,2,8,10,0.113830007612705,0,0.113830007612705,0.560999989509583,0.0530496463179588,1.44700002670288,1.87199997901917,1.87199997901917,2.38600015640259,1,1,0.0787530764937401,-8.68667410857532e-05,1,0,0.7,94.42857143,0.2,85,NA,NA,0.1,80,NA,NA,0.627158582210541,0.156718850135803,NA,-0.0344077162444592,NA,8.95940831729344,7.83594250679016,NA,-3.44077162444592,NA,0,1,0.8,NA,0.875,0.875,0.8,0.66666667,0.1,0,2,1,2,0,1,3,0,0.66666667,0.33333333,0.66666667,0,0.33333333,0.84818578071681,42.68934,60.30368,20,72.40835,56.51908,80,52.9858,63.52354,22.52521,NA,NA,NA,NA,NA,NA,69.71463,55.903,66.4988,-1.09939,2.42801,102.06,47.4,52.26,88.34,130.06,123.52,188.08,32.5,86.84,NA,NA,NA,NA,NA,NA,109.66,102.282,109.058,0.7,NA,NA,0.2,0.1,94.528573172433,NA,NA,85.0999984741211,79.9000015258789,-3.536011832101,NA,NA,7.25752353668213,10.8945951461792,9.93905421665737,NA,NA,2.82712006568909,-5.78578996658325,0.634715989232063,NA,NA,0.158626139163971,-0.0350487045943737,9.06737127474376,NA,NA,7.93130695819855,-3.50487045943737,0,1,0.8,NA,0.875,0.875,0.8,16.85714286,NA,0.1,0.7,NA,0.2,NA,80.2387008666992,94.8280029296875,NA,85.3908004760742,NA,11.4602003097534,-3.206848689488,NA,7.62644481658936,NA,-7.73061990737915,8.9282112121582,NA,1.58009850978851,NA,-0.0350487045943737,0.634715989232063,NA,0.158626139163971,NA,-3.50487045943737,9.06737127474376,NA,7.93130695819855,0,1,0.8,NA,0.875,0.875,0.8,3,84.3347676595052,49.9906158447266,1,0.33333333,99.5875,1,0.33333333,"2024-05-23",0
"Lucas Sims",13470,"2024-05-17","@LAD",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,1,0,0,0,0,0,0,0,6.03472908401489,0,0.333333333333333,1,0.333333333333333,1,3.1664797782898,-3.1664797782898,4.67848818451166,0,73.6482366464374,114.84853560366,1,0.333333333,0.333333333,0.333333333,0,0,0,0,1,6,7,0.0736199915409088,-0.0510000102221966,0.124620005488396,0.477999985218048,0.0505820102989674,1.72399997711182,1.31599998474121,1.31599998474121,1.50600004196167,1,1,0.0277457237243652,0.0149572881772027,1,0,0.14285714,93,0.71428571,83.4,NA,NA,0.14285714,78,NA,NA,0.0389156937599182,0.460730820894241,NA,-0.463952898979187,NA,3.89156937599182,9.21461641788483,NA,-46.3952898979187,NA,0.5,0.8,0.71428571,0,1,0.8,0.71428571,0.66666667,0.14285714,2,1,0,1,2,0,3,0.66666667,0.33333333,0,0.33333333,0.66666667,0,6.24555670879823,80,42.9749,80,80,61.78202,80,76.57711,56.8638,63.47287,NA,NA,NA,NA,NA,NA,80,60.5889,80,-2.43381,0.42638,93.76,141.04,142.36,88.7,118,114.74,126.3,120.68,141.58,NA,NA,NA,NA,NA,NA,116.28,123.205714285714,137.857142857143,0.14285714,NA,NA,0.71428571,0.14285714,93.3000030517578,NA,NA,83.1599975585937,78.0999984741211,-2.3334527015686,NA,NA,8.85428771972656,9.29905223846436,10.5903100967407,NA,NA,2.37647876739502,-5.63507604598999,0.039364367723465,NA,NA,0.508376099169254,-0.47120988368988,3.9364367723465,NA,NA,10.1675219833851,-47.120988368988,0,0.83333333,0.71428571,NA,0.8,0.8,0.85714286,16,NA,0.14285714,0.14285714,NA,0.71428571,NA,78.1694030761719,93.4393997192383,NA,83.2587768554688,NA,10.2088003158569,-1.68625998497009,NA,9.74272766113281,NA,-6.94575977325439,9.83211040496826,NA,1.40698776245117,NA,-0.47120988368988,0.039364367723465,NA,0.508376099169254,NA,-47.120988368988,3.9364367723465,NA,10.1675219833851,0,0.83333333,0.71428571,NA,0.8,0.8,0.85714286,3,85.4851277669271,16.4775683085124,0,0,104.407,2,0.66666667,"2024-05-17",0
"Lucas Sims",13470,"2024-05-16","@LAD",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,1,0,0,0,0,0,0.66666667,0,0.66666667,-0.078604246671107,0,0,0,0,1,-0.833520221710205,0.833520221710205,0.678488184511662,0,-17.260634320719,18.1856412207288,0,0,0,1,0,0,3,27,3,12,15,0.0258200019598007,0,0.0258200019598007,0.477999985218048,0.0505820102989674,0.342666685581207,0.564000010490417,0.564000010490417,0.0259999986737967,1,1,0.0757560282945633,-0.000405832181957139,0,0,0.2,94,0.66666667,83.6,NA,NA,0.13333333,79,NA,NA,0.159500494599342,0.518525838851929,NA,0.0931044071912766,NA,5.31668315331141,5.18525838851929,NA,4.65522035956383,NA,0.375,0.71428571,0.53333333,0.66666667,0.8,0.75,0.46666667,0.33333333,0.13333333,1,0,0,0,1,0,1,1,0,0,0,1,0,-1.81690392675247,80,37.95892,80,23.46069,49.52471,20,78.51249,58.76445,69.14114,NA,NA,NA,NA,NA,NA,74.79774,57.91699,67.53152,-1.41518,1.95432,87.92,143.88,138.98,109.34,74.88,54.82,139.04,111.48,141.12,NA,NA,NA,NA,NA,NA,126.284,108.48,123.574666666667,0.2,NA,NA,0.66666667,0.13333333,94.1333312988281,NA,NA,83.5200012207031,79.1999969482422,-2.78821468353271,NA,NA,8.77698593139649,6.55670738220215,9.59077962239583,NA,NA,1.85109443664551,-7.55348300933838,0.161079484969378,NA,NA,0.524629149585962,0.094138327986002,5.36931616564592,NA,NA,5.24629149585962,4.7069163993001,0.4,0.6,0.53333333,0,1,0.75,0.66666667,17.25,NA,0.13333333,0.2,NA,0.66666667,NA,79.3119964599609,94.2655639648438,NA,83.6280700683594,NA,7.32986497879028,-2.04390652974447,NA,9.58153686523437,NA,-8.95444011688232,8.91717274983724,NA,0.771319484710693,NA,0.094138327986002,0.161079484969378,NA,0.524629149585962,NA,4.7069163993001,5.36931616564592,NA,5.24629149585962,0.33333333,0.66666667,0.53333333,0,1,0.75,0.6,1,89.3984603881836,49.4719467163086,0,0,89.3985,0,0,"2024-05-16",0
"Lucas Sims",13470,"2024-05-13","@ARI",18,2024,"CIN","A",30,0,0,0,1,0,0,0,0,0,1,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.18327091598511,0,0,0,0,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,73.6482366464374,78.3097583844777,1,0,1,0,0,0,0,0,0,1,1,0.122579991817474,0,0.122579991817474,0.442999988794327,0.0447474718093872,4.73399972915649,2.36699986457825,4.73399972915649,3.49600005149841,1,1,0.0258935354650021,4.09643145793392e-10,1,0,NA,NA,1,84,NA,NA,NA,NA,NA,NA,NA,0.212085232138634,NA,NA,NA,NA,21.2085232138634,NA,NA,NA,NA,1,1,NA,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1.46072950829395,NA,NA,NA,NA,NA,NA,20,20,41.0597,NA,NA,NA,NA,NA,NA,20,20,38.52062,2.39117,7.66385,NA,NA,NA,NA,NA,NA,123.94,158.24,166.34,NA,NA,NA,NA,NA,NA,123.94,158.24,166.34,NA,NA,NA,1,NA,NA,NA,NA,84.3000030517578,NA,NA,NA,NA,10.5081281661987,NA,NA,NA,NA,1.53051936626434,NA,NA,NA,NA,0.214739695191383,NA,NA,NA,NA,21.4739695191383,NA,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,84.222297668457,NA,NA,NA,NA,11.102499961853,NA,NA,NA,NA,0.00558592984452844,NA,NA,NA,NA,0.214739695191383,NA,NA,NA,NA,21.4739695191383,NA,1,1,NA,1,1,1,1,42.7510185241699,-29.9351768493652,0,0,42.751,0,0,"2024-05-13",0
