"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","CT%","CTv","CB%","CBv","XX%","wFB","wSL","wCT","wCB","wFB/C","wSL/C","wCT/C","wCB/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_KC","pb_s_KC","pb_c_KC","pb_o_FC","pb_s_FC","pb_c_FC","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_KC","sp_l_KC","sp_p_KC","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFC%","pfxSI%","pfxKC%","pfxvFC","pfxvSI","pfxvKC","pfxFC-X","pfxSI-X","pfxKC-X","pfxFC-Z","pfxSI-Z","pfxKC-Z","pfxwFC","pfxwSI","pfxwKC","pfxwFC/C","pfxwSI/C","pfxwKC/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piCU%","piFC%","piSI%","piSL%","pivCU","pivFC","pivSI","pivSL","piCU-X","piFC-X","piSI-X","piSL-X","piCU-Z","piFC-Z","piSI-Z","piSL-Z","piwCU","piwFC","piwSI","piwSL","piwCU/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Brendon Little",21574,"2024-06-29","NYY",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,0,0,0,0,0,0,0,0,0,2,13.5000032186516,0,0,2,0,0,2,0,0,0,0,0,0,0.5,0,0.5,-0.528020915985107,0,0,0,0,1,0.166479063033887,-0.166479063033887,0.166479063033887,0,2.29683189131556,2.29612547777477,2,0,1,0,0,0,0,0,3,10,13,0.00605399953201413,0,0.00605399953201413,0.704999983310699,0.0744849443435669,0.0552500002086163,0.0773999989032745,0.0986000001430511,0.0299999993294477,1,1,0.11362137645483,-0.00404672470541699,0,0,0.23076923,95,NA,NA,0.15384615,94.5,0.61538462,88,NA,0.127349376678467,NA,0.0197809934616089,0.776157677173615,4.24497922261556,NA,0.989049673080444,9.70197096467018,0.5,0.4,0.46153846,0.25,1,0.5,0.38461538,0.75,0.23076923,1,1,0,1,0,1,2,0.5,0.5,0,0.5,0,0.5,-0.922717957724042,80,70.5842,80,72.16802,52.28515,64.34275,80,50.80688,80,80,55.20127,80,-2.17241,0.81848,110.88,84.84,95.68,141.9,131.62,162.48,93.28,157.26,155.4,127.261538461538,124.769230769231,145.975384615385,0.15384615,0.23076923,0.61538462,94.6999969482422,94.7999979654948,87.8375015258789,1.46844744682312,10.2030747731527,-1.11413598060608,4.46478080749512,0.133728305498759,-3.48924589157104,0.0197252556681633,0.128898873925209,0.796581152826548,0.986262783408165,4.2966291308403,9.95726441033185,0.57142857,0.33333333,0.46153846,0.25,1,0.5,0.46153846,20.66666667,NA,0.15384615,0.23076923,0.61538462,NA,94.6391448974609,94.7523701985677,87.7562408447266,NA,0.893630981445312,9.93500010172526,-1.68639206886292,NA,3.37116503715515,-1.03974914550781,-5.18281650543213,NA,0.0197252556681633,0.128898873925209,0.796581152826548,NA,0.986262783408165,4.2966291308403,9.95726441033185,0.57142857,0.33333333,0.46153846,0.25,1,0.5,0.46153846,2,77.5043792724609,-21.2932147979736,0,0,92.2307,0,0,"2024-06-29",0
"Brendon Little",21574,"2024-06-25","@BOS",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2,18,18,0,1,0,0,1,0,0,0,0,0,0,0.4,0.4,0,8.26752908401489,0,0,2,0,1,5.1664797782898,-5.1664797782898,5.1664797782898,0,126.722966139646,126.683991228356,1,0,1,0,0,0,0,0,12,14,26,0.0234280005097389,-0.01587999984622,0.0393080003559589,0.546999990940094,0.0526974946260452,0.381680011749268,0.468799978494644,0.468799978494644,0.372000008821487,1,1,0.00519432872533798,0.0561869325106557,0,0,0.57692308,95.33333333,NA,NA,NA,NA,0.42307692,87.90909091,NA,-0.120010167360306,NA,NA,0.236868321895599,-0.800067782402039,NA,NA,2.15334838086909,0.27777778,0.5,0.34615385,0.4,0.5,0.44444444,0.30769231,0.4,0.19230769,1,0,0,0,1,0,1,1,0,0,0,1,0,4.57260398167485,48.13547,59.99385,50.35434,38.83555,54.52221,20.84935,NA,NA,NA,42.0638,54.67153,30.77291,0.61846,5.00478,123.58,106.28,144.24,113.92,97.92,112.52,NA,NA,NA,119.493076923077,102.743076923077,130.82,NA,0.57692308,0.42307692,NA,95.2466634114583,87.7999988902699,NA,9.26514892578125,-1.82741980119185,NA,-0.0697739998499552,-4.35122645984996,NA,-0.128477212041616,0.226308818906546,NA,-0.85651474694411,2.05735289915041,0.25,0.5,0.34615385,0.25,0.6,0.44444444,0.38461538,22.28571429,0.42307692,NA,0.57692308,NA,87.5579334605824,NA,95.0105143229167,NA,-2.53510735251687,NA,8.83414713541667,NA,-6.25376614657315,NA,-1.42304801940918,NA,0.226308818906546,NA,-0.128477212041616,NA,2.05735289915041,NA,-0.85651474694411,NA,0.23529412,0.55555556,0.34615385,0.25,0.6,0.44444444,0.34615385,1,87.9020004272461,-16.9034996032715,0,0,87.902,0,0,"2024-06-25",0
"Brendon Little",21574,"2024-06-23","@CLE",14,2024,"TOR","A",27,0,0,13.500014081612,1,0,0,0,0,0,0,0,0.2,3,1,1,1,1,0,0,0,0,0,0,0,0,13.500014081612,0,0,0,2,1,0,0,0,0,0,0,0,0,4.72206241920756,13.500014081612,0.333333333333333,1.50000156462356,0,1,22.666500118396,-9.16648603678402,5.43449475334657,339.46733146606,562.214879879326,133.351552421855,2,0,0.666666666,0.333333333,0,1,2,27.000028163224,6,5,11,-0.0673200115561485,-0.0828639790415764,0.0155439665541053,-0.74700003862381,-0.0787974670529366,0.303733348846436,0.214599996805191,0.429199993610382,0.82559996843338,1,1,-0.235993877053261,0.0143520592817627,0,1,0.81818182,94.55555556,NA,NA,NA,NA,0.18181818,86.5,NA,-0.860918939113617,NA,NA,-0.125316947698593,-9.5657659901513,NA,NA,-6.26584738492966,0,0.83333333,0.45454545,NA,1,1,0.54545455,0.33333333,0,2,1,0,1,1,1,3,0.66666667,0.33333333,0,0.33333333,0.33333333,0.33333333,22.4877153300431,51.32977,61.03886,52.00038,20,62.35109,20,NA,NA,NA,40.66224,57.64412,33.69051,0.70553,5.13539,123.34,112.16,144.02,163.6,-10.36,33.72,NA,NA,NA,130.66,89.8836363636364,123.965454545455,NA,0.81818182,0.18181818,NA,94.5777791341146,86.5500030517578,NA,7.46241929796007,-2.94845795631409,NA,-0.56467072168986,-4.78246593475342,NA,-0.854314651340246,-0.127874255180359,NA,-9.49238501489162,-6.39371275901794,0,0.83333333,0.45454545,NA,1,1,0.54545455,20.42857143,0.18181818,NA,0.81818182,NA,86.4455490112305,NA,94.4923434787326,NA,-3.88042497634888,NA,7.05519909328885,NA,-6.55731964111328,NA,-1.55287181006538,NA,-0.127874255180359,NA,-0.854314651340246,NA,-6.39371275901794,NA,-9.49238501489162,NA,0,0.83333333,0.45454545,NA,1,1,0.54545455,3,92.1623229980469,-11.2421849568685,1,0.33333333,102.272,1,0.33333333,"2024-06-23",0
"Brendon Little",21574,"2024-06-22","@CLE",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0.33333333,0,0.33333333,-0.694826464786218,0,0,0,0,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,2,0,1,0,0,0,1,9,2,8,10,0.00579603435471654,0,0.00579603435471654,0.479999989271164,0.0506329126656055,0.0773333311080933,0.102800004184246,0.102800004184246,0.102800004184246,1,1,0.0750740319490433,-0.000125309688326386,0,0,0.4,94.75,NA,NA,0.1,92,0.5,85.8,NA,0.30518963932991,NA,0.0572940893471241,0.294491767883301,7.62974098324776,NA,5.72940893471241,5.88983535766602,0.7,NA,0.7,0.71428571,NA,0.71428571,NA,0.66666667,0.2,2,0,0,1,1,0,2,1,0,0,0.5,0.5,0,-0.215559452228852,59.41012,70.51527,60.6111,39.95972,52.23496,30.40051,77.59418,48.20109,51.7653,49.50687,57.03542,39.26036,0.15605,4.31117,117.88,86.18,106.96,136.76,73.44,88.24,96.76,132.42,132.06,126.022222222222,84.24,99.3488888888889,0.1,0.4,0.5,91.6999969482422,94.5749969482422,85.8400024414063,0.304511725902557,8.37703609466553,-3.47210006713867,3.93033313751221,0.362173765897751,-3.93122863769531,0.057969942688942,0.308878026902676,0.320494364947081,5.7969942688942,7.72195067256689,6.40988729894161,0.66666667,0.75,0.7,0.5,1,0.71428571,0.4,20.28571429,0.5,0.1,0.4,NA,85.7496765136719,91.6666030883789,94.5402984619141,NA,-4.21590995788574,-0.611276984214783,7.95015001296997,NA,-5.70186195373535,2.8241400718689,-0.932910978794098,NA,0.320494364947081,0.057969942688942,0.308878026902676,NA,6.40988729894161,5.7969942688942,7.72195067256689,NA,0.66666667,0.75,0.7,0.5,1,0.71428571,0.4,2,89.5834197998047,-19.6417617797852,0,0,96.4934,1,0.5,"2024-06-22",0
"Brendon Little",21574,"2024-06-18","BOS",14,2024,"TOR","H",27,0,1,18,1,0,0,0,0,0,0,1,1,5,2,2,2,1,0,0,0,0,0,1,9,0,18,1,0,0,2,1,1,0,0,0,0,0.2,0,0.2,2.84676908401489,9,0.4,2,0.333333333333333,0,14.1664797782898,3.83352022171021,2.67848818451166,452.622636498721,350.689975747894,64.7888072114456,2,0.25,0.5,0.25,0,1,0,0,9,14,23,-0.103065952658653,-0.278947949409485,0.175882011651993,-0.261000037193298,-0.0275752786546946,1.97067999839783,2.60920000076294,3.5304000377655,1.78479993343353,1,1,-0.0672575086355209,0.0149578188114773,0,1,0.65217391,94.73333333,NA,NA,NA,NA,0.34782609,85.75,NA,-1.3743155002594,NA,NA,0.190439343452454,-9.16210333506266,NA,NA,2.38049179315567,0.38461538,0.4,0.39130435,0.8,1,0.88888889,0.43478261,0.6,0.04347826,2,2,0,1,2,1,4,0.5,0.5,0,0.25,0.5,0.25,14.9866850260844,50.261,71.0116,49.455,54.02508,47.84232,58.96519,NA,NA,NA,52.57091,58.28545,55.46102,-0.03431,4.02563,136.26,86.86,134.08,132.76,82.36,105.5,NA,NA,NA,135.042608695652,85.2947826086957,124.139130434783,NA,0.65217391,0.34782609,NA,94.6399983723958,85.7375030517578,NA,10.3874938964844,-3.3918285369873,NA,0.137006171544393,-4.44784688949585,NA,-1.37622982263565,0.192050654441118,NA,-9.17486548423767,2.40063318051398,0.27272727,0.5,0.39130435,0.66666667,1,0.88888889,0.52173913,20.27777778,0.34782609,NA,0.65217391,NA,86.0204620361328,NA,94.9593912760417,NA,-3.88510513305664,NA,9.93616231282552,NA,-5.55203866958618,NA,-0.983180554707845,NA,0.192050654441118,NA,-1.37622982263565,NA,2.40063318051398,NA,-9.17486548423767,NA,0.3,0.46153846,0.39130435,0.66666667,1,0.88888889,0.56521739,4,87.8256072998047,-2.37009406089783,1,0.25,105.755,3,0.75,"2024-06-18",0
"Brendon Little",21574,"2024-06-16","CLE",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,0,0.33333333,1.87828464271067,0,0,0,0,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,27.1820729804239,64.7888072114456,1,0,0.5,0.5,0,0,0,0,4,7,11,0.0402200035750866,0,0.0402200035750866,0.479000002145767,0.0506075024604797,0.532599985599518,0.84579998254776,0.84579998254776,0.719600021839142,1,1,0.0759053081274033,-0.000388964412498347,0,0,0.54545455,93.83333333,NA,NA,NA,NA,0.45454545,86.4,NA,0.71701318025589,NA,NA,0.0112078823149204,11.9502196709315,NA,NA,0.224157646298409,0.375,0.66666667,0.45454545,0.33333333,0.5,0.4,0.27272727,0.66666667,0.27272727,0,2,0,0,0,2,2,0,1,0,0,0,1,-0.366765573022453,80,80,75.22322,23.6889,55.3532,20,NA,NA,NA,58.47163,68.59134,39.57671,-0.4009,3.47574,131.08,130.3,160.4,120.2,59.18,72.5,NA,NA,NA,126.134545454545,97.9727272727273,120.445454545455,NA,0.54545455,0.45454545,NA,93.8333333333333,86.2200012207031,NA,12,-3.53787460327148,NA,1.00969203313192,-4.31250457763672,NA,0.725953582674265,0.0107701197266579,NA,12.0992263779044,0.215402394533157,0.28571429,0.75,0.45454545,0,0.66666667,0.4,0.36363636,20.125,0.45454545,NA,0.54545455,NA,86.57841796875,NA,94.2052205403646,NA,-4.48254013061523,NA,11.5045000712077,NA,-6.16240386962891,NA,-0.231727143128713,NA,0.0107701197266579,NA,0.725953582674265,NA,0.215402394533157,NA,12.0992263779044,NA,0.33333333,0.6,0.45454545,0,0.66666667,0.4,0.45454545,2,87.9019775390625,9.20299911499023,0,0,95.5942,1,0.5,"2024-06-16",0
"Brendon Little",21574,"2024-06-14","CLE",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1.1,4,1,0,0,0,0,0,0,0,0,0,0,0,6.75000160932579,0,0.333333333,0,3,0,1,0,1,0,0,0,0,0,1.54372908401489,0,0.25,0.750000178813977,0.25,1,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.9525195600348,76.9288520456552,3,0.25,0.75,0,0,0,0,0,4,9,13,0.0334680005908012,-0.0125160021707416,0.0459840036928654,0.705000042915344,0.0744849443435669,0.427799999713898,0.369100004434586,0.46340000629425,0.214800000190735,1,1,0.0601267330348492,0.0181060874728269,0,0,0.92307692,93.66666667,NA,NA,NA,NA,0.07692308,85,NA,1.36068904399872,NA,NA,-0.536357283592224,11.339075366656,NA,NA,-53.6357283592224,0.42857143,0.5,0.46153846,1,0.66666667,0.83333333,0.46153846,0.5,0.07692308,2,1,1,2,1,1,4,0.5,0.25,0.25,0.5,0.25,0.25,4.77170732340886,76.73119,80,68.06119,80,46.84434,80,NA,NA,NA,80,77.79515,80,-2.42048,0.44637,123.58,111.54,152.54,179.6,149.5,189.56,NA,NA,NA,127.889230769231,114.46,155.387692307692,NA,0.92307692,0.07692308,NA,93.5499979654948,85.0999984741211,NA,11.0590260823568,-4.3309531211853,NA,0.556913534800212,-6.10830736160278,NA,1.38151852041483,-0.544301271438599,NA,11.5126543367902,-54.4301271438599,0.2,0.625,0.46153846,1,0.8,0.83333333,0.61538462,17.55555556,0.07692308,NA,0.92307692,NA,85.2718963623047,NA,93.6892496744792,NA,-5.07580995559692,NA,10.8394610087077,NA,-7.97213983535767,NA,-0.855844815572103,NA,-0.544301271438599,NA,1.38151852041483,NA,-54.4301271438599,NA,11.5126543367902,NA,0.2,0.625,0.46153846,1,0.8,0.83333333,0.61538462,4,78.9673385620117,-27.7623100280762,0,0,95.7654,1,0.25,"2024-06-14",0
"Brendon Little",21574,"2024-06-12","@MIL",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.5,0,2,2,0,1,1,0,0,0,0,0,6.03472908401489,0,0.25,1,0.25,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.9525195600348,152.159040742638,1,0,0.5,0.5,0.5,0,3,27,2,6,8,0.00278798816725612,-0.000695996277499944,0.00348398461937904,0.499000012874603,0.0512583442032337,0.0398500002920628,0.0498000010848045,0.0498000010848045,NA,0,1,0.0401749797165394,0.0297870816842838,0,0,0.625,94.2,NA,NA,0.125,93,0.25,85.5,NA,-0.181491926312447,NA,0.234712973237038,0.212085232138634,-3.62983852624893,NA,23.4712973237038,10.6042616069317,0,1,0.75,NA,0.83333333,0.83333333,0.75,0.5,0.125,2,1,1,2,2,0,4,0.5,0.25,0.25,0.5,0.5,0,0.21291077902635,22.52187,65.46133,20,52.55104,46.29449,53.00228,80,41.57931,80,38.79268,53.9778,37.27503,0.82168,5.30961,110.88,43.6,58.48,84.6,61.9,53.36,94.38,158.86,159.1,102.2475,62.5825,69.7775,0.125,0.625,0.25,93,94.1800048828125,85.1500015258789,0.562713086605072,9.26842346191406,-2.46870613098145,4.03013563156128,0.936301231384277,-3.42537784576416,0.237643033266068,-0.203323967754841,0.214739695191383,23.7643033266068,-4.06647935509682,10.7369847595692,0,1,0.75,NA,0.83333333,0.83333333,0.75,19.75,0.25,0.125,0.625,NA,85.037353515625,92.8958969116211,94.0283203125,NA,-2.8289999961853,-0.0682006999850273,9.03638381958008,NA,-4.75218963623047,2.86065006256104,-0.221991395950317,NA,0.214739695191383,0.237643033266068,-0.203323967754841,NA,10.7369847595692,23.7643033266068,-4.06647935509682,NA,0.33333333,1,0.75,1,0.8,0.83333333,0.625,4,79.4393081665039,6.50840616226196,0,0,94.9367,0,0,"2024-06-12",0
"Brendon Little",21574,"2024-06-10","@MIL",14,2024,"TOR","A",27,0,0,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,1,1,0,0,0,3,13.5,4.5,4.5,3,0.25,0,4,0,0,0,1,0,0,0.375,0.125,0.25,1.66001033401489,0,0.142857142857143,1,0.25,1,1.6664797782898,-1.6664797782898,1.6664797782898,0,39.6246846253267,39.6124976586293,4,0,1,0,0,0,0,0,10,16,26,0.0372740067541599,-0.0227519683539867,0.0600259751081467,0.998000025749207,0.102516695857048,0.412400007247925,0.314200013875961,0.399000018835068,NA,0,1,0.102581441402435,-0.0121983034318491,0,0,0.53846154,94.07142857,NA,NA,0.03846154,93,0.42307692,85.63636364,0.15384615,0.0393264777958393,NA,0.0673001259565353,0.981126129627228,0.280903412827424,NA,6.73001259565353,8.91932845115662,0.23076923,0.69230769,0.46153846,0.33333333,0.88888889,0.75,0.5,0.25,0.11538462,2,1,1,1,2,1,4,0.5,0.25,0.25,0.25,0.5,0.25,0.769409482903592,32.52104,58.96518,28.38016,76.22139,53.18711,74.73109,53.74335,50.62255,53.69631,52.7225,53.25803,49.55035,-0.04373,4.0115,104.96,86.4,102.72,119.08,123.44,140.74,84.66,124.44,134.96,110.153076923077,103.533846153846,120.045384615385,0.03846154,0.53846154,0.42307692,92.5,94.0857107979911,85.4272738370028,-0.169875890016556,9.53452736990792,-3.29042122580788,4.79192686080933,1.41574696132115,-4.65218006480824,0.0682137757539749,0.0374327674508095,0.993158880621195,6.82137757539749,0.267376910362925,9.02871709655632,0.27272727,0.6,0.46153846,0.33333333,0.88888889,0.75,0.57692308,18.15789474,0.42307692,0.03846154,0.53846154,NA,85.4594560102983,92.5728988647461,94.1316353934152,NA,-3.70253198797053,-0.533618986606598,9.29891095842634,NA,-6.04566539417614,3.74306988716125,0.129220732620784,NA,0.993158880621195,0.0682137757539749,0.0374327674508095,NA,9.02871709655632,6.82137757539749,0.267376910362925,NA,0.25,0.64285714,0.46153846,0.33333333,0.88888889,0.75,0.53846154,4,83.0346450805664,-26.1138858795166,0,0,99.419,1,0.25,"2024-06-10",0
"Brendon Little",21574,"2024-06-03","BAL",14,2024,"TOR","H",27,0,0,0,1,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,1,9,0,18,1,0,0,3,0,1,0,0,0,0,0.2,0,0.2,0.765569084014893,0,0.4,2,0.5,1,1.1664797782898,-1.1664797782898,1.1664797782898,0,27.1820729804239,27.173712862954,3,0.25,0.75,0,0,0,0,0,6,12,18,0.00569199863821268,-0.00723000150173903,0.0129220001399517,0.230000019073486,0.0243000537157059,0.145359992980957,0.125733330845833,0.132400006055832,0.164800003170967,1,1,0.0140244103968143,0.0251335347948751,0,0,0.72222222,94.53846154,NA,NA,0.05555556,93,0.22222222,85,NA,-0.18559941649437,NA,0.054188709706068,0.0105001628398895,-1.42768781918746,NA,5.4188709706068,0.262504070997238,0.46153846,0.4,0.44444444,0.66666667,1,0.75,0.27777778,0.8,0.11111111,0,4,0,1,2,1,4,0,1,0,0.25,0.5,0.25,2.73646521193385,78.75089,62.24101,80,20,53.66901,20,20,54.06416,20,60.74562,56.12535,63.2773,-0.54217,3.26384,117.88,122.08,151.62,160.5,18.98,56.6,96.12,68.4,62.12,126.142222222222,96.1866666666667,125.532222222222,0.05555556,0.72222222,0.22222222,92.5,94.3538442758413,85.0500030517578,0.735893964767456,10.5033158522386,-0.163539111614227,3.92115950584412,0.935176849365234,-3.14330768585205,0.054773960262537,-0.189485855400562,0.00912864506244659,5.4773960262537,-1.45758350308125,0.228216126561165,0.3,0.625,0.44444444,0.33333333,1,0.75,0.44444444,20.84615385,0.22222222,0.05555556,0.72222222,NA,84.9439010620117,92.3968963623047,94.2572115384615,NA,-0.769844532012939,0.00622454006224871,10.3025430532602,NA,-5.83774280548096,2.14930009841919,-0.644923430222731,NA,0.00912864506244659,0.054773960262537,-0.189485855400562,NA,0.228216126561165,5.4773960262537,-1.45758350308125,NA,0.3,0.625,0.44444444,0.33333333,1,0.75,0.44444444,4,89.0508193969727,-18.0764350891113,0,0,104.262,2,0.5,"2024-06-03",0
"Brendon Little",21574,"2024-06-01","PIT",14,2024,"TOR","H",27,0,0,18,1,0,0,0,0,0,0,0,1,5,2,2,2,1,0,0,0,0,0,0,0,0,18,0,0,0,2,2,1,0,0,0,0,0,0,0,6.03472908401489,9,0.4,2,0.25,0,16.1664797782898,1.83352022171021,6.19049659073353,452.622636498721,400.460422327505,152.159040742638,1,0.2,0.4,0.4,0,0.5,0,0,1,7,8,-0.00449599977582693,-0.0061679994687438,0.00167199980933219,-1.52099990844727,-0.160697311162949,0.0204799994826317,0.0199999995529652,0.0199999995529652,NA,0,1,-0.255637556314468,0.0361063117145933,0,0,0.375,94.66666667,NA,NA,0.25,93,0.375,86.66666667,NA,-0.212951973080635,NA,-1.13407766819,0.304792016744614,-7.09839910268784,NA,-56.7038834095001,10.1597338914871,0.5,0.83333333,0.75,1,0.8,0.83333333,0.75,1,0.125,2,3,0,0,2,3,5,0.4,0.6,0,0,0.4,0.6,16.9365006216292,79.12087,45.66848,80,41.77314,47.64293,41.87711,80,51.29602,80,71.899,45.51236,80,-1.23509,2.22446,94.22,109.8,114.14,94.66,79.12,78.24,95.62,136.9,137.98,94.735,105.07,106.6375,0.25,0.375,0.375,92.9000015258789,94.7666625976562,86.5666707356771,1.23747396469116,10.2037913004557,-1.27910923957825,4.24362421035767,1.62707169850667,-2.49585676193237,-1.13181376457214,-0.217105820775032,0.308634284883738,-56.5906882286072,-7.23686069250107,10.2878094961246,0,0.85714286,0.75,NA,0.83333333,0.83333333,0.875,18.33333333,0.375,0.25,0.375,NA,86.4660034179688,92.783203125,94.6760660807292,NA,-1.93174330393473,0.532614469528198,9.75633366902669,NA,-4.10484313964844,2.90938496589661,0.305437564849854,NA,0.308634284883738,-1.13181376457214,-0.217105820775032,NA,10.2878094961246,-56.5906882286072,-7.23686069250107,NA,0,0.85714286,0.75,NA,0.83333333,0.83333333,0.875,5,94.9270751953125,4.73437881469727,1,0.2,109.285,3,0.6,"2024-06-01",0
"Brendon Little",21574,"2024-05-04","@WSN",14,2024,"TOR","A",27,0,0,9,1,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,0,2.1664797782898,6.8335202217102,2.1664797782898,226.31131824936,52.0672962702293,52.0512824543046,1,0,1,0,0,0,0,0,7,8,15,0.0365879982709885,-0.0195159986615181,0.0561039969325066,0.49099999666214,0.0509865023195744,0.647599995136261,0.766666650772095,0.945599973201752,0.874000012874603,1,1,0.0319919437170029,0.024505892209154,0,0,0.8,93.5,NA,NA,0.06666667,91,0.13333333,86,NA,-0.0143262445926666,NA,0.0572940893471241,0.376498758792877,-0.119385371605555,NA,5.72940893471241,18.8249379396439,0.22222222,0.33333333,0.26666667,0.5,1,0.75,0.4,NA,0.06666667,1,0,0,1,0,0,1,1,0,0,1,0,0,1.5125444813825,20,66.57982,20,24.16582,48.77382,33.8576,80,47.70151,80,20,58.555,20,2.28061,7.49801,113.54,37.82,48.72,168.8,22,69.06,90.82,175.02,168.92,119.393333333333,44.8573333333333,59.4453333333333,0.06666667,0.8,0.13333333,91.4000015258789,93.5083312988281,85.75,1.16712141036987,9.48837598164876,-1.14080405235291,5.40908050537109,0.355307499567668,-3.52777504920959,0.057969942688942,-0.0190428122878075,0.380899757146835,5.7969942688942,-0.158690102398396,19.0449878573418,0.14285714,0.375,0.26666667,1,0.66666667,0.75,0.53333333,20,0.13333333,0.06666667,0.8,NA,86.3228454589844,91.9449005126953,94.0765686035156,NA,-1.72756004333496,0.565228998661041,8.85425313313802,NA,-5.01599502563477,4.03197002410889,-0.81522536277771,NA,0.380899757146835,0.057969942688942,-0.0190428122878075,NA,19.0449878573418,5.7969942688942,-0.158690102398396,NA,0.14285714,0.375,0.26666667,1,0.66666667,0.75,0.53333333,1,85.7727355957031,-39.9411392211914,0,0,85.7727,0,0,"2024-05-04",0
