"PlayerName","playerid","Date","Opp","teamid","season","Team","HomeAway","Age","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","K/9","BB/9","H/9","K/BB","IFH%","BUH%","GB","FB","LD","IFFB","IFH","BU","BUH","K%","BB%","K-BB%","SIERA","HR/9","AVG","WHIP","BABIP","LOB%","FIP","E-F","xFIP","ERA-","FIP-","xFIP-","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","RS","RS/9","Balls","Strikes","Pitches","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","Games","WPA/LI","Clutch","SD","MD","FB%1","FBv","SL%","SLv","XX%","wFB","wSL","wFB/C","wSL/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","Pull","Cent","Oppo","Soft","Med","Hard","bipCount","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","tERA","pb_o_FF","pb_s_FF","pb_c_FF","pb_o_SI","pb_s_SI","pb_c_SI","pb_o_SL","pb_s_SL","pb_c_SL","pb_overall","pb_stuff","pb_command","pb_xRV100","pb_ERA","sp_s_FF","sp_l_FF","sp_p_FF","sp_s_SI","sp_l_SI","sp_p_SI","sp_s_SL","sp_l_SL","sp_p_SL","sp_s_FC","sp_l_FC","sp_p_FC","sp_stuff","sp_location","sp_pitching","pfxFA%","pfxFC%","pfxSI%","pfxSL%","pfxvFA","pfxvFC","pfxvSI","pfxvSL","pfxFA-X","pfxFC-X","pfxSI-X","pfxSL-X","pfxFA-Z","pfxFC-Z","pfxSI-Z","pfxSL-Z","pfxwFA","pfxwFC","pfxwSI","pfxwSL","pfxwFA/C","pfxwFC/C","pfxwSI/C","pfxwSL/C","pfxO-Swing%","pfxZ-Swing%","pfxSwing%","pfxO-Contact%","pfxZ-Contact%","pfxContact%","pfxZone%","pfxPace","piFA%","piFC%","piSI%","piSL%","pivFA","pivFC","pivSI","pivSL","piFA-X","piFC-X","piSI-X","piSL-X","piFA-Z","piFC-Z","piSI-Z","piSL-Z","piwFA","piwFC","piwSI","piwSL","piwFA/C","piwFC/C","piwSI/C","piwSL/C","piO-Swing%","piZ-Swing%","piSwing%","piO-Contact%","piZ-Contact%","piContact%","piZone%","Events","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","gamedate","dh"
"Gregory Soto",19677,"2024-06-30","MIA",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,18,0,0,2,0,0,0,0,1,0,0,0,0,0.66666667,0,0.66666667,-0.245715358213996,0,0,0,0,1,-0.833520221710205,0.833520221710205,-0.833520221710205,0,-17.9405169074213,-18.3531359984531,0,1,0,0,0,0,0,0,3,8,11,0.120628029108047,0,0.120628029108047,0.500999987125397,0.0513056851923466,1.58720004558563,2.16020011901855,2.16020011901855,2.87139987945557,1,1,0.0761548578739166,-0.000154337685209643,1,0,0.36363636,98.5,0.63636364,88.28571429,NA,0.107635721564293,0.6748126745224,2.69089303910732,9.64018106460571,0.625,0.66666667,0.63636364,0.2,0.5,0.28571429,0.27272727,0.66666667,0.45454545,0,0,1,0,0,1,1,0,0,1,0,0,1,1.80050234691132,80,48.43046,80,73.0688,70.63365,62.52235,80,76.64635,78.66093,80,78.68722,80,-2.68911,0.04343,73.22,138.24,125.94,114.82,137.72,151.08,117.54,141.88,170.9,NA,NA,NA,112.769090909091,140.414545454545,161.407272727273,0.09090909,NA,0.27272727,0.63636364,97.4000015258789,NA,98.6666666666667,88.1428571428571,7.65781879425049,NA,10.2895762125651,-0.548446553094046,6.13928890228271,NA,3.98680909474691,3.1786379132952,0.039364367723465,NA,0.0695373229682446,0.724513422697783,3.9364367723465,NA,2.31791076560815,10.3501917528255,0.57142857,0.75,0.63636364,0.25,0.33333333,0.28571429,0.36363636,15.25,0.09090909,NA,0.27272727,0.63636364,97.2014007568359,NA,98.5306701660156,87.9703107561384,7.14318990707397,NA,9.93588638305664,-1.46511282239641,4.87330007553101,NA,2.7721331914266,1.7230738231114,0.039364367723465,NA,0.0695373229682446,0.724513422697783,3.9364367723465,NA,2.31791076560815,10.3501917528255,0.5,0.8,0.63636364,0.33333333,0.25,0.28571429,0.45454545,1,90.4343566894531,22.0006732940674,0,0,90.4344,0,0,"2024-06-30",0
"Gregory Soto",19677,"2024-06-26","@DET",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,18,0,0,2,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.324604084014893,0,0,0,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.9267571299725,54.144034788745,1,0,1,0,0,0,2,18,4,8,12,0.0597680136561394,-0.0323280096054077,0.0920960232615471,0.480000019073486,0.0506329126656055,1.10889995098114,1.12639999389648,1.12639999389648,0.734799981117249,1,1,0.0356994308531284,0.018199041775766,0,0,0.41666667,97.2,0.58333333,84.85714286,NA,-0.0492635294795036,0.567032873630524,-0.985270589590073,8.1004696232932,0.5,0.75,0.58333333,0,1,0.42857143,0.33333333,0.5,0.33333333,1,0,0,0,0,1,1,1,0,0,0,0,1,1.5284514095499,NA,NA,NA,20,60.28704,20,66.85559,64.14386,66.44753,35.72572,66.72534,29.287,1.01222,5.59542,NA,NA,NA,99.08,-6.86,-0.359999999999999,127.974285714286,105.188571428571,129.031428571429,NA,NA,NA,115.935,58.5016666666667,75.1183333333333,NA,NA,0.41666667,0.58333333,NA,NA,97.1400024414063,84.8142874581473,NA,NA,9.45843505859375,-3.87296431405204,NA,NA,4.75010986328125,1.50629697527204,NA,NA,-0.053370825946331,0.573487807065248,NA,NA,-1.06741651892662,8.19268295807498,0.42857143,0.8,0.58333333,0,0.75,0.42857143,0.41666667,15.375,NA,NA,0.41666667,0.58333333,NA,NA,97.1357788085938,84.8111397879464,NA,NA,9.06926193237305,-4.85814448765346,NA,NA,4.31891212463379,0.612632410866874,NA,NA,-0.053370825946331,0.573487807065248,NA,NA,-1.06741651892662,8.19268295807498,0.42857143,0.8,0.58333333,0,0.75,0.42857143,0.41666667,1,101.039649963379,-19.6862449645996,0,0,101.04,1,1,"2024-06-26",0
"Gregory Soto",19677,"2024-06-25","@DET",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7.34739574882223,0,0,0,0,1,3.1664797782898,-3.1664797782898,6.19049659073353,0,76.5491818091038,151.387312822842,0.5,0,0.333333333,0.666666666,0,0,1,9,6,10,16,0.002583994762972,0,0.002583994762972,0.479999989271164,0.0506329126656055,0.0342666655778885,0.046399999409914,0.046399999409914,NA,0,1,0.0770157799124718,-0.00160737003674137,0,0,0.6875,98.90909091,0.3125,87.6,NA,0.251025080680847,0.460706651210785,2.2820461880077,9.2141330242157,0.11111111,0.85714286,0.4375,1,1,1,0.4375,0.33333333,0,1,1,1,1,1,1,3,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.33333333,0.983863650301356,58.28437,59.69115,71.49704,34.75711,62.95523,34.96513,75.34373,80,64.50499,54.98205,68.83705,53.65128,-0.18411,3.80093,99.02,124.9,124.74,105.92,92.36,99.52,147.26,81.58,115.5,NA,NA,NA,117.545,95.0925,109.2425,0.1875,NA,0.5,0.3125,99.5,NA,98.6875,87.3,6.21431096394857,NA,9.69640350341797,-0.539957332611084,7.07288614908854,NA,4.13374900817871,1.4631573677063,0.0436395034193993,NA,0.20965126529336,0.466977879405022,1.45465011397998,NA,2.620640816167,9.33955758810043,0,0.63636364,0.4375,NA,1,1,0.6875,16.76923077,0.1875,NA,0.5,0.3125,99.5396016438802,NA,98.7468643188477,87.3275207519531,5.72641690572103,NA,9.1690731048584,-1.25218162536621,6.34482002258301,NA,3.43722009658813,0.523057794570923,0.0436395034193993,NA,0.20965126529336,0.466977879405022,1.45465011397998,NA,2.620640816167,9.33955758810043,0,0.7,0.4375,NA,1,1,0.625,3,86.1511840820312,22.0456237792969,1,0.33333333,103.552,1,0.33333333,"2024-06-25",0
"Gregory Soto",19677,"2024-06-22","ARI",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,2,0,0,0,0,0,0.33333333,0,0.33333333,4.45139575020756,0,0,0,0,1,1.1664797782898,-1.1664797782898,4.19049659073353,0,29.3043324508413,103.055865631376,0,0,0,1,0,0,2,18,3,10,13,0.00070199731271714,0,0.00070199731271714,0.500999987125397,0.0513056851923466,0.00999999977648258,0.0199999995529652,0.0199999995529652,0,1,1,0.040303647518158,0.0298960853226423,0,0,0.69230769,97.88888889,0.30769231,86.25,NA,0.143227964639664,0.62273108959198,1.5914218293296,15.5682772397995,0.42857143,0.66666667,0.53846154,0.66666667,1,0.85714286,0.46153846,0.33333333,0.07692308,0,1,1,0,2,0,2,0,0.5,0.5,0,1,0,-0.516939911839161,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.92062,69.55821,71.00982,-1.54707,1.75649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.210769230769,83.64,102.832307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30769231,NA,0.38461538,0.30769231,97.5646209716797,NA,98.2204833984375,86.1621704101562,5.71482992172241,NA,9.797265625,-3.77274656295776,6.57688236236572,NA,3.41823616027832,-1.50488579273224,-0.0833009481430054,NA,0.22757376357913,0.661330580711365,-2.08252370357513,NA,4.5514752715826,16.5332645177841,0.375,0.8,0.53846154,0.66666667,1,0.85714286,0.38461538,2,NA,NA,NA,NA,NA,NA,NA,"2024-06-22",0
"Gregory Soto",19677,"2024-06-19","SDP",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,0.2,4,1,0,0,0,1,0,0,0,0,0,0,13.500014081612,13.500014081612,0,0,0,1,1,1,0,0,0,0,0,0.25,-0.25,9.77622908401489,0,0.333333333333333,3.00000312924711,0.333333333333333,1,7.66648447216047,-7.66648447216047,9.93449944721724,0,182.850203745801,241.863850994261,1,0.333333333,0.333333333,0.333333333,0,0,1,13.500014081612,4,6,10,-0.12066999822855,-0.199773997068405,0.0791039988398552,-1.42600011825562,-0.146031752228737,1.41629993915558,1.18529999256134,2.37059998512268,0.130599990487099,1,1,-0.0190349854528904,-0.0661658924773137,0,1,0.5,98.8,0.5,88.2,NA,-0.22761332988739,-0.676688134670258,-4.5522665977478,-13.5337626934052,0.2,0.4,0.3,1,1,1,0.5,0.75,0,0,2,1,1,2,0,3,0,0.66666667,0.33333333,0.33333333,0.66666667,0,10.3138671749908,80,63.51808,80,20,80,20,80,58.28834,80,72.20639,71.74978,71.48936,-1.25419,2.19581,92.44,214.76,228.44,133.66,18.48,60.82,114.02,120.08,142.96,NA,NA,NA,115.596,108.536,135.414,0.2,NA,0.3,0.5,98.8499984741211,NA,98.5999959309896,88.2400024414062,5.80285453796387,NA,10.5600153605143,-0.502887535095215,7.17646217346191,NA,4.44699350992839,1.49114761352539,-0.150320678949356,NA,-0.0839881040155888,-0.6778524518013,-7.5160339474678,NA,-2.79960346718629,-13.557049036026,0,0.375,0.3,NA,1,1,0.8,14.83333333,0.2,NA,0.3,0.5,98.7075958251953,NA,98.4889322916667,88.0720825195312,5.28447484970093,NA,10.2380930582682,-1.17264041900635,5.93728542327881,NA,3.44930998484294,0.0793474674224854,-0.150320678949356,NA,-0.0839881040155888,-0.6778524518013,-7.5160339474678,NA,-2.79960346718629,-13.557049036026,0,0.375,0.3,NA,1,1,0.8,3,77.0655924479167,32.3778228759766,0,0,86.7948,0,0,"2024-06-19",0
"Gregory Soto",19677,"2024-06-15","@BAL",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,2,18,9,0,2,0,0,1,0,0,0,0,0,0,0.5,0.25,0.25,3.84572908401489,0,0,1,0,1,2.1664797782898,-2.1664797782898,2.1664797782898,0,52.9267571299725,54.144034788745,1,0,1,0,0,0,0,0,7,11,18,0.0594200268387794,-0.00975996255874634,0.0691799893975258,0.666000008583069,0.0716129019856453,0.78600001335144,0.987333357334137,1.53400003910065,0.694000005722046,1,1,0.0476181581616402,0.0279798390768297,0,0,0.44444444,98.125,0.55555556,87.3,NA,0.070838525891304,0.359945744276047,0.8854815736413,3.59945744276047,0.3,0.5,0.38888889,0,0.75,0.42857143,0.44444444,1,0.22222222,0,1,0,0,0,1,1,0,1,0,0,0,1,1.5284514095499,50.52421,42.51646,38.82321,20,79.61802,20,27.09495,67.87436,20,29.14486,65.88999,20,1.42106,6.20868,74.36,130.14,135.18,134.22,-68.36,-59.96,112.12,68.62,81.7,NA,NA,NA,111.965555555556,40.8233333333333,51.2633333333333,0.16666667,NA,0.27777778,0.55555556,97.5,NA,98.3,87.3599975585937,5.99425633748372,NA,9.41597290039062,-1.4575647354126,5.71989504496257,NA,3.9872371673584,0.993794822692871,-0.145714204758406,NA,0.214739698916674,0.350801378488541,-4.85714015861352,NA,4.29479397833347,3.50801378488541,0.3,0.5,0.38888889,0,0.75,0.42857143,0.44444444,17.42857143,0.11111111,NA,0.33333333,0.55555556,98.181396484375,NA,98.2410278320312,87.5744995117188,5.11648511886597,NA,8.42351150512695,-2.16050434112549,5.72895526885986,NA,3.08111826578776,-0.265252923965454,0.0439708419144154,NA,0.0250546522438526,0.350801378488541,2.19854209572077,NA,0.417577537397544,3.50801378488541,0.3,0.5,0.38888889,0,0.75,0.42857143,0.44444444,1,96.7406692504883,-15.0415802001953,0,0,96.7407,1,1,"2024-06-15",0
"Gregory Soto",19677,"2024-06-13","@BOS",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1.1,6,1,0,0,0,0,0,1,0,0,3,20.2500048279774,0,6.75000160932579,3,0,0,1,0,1,0,0,0,0,0.5,0,0.5,0.472145751588559,0,0.2,0.750000178813977,0.5,1,0.916479241847864,-0.916479241847864,0.916479241847864,0,23.3987136089994,23.9368673305717,1,0.5,0.5,0,0,0,0,0,10,16,26,0.0200919918715954,-0.0110440729185939,0.0311360657215118,1.07500004768372,0.103564545512199,0.256066679954529,0.225200012326241,0.381999999284744,0.106799997389317,1,1,0.037058562040329,0.0414053438265461,0,0,0.76923077,97.5,0.23076923,87,NA,0.179440215229988,0.0700227245688438,0.89720107614994,1.16704540948073,0.35714286,0.66666667,0.5,0.6,0.5,0.53846154,0.46153846,0.66666667,0.23076923,2,0,0,0,1,1,2,1,0,0,0,0.5,0.5,2.73584988449256,20,56.2854,20,80,61.6935,73.94929,43.17743,69.3248,41.94685,58.11715,61.04706,51.0682,-0.37888,3.50877,94.72,29.28,29.94,136.02,87.26,111.34,135.68,90.86,111.28,NA,NA,NA,131.176153846154,81.4007692307692,101.933846153846,0.15384615,NA,0.61538462,0.23076923,97.9250030517578,NA,97.3874969482422,87.1166687011719,7.42622852325439,NA,10.1343688964844,-0.0378912885983785,6.98051404953003,NA,4.51181507110596,1.74213409423828,-0.421270035207272,NA,0.597693286836147,0.0924455709755421,-10.5317508801818,NA,3.73558304272592,1.54075951625903,0.30769231,0.69230769,0.5,0.5,0.55555556,0.53846154,0.5,18.31578947,0.11538462,NA,0.65384615,0.23076923,98.1634318033854,NA,97.3497529871323,87.0529378255208,6.46620686848958,NA,9.73617015165441,-0.806203683217367,6.34208997090658,NA,3.63457892922794,0.252969563007355,-0.331474103033543,NA,0.507897354662418,0.0924455709755421,-11.0491367677848,NA,2.98763149801423,1.54075951625903,0.30769231,0.69230769,0.5,0.5,0.55555556,0.53846154,0.5,2,89.2603454589844,-0.660090446472168,0,0,97.3385,1,0.5,"2024-06-13",0
"Gregory Soto",19677,"2024-06-12","@BOS",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,0,0,1,9,0,9,1,0.5,0,2,0,1,0,1,0,0,0.2,0,0.2,2.00296908401489,0,0.25,1,0.333333333333333,1,4.1664797782898,-4.1664797782898,4.1664797782898,0,100.171606488235,102.47548198021,2,0.333333333,0.666666666,0,0,0,1,9,6,16,22,0.00765999825671315,-0.00892401859164238,0.0165840163826942,0.546999990940094,0.0526974946260452,0.192159995436668,0.126800000667572,0.126800000667572,NA,0,1,0.0124195069074631,0.0274430994550444,0,0,0.59090909,98.23076923,0.40909091,86.44444444,NA,0.544568538665771,-0.507241427898407,4.18898875896747,-5.63601586553786,0.45454545,0.72727273,0.59090909,0.4,1,0.76923077,0.5,0.6,0.13636364,1,0,2,0,3,0,3,0.33333333,0,0.66666667,0,1,0,6.16169121480692,51.21687,57.40345,48.88566,63.93508,61.81539,57.89468,54.13915,68.90665,41.45514,57.28147,64.31293,49.28693,-0.32696,3.58665,115.38,99.38,100.96,136.62,107.22,135.98,128.14,94.44,114.66,NA,NA,NA,124.461818181818,98.7845454545455,112.931818181818,0.40909091,NA,0.18181818,0.40909091,98.5333319769965,NA,97.9749984741211,86.477776421441,6.87410057915582,NA,10.6863136291504,-0.705132696363661,7.71394178602431,NA,5.10558128356934,0.531188752916124,0.339384332299232,NA,0.253860328346491,-0.529937703162432,3.77093702554703,NA,6.34650820866227,-5.8881967018048,0.45454545,0.72727273,0.59090909,0.4,1,0.76923077,0.5,20.76470588,0.40909091,NA,0.18181818,0.40909091,98.5294664171007,NA,97.9504241943359,86.465813530816,6.31387201944987,NA,10.2511882781982,-1.42019812266032,6.66000535753038,NA,3.95770740509033,-0.957309934828017,0.339384332299232,NA,0.253860328346491,-0.529937703162432,3.77093702554703,NA,6.34650820866227,-5.8881967018048,0.45454545,0.72727273,0.59090909,0.4,1,0.76923077,0.5,3,97.4520467122396,-4.28222370147705,0,0,108.268,2,0.66666667,"2024-06-12",0
"Gregory Soto",19677,"2024-06-09","NYM",26,2024,"PHI","H",29,0,0,9,1,0,0,0,0,0,0,1,0,3,2,1,1,0,1,0,0,0,0,0,0,9,18,0,0,0,0,0,2,0,0,0,0,0,0.33333333,-0.33333333,NA,0,1,3,1,0.66666667,6.1664797782898,2.8335202217102,6.1664797782898,217.547775557952,147.416455846498,150.806929171676,0,1,0,0,0,0,0,0,6,6,12,-0.360527962446213,-0.360527962446213,0,-3,-0.307219654321671,1.90646660327911,0.830299973487854,1.66059994697571,2.52900004386902,1,1,-0.167626336216927,-0.0214815987587537,0,1,0.41666667,97.6,0.58333333,86,NA,-0.725328624248505,-0.810673654079437,-14.5065724849701,-11.5810522011348,0.33333333,0.66666667,0.41666667,0.66666667,1,0.8,0.25,0.66666667,0.08333333,1,0,1,0,2,0,2,0.5,0,0.5,0,1,0,49.7501121201415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.14,116.76,190.64,104.7,144.24,176.26,116.78,65.64,65.48,NA,NA,NA,118.366666666667,96.1,112.836666666667,0.08333333,NA,0.33333333,0.58333333,97.5,NA,97.4749984741211,85.9428536551339,7.85270977020264,NA,10.7346439361572,-0.422659499304635,8.59493446350098,NA,4.66933488845825,0.635288102286203,0,NA,-0.732594072818756,-0.826144479215145,0,NA,-18.3148518204689,-11.8020639887878,0.28571429,0.6,0.41666667,0.5,1,0.8,0.41666667,20,0.08333333,NA,0.33333333,0.58333333,97.7559967041016,NA,97.7236251831055,86.1346609933036,7.03708982467651,NA,10.1638679504395,-1.38989612034389,7.40033006668091,NA,3.30305743217468,-0.908113888331822,0,NA,-0.732594072818756,-0.826144479215145,0,NA,-18.3148518204689,-11.8020639887878,0.28571429,0.6,0.41666667,0.5,1,0.8,0.41666667,2,85.7868881225586,14.6527442932129,0,0,99.0916,1,0.5,"2024-06-09",0
"Gregory Soto",19677,"2024-06-02","STL",26,2024,"PHI","H",29,0,1,0,1,0,0,0,0,0,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,2,0,3,0,0,0,0,0,0,0,4.32832908401489,0,0.4,2,0.4,0.5,3.1664797782898,-3.1664797782898,3.1664797782898,0,76.5491818091038,78.3097583844777,2,0.6,0.4,0,0,0,0,0,4,13,17,-0.0557260252535343,-0.308748245239258,0.253022223711014,0.123000010848045,0.0125960074365139,2.44059991836548,2.63860011100769,2.63860011100769,NA,0,1,0.0179156474769115,-0.0407485685280829,0,0,0.47058824,98.75,0.52941176,85.55555556,NA,-0.537482678890228,0.400082767009735,-6.71853348612785,4.44536407788595,0.55555556,0.625,0.58823529,0.8,1,0.9,0.47058824,0.6,0.05882353,2,1,2,0,5,0,5,0.4,0.2,0.4,0,1,0,12.8047212593438,54.01609,51.22957,62.39201,72.28683,72.63769,67.51794,56.33382,54.77385,50.70859,67.14305,62.92771,63.85733,-0.93962,2.66766,137.02,84.62,88.24,114.18,117.1,137.98,115.86,91.78,110.7,NA,NA,NA,117.756470588235,99.8741176470588,117.685882352941,0.11764706,NA,0.35294118,0.52941176,98.9499969482422,NA,98.7999979654948,85.5,6.66438484191895,NA,10.6932118733724,-1.29739125569661,8.23737049102783,NA,6.09333801269531,-0.733203517066108,-0.322416633367538,NA,-0.182057123631239,0.404646903276443,-16.1208316683769,NA,-3.03428539385398,4.49607670307159,0.71428571,0.5,0.58823529,0.8,1,0.9,0.58823529,19.91666667,0.11764706,NA,0.35294118,0.52941176,99.1073532104492,NA,98.9263509114583,85.6042887369792,6.23917007446289,NA,10.4592768351237,-1.41698582967122,7.26087474822998,NA,4.90498987833659,-2.0576057434082,-0.322416633367538,NA,-0.182057123631239,0.404646903276443,-16.1208316683769,NA,-3.03428539385398,4.49607670307159,0.55555556,0.625,0.58823529,0.8,1,0.9,0.47058824,5,93.7005981445313,4.81356658935547,0,0,107.801,3,0.6,"2024-06-02",0
"Gregory Soto",19677,"2024-06-01","STL",26,2024,"PHI","H",29,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,9,0,9,1,0,0,2,1,0,0,0,0,0,0.25,0,0.25,2.16704158401489,0,0.25,1,0.333333333333333,1,1.1664797782898,-1.1664797782898,2.67848818451166,0,29.3043324508413,66.5170884121943,2,0,0.666666666,0.333333333,0,0,0,0,3,7,10,0.00612399866804481,-0.00941800978034735,0.0155420089140534,0.500999987125397,0.0513056851923466,0.180399999022484,0.160400003194809,0.160400003194809,NA,0,1,0.0342387296259403,-0.000291951902945148,0,0,0.4,98.5,0.6,85.83333333,NA,0.0379966497421265,-0.0678988620638847,0.949916243553162,-1.13164770106475,0.25,0.66666667,0.5,0,0.75,0.6,0.6,0.75,0.2,1,2,0,0,1,2,3,0.33333333,0.66666667,0,0,0.33333333,0.66666667,0.0355652260786217,80,62.52552,80,30.47975,62.899,20.32726,77.44136,61.85258,80,74.86587,66.52003,73.76206,-1.41941,1.94798,98.08,105.36,110.76,91.16,87.06,87.08,118.32,126.68,144.98,NA,NA,NA,108.84,114.492,126.556,0.2,NA,0.2,0.6,98.8999938964844,NA,97.9499969482422,85.9833374023438,7.99912977218628,NA,11.0196990966797,-0.0798330903053284,7.47033596038818,NA,5.31985569000244,0.684918085734049,0.0337270088493824,NA,0.00431566312909126,-0.0668522827327251,1.68635044246912,NA,0.215783156454563,-1.11420471221209,0.25,0.66666667,0.5,0,0.75,0.6,0.6,16.5,0.2,NA,0.2,0.6,99.0939483642578,NA,98.1435012817383,86.1036987304688,7.38963985443115,NA,10.835750579834,-0.491276899973551,6.43845987319946,NA,4.25738000869751,-0.576667984326681,0.0337270088493824,NA,0.00431566312909126,-0.0668522827327251,1.68635044246912,NA,0.215783156454563,-1.11420471221209,0.25,0.66666667,0.5,0,0.75,0.6,0.6,3,92.7820943196615,7.83109792073568,0,0,96.2971,2,0.66666667,"2024-06-01",0
"Gregory Soto",19677,"2024-05-29","@SFG",26,2024,"PHI","A",29,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0.33333333,-0.33333333,11.7253957421829,0,0,1,0,1,6.1664797782898,-6.1664797782898,7.67848818451166,0,147.416455846498,187.345706390858,1,0,0.5,0.5,0,0,2,18,6,5,11,0.0312319956719875,-0.0305120032280684,0.061744000762701,0.474000006914139,0.0503987222909927,0.701133370399475,0.653200030326843,0.653200030326843,0.146200001239777,1,1,0.0235111527144909,0.0210338611024851,0,0,0.54545455,97.66666667,0.45454545,84.2,NA,0.798270285129547,-0.0776126831769943,13.3045047521591,-1.55225366353989,0.28571429,0.75,0.45454545,0.5,1,0.8,0.36363636,0.66666667,0.09090909,0,2,0,0,1,1,2,0,1,0,0,0.5,0.5,6.26622474638107,66.7485,30.62176,68.66926,80,49.89603,80,20,45.74998,20,33.3215,41.67064,24.79967,1.16158,5.81946,70.6,79.68,23.26,85.84,150.36,145.26,115.92,30.36,41.78,NA,NA,NA,96.7418181818182,82.9636363636364,76.0418181818182,0.27272727,NA,0.27272727,0.45454545,98.0666707356771,NA,97.0999959309896,83.9800048828125,7.3333994547526,NA,9.38347625732422,-2.14605312347412,6.13334528605143,NA,4.61513010660807,-0.764893007278442,-0.340339448302984,NA,1.14989832043648,-0.0800782330334187,-11.3446482767661,NA,38.3299440145493,-1.60156466066837,0.16666667,0.8,0.45454545,0,1,0.8,0.45454545,16.625,0.18181818,0.09090909,0.36363636,0.36363636,98.1914978027344,89.4982986450195,98.0956039428711,83.2454528808594,6.05042505264282,-0.54426497220993,8.45317268371582,-3.24710988998413,5.08815479278564,2.0929799079895,4.23369741439819,-2.64192676544189,-0.305290743708611,0.057969942688942,1.1148496158421,-0.138048175722361,-15.2645371854305,5.7969942688942,27.8712403960526,-3.45120439305902,0.16666667,0.8,0.45454545,0,1,0.8,0.45454545,2,92.2733840942383,17.9911499023438,0,0,95.8414,1,0.5,"2024-05-29",0
